ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
136	"VPS28"	"VPS28"	chr8	-	144424945	144425772	144425682	144425772	144424717	144424819	136	411,267,206	1,0,1	312,166,279	0,0,0	836	99	1	1.0	0.98,1.0,0.961	1.0,1.0,1.0	-0.02
137	"VPS28"	"VPS28"	chr8	-	144425874	144426063	144425921	144426063	144424945	144425772	137	14,9,1	5,0,2	6,2,10	3,2,4	146	99	0.39235520919	1.0	0.655,1.0,0.253	0.576,0.404,0.629	0.1
138	"VPS28"	"VPS28"	chr8	-	144426025	144426208	144426179	144426208	144425682	144425772	138	284,188,152	4,0,3	193,173,203	1,0,2	253	99	0.347237154543	1.0	0.965,1.0,0.952	0.987,1.0,0.975	-0.015
139	"VPS28"	"VPS28"	chr8	-	144426025	144426983	144426908	144426983	144425682	144425772	139	297,200,160	0,0,1	221,181,231	2,0,0	982	99	1	1.0	1.0,1.0,0.942	0.918,1.0,1.0	0.008
140	"CCDC14"	"CCDC14"	chr3	-	123946802	123947319	123947279	123947319	123944848	123944990	140	264,164,155	0,0,0	271,158,239	1,0,0	576	99	1	1.0	1.0,1.0,1.0	0.979,1.0,1.0	0.007
141	"CCDC14"	"CCDC14"	chr3	-	123955842	123956115	123956045	123956115	123948895	123949132	141	33,17,24	1,1,0	36,34,27	0,2,1	302	99	0.440027567187	1.0	0.915,0.848,1.0	1.0,0.848,0.898	0.006
142	"CCDC14"	"CCDC14"	chr3	-	123955842	123956795	123956739	123956795	123948895	123949132	142	49,26,40	0,0,0	52,46,39	0,2,0	996	99	1	1.0	1.0,1.0,1.0	1.0,0.696,1.0	0.101
143	"MICAL2"	"MICAL2"	chr11	+	12138389	12138464	12138389	12138460	12162078	12162419	143	5,2,8	9,11,16	2,2,5	5,11,13	103	99	0.489786817969	1.0	0.348,0.149,0.325	0.278,0.149,0.27	0.042
144	"ABHD3"	"ABHD3"	chr18	-	21663677	21664230	21664117	21664230	21659169	21659343	144	7,4,5	25,16,21	13,8,4	20,18,25	539	99	0.20614845729	0.986537566401	0.049,0.044,0.042	0.107,0.075,0.029	-0.025
152	"UFSP2"	"UFSP2"	chr4	-	185418586	185418770	185418611	185418770	185418440	185418507	152	80,53,48	0,0,1	63,53,63	0,0,1	124	99	1	1.0	1.0,1.0,0.975	1.0,1.0,0.981	-0.002
153	"FPGT"	"FPGT"	chr1	+	74199663	74199845	74199663	74199831	74201317	74201410	153	5,1,0	18,10,4	3,3,7	9,16,9	113	99	0.0976733028686	0.663052318547	0.196,0.081,0.0	0.226,0.141,0.405	-0.165
157	"FAHD2A"	"FAHD2A"	chr2	+	95410526	95411026	95410526	95410586	95412433	95412542	157	201,155,108	2,8,2	115,136,113	3,2,7	539	99	0.61516314842	1.0	0.949,0.781,0.908	0.876,0.926,0.748	0.029
159	"C6orf203"	"C6orf203"	chr6	+	107028212	107028797	107028212	107028271	107039748	107040230	159	52,55,38	23,18,15	51,36,35	24,15,28	625	99	0.142381933464	0.80877805966	0.264,0.326,0.286	0.252,0.275,0.165	0.061
162	"RPL13"	"RPL13"	chr16	+	89560939	89561368	89560939	89561063	89561577	89561751	162	1935,1512,1154	3,0,1	1791,1248,1826	0,0,0	404	99	1	1.0	0.994,1.0,0.996	1.0,1.0,1.0	-0.003
163	"MITF"	"MITF"	chr3	+	69937821	69938049	69937821	69937881	69939097	69939181	163	15,11,4	0,4,0	18,12,11	0,0,0	267	99	0.111837483921	0.715990944562	1.0,0.505,1.0	1.0,1.0,1.0	-0.165
166	"HARS"	"HARS"	chr5	-	140679001	140679127	140679061	140679127	140677907	140678015	166	175,152,120	2,4,3	248,205,250	8,1,4	159	99	0.766086692974	1.0	0.982,0.959,0.961	0.951,0.992,0.975	-0.005
167	"RNF31"	"RNF31"	chr14	+	24148257	24148477	24148257	24148413	24148641	24148701	167	7,3,3	30,29,31	3,3,3	31,23,29	163	99	0.452252455236	1.0	0.124,0.059,0.056	0.056,0.073,0.059	0.017
168	"RNF31"	"RNF31"	chr14	+	24148257	24148477	24148257	24148413	24148800	24148876	168	1,1,2	0,0,0	1,0,2	1,0,0	163	99	1	1.0	1.0,1.0,1.0	0.378,NA,1.0	0.311
169	"PPP1R37"	"PPP1R37"	chr19	+	45140505	45140661	45140505	45140606	45141321	45141386	169	1,2,0	58,48,35	2,2,2	50,39,36	154	99	0.668826663488	1.0	0.011,0.026,0.0	0.025,0.032,0.034	-0.018
170	"LRP1"	"LRP1"	chr12	+	57201779	57201947	57201779	57201905	57202420	57202537	170	0,2,0	10,10,6	0,0,0	4,0,5	141	99	1	1.0	0.0,0.123,0.0	0.0,NA,0.0	0.041
173	"ZNF180"	"ZNF180"	chr19	-	44500197	44500522	44500274	44500522	44497283	44497377	173	15,8,12	5,5,0	12,15,15	2,1,5	176	99	0.585334162404	1.0	0.628,0.474,1.0	0.771,0.894,0.628	-0.064
175	"VRK3"	"VRK3"	chr19	-	50025266	50025372	50025345	50025372	50020584	50020647	175	11,8,9	25,19,9	5,8,8	25,17,28	178	99	0.112688312972	0.715990944562	0.197,0.19,0.357	0.1,0.207,0.137	0.1
177	"HIPK1"	"HIPK1"	chr1	+	113957123	113957286	113957123	113957184	113958065	113958291	177	109,53,65	3,2,0	103,85,104	0,0,4	201	99	0.443550047179	1.0	0.947,0.929,1.0	1.0,1.0,0.928	-0.017
180	"BPTF"	"BPTF"	chr17	+	67945408	67946325	67945408	67945896	67947725	67947808	180	92,62,54	10,12,4	91,86,101	25,7,15	528	99	0.478784568028	1.0	0.633,0.492,0.717	0.406,0.697,0.558	0.06
181	"UBE2V1"	"UBE2V1"	chr20	-	50096482	50096820	50096671	50096820	50084128	50084254	181	16,11,7	302,191,191	14,14,19	287,243,286	288	99	0.498644462484	1.0	0.018,0.019,0.012	0.016,0.019,0.022	-0.003
182	"UBE2V1"	"UBE2V1"	chr20	-	50096482	50096820	50096671	50096820	50096058	50096270	182	8,5,3	0,1,2	7,6,11	4,1,8	288	99	0.0955982112608	0.65721092942	1.0,0.632,0.34	0.376,0.673,0.321	0.201
183	"UBE2V1"	"UBE2V1"	chr20	-	50115484	50115954	50115698	50115954	50096671	50096820	183	13,13,17	1,0,0	7,12,15	0,1,0	313	99	1	1.0	0.804,1.0,1.0	1.0,0.791,1.0	0.004
184	"UBE2V1"	"UBE2V1"	chr20	-	50115698	50115954	50115829	50115954	50115484	50115621	184	8,2,6	1,0,0	0,6,6	0,0,0	230	99	1	1.0	0.775,1.0,1.0	NA,1.0,1.0	-0.075
188	"OSBPL3"	"OSBPL3"	chr7	-	24834086	24834736	24834485	24834736	24830767	24830905	188	43,23,15	38,27,22	20,25,16	42,30,27	498	99	0.0873820007181	0.633996481193	0.184,0.145,0.119	0.086,0.142,0.105	0.038
189	"LRSAM1"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487494	127487560	189	0,0,0	0,2,1	2,0,0	1,0,0	104	99	1	1.0	NA,0.0,0.0	0.656,NA,NA	-0.656
190	"LRSAM1"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487675	127487763	190	0,4,0	36,25,19	0,0,0	28,18,8	104	99	0.880576598046	1.0	0.0,0.132,0.0	0.0,0.0,0.0	0.044
191	"ACAD9"	"ACAD9"	chr3	+	128879628	128880017	128879628	128879841	128884652	128884746	191	32,17,22	27,30,24	16,11,27	29,22,36	275	99	0.175248408629	0.911030533767	0.299,0.169,0.248	0.166,0.153,0.213	0.061
192	"ACAD9"	"ACAD9"	chr3	+	128902552	128902632	128902552	128902628	128904061	128904132	192	0,5,1	78,51,49	1,2,1	57,51,53	103	99	0.507839569986	1.0	0.0,0.086,0.019	0.017,0.036,0.018	0.011
195	"WDR19"	"WDR19"	chr4	+	39232161	39232308	39232161	39232272	39234765	39234875	195	1,2,0	5,5,3	0,0,0	1,1,1	135	99	0.876966594084	1.0	0.128,0.227,0.0	0.0,0.0,0.0	0.118
197	"COQ7"	"COQ7"	chr16	+	19073920	19074097	19073920	19074035	19075720	19075860	197	0,0,0	59,47,51	1,0,0	52,45,43	161	99	1	1.0	0.0,0.0,0.0	0.012,0.0,0.0	-0.004
198	"MYL6"	"MYL6"	chr12	+	56158361	56158711	56158361	56158404	56159586	56159730	198	4780,3121,3224	0,0,1	3970,3208,3911	0,1,1	406	99	1	1.0	1.0,1.0,0.999	1.0,0.999,0.999	0.0
199	"MYL6"	"MYL6"	chr12	+	56158683	56159730	56158683	56158711	56159974	56160148	199	2760,2259,1718	68,54,43	2582,1743,1981	84,86,88	1118	99	9.27026589939e-05	0.00841813099444	0.782,0.787,0.78	0.731,0.642,0.666	0.103
200	"MYL6"	"MYL6"	chr12	+	56159586	56159730	56159586	56159622	56159974	56160148	200	7220,5171,4742	152,104,90	6327,4788,5682	117,80,119	207	99	0.549644974392	1.0	0.958,0.96,0.962	0.963,0.966,0.958	-0.002
