ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
49	"NEURL4"	"NEURL4"	chr17	-	7318268	7318356	7318494	7318674	7318064	7318172	7319049	7319208
50	"NEURL4"	"NEURL4"	chr17	-	7318268	7318356	7318494	7318691	7318064	7318172	7319049	7319208
55	"POLR3H"	"POLR3H"	chr22	-	41532093	41532157	41532603	41532745	41530686	41530888	41540698	41540795
58	"AC016735.2"	"AC016735.2"	chr2	-	43032733	43032902	43036695	43036765	43032500	43032636	43039119	43039547
59	"C22orf39"	"C22orf39"	chr22	-	19359335	19359484	19361236	19361341	19356889	19357051	19361726	19361931
60	"BICC1"	"BICC1"	chr10	+	58620854	58620901	58702073	58702143	58513139	58513333	58785000	58785080
61	"TM4SF19-TCTEX1D2"	"TM4SF19-TCTEX1D2"	chr3	-	196324270	196324440	196326954	196327032	196323743	196323997	196327389	196327591
67	"SURF1"	"SURF1"	chr9	-	133352693	133352766	133353748	133353940	133352060	133352142	133354658	133354741
68	"SURF1"	"SURF1"	chr9	-	133354823	133354957	133356268	133356320	133354658	133354741	133356399	133356485
70	"CYB5R4"	"CYB5R4"	chr6	+	83914415	83914448	83918004	83918065	83909008	83909090	83919396	83919454
71	"CBX8"	"CBX8"	chr17	-	79796249	79796315	79796496	79796540	79792131	79795558	79796929	79797116
72	"IFNAR1"	"IFNAR1"	chr21	+	33335523	33335647	33340998	33341174	33324903	33325131	33343267	33343422
73	"IFNAR1"	"IFNAR1"	chr21	+	33340998	33341174	33343267	33343422	33335523	33335647	33343534	33343676
74	"IFNAR1"	"IFNAR1"	chr21	+	33343267	33343422	33343534	33343676	33335523	33335647	33345245	33345360
75	"IFNAR1"	"IFNAR1"	chr21	+	33343267	33343422	33343534	33343676	33340998	33341174	33345245	33345360
76	"IFNAR1"	"IFNAR1"	chr21	+	33343534	33343676	33345245	33345360	33343267	33343422	33349090	33349290
77	"EXO1"	"EXO1"	chr1	+	241850408	241850586	241853357	241853481	241848730	241849027	241857344	241857482
78	"EXO1"	"EXO1"	chr1	+	241850408	241850586	241853357	241853472	241848949	241849027	241857344	241857482
82	"C11orf30"	"C11orf30"	chr11	+	76535894	76536059	76537794	76537950	76528267	76528466	76542215	76542367
85	"IKBKB"	"IKBKB"	chr8	+	42290155	42290273	42293442	42293512	42272082	42272205	42305186	42305236
86	"IKBKB"	"IKBKB"	chr8	+	42290155	42290273	42293442	42293568	42272082	42272205	42305186	42305275
87	"IKBKB"	"IKBKB"	chr8	+	42308900	42309025	42314321	42314429	42306342	42306432	42316209	42316339
88	"WDR45B"	"WDR45B"	chr17	-	82617295	82617397	82619042	82619094	82616523	82616645	82621608	82621799
89	"WDR45B"	"WDR45B"	chr17	-	82617295	82617397	82619042	82619128	82616523	82616645	82621608	82621799
90	"WDR45B"	"WDR45B"	chr17	-	82621608	82621799	82625388	82625483	82617295	82617397	82627203	82627291
106	"RP11-514O12.4"	"RP11-514O12.4"	chr6	-	166948569	166948625	166952487	166952548	166946681	166946739	166956096	166956124
108	"EML2"	"EML2"	chr19	-	45624718	45624818	45626704	45626839	45621206	45621332	45629950	45630046
110	"EML2"	"EML2"	chr19	-	45626704	45626839	45629950	45630046	45619059	45619191	45632860	45632971
111	"EML2"	"EML2"	chr19	-	45626704	45626839	45629950	45630046	45624718	45624818	45632860	45632971
112	"LINC01399"	"LINC01399"	chr22	-	35120012	35120067	35171434	35171602	35119823	35119904	35172338	35172460
113	"LINC01399"	"LINC01399"	chr22	-	35172338	35172460	35194856	35195019	35119823	35119904	35230997	35231056
115	"PSEN1"	"PSEN1"	chr14	+	73192643	73192864	73198030	73198129	73186852	73186920	73206385	73206472
117	"UTRN"	"UTRN"	chr6	+	144839172	144839284	144840739	144840832	144836300	144836541	144846804	144846827
118	"WDR26"	"WDR26"	chr1	-	224389832	224389860	224393827	224394013	224385665	224386502	224398096	224398226
119	"WDR26"	"WDR26"	chr1	-	224400949	224401069	224404429	224404570	224398888	224399034	224411426	224411484
120	"ZDHHC11"	"ZDHHC11"	chr5	-	821860	821895	823388	823809	819524	819612	825163	825251
121	"ZDHHC11"	"ZDHHC11"	chr5	-	821860	821895	823388	824093	819524	819612	825163	825251
123	"CRCP"	"CRCP"	chr7	+	66127703	66127740	66130743	66130842	66114603	66114970	66134279	66134374
124	"CRCP"	"CRCP"	chr7	+	66127703	66127740	66134279	66134374	66114603	66114970	66145442	66145500
125	"CRCP"	"CRCP"	chr7	+	66130743	66130842	66134279	66134374	66114603	66114970	66145442	66145500
126	"CRCP"	"CRCP"	chr7	+	66130743	66130842	66134279	66134374	66127703	66127740	66145442	66145500
127	"CRCP"	"CRCP"	chr7	+	66134279	66134374	66145442	66145500	66127703	66127740	66152207	66152870
128	"CRCP"	"CRCP"	chr7	+	66134279	66134374	66145442	66145500	66130743	66130842	66152207	66154561
129	"PICK1"	"PICK1"	chr22	+	38065001	38065130	38067703	38067770	38057655	38057850	38069032	38069122
136	"RAD17"	"RAD17"	chr5	+	69396396	69396546	69400048	69400169	69393353	69393500	69410492	69410550
137	"ALOX15"	"ALOX15"	chr17	-	4638216	4638377	4638580	4638684	4637114	4637258	4638849	4638972
138	"TTC1"	"TTC1"	chr5	+	160010499	160010858	160035139	160035200	160009112	160009190	160036690	160036803
139	"TTC1"	"TTC1"	chr5	+	160010499	160010858	160035139	160035200	160009112	160009193	160036690	160036803
140	"TTC1"	"TTC1"	chr5	+	160043132	160043169	160049513	160049662	160036505	160036803	160051128	160051183
141	"TTC1"	"TTC1"	chr5	+	160049513	160049662	160051128	160051183	160043132	160043169	160064931	160065022
142	"TTC1"	"TTC1"	chr5	+	160051128	160051183	160064931	160065022	160043132	160043169	160065276	160065487
143	"TTC1"	"TTC1"	chr5	+	160051128	160051183	160064931	160065022	160049513	160049662	160065276	160065487
144	"RPF2"	"RPF2"	chr6	+	110997182	110997264	110999710	110999787	110991746	110991786	111008037	111008137
145	"CCDC84"	"CCDC84"	chr11	+	119012148	119012254	119013231	119013262	119011938	119012003	119014993	119015083
146	"MME"	"MME"	chr3	+	155141990	155142127	155142236	155142330	155140190	155140292	155143442	155143571
147	"RFWD2"	"RFWD2"	chr1	-	176116623	176116681	176135009	176135086	176085775	176085890	176149005	176149074
148	"RFWD2"	"RFWD2"	chr1	-	176116623	176116681	176149005	176149074	176085775	176085890	176162868	176162988
149	"RFWD2"	"RFWD2"	chr1	-	176135009	176135086	176149005	176149074	176085775	176085890	176162868	176162988
150	"RFWD2"	"RFWD2"	chr1	-	176135009	176135086	176149005	176149074	176116623	176116681	176162868	176162988
152	"RFWD2"	"RFWD2"	chr1	-	176136487	176136547	176149005	176149074	176135009	176135086	176184632	176184692
153	"RFWD2"	"RFWD2"	chr1	-	176149005	176149074	176162868	176162988	176116623	176116681	176163814	176163891
154	"RFWD2"	"RFWD2"	chr1	-	176149005	176149074	176162868	176162988	176116623	176116681	176163826	176163891
155	"RFWD2"	"RFWD2"	chr1	-	176149005	176149074	176162868	176162988	176135009	176135086	176163814	176163891
156	"RFWD2"	"RFWD2"	chr1	-	176149005	176149074	176162868	176162988	176135009	176135086	176163826	176163891
157	"RFWD2"	"RFWD2"	chr1	-	176149005	176149074	176162868	176162988	176136487	176136547	176163814	176163891
159	"RFWD2"	"RFWD2"	chr1	-	176163814	176163891	176184632	176184692	176149005	176149074	176206571	176207083
160	"RFWD2"	"RFWD2"	chr1	-	176163826	176163891	176184632	176184692	176149005	176149074	176206571	176206978
162	"WNT7B"	"WNT7B"	chr22	-	45931097	45931369	45949919	45950146	45920361	45923335	45976683	45977129
163	"ZSCAN20"	"ZSCAN20"	chr1	+	33489114	33489191	33489517	33489602	33488464	33488651	33491024	33491702
165	"FARSA"	"FARSA"	chr19	-	12930222	12930341	12930428	12930527	12928754	12928847	12930611	12930749
166	"TPMT"	"TPMT"	chr6	-	18132132	18132177	18133803	18133889	18128310	18130780	18138962	18139037
167	"TPMT"	"TPMT"	chr6	-	18133803	18133889	18138962	18139037	18128310	18130780	18139664	18139717
168	"TPMT"	"TPMT"	chr6	-	18133803	18133889	18138962	18139037	18132132	18132177	18139664	18139717
169	"TPMT"	"TPMT"	chr6	-	18139664	18139717	18143595	18143728	18133803	18133889	18147822	18147915
171	"NFYC"	"NFYC"	chr1	+	40738835	40738948	40747533	40747605	40691569	40691867	40749572	40749686
173	"NFYC"	"NFYC"	chr1	+	40753150	40753246	40758120	40758294	40747533	40747605	40762887	40763046
174	"NFYC"	"NFYC"	chr1	+	40758120	40758294	40762887	40763046	40753150	40753246	40766595	40766703
175	"NFYC"	"NFYC"	chr1	+	40762887	40763046	40766595	40766703	40753150	40753246	40769355	40769415
176	"NFYC"	"NFYC"	chr1	+	40762887	40763046	40766595	40766703	40758120	40758294	40769355	40769415
177	"NFYC"	"NFYC"	chr1	+	40762989	40763046	40766595	40766703	40758120	40758294	40769355	40769415
178	"NFYC"	"NFYC"	chr1	+	40766595	40766703	40769355	40769415	40762887	40763046	40770708	40770738
179	"FIG4"	"FIG4"	chr6	+	109715077	109715176	109727108	109727265	109691311	109691501	109732636	109732687
180	"FIG4"	"FIG4"	chr6	+	109716444	109716568	109727108	109727265	109715077	109715176	109732636	109732687
181	"UQCC1"	"UQCC1"	chr20	-	35314687	35314765	35347163	35347272	35306665	35306779	35381917	35382025
182	"UQCC1"	"UQCC1"	chr20	-	35366556	35366614	35381917	35382025	35347163	35347272	35394091	35394196
188	"INPP5J"	"INPP5J"	chr22	+	31124844	31124906	31125832	31126010	31122993	31123119	31126375	31126489
189	"YBX2"	"YBX2"	chr17	-	7291092	7291182	7292025	7292059	7290250	7290535	7293474	7293538
190	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7293474	7293538	7290250	7290535	7293827	7293935
191	"GTPBP10"	"GTPBP10"	chr7	+	90352815	90353009	90372154	90372228	90346664	90346774	90374301	90374354
192	"GTPBP10"	"GTPBP10"	chr7	+	90352815	90353009	90354457	90354549	90346675	90346774	90355085	90355230
193	"GTPBP10"	"GTPBP10"	chr7	+	90352815	90353009	90354457	90354549	90346694	90346774	90374301	90374354
194	"GTPBP10"	"GTPBP10"	chr7	+	90352815	90353009	90354457	90354549	90346706	90346774	90372154	90372228
195	"GTPBP10"	"GTPBP10"	chr7	+	90354457	90354549	90372154	90372228	90346675	90346774	90374301	90374354
201	"GTPBP10"	"GTPBP10"	chr7	+	90372154	90372228	90374301	90374354	90346664	90346774	90377506	90377614
202	"GTPBP10"	"GTPBP10"	chr7	+	90372154	90372228	90374301	90374354	90352815	90353009	90377506	90377572
206	"R3HCC1L"	"R3HCC1L"	chr10	+	98163292	98163397	98186466	98186563	98134623	98134706	98208100	98209899
207	"R3HCC1L"	"R3HCC1L"	chr10	+	98163292	98163397	98208100	98209899	98134623	98134706	98231511	98231687
210	"ITGB1"	"ITGB1"	chr10	-	32911885	32912124	32919884	32920084	32911447	32911670	32920244	32920385
211	"TMTC4"	"TMTC4"	chr13	-	100642210	100642311	100656380	100656468	100637929	100638022	100662963	100663180
212	"TMTC4"	"TMTC4"	chr13	-	100642210	100642311	100662963	100663180	100637929	100638022	100664220	100664336
213	"TMTC4"	"TMTC4"	chr13	-	100656380	100656468	100662963	100663180	100637929	100638022	100664220	100664336
214	"TMTC4"	"TMTC4"	chr13	-	100656380	100656468	100662963	100663180	100642210	100642311	100664220	100664336
215	"TMTC4"	"TMTC4"	chr13	-	100656380	100656468	100664220	100664336	100642210	100642311	100668578	100668794
216	"LRRC23"	"LRRC23"	chr12	+	6907314	6907445	6909889	6910026	6906408	6906662	6912729	6912811
217	"THUMPD2"	"THUMPD2"	chr2	-	39768423	39768501	39771514	39771640	39766056	39766109	39779113	39779221
218	"PDE8A"	"PDE8A"	chr15	+	85076732	85076787	85083555	85083644	85075861	85075918	85089337	85089416
219	"PDE8A"	"PDE8A"	chr15	+	85083555	85083644	85089337	85089416	85075861	85075918	85091043	85091181
220	"PDE8A"	"PDE8A"	chr15	+	85083555	85083644	85089337	85089416	85075861	85075918	85097947	85098036
221	"PDE8A"	"PDE8A"	chr15	+	85083555	85083644	85089337	85089416	85076732	85076787	85091043	85091181
222	"PDE8A"	"PDE8A"	chr15	+	85083555	85083644	85089337	85089416	85076732	85076787	85097947	85098036
224	"PDE8A"	"PDE8A"	chr15	+	85117640	85117839	85123060	85123193	85115983	85116119	85126206	85126374
225	"RANBP17"	"RANBP17"	chr5	+	170916464	170916584	170918712	170918859	170910968	170911134	170919440	170919613
227	"RANBP17"	"RANBP17"	chr5	+	170983064	170983245	171161406	171161466	170968241	170968377	171170129	171170203
228	"RANBP17"	"RANBP17"	chr5	+	171028871	171028989	171161406	171161466	170968241	170968377	171170129	171170203
229	"AQR"	"AQR"	chr15	-	34944287	34944428	34948263	34948384	34942011	34942080	34952884	34952920
230	"AQR"	"AQR"	chr15	-	34948263	34948384	34952884	34952920	34944287	34944428	34960773	34960814
231	"DPP8"	"DPP8"	chr15	-	65454262	65454415	65455711	65455841	65451959	65452102	65456224	65456371
233	"DPP8"	"DPP8"	chr15	-	65481514	65481615	65485098	65485160	65480221	65480399	65487689	65487818
234	"DPP8"	"DPP8"	chr15	-	65485098	65485160	65487689	65487818	65481514	65481615	65490188	65490299
236	"SLC28A1"	"SLC28A1"	chr15	+	84904096	84904238	84908717	84908795	84894939	84895123	84918523	84918604
237	"IL15"	"IL15"	chr4	+	141656185	141656307	141688821	141689035	141636725	141636748	141719377	141719476
239	"PPP6R2"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135
240	"PAWR"	"PAWR"	chr12	-	79613574	79613609	79621075	79621207	79596510	79596658	79689728	79690391
241	"PAWR"	"PAWR"	chr12	-	79613574	79613609	79621075	79621207	79603667	79604721	79689728	79690080
243	"FAM216A"	"FAM216A"	chr12	+	110473077	110473118	110485077	110485199	110468363	110469018	110486324	110486454
247	"CAMK1D"	"CAMK1D"	chr10	+	12769672	12769799	12791157	12791233	12760947	12761086	12814194	12814307
248	"MKLN1"	"MKLN1"	chr7	+	131443480	131443702	131445773	131445903	131437784	131437997	131463216	131463364
253	"MTRF1"	"MTRF1"	chr13	-	41261690	41261825	41262214	41262331	41260492	41260915	41263274	41263484
254	"PEA15"	"PEA15"	chr1	+	160207132	160207237	160208463	160208665	160205420	160205522	160211542	160211716
255	"LAPTM4B"	"LAPTM4B"	chr8	+	97805352	97805464	97815327	97815401	97775056	97776108	97816057	97816180
256	"IGFBP7"	"IGFBP7"	chr4	-	57033194	57033311	57040823	57040933	57032037	57032552	57109876	57110385
257	"DAB2"	"DAB2"	chr5	-	39381453	39381616	39382617	39383271	39376649	39377282	39388304	39388367
259	"SLC52A2"	"SLC52A2"	chr8	+	144359622	144359747	144360171	144360493	144359183	144359423	144360589	144360729
260	"SLC52A2"	"SLC52A2"	chr8	+	144359622	144359747	144360589	144360713	144359183	144359423	144360802	144361272
261	"SLC52A2"	"SLC52A2"	chr8	+	144359622	144360493	144360589	144360713	144359183	144359423	144360802	144361021
262	"TPD52L1"	"TPD52L1"	chr6	+	125220077	125220193	125229117	125229266	125153648	125153970	125248281	125248383
263	"TPD52L1"	"TPD52L1"	chr6	+	125220077	125220193	125229117	125229266	125154188	125154532	125248281	125248383
265	"TMEM135"	"TMEM135"	chr11	+	87067693	87067821	87071522	87071615	87037843	87038186	87091361	87091395
266	"TMEM135"	"TMEM135"	chr11	+	87091361	87091395	87157340	87157406	87071522	87071615	87236637	87236684
267	"TMEM135"	"TMEM135"	chr11	+	87302295	87302442	87305935	87306005	87295781	87295823	87309504	87309672
268	"NFAT5"	"NFAT5"	chr16	+	69626402	69626528	69646516	69646578	69566207	69566374	69647027	69647586
269	"TEAD3"	"TEAD3"	chr6	-	35477310	35477372	35478274	35478324	35476301	35476435	35478433	35478571
270	"KCTD13"	"KCTD13"	chr16	-	29911959	29912049	29923189	29923359	29911660	29911867	29925789	29925835
273	"RP11-561B11.2"	"RP11-561B11.2"	chr14	+	35308913	35308995	35310739	35310895	35307993	35308088	35312880	35313059
274	"RP11-561B11.2"	"RP11-561B11.2"	chr14	+	35310739	35310895	35312880	35313059	35308913	35308995	35314360	35314455
276	"MAL2"	"MAL2"	chr8	+	119221586	119221757	119240164	119240320	119208370	119208604	119243416	119245673
277	"MAL2"	"MAL2"	chr8	+	119221586	119221757	119240164	119240320	119208867	119209200	119243416	119243648
280	"MICALL1"	"MICALL1"	chr22	+	37919035	37919178	37921971	37922426	37917706	37917795	37924659	37924717
281	"MICALL1"	"MICALL1"	chr22	+	37919035	37919178	37924659	37924717	37917706	37917795	37925660	37926043
283	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39151745	39151839	39154210	39154294	39147811	39150381	39158284	39158402
285	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39158402	39159482	39159550	39151745	39151839	39170014	39170322
286	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39158402	39159449	39159550	39151745	39151839	39170014	39170353
287	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39158402	39159482	39159550	39154210	39154294	39170014	39170322
288	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39158402	39159449	39159550	39154210	39154294	39170014	39170353
289	"PAFAH1B1"	"PAFAH1B1"	chr17	+	2638098	2638320	2665371	2665456	2593745	2594006	2666015	2666090
290	"UBAP1"	"UBAP1"	chr9	+	34234215	34234340	34241184	34242108	34179004	34179240	34249778	34249961
292	"UBAP1"	"UBAP1"	chr9	+	34241184	34242108	34249778	34249961	34234215	34234340	34250657	34250759
294	"FPGS"	"FPGS"	chr9	+	127804284	127804413	127804498	127804552	127803207	127803404	127804635	127804700
296	"FPGS"	"FPGS"	chr9	+	127807208	127807286	127807420	127807482	127804635	127804700	127807585	127807682
298	"VPS28"	"VPS28"	chr8	-	144424717	144424819	144424945	144425000	144424214	144424268	144425682	144425772
299	"VPS28"	"VPS28"	chr8	-	144424717	144424819	144424945	144425051	144424214	144424268	144425682	144425772
300	"VPS28"	"VPS28"	chr8	-	144424945	144425051	144425682	144425772	144424717	144424819	144426025	144426063
301	"VPS28"	"VPS28"	chr8	-	144425682	144425772	144426025	144426063	144424945	144425051	144426179	144426208
302	"VPS28"	"VPS28"	chr8	-	144425874	144426063	144426179	144426208	144424945	144425772	144426908	144426983
303	"VPS28"	"VPS28"	chr8	-	144425921	144426063	144426179	144426208	144424945	144425772	144426908	144426983
304	"VPS28"	"VPS28"	chr8	-	144426025	144426063	144426179	144426208	144424717	144425772	144426908	144426998
305	"VPS28"	"VPS28"	chr8	-	144426179	144426208	144426908	144426979	144425395	144425772	144428488	144428543
306	"VPS28"	"VPS28"	chr8	-	144426179	144426208	144426908	144427291	144425717	144425772	144428488	144428544
307	"VPS28"	"VPS28"	chr8	-	144426179	144426208	144426908	144426979	144426025	144426063	144428488	144428543
308	"VPS28"	"VPS28"	chr8	-	144426179	144426208	144426908	144427291	144426025	144426063	144428488	144428544
309	"CCDC14"	"CCDC14"	chr3	-	123955842	123955965	123956354	123956427	123948895	123949132	123956739	123956795
310	"BCL9L"	"BCL9L"	chr11	-	118909913	118910015	118918825	118918879	118908416	118908655	118925237	118925453
311	"ORC5"	"ORC5"	chr7	-	104165234	104165282	104166771	104166884	104161071	104161182	104168472	104168525
312	"ORC5"	"ORC5"	chr7	-	104183942	104184033	104184122	104184171	104167993	104168525	104188250	104188381
314	"P3H4"	"P3H4"	chr17	-	41807858	41808004	41809705	41809834	41806795	41806879	41810862	41811034
316	"NMRK1"	"NMRK1"	chr9	-	75077489	75077580	75083086	75083150	75077158	75077207	75088007	75088190
317	"KCTD3"	"KCTD3"	chr1	+	215574072	215574118	215575900	215575974	215573785	215573839	215577669	215577728
318	"SHC1"	"SHC1"	chr1	-	154965542	154965781	154965945	154966077	154962297	154963931	154966161	154966231
319	"SHC1"	"SHC1"	chr1	-	154965542	154965781	154965945	154966080	154962297	154963931	154966161	154966231
320	"RP11-435I10.4"	"RP11-435I10.4"	chr16	-	28477736	28477877	28482104	28482198	28466652	28466902	28482326	28482382
321	"TBCEL"	"TBCEL"	chr11	+	121053629	121053732	121055051	121055308	121047527	121047667	121058344	121058471
324	"MPDU1"	"MPDU1"	chr17	+	7585731	7585797	7585945	7586078	7583646	7583965	7586691	7586777
325	"MPDU1"	"MPDU1"	chr17	+	7585731	7585797	7585950	7586078	7583665	7583965	7586655	7586777
326	"MPDU1"	"MPDU1"	chr17	+	7585731	7585797	7585950	7586078	7583820	7583965	7586691	7586777
327	"MPDU1"	"MPDU1"	chr17	+	7585731	7585797	7585945	7586078	7583847	7583965	7586655	7587201
328	"MPDU1"	"MPDU1"	chr17	+	7585945	7586078	7586655	7586777	7583851	7583965	7586898	7587017
329	"MPDU1"	"MPDU1"	chr17	+	7585945	7586078	7586655	7586777	7585731	7585797	7586898	7587017
332	"TMEM164"	"TMEM164"	chrX	+	110003500	110004164	110109079	110109146	110003113	110003178	110144797	110144876
333	"TMEM164"	"TMEM164"	chrX	+	110067346	110067396	110109079	110109146	110003500	110004164	110144797	110144876
334	"YARS"	"YARS"	chr1	-	32786939	32787075	32791161	32791254	32786361	32786447	32797762	32797843
335	"YARS"	"YARS"	chr1	-	32786939	32787075	32791161	32791254	32786369	32786447	32797591	32797638
336	"YARS"	"YARS"	chr1	-	32791161	32791254	32797762	32797843	32782403	32782539	32806481	32806611
337	"YARS"	"YARS"	chr1	-	32791161	32791254	32797591	32797638	32786939	32787075	32797762	32797843
338	"YARS"	"YARS"	chr1	-	32791161	32791254	32797762	32797843	32786939	32787075	32806481	32806611
339	"YARS"	"YARS"	chr1	-	32797762	32797843	32806481	32806611	32782403	32782539	32810590	32810766
340	"YARS"	"YARS"	chr1	-	32797762	32797843	32806481	32806611	32791161	32791254	32810590	32810766
346	"BLOC1S5"	"BLOC1S5"	chr6	-	8026366	8026425	8041138	8041268	8013566	8015828	8062533	8062616
347	"HDDC3"	"HDDC3"	chr15	-	90931703	90931944	90932054	90932110	90929963	90931405	90932428	90932569
348	"RCN1"	"RCN1"	chr11	+	32097143	32097337	32098349	32098528	32090903	32091450	32100547	32100608
349	"RCN1"	"RCN1"	chr11	+	32098349	32098528	32100547	32100608	32096533	32097337	32103280	32103480
351	"HNRNPUL2"	"HNRNPUL2"	chr11	-	62720022	62720191	62721294	62721423	62716988	62717189	62721819	62721942
352	"HNRNPUL2"	"HNRNPUL2"	chr11	-	62723913	62723990	62724290	62724426	62723586	62723726	62726618	62727349
353	"E2F7"	"E2F7"	chr12	-	77033856	77034042	77043064	77043199	77033049	77033122	77044636	77044795
354	"SLC25A26"	"SLC25A26"	chr3	+	66346363	66346408	66362859	66362929	66263331	66263379	66369477	66369542
356	"SLC25A26"	"SLC25A26"	chr3	+	66370528	66370602	66377689	66378070	66369477	66369542	66378409	66378502
358	"RHOA"	"RHOA"	chr3	-	49362495	49362626	49368427	49368548	49359144	49360382	49375433	49375591
359	"RHOA"	"RHOA"	chr3	-	49368427	49368548	49375433	49375591	49359144	49360382	49411819	49412202
361	"NIPA2"	"NIPA2"	chr15	+	22845145	22845267	22851638	22851870	22838657	22838947	22858539	22858630
363	"NIPA2"	"NIPA2"	chr15	+	22851638	22851870	22858539	22858630	22839654	22839790	22860628	22860789
364	"NIPA2"	"NIPA2"	chr15	+	22851638	22851870	22853211	22853268	22845145	22845267	22858539	22858630
365	"NIPA2"	"NIPA2"	chr15	+	22851638	22851870	22858539	22858630	22845145	22845267	22860628	22860789
366	"NIPA2"	"NIPA2"	chr15	+	22853211	22853268	22858539	22858630	22845145	22845267	22860628	22860789
