ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
35	"NEURL4"	"NEURL4"	chr17	-	7317460	7317684	7317460	7317573	7317787	7317932	35	11,7,14	41,20,34	3,2,4	22,11,24	198	99	0.0211880051398	0.206553892308	0.118,0.149,0.171	0.064,0.083,0.077	0.071
36	"NEURL4"	"NEURL4"	chr17	-	7318268	7318674	7318268	7318356	7319049	7319208	36	31,18,42	3,1,2	23,11,17	0,2,0	198	99	0.0439963538644	0.340251278139	0.838,0.9,0.913	1.0,0.733,1.0	-0.027
38	"NEURL4"	"NEURL4"	chr17	-	7324107	7324270	7324107	7324266	7324394	7324480	38	36,23,35	2,1,1	18,13,17	0,0,3	102	99	0.477013977953	1.0	0.946,0.957,0.971	1.0,1.0,0.846	0.009
41	"HSD17B4"	"HSD17B4"	chr5	+	119475677	119475727	119475705	119475727	119474400	119474460	41	0,0,1	126,67,127	0,0,2	136,134,124	126	99	1	1.0	0.0,0.0,0.006	0.0,0.0,0.013	-0.002
46	"ATP10D"	"ATP10D"	chr4	+	47536685	47536938	47536730	47536938	47536436	47536564	46	8,4,8	0,1,0	11,8,12	2,0,0	143	99	1	1.0	1.0,0.735,1.0	0.792,1.0,1.0	-0.019
49	"SRRT"	"SRRT"	chr7	+	100885212	100885370	100885215	100885370	100884922	100885040	49	179,94,170	125,69,124	106,89,105	108,65,104	101	99	0.0896903898294	0.525965829099	0.584,0.572,0.573	0.49,0.573,0.497	0.056
50	"SRRT"	"SRRT"	chr7	+	100888041	100888143	100888053	100888143	100887702	100887859	50	281,149,287	31,38,56	221,127,194	32,29,32	110	99	0.899650758123	1.0	0.891,0.779,0.822	0.861,0.798,0.845	-0.004
51	"SRRT"	"SRRT"	chr7	+	100888256	100888383	100888277	100888383	100888041	100888143	51	251,140,253	4,0,5	178,126,163	0,2,4	119	99	0.669328719057	1.0	0.981,1.0,0.977	1.0,0.981,0.971	0.002
59	"SURF1"	"SURF1"	chr9	-	133352693	133352766	133352693	133352730	133353748	133353940	59	158,74,144	0,0,0	70,60,86	1,0,0	134	99	1	1.0	1.0,1.0,1.0	0.981,1.0,1.0	0.006
60	"HINT2"	"HINT2"	chr9	-	35813265	35813367	35813265	35813338	35813444	35813549	60	1,1,1	71,39,54	1,2,2	30,33,26	127	99	0.720292608599	1.0	0.011,0.02,0.014	0.025,0.045,0.057	-0.027
61	"HINT2"	"HINT2"	chr9	-	35813444	35813549	35813444	35813519	35813643	35813784	61	94,40,70	0,1,2	64,39,42	0,0,0	128	99	1	1.0	1.0,0.969,0.964	1.0,1.0,1.0	-0.022
62	"EXO1"	"EXO1"	chr1	+	241858505	241858718	241858629	241858718	241857344	241857482	62	349,182,327	2,2,2	101,74,77	2,0,3	198	99	0.574340083364	1.0	0.989,0.978,0.988	0.962,1.0,0.928	0.022
67	"ABCA2"	"ABCA2"	chr9	-	137022940	137023840	137022940	137023052	137024142	137024236	67	0,0,1	2,0,3	2,0,0	0,1,0	198	99	1	1.0	0.0,NA,0.143	1.0,0.0,NA	-0.428
69	"KIF23"	"KIF23"	chr15	+	69446282	69446364	69446285	69446364	69446008	69446091	69	80,31,57	1,2,1	75,65,70	1,3,2	101	99	0.530750707967	1.0	0.987,0.938,0.982	0.987,0.955,0.972	-0.002
70	"C11orf30"	"C11orf30"	chr11	+	76459932	76460085	76459935	76460085	76458182	76458358	70	24,18,26	4,5,0	14,21,22	2,1,4	101	99	0.736245755177	1.0	0.855,0.779,1.0	0.873,0.954,0.844	-0.012
71	"C11orf30"	"C11orf30"	chr11	+	76542167	76542367	76542215	76542367	76528267	76528466	71	4,2,4	1,2,0	2,1,1	0,3,0	146	99	0.431047476761	1.0	0.731,0.404,1.0	1.0,0.184,1.0	-0.016
72	"C11orf30"	"C11orf30"	chr11	+	76542167	76542367	76542215	76542367	76537794	76537950	72	4,2,6	23,6,13	2,1,1	12,2,6	146	99	0.147525907284	0.727578576984	0.105,0.184,0.238	0.102,0.253,0.102	0.023
73	"C11orf30"	"C11orf30"	chr11	+	76542167	76542367	76542215	76542367	76539598	76539640	73	4,3,6	30,19,50	2,1,1	11,1,11	146	99	0.441103448656	1.0	0.083,0.097,0.075	0.11,0.404,0.058	-0.106
76	"IKBKB"	"IKBKB"	chr8	+	42306342	42306432	42306367	42306432	42305186	42305275	76	42,16,35	8,0,3	24,14,14	5,0,0	123	99	0.406600751771	1.0	0.809,1.0,0.904	0.794,1.0,1.0	-0.027
77	"IKBKB"	"IKBKB"	chr8	+	42317656	42317771	42317709	42317771	42316709	42316904	77	65,26,55	0,1,1	30,19,30	1,1,0	151	99	1	1.0	1.0,0.945,0.973	0.952,0.926,1.0	0.013
78	"WDR45B"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82621608	82621799	78	862,439,871	92,62,106	481,354,474	23,27,26	132	99	1.20617305988e-06	0.000149032499236	0.875,0.842,0.86	0.94,0.908,0.932	-0.068
80	"DDX54"	"DDX54"	chr12	-	113157173	113159112	113157173	113159109	113161269	113161382	80	98,58,106	54,26,54	102,62,74	58,37,36	101	99	0.663188698668	1.0	0.64,0.686,0.658	0.633,0.622,0.668	0.02
81	"CENPM"	"CENPM"	chr22	-	41945224	41945389	41945224	41945304	41945912	41946005	81	0,1,4	195,79,155	1,0,1	103,67,77	183	99	1	1.0	0.0,0.007,0.014	0.005,0.0,0.007	0.003
82	"SCNN1D"	"SCNN1D"	chr1	+	1282241	1282315	1282275	1282315	1280471	1280666	82	0,0,2	1,0,1	0,2,3	1,2,0	132	99	1	1.0	0.0,NA,0.6	0.0,0.429,1.0	-0.176
83	"SCNN1D"	"SCNN1D"	chr1	+	1282241	1282315	1282275	1282315	1281410	1281610	83	0,0,2	0,0,0	0,0,1	0,1,0	132	99	1	1.0	NA,NA,1.0	NA,0.0,1.0	0.5
99	"EML2"	"EML2"	chr19	-	45641640	45641748	45641640	45641745	45641917	45642041	99	3,0,6	2,0,0	2,0,1	0,0,0	101	99	1	1.0	0.595,NA,1.0	1.0,NA,1.0	-0.203
101	"PSEN1"	"PSEN1"	chr14	+	73138106	73138152	73138111	73138152	73137124	73137223	101	0,0,1	0,0,0	0,0,0	0,0,1	103	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
104	"CDCA7"	"CDCA7"	chr2	+	173359254	173359491	173359342	173359491	173358711	173358837	104	22,10,19	2,0,1	27,18,18	2,0,0	186	99	0.747903715481	1.0	0.854,1.0,0.91	0.878,1.0,1.0	-0.038
105	"CDCA7"	"CDCA7"	chr2	+	173359254	173359491	173359386	173359491	173358711	173358837	105	29,11,15	0,0,0	29,14,16	0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.889	0.037
106	"CDCA7"	"CDCA7"	chr2	+	173359342	173359491	173359386	173359491	173358711	173358837	106	11,3,3	0,0,0	7,3,1	0,0,1	142	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.411	0.196
107	"WDR26"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431476	224431581	107	0,4,4	81,38,61	3,2,2	60,35,70	163	99	0.823419412788	1.0	0.0,0.06,0.038	0.029,0.034,0.017	0.006
108	"WDR26"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431524	224431581	108	1,4,2	79,50,72	3,1,0	73,50,66	163	99	0.691571271494	1.0	0.008,0.046,0.017	0.024,0.012,0.0	0.012
109	"ZDHHC11"	"ZDHHC11"	chr5	-	823388	824093	823388	823809	825163	825251	109	5,1,1	1,0,1	10,3,5	1,3,0	198	99	0.0734479750474	0.46566717354	0.714,1.0,0.333	0.833,0.333,1.0	-0.04
112	"PICK1"	"PICK1"	chr22	+	38057752	38057850	38057819	38057850	38057482	38057587	112	128,117,135	0,0,0	64,49,47	1,0,0	165	99	1	1.0	1.0,1.0,1.0	0.975,1.0,1.0	0.008
113	"PICK1"	"PICK1"	chr22	+	38073772	38074451	38074306	38074451	38072999	38073092	113	151,60,106	0,0,1	55,37,44	0,0,0	198	99	1	1.0	1.0,1.0,0.981	1.0,1.0,1.0	-0.006
114	"RAD17"	"RAD17"	chr5	+	69410492	69410550	69410513	69410550	69400048	69400169	114	37,47,76	0,0,1	26,37,33	0,0,0	119	99	1	1.0	1.0,1.0,0.984	1.0,1.0,1.0	-0.005
115	"RPF2"	"RPF2"	chr6	+	110988987	110989065	110989027	110989065	110985005	110985138	115	1,2,1	161,89,124	0,0,0	136,111,121	138	99	1	1.0	0.004,0.016,0.006	0.0,0.0,0.0	0.009
116	"CCDC84"	"CCDC84"	chr11	+	119015287	119015439	119015306	119015439	119014993	119015083	116	2,1,1	30,29,46	0,0,0	16,17,17	117	99	0.390791073627	1.0	0.053,0.028,0.018	0.0,0.0,0.0	0.033
117	"WDR75"	"WDR75"	chr2	+	189449244	189450968	189450902	189450968	189448378	189448508	117	0,2,4	184,104,177	0,0,0	133,113,127	198	99	1	1.0	0.0,0.01,0.011	0.0,0.0,0.0	0.007
118	"IL11RA"	"IL11RA"	chr9	+	34660803	34660936	34660853	34660936	34660503	34660600	118	1,0,1	1,0,6	0,0,1	2,0,0	148	99	1	1.0	0.401,NA,0.1	0.0,NA,1.0	-0.249
123	"TRPM7"	"TRPM7"	chr15	-	50583088	50583159	50583088	50583156	50586391	50586488	123	60,36,33	12,20,24	17,23,48	15,16,18	101	99	0.419605839907	1.0	0.831,0.638,0.574	0.526,0.585,0.723	0.07
126	"NFYC"	"NFYC"	chr1	+	40770396	40771603	40770708	40771603	40769355	40769415	126	181,82,182	302,171,323	137,77,114	157,99,166	198	99	0.0075880757737	0.0971193660297	0.231,0.193,0.22	0.304,0.28,0.256	-0.065
127	"BAZ2A"	"BAZ2A"	chr12	-	56600942	56601098	56600942	56601086	56601179	56601402	127	111,81,102	3,6,2	85,52,74	0,0,2	110	99	0.0157625664441	0.167493031035	0.971,0.924,0.979	1.0,1.0,0.971	-0.032
128	"BAZ2A"	"BAZ2A"	chr12	-	56606246	56606395	56606246	56606312	56606632	56606733	128	5,1,1	152,70,105	0,0,1	96,65,79	181	99	1	1.0	0.018,0.008,0.005	0.0,0.0,0.007	0.008
130	"BAZ2A"	"BAZ2A"	chr12	-	56610408	56610539	56610408	56610517	56611572	56611633	130	2,4,3	114,63,125	0,2,1	89,57,90	120	99	0.284202751399	1.0	0.014,0.05,0.019	0.0,0.028,0.009	0.015
131	"B9D1"	"B9D1"	chr17	-	19343169	19343495	19343169	19343461	19343789	19343857	131	1,0,0	11,14,20	0,1,0	17,17,16	132	99	1	1.0	0.064,0.0,0.0	0.0,0.042,0.0	0.007
132	"SEMA4C"	"SEMA4C"	chr2	-	96867777	96867926	96867777	96867923	96868415	96868588	132	3,0,0	1,0,0	2,0,1	1,0,0	101	99	1	1.0	0.746,NA,NA	0.662,NA,1.0	-0.085
133	"SEMA4C"	"SEMA4C"	chr2	-	96867777	96867926	96867777	96867923	96869875	96869971	133	1,0,1	1,0,1	1,0,3	0,3,0	101	99	1	1.0	0.495,NA,0.495	1.0,0.0,1.0	-0.172
135	"WAC"	"WAC"	chr10	+	28610698	28610821	28610710	28610821	28608185	28608431	135	345,195,340	2,0,5	151,118,137	0,3,2	110	99	1	1.0	0.994,1.0,0.984	1.0,0.973,0.984	0.007
136	"WAC"	"WAC"	chr10	+	28616172	28616362	28616175	28616362	28614566	28614685	136	228,124,190	58,50,59	105,94,121	43,35,37	101	99	0.403114347567	1.0	0.794,0.709,0.759	0.705,0.725,0.762	0.023
137	"EBP"	"EBP"	chrX	+	48523698	48524072	48523753	48524072	48522192	48522252	137	99,40,66	0,0,0	78,62,84	1,0,0	153	99	1	1.0	1.0,1.0,1.0	0.981,1.0,1.0	0.006
138	"INPP5J"	"INPP5J"	chr22	+	31126293	31126489	31126375	31126489	31125832	31126010	138	1,0,0	26,16,35	0,0,0	16,7,7	180	99	1	1.0	0.021,0.0,0.0	0.0,0.0,0.0	0.007
139	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7291092	7291182	7293474	7293538	139	36,13,11	0,0,0	16,8,6	0,1,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.8,1.0	0.067
141	"IL15"	"IL15"	chr4	+	141719365	141719476	141719377	141719476	141656185	141656307	141	1,0,3	0,0,0	0,1,2	0,0,1	110	99	1	1.0	1.0,NA,1.0	NA,1.0,0.643	0.178
142	"IL15"	"IL15"	chr4	+	141719365	141719476	141719377	141719476	141688821	141689035	142	2,1,0	0,0,0	0,5,1	0,0,1	110	99	1	1.0	1.0,1.0,NA	NA,1.0,0.474	0.263
147	"PPP6R2"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50416091	50416157	147	1,0,0	4,3,5	0,0,2	5,3,7	101	99	1	1.0	0.197,0.0,0.0	0.0,0.0,0.219	-0.007
148	"PPP6R2"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	148	13,4,5	147,81,127	5,2,1	92,52,60	101	99	0.130464876773	0.67823864021	0.08,0.046,0.037	0.051,0.036,0.016	0.02
149	"PPP6R2"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	149	17,5,5	98,49,89	3,7,6	44,40,48	101	99	0.771432075834	1.0	0.145,0.091,0.052	0.063,0.146,0.109	-0.01
150	"PPP6R2"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	150	2,3,2	97,57,107	1,1,2	44,40,31	119	99	0.800342348803	1.0	0.017,0.042,0.015	0.019,0.02,0.051	-0.005
151	"PPP6R2"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	151	63,27,56	2,0,2	29,16,23	1,0,0	102	99	0.43251137919	1.0	0.968,1.0,0.965	0.966,1.0,1.0	-0.011
153	"SLC25A22"	"SLC25A22"	chr11	-	794457	794588	794457	794513	794775	794901	153	0,0,6	75,32,59	3,3,0	43,46,38	173	99	0.752767993246	1.0	0.0,0.0,0.055	0.038,0.036,0.0	-0.006
155	"SLC25A22"	"SLC25A22"	chr11	-	794986	795169	794986	795164	796113	796237	155	3,0,2	0,0,1	0,1,0	0,0,0	103	99	1	1.0	1.0,NA,0.658	NA,1.0,NA	-0.171
157	"FTSJ1"	"FTSJ1"	chrX	+	48482402	48482506	48482408	48482506	48481631	48481715	157	117,77,178	35,34,58	115,82,84	35,15,29	104	99	0.258919435605	0.989668317532	0.761,0.683,0.745	0.758,0.839,0.734	-0.047
158	"FTSJ1"	"FTSJ1"	chrX	+	48482402	48482506	48482419	48482506	48481631	48481715	158	132,81,187	0,0,0	123,88,91	2,0,0	115	99	1	1.0	1.0,1.0,1.0	0.981,1.0,1.0	0.006
159	"FTSJ1"	"FTSJ1"	chrX	+	48482408	48482506	48482419	48482506	48481631	48481715	159	50,38,67	0,0,0	43,21,36	2,0,0	109	99	1	1.0	1.0,1.0,1.0	0.951,1.0,1.0	0.016
160	"MKLN1"	"MKLN1"	chr7	+	131399237	131399433	131399240	131399433	131397266	131397376	160	1,1,0	45,27,26	2,0,2	33,46,28	101	99	0.354456515458	1.0	0.021,0.035,0.0	0.056,0.0,0.065	-0.022
163	"AC024592.12"	"AC024592.12"	chr19	-	5896452	5896650	5896452	5896575	5896904	5896997	163	15,13,30	945,609,1142	7,16,4	691,443,523	173	99	0.548214148195	1.0	0.009,0.012,0.015	0.006,0.02,0.004	0.002
164	"PPAT"	"PPAT"	chr4	-	56406494	56406701	56406494	56406618	56407649	56407716	164	83,41,82	4,3,7	66,49,62	2,2,2	181	99	0.0714437234251	0.461776767102	0.919,0.882,0.865	0.948,0.931,0.944	-0.052
174	"C12orf43"	"C12orf43"	chr12	-	121005002	121005093	121005002	121005060	121006320	121006394	174	122,72,106	1,2,0	33,15,37	0,0,0	131	99	1	1.0	0.989,0.965,1.0	1.0,1.0,1.0	-0.015
176	"PPP1R9B"	"PPP1R9B"	chr17	-	50140092	50140359	50140092	50140228	50141268	50141373	176	14,9,14	212,111,200	7,10,10	97,82,107	198	99	0.387429681785	1.0	0.032,0.039,0.034	0.035,0.057,0.045	-0.011
177	"JOSD2"	"JOSD2"	chr19	-	50510285	50510448	50510285	50510445	50511074	50511159	177	5,1,2	0,1,2	0,0,3	0,1,1	101	99	1	1.0	1.0,0.495,0.495	NA,0.0,0.746	0.29
183	"RNH1"	"RNH1"	chr11	-	502061	502249	502061	502181	504823	504996	183	0,0,0	1,0,1	1,2,1	2,0,0	166	99	1	1.0	0.0,NA,0.0	0.23,1.0,1.0	-0.743
184	"LAPTM4B"	"LAPTM4B"	chr8	+	97815303	97815401	97815327	97815401	97805352	97805464	184	5,1,2	410,244,408	9,6,7	395,334,404	122	99	0.266520605759	1.0	0.01,0.003,0.004	0.018,0.014,0.014	-0.01
185	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144358576	144358610	185	51,19,31	0,0,1	22,13,27	1,0,0	102	99	1	1.0	1.0,1.0,0.968	0.955,1.0,1.0	0.004
187	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144358592	144358900	187	26,29,9	0,1,0	18,10,5	0,0,0	102	99	1	1.0	1.0,0.966,1.0	1.0,1.0,1.0	-0.011
188	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144359011	144359065	188	205,132,232	5,5,0	181,122,134	3,2,7	102	99	0.334549066646	1.0	0.975,0.962,1.0	0.983,0.983,0.949	0.007
189	"SLC52A2"	"SLC52A2"	chr8	+	144359622	144360493	144360171	144360493	144359183	144359423	189	983,515,962	3,0,0	647,436,510	0,4,0	198	99	1	1.0	0.994,1.0,1.0	1.0,0.982,1.0	0.004
192	"NFAT5"	"NFAT5"	chr16	+	69684886	69684970	69684889	69684970	69677202	69677335	192	31,9,21	5,2,8	16,9,8	6,5,3	101	99	0.250695224776	0.975889570423	0.859,0.815,0.72	0.723,0.638,0.723	0.103
194	"NR4A2"	"NR4A2"	chr2	-	156326149	156326328	156326149	156326207	156326717	156326920	194	11,1,10	0,0,0	3,4,5	0,1,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.667,1.0	0.111
195	"NR4A2"	"NR4A2"	chr2	-	156329322	156330188	156329322	156330010	156330667	156330791	195	4,3,4	0,0,0	10,6,6	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.833,1.0,1.0	0.056
196	"VAC14"	"VAC14"	chr16	-	70697138	70697257	70697138	70697173	70698636	70698811	196	286,141,275	1,1,2	127,88,102	2,1,0	182	99	1	1.0	0.994,0.987,0.987	0.972,0.98,1.0	0.005
198	"CPSF7"	"CPSF7"	chr11	-	61420469	61420573	61420469	61420530	61421389	61421608	198	294,140,232	0,0,0	148,90,125	0,0,1	141	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.989	0.004
199	"CPSF7"	"CPSF7"	chr11	-	61421053	61421130	61421053	61421127	61421389	61421608	199	25,13,8	9,9,9	3,2,3	3,0,1	101	99	0.223790446635	0.906965688876	0.731,0.586,0.466	0.495,1.0,0.746	-0.153
200	"PON3"	"PON3"	chr7	-	95362361	95362490	95362361	95362438	95362759	95362841	200	1,3,2	0,1,0	2,0,3	0,0,1	150	99	1	1.0	1.0,0.664,1.0	1.0,NA,0.664	0.056
204	"ZSCAN2"	"ZSCAN2"	chr15	+	84622577	84622714	84622645	84622714	84620601	84620772	204	7,0,5	3,0,4	1,1,2	0,0,1	166	99	1	1.0	0.582,NA,0.427	1.0,1.0,0.544	-0.344
206	"SLC9A8"	"SLC9A8"	chr20	+	49850761	49850844	49850809	49850844	49849578	49849680	206	0,0,0	4,4,5	2,0,0	0,3,8	146	99	0.369602743158	1.0	0.0,0.0,0.0	1.0,0.0,0.0	-0.333
209	"DNASE1"	"DNASE1"	chr16	+	3656963	3657111	3656998	3657111	3656637	3656753	209	0,3,1	5,1,3	6,0,4	2,7,3	133	99	0.244109460449	0.963410529865	0.0,0.691,0.199	0.691,0.0,0.498	-0.1
214	"RAB40B"	"RAB40B"	chr17	-	82658490	82658713	82658490	82658562	82659579	82659657	214	76,51,83	1,0,2	29,23,30	2,0,0	198	99	0.828953897216	1.0	0.974,1.0,0.954	0.879,1.0,1.0	0.016
216	"GALE"	"GALE"	chr1	-	23798116	23798230	23798116	23798225	23798614	23798730	216	83,43,83	6,1,9	86,64,83	5,8,3	103	99	0.734972258423	1.0	0.93,0.976,0.899	0.943,0.885,0.964	0.004
224	"FPGS"	"FPGS"	chr9	+	127806972	127807087	127806991	127807087	127804635	127804700	224	189,113,201	9,3,4	122,96,136	0,2,0	117	99	0.00343244413812	0.0561981686815	0.947,0.97,0.977	1.0,0.976,1.0	-0.027
225	"VPS28"	"VPS28"	chr8	-	144423600	144424132	144423600	144423922	144424214	144424268	225	487,264,451	1,0,3	215,124,189	0,0,0	198	99	1	1.0	0.996,1.0,0.987	1.0,1.0,1.0	-0.006
226	"VPS28"	"VPS28"	chr8	-	144424214	144424819	144424214	144424268	144424945	144425772	226	532,268,527	1,0,3	235,125,209	0,0,0	198	99	1	1.0	0.996,1.0,0.989	1.0,1.0,1.0	-0.005
227	"VPS28"	"VPS28"	chr8	-	144424945	144425051	144424945	144425000	144425682	144425772	227	535,259,515	33,5,33	268,181,212	22,17,23	149	99	0.00566304580542	0.0806642422633	0.915,0.972,0.912	0.89,0.876,0.86	0.058
228	"VPS28"	"VPS28"	chr8	-	144424945	144426208	144424945	144425772	144426908	144426983	228	462,291,443	0,0,0	238,182,240	2,0,0	198	99	1	1.0	1.0,1.0,1.0	0.983,1.0,1.0	0.006
229	"CCDC14"	"CCDC14"	chr3	-	123913724	123915718	123913724	123915132	123931101	123931234	229	111,62,124	7,9,8	52,40,40	1,0,3	198	99	0.00388409549388	0.0605937986983	0.888,0.775,0.886	0.963,1.0,0.87	-0.095
230	"DNMT3A"	"DNMT3A"	chr2	-	25241561	25241777	25241561	25241707	25243897	25243982	230	0,0,0	30,19,38	1,0,0	26,13,11	168	99	1	1.0	0.0,0.0,0.0	0.022,0.0,0.0	-0.007
232	"NRBP1"	"NRBP1"	chr2	+	27433248	27433483	27433253	27433483	27429182	27429366	232	18,8,17	0,0,0	12,11,17	0,0,1	103	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.942	0.019
248	"IST1"	"IST1"	chr16	+	71924768	71924817	71924772	71924817	71923287	71923380	248	53,25,56	1,0,1	29,16,14	0,1,0	102	99	1	1.0	0.981,1.0,0.982	1.0,0.94,1.0	0.008
