ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
25	"NEURL4"	"NEURL4"	chr17	-	7322947	7323123	7322953	7323123	7322734	7322866	25	40,17,43	16,4,10	18,15,13	4,6,4	105	99	0.873019979781	1.0	0.702,0.8,0.802	0.809,0.702,0.754	0.013
26	"NEURL4"	"NEURL4"	chr17	-	7324798	7324980	7324910	7324980	7324394	7324480	26	97,71,112	2,2,2	70,37,66	1,0,1	211	99	1	1.0	0.958,0.943,0.963	0.97,1.0,0.969	-0.025
27	"HSD17B4"	"HSD17B4"	chr5	+	119477416	119477501	119477416	119477492	119478833	119479021	27	99,70,66	2,0,0	131,106,98	0,2,0	108	99	1	1.0	0.978,1.0,1.0	1.0,0.98,1.0	-0.001
30	"POLR3H"	"POLR3H"	chr22	-	41532603	41532745	41532658	41532745	41532093	41532157	30	192,101,180	578,333,634	42,39,50	193,145,184	154	99	0.125121091213	0.547032641589	0.176,0.163,0.154	0.123,0.147,0.149	0.025
31	"SRRT"	"SRRT"	chr7	+	100885700	100885774	100885700	100885762	100885862	100885941	31	3,0,3	182,101,200	0,2,0	161,99,127	111	99	1	1.0	0.014,0.0,0.013	0.0,0.018,0.0	0.003
32	"PPM1M"	"PPM1M"	chr3	+	52248152	52248453	52248152	52248237	52248955	52249063	32	2,4,9	1,0,0	2,2,2	0,5,0	315	99	0.0594130138992	0.337864512585	0.386,1.0,1.0	1.0,0.112,1.0	0.091
34	"CLPTM1"	"CLPTM1"	chr19	+	44954590	44955085	44954590	44954701	44961962	44962075	34	25,15,23	0,3,2	8,3,6	1,0,0	483	99	0.00561933496129	0.0583696238465	1.0,0.506,0.702	0.621,1.0,1.0	-0.138
35	"E2F4"	"E2F4"	chr16	+	67192760	67192870	67192760	67192824	67193008	67193170	35	432,289,473	4,1,2	234,178,248	0,0,0	145	99	1	1.0	0.987,0.995,0.994	1.0,1.0,1.0	-0.008
36	"EXO1"	"EXO1"	chr1	+	241853357	241853481	241853357	241853472	241857344	241857482	36	258,134,247	5,4,5	68,58,71	0,2,2	108	99	0.30685307849	0.964012206375	0.979,0.968,0.978	1.0,0.964,0.97	-0.003
38	"PLAU"	"PLAU"	chr10	+	73911524	73911925	73911524	73911612	73912040	73912068	38	33,12,23	82,53,89	11,6,12	22,31,21	412	99	0.528669389508	1.0	0.088,0.052,0.058	0.107,0.044,0.121	-0.025
39	"PLAU"	"PLAU"	chr10	+	73911524	73911925	73911524	73911612	73912214	73912322	39	32,10,19	1,4,0	11,5,12	1,0,0	412	99	0.0103727954891	0.0918222339602	0.885,0.375,1.0	0.726,1.0,1.0	-0.155
42	"IKBKB"	"IKBKB"	chr8	+	42293442	42293568	42293442	42293512	42305186	42305275	42	3,2,3	26,14,14	3,0,3	16,18,13	155	99	0.717485938347	1.0	0.069,0.084,0.12	0.107,0.0,0.128	0.013
43	"DDX54"	"DDX54"	chr12	-	113180928	113181058	113180980	113181058	113179934	113180005	43	218,142,262	0,1,2	250,156,210	0,0,0	151	99	1	1.0	1.0,0.989,0.988	1.0,1.0,1.0	-0.008
47	"EML2"	"EML2"	chr19	-	45639294	45639397	45639356	45639397	45638844	45638873	47	11,4,6	44,31,82	7,5,6	54,37,51	161	99	0.854211520584	1.0	0.133,0.074,0.043	0.074,0.077,0.067	0.011
49	"NELL2"	"NELL2"	chr12	-	44774746	44774849	44774761	44774849	44714649	44714741	49	6,0,0	0,0,1	0,0,1	0,0,0	114	99	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
50	"PSEN1"	"PSEN1"	chr14	+	73147966	73148106	73147966	73148094	73170796	73171047	50	91,42,113	111,51,84	38,47,54	41,40,47	111	99	0.619449308693	1.0	0.422,0.423,0.545	0.453,0.512,0.506	-0.027
52	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224419517	224419615	52	35,19,54	0,4,0	32,27,29	1,0,1	147	99	1	1.0	1.0,0.762,1.0	0.956,1.0,0.951	-0.048
53	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224424517	224424654	53	115,56,114	79,50,72	91,62,99	73,50,66	147	99	0.73478153208	1.0	0.495,0.43,0.516	0.456,0.455,0.503	0.009
54	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224424517	224424719	54	34,18,55	1,0,0	31,28,31	0,0,0	147	99	1	1.0	0.958,1.0,1.0	1.0,1.0,1.0	-0.014
55	"DCUN1D1"	"DCUN1D1"	chr3	-	182965536	182965753	182965678	182965753	182963880	182964049	55	341,188,319	1,0,2	198,221,180	3,1,2	241	99	0.629781482936	1.0	0.993,1.0,0.985	0.964,0.989,0.974	0.017
56	"FLNB"	"FLNB"	chr3	+	58141857	58141929	58141857	58141896	58142649	58142752	56	162,86,153	32,9,28	132,103,139	39,34,27	132	99	0.0212213306571	0.164020349208	0.792,0.878,0.804	0.717,0.694,0.794	0.09
57	"TTC1"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160010499	160010858	57	207,121,244	14,19,15	245,202,263	14,17,15	102	99	0.250224842877	0.850811812015	0.935,0.861,0.94	0.944,0.92,0.944	-0.024
58	"TTC1"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160035139	160035200	58	2,1,4	0,0,1	1,1,0	0,0,0	102	99	1	1.0	1.0,1.0,0.795	1.0,1.0,NA	-0.068
59	"CCDC84"	"CCDC84"	chr11	+	119011220	119011311	119011220	119011283	119011938	119012003	59	27,11,17	26,10,21	8,3,16	11,8,14	127	99	0.495726757511	1.0	0.447,0.462,0.387	0.362,0.226,0.471	0.079
60	"CCDC84"	"CCDC84"	chr11	+	119011938	119012254	119011938	119012003	119013231	119013262	60	57,38,50	2,1,1	36,24,20	0,0,0	350	99	0.0815256530521	0.408082447172	0.89,0.915,0.934	1.0,1.0,1.0	-0.087
61	"RFWD2"	"RFWD2"	chr1	-	176163814	176163891	176163826	176163891	176149005	176149074	61	17,3,10	3,2,0	6,8,10	2,0,0	111	99	0.0765040429804	0.393719825342	0.835,0.572,1.0	0.728,1.0,1.0	-0.107
62	"RFWD2"	"RFWD2"	chr1	-	176163814	176163891	176163826	176163891	176162868	176162988	62	71,29,68	20,18,23	42,39,56	18,7,18	111	99	0.48397146902	1.0	0.76,0.59,0.725	0.675,0.832,0.735	-0.056
63	"FARSA"	"FARSA"	chr19	-	12928534	12928663	12928572	12928663	12928341	12928457	63	543,334,633	4,0,0	772,538,664	0,1,0	137	99	1	1.0	0.99,1.0,1.0	1.0,0.997,1.0	-0.002
64	"FARSA"	"FARSA"	chr19	-	12930428	12930749	12930611	12930749	12930222	12930341	64	447,250,455	1,0,0	639,435,578	0,0,0	282	99	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
65	"TRPM7"	"TRPM7"	chr15	-	50578558	50578664	50578638	50578664	50575868	50575919	65	5,2,4	63,31,63	2,0,1	41,42,22	179	99	0.0376417458538	0.240549684553	0.042,0.034,0.034	0.026,0.0,0.025	0.02
67	"BAZ2A"	"BAZ2A"	chr12	-	56601179	56601402	56601245	56601402	56600942	56601098	67	194,116,169	1,0,0	133,78,127	0,3,0	165	99	1	1.0	0.991,1.0,1.0	1.0,0.94,1.0	0.017
68	"SVIL-AS1"	"SVIL-AS1"	chr10	+	29409556	29409683	29409556	29409658	29415356	29415412	68	41,22,28	17,1,6	35,55,30	12,5,17	124	99	0.594827912537	1.0	0.658,0.946,0.788	0.7,0.898,0.585	0.07
70	"WAC"	"WAC"	chr10	+	28614566	28616362	28614566	28614685	28617656	28617784	70	359,186,314	0,1,0	203,155,176	0,0,1	1776	99	1	1.0	1.0,0.912,1.0	1.0,1.0,0.908	0.001
71	"CLDN7"	"CLDN7"	chr17	-	7261820	7262343	7261846	7262343	7260820	7260985	71	540,335,453	0,0,2	333,251,260	0,1,1	125	99	1	1.0	1.0,1.0,0.994	1.0,0.995,0.995	0.001
73	"INPP5J"	"INPP5J"	chr22	+	31124844	31126010	31124844	31124906	31126375	31126489	73	327,186,343	0,2,0	104,47,68	0,0,0	1203	99	1	1.0	1.0,0.884,1.0	1.0,1.0,1.0	-0.039
74	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7292025	7292059	7290250	7290535	74	49,36,53	5,1,1	36,18,32	5,0,3	1032	99	0.522792835702	1.0	0.485,0.775,0.836	0.409,1.0,0.506	0.06
75	"ESRP1"	"ESRP1"	chr8	+	94674307	94674506	94674307	94674494	94678202	94678371	75	349,199,432	87,57,135	232,197,204	58,36,79	111	99	0.711586750654	1.0	0.782,0.757,0.741	0.781,0.83,0.697	-0.009
78	"ITGB1"	"ITGB1"	chr10	-	32933350	32933583	32933481	32933583	32932514	32932600	78	34,17,30	3,2,1	23,24,17	1,4,6	230	99	0.101229417459	0.475019891619	0.83,0.785,0.928	0.908,0.721,0.549	0.122
79	"TMTC4"	"TMTC4"	chr13	-	100670282	100670569	100670359	100670569	100668578	100668794	79	0,8,4	24,18,31	3,4,3	23,24,12	176	99	0.60020029029	1.0	0.0,0.2,0.068	0.068,0.086,0.123	-0.003
80	"THUMPD2"	"THUMPD2"	chr2	-	39769709	39770119	39769757	39770119	39768423	39768501	80	67,43,67	2,0,1	50,50,56	0,0,0	147	99	1	1.0	0.958,1.0,0.978	1.0,1.0,1.0	-0.021
81	"THUMPD2"	"THUMPD2"	chr2	-	39771504	39771640	39771514	39771640	39768423	39768501	81	5,1,1	0,0,5	0,1,0	0,0,0	109	99	1	1.0	1.0,1.0,0.154	NA,1.0,NA	-0.282
82	"AQR"	"AQR"	chr15	-	34906518	34906712	34906544	34906712	34904335	34904505	82	0,0,0	86,43,70	0,1,0	67,64,100	125	99	1	1.0	0.0,0.0,0.0	0.0,0.012,0.0	-0.004
84	"GAA"	"GAA"	chr17	+	80101810	80101925	80101810	80101890	80104554	80105132	84	1,1,1	37,18,32	1,0,0	17,12,18	134	99	1	1.0	0.02,0.039,0.023	0.042,0.0,0.0	0.013
86	"SLC25A22"	"SLC25A22"	chr11	-	794452	794513	794457	794513	793528	793619	86	1,0,0	51,20,52	4,1,2	35,33,29	104	99	0.0222840948203	0.169421034347	0.018,0.0,0.0	0.098,0.028,0.062	-0.057
87	"SLC25A22"	"SLC25A22"	chr11	-	794452	794513	794469	794513	793528	793619	87	11,7,13	0,0,0	21,10,7	0,1,0	116	99	1	1.0	1.0,1.0,1.0	1.0,0.895,1.0	0.035
88	"SLC25A22"	"SLC25A22"	chr11	-	794457	794513	794469	794513	793528	793619	88	61,27,65	0,0,0	52,42,34	0,1,0	111	99	1	1.0	1.0,1.0,1.0	1.0,0.974,1.0	0.009
89	"SLC25A22"	"SLC25A22"	chr11	-	796042	796237	796113	796237	794986	795169	89	3,2,0	2,0,0	1,1,2	0,0,0	170	99	1	1.0	0.466,1.0,NA	1.0,1.0,1.0	-0.267
90	"CABLES1"	"CABLES1"	chr18	+	23134563	23134670	23134563	23134651	23188837	23188909	90	0,0,0	0,0,1	1,0,0	0,0,0	118	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
92	"FTSJ1"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48482402	48482506	92	132,79,185	6,0,1	120,84,94	0,1,1	286	99	0.0644087283471	0.355038297054	0.884,1.0,0.985	1.0,0.967,0.97	-0.023
95	"C12orf43"	"C12orf43"	chr12	-	121011010	121011146	121011103	121011146	121010827	121010926	95	4,2,6	90,50,66	0,0,1	26,21,18	192	99	0.0461095260918	0.277583981196	0.022,0.02,0.045	0.0,0.0,0.028	0.02
96	"MTRF1"	"MTRF1"	chr13	-	41262047	41262331	41262214	41262331	41260492	41260915	96	2,1,0	0,2,2	0,1,0	0,0,3	266	99	1	1.0	1.0,0.157,0.0	NA,1.0,0.0	-0.114
97	"PEA15"	"PEA15"	chr1	+	160211542	160211716	160211542	160211650	160213109	160213265	97	1218,703,1372	28,9,16	737,489,635	4,9,9	165	99	0.173674487553	0.6682934778	0.963,0.979,0.981	0.991,0.97,0.977	-0.005
98	"DAB2"	"DAB2"	chr5	-	39392203	39392463	39392364	39392463	39390443	39390575	98	6,5,1	98,65,78	3,2,2	29,43,28	260	99	0.776038445238	1.0	0.023,0.028,0.005	0.038,0.017,0.026	-0.008
99	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144358900	144358592	144358783	144359183	144359423	99	180,103,138	0,0,0	136,106,122	4,0,4	216	99	0.041562912792	0.258885803422	1.0,1.0,1.0	0.94,1.0,0.933	0.042
100	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144359065	144358592	144358783	144359183	144359423	100	677,360,655	0,0,0	486,353,470	4,0,4	381	99	0.521038873329	1.0	1.0,1.0,1.0	0.969,1.0,0.968	0.021
101	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144359065	144358592	144358900	144359183	144359423	101	516,278,520	19,21,3	361,249,349	11,2,1	264	99	0.00425322171508	0.0469731039465	0.911,0.832,0.985	0.925,0.979,0.992	-0.056
102	"SLC52A2"	"SLC52A2"	chr8	+	144359622	144360493	144359622	144359747	144360802	144361272	102	3355,1831,3196	0,0,0	2011,1487,1797	10,0,13	845	99	2.86116200972e-05	0.000822641301035	1.0,1.0,1.0	0.959,1.0,0.942	0.033
103	"ADAR"	"ADAR"	chr1	-	154590183	154590409	154590261	154590409	154589756	154589928	103	533,309,499	29,20,41	299,279,290	10,8,12	177	99	0.00150054655446	0.0209502317049	0.911,0.896,0.872	0.944,0.951,0.931	-0.049
107	"NFAT5"	"NFAT5"	chr16	+	69647027	69647586	69647027	69647167	69653235	69653428	107	221,123,175	1,4,0	89,70,76	1,0,3	518	99	0.972472981436	1.0	0.977,0.855,1.0	0.944,1.0,0.829	0.02
108	"HSD17B7"	"HSD17B7"	chr1	+	162797801	162798935	162797801	162797916	162799742	162799937	108	3,0,4	22,15,21	4,3,4	41,34,30	1118	99	1	1.0	0.012,0.0,0.017	0.009,0.008,0.012	0.0
109	"CPSF7"	"CPSF7"	chr11	-	61419921	61420094	61419948	61420094	61416104	61416519	109	169,78,179	133,69,140	84,74,72	52,32,46	126	99	0.0256265376412	0.185689065086	0.5,0.47,0.501	0.559,0.645,0.552	-0.095
110	"CPSF7"	"CPSF7"	chr11	-	61420469	61421608	61421389	61421608	61419921	61420094	110	164,97,136	5,3,3	110,68,92	2,2,1	1019	99	0.215808851671	0.770727669926	0.761,0.759,0.815	0.842,0.768,0.899	-0.058
112	"CPSF7"	"CPSF7"	chr11	-	61429840	61429920	61429886	61429920	61429181	61429290	112	10,2,1	5,3,3	2,3,0	1,1,2	145	99	0.789863125704	1.0	0.577,0.313,0.185	0.577,0.672,0.0	-0.058
113	"CPSF7"	"CPSF7"	chr11	-	61429840	61429922	61429913	61429922	61429181	61429290	113	10,2,1	209,100,197	2,3,0	97,76,89	172	99	0.83673783743	1.0	0.027,0.011,0.003	0.012,0.022,0.0	0.002
114	"CPSF7"	"CPSF7"	chr11	-	61429886	61429922	61429913	61429922	61429181	61429290	114	5,3,3	209,100,197	1,1,2	97,76,89	126	99	0.639010231092	1.0	0.018,0.023,0.012	0.008,0.01,0.017	0.006
119	"MICALL1"	"MICALL1"	chr22	+	37927410	37927826	37927410	37927820	37931798	37931933	119	200,108,188	10,5,26	117,102,116	17,11,12	105	99	0.145570477656	0.604404744189	0.95,0.953,0.872	0.866,0.897,0.901	0.037
125	"DNASE1"	"DNASE1"	chr16	+	3655848	3655966	3655848	3655937	3656101	3656185	125	0,0,1	0,2,3	4,1,1	3,1,9	128	99	1	1.0	NA,0.0,0.205	0.508,0.436,0.079	-0.238
126	"XPNPEP1"	"XPNPEP1"	chr10	-	109875527	109877867	109877789	109877867	109873366	109873427	126	198,102,177	1,0,5	166,113,132	1,0,2	2361	99	0.043948437143	0.26771302219	0.893,1.0,0.597	0.874,1.0,0.735	-0.04
127	"XPNPEP1"	"XPNPEP1"	chr10	-	109915010	109915099	109915022	109915099	109907690	109907815	127	94,48,97	0,0,0	72,62,81	1,1,0	111	99	1	1.0	1.0,1.0,1.0	0.985,0.982,1.0	0.011
128	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39151745	39151839	128	15,2,14	0,0,2	0,2,4	1,0,0	132	99	1	1.0	1.0,1.0,0.84	0.0,1.0,1.0	0.28
129	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39159550	39159449	39159550	39154210	39154294	129	114,62,91	0,0,0	29,44,44	0,1,3	1264	99	0.049612887622	0.291354114564	1.0,1.0,1.0	1.0,0.775,0.535	0.23
130	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39159550	39159482	39159550	39154210	39154294	130	129,64,102	0,0,0	29,46,48	3,0,3	1297	99	5.09122486262e-05	0.00131639296088	1.0,1.0,1.0	0.425,1.0,0.55	0.342
131	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39154210	39154294	131	15,2,11	0,0,0	0,3,7	3,0,3	132	99	0.000398022661658	0.00694414294174	1.0,1.0,1.0	0.0,1.0,0.636	0.455
132	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39158284	39158402	132	48,26,42	14,13,27	4,8,9	22,10,15	132	99	2.16529270057e-05	0.000676701040509	0.72,0.6,0.538	0.12,0.375,0.31	0.351
133	"PAFAH1B1"	"PAFAH1B1"	chr17	+	2674059	2674288	2674059	2674096	2676504	2676606	133	428,256,373	0,0,0	405,366,423	1,0,0	291	99	1	1.0	1.0,1.0,1.0	0.993,1.0,1.0	0.002
134	"GALE"	"GALE"	chr1	-	23796508	23796782	23796696	23796782	23796150	23796265	134	160,76,130	13,9,13	138,107,102	8,3,8	287	99	0.048935881534	0.288794020087	0.809,0.744,0.775	0.856,0.925,0.815	-0.089
135	"GALE"	"GALE"	chr1	-	23798116	23798730	23798614	23798730	23797694	23797871	135	113,77,119	0,6,1	96,96,108	0,2,0	597	99	0.0108909535302	0.0954685048477	1.0,0.68,0.952	1.0,0.888,1.0	-0.085
136	"FPGS"	"FPGS"	chr9	+	127807585	127807775	127807585	127807688	127808233	127808311	136	9,7,11	59,30,38	8,4,4	42,28,45	186	99	0.167942199202	0.654331340512	0.075,0.11,0.134	0.092,0.071,0.045	0.037
137	"VPS28"	"VPS28"	chr8	-	144424717	144425772	144424945	144425772	144424214	144424268	137	433,211,394	1,0,3	192,137,168	0,0,0	327	99	1	1.0	0.992,1.0,0.975	1.0,1.0,1.0	-0.011
138	"VPS28"	"VPS28"	chr8	-	144424945	144425772	144425682	144425772	144424717	144424819	138	670,344,688	0,1,0	312,166,279	0,0,0	836	99	1	1.0	1.0,0.976,1.0	1.0,1.0,1.0	-0.008
139	"VPS28"	"VPS28"	chr8	-	144425874	144426063	144425921	144426063	144424945	144425772	139	52,42,27	11,10,26	6,2,10	3,2,4	146	99	0.738006446013	1.0	0.762,0.74,0.413	0.576,0.404,0.629	0.102
140	"VPS28"	"VPS28"	chr8	-	144426025	144426208	144426179	144426208	144425682	144425772	140	348,227,367	12,4,5	193,173,203	1,0,2	253	99	0.000490019518525	0.00829605980052	0.919,0.957,0.966	0.987,1.0,0.975	-0.04
141	"VPS28"	"VPS28"	chr8	-	144426025	144426983	144426908	144426983	144425682	144425772	141	426,257,411	0,0,0	221,181,231	2,0,0	982	99	1	1.0	1.0,1.0,1.0	0.918,1.0,1.0	0.027
142	"CCDC14"	"CCDC14"	chr3	-	123946802	123947319	123947279	123947319	123944848	123944990	142	475,287,456	7,9,9	271,158,239	1,0,0	576	99	1.02326131202e-06	6.02885435311e-05	0.921,0.846,0.897	0.979,1.0,1.0	-0.105
143	"CCDC14"	"CCDC14"	chr3	-	123955842	123956115	123956045	123956115	123948895	123949132	143	46,28,55	9,8,8	36,34,27	0,2,1	302	99	8.92828082444e-06	0.000330806611165	0.626,0.534,0.693	1.0,0.848,0.898	-0.298
144	"CCDC14"	"CCDC14"	chr3	-	123955842	123956795	123956739	123956795	123948895	123949132	144	91,50,84	1,2,4	52,46,39	0,2,0	996	99	0.00670389966154	0.0659733716007	0.9,0.713,0.676	1.0,0.696,1.0	-0.136
145	"MICAL2"	"MICAL2"	chr11	+	12138389	12138464	12138389	12138460	12162078	12162419	145	5,1,2	11,6,7	2,2,5	5,11,13	103	99	0.883634108299	1.0	0.304,0.138,0.215	0.278,0.149,0.27	-0.013
146	"ABHD3"	"ABHD3"	chr18	-	21663677	21664230	21664117	21664230	21659169	21659343	146	13,2,4	16,20,19	13,8,4	20,18,25	539	99	0.671050565051	1.0	0.13,0.018,0.037	0.107,0.075,0.029	-0.009
154	"UFSP2"	"UFSP2"	chr4	-	185418586	185418770	185418611	185418770	185418440	185418507	154	80,48,91	1,8,5	63,53,63	0,0,1	124	99	0.000134446356254	0.00286387795163	0.985,0.827,0.936	1.0,1.0,0.981	-0.078
155	"FPGT"	"FPGT"	chr1	+	74199663	74199845	74199663	74199831	74201317	74201410	155	13,3,3	20,19,14	3,3,7	9,16,9	113	99	0.904085974617	1.0	0.363,0.122,0.158	0.226,0.141,0.405	-0.043
158	"RCN1"	"RCN1"	chr11	+	32103003	32103202	32103003	32103158	32103280	32103480	158	0,1,2	0,2,2	0,2,0	0,0,0	143	99	1	1.0	NA,0.257,0.409	NA,1.0,NA	-0.667
159	"FAHD2A"	"FAHD2A"	chr2	+	95410526	95411026	95410526	95410586	95412433	95412542	159	121,66,103	0,5,13	115,136,113	3,2,7	539	99	0.297898975318	0.946639184167	1.0,0.708,0.593	0.876,0.926,0.748	-0.083
161	"C6orf203"	"C6orf203"	chr6	+	107028212	107028797	107028212	107028271	107039748	107040230	161	24,13,28	47,27,44	51,36,35	24,15,28	625	99	3.30617247468e-07	2.24195922151e-05	0.075,0.071,0.092	0.252,0.275,0.165	-0.151
164	"RPL13"	"RPL13"	chr16	+	89560939	89561368	89560939	89561063	89561577	89561751	164	2149,1117,1970	3,7,0	1791,1248,1826	0,0,0	404	99	1	1.0	0.994,0.975,1.0	1.0,1.0,1.0	-0.01
165	"MITF"	"MITF"	chr3	+	69937821	69938049	69937821	69937881	69939097	69939181	165	48,36,57	0,0,3	18,12,11	0,0,0	267	99	0.831073963327	1.0	1.0,1.0,0.876	1.0,1.0,1.0	-0.041
168	"HARS"	"HARS"	chr5	-	140679001	140679127	140679061	140679127	140677907	140678015	168	333,201,330	5,0,4	248,205,250	8,1,4	159	99	0.177778317182	0.676838211814	0.976,1.0,0.981	0.951,0.992,0.975	0.013
169	"RNF31"	"RNF31"	chr14	+	24148257	24148477	24148257	24148413	24148641	24148701	169	7,18,17	28,11,18	3,3,3	31,23,29	163	99	8.19891673454e-06	0.000316848459612	0.132,0.498,0.365	0.056,0.073,0.059	0.269
170	"PPP1R37"	"PPP1R37"	chr19	+	45140505	45140661	45140505	45140606	45141321	45141386	170	7,1,1	95,62,106	2,2,2	50,39,36	154	99	0.70437106702	1.0	0.045,0.01,0.006	0.025,0.032,0.034	-0.01
174	"ZNF180"	"ZNF180"	chr19	-	44500197	44500522	44500274	44500522	44497283	44497377	174	33,20,39	18,1,4	12,15,15	2,1,5	176	99	0.732648794287	1.0	0.508,0.918,0.846	0.771,0.894,0.628	-0.007
176	"VRK3"	"VRK3"	chr19	-	50025266	50025372	50025345	50025372	50020584	50020647	176	14,8,12	14,17,23	5,8,8	25,17,28	178	99	0.0305934053245	0.208416529148	0.357,0.207,0.225	0.1,0.207,0.137	0.115
178	"HIPK1"	"HIPK1"	chr1	+	113957123	113957286	113957123	113957184	113958065	113958291	178	168,68,153	2,0,0	103,85,104	0,0,4	201	99	0.48516721977	1.0	0.976,1.0,1.0	1.0,1.0,0.928	0.016
181	"BPTF"	"BPTF"	chr17	+	67945408	67946325	67945408	67945896	67947725	67947808	181	155,110,185	41,18,43	91,86,101	25,7,15	528	99	0.261233656957	0.87255925939	0.415,0.534,0.447	0.406,0.697,0.558	-0.088
