"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"X1stExonStart_0base"	"X1stExonEnd"	"X2ndExonStart_0base"	"X2ndExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
7210	"OSBPL6"	"OSBPL6"	chr2	+	178339671	178339764	178344285	178344360	178338990	178339094	178349223	178349389	7210	60,41,31	9,3,4	60,43,65	1,0,0	191	173	1.53584535179e-06	0.000998772046464	0.858,0.925,0.875	0.982,1.0,1.0	-0.108
448	"FYN"	"FYN"	chr6	-	111699514	111699670	111700103	111700268	111696276	111696456	111702884	111703034	448	149,100,67	41,36,27	48,45,58	41,47,38	198	198	1.76888558601e-06	0.00106815419601	0.784,0.735,0.713	0.539,0.489,0.604	0.2
5263	"SCAPER"	"SCAPER"	chr15	-	76841733	76841931	76857808	76857879	76804532	76804633	76883811	76883876	5263	2,3,3	12,6,4	0,0,0	2,4,4	169	198	2.64124907423e-06	0.00143203899354	0.163,0.369,0.468	0.0,0.0,0.0	0.333
7865	"MDM1"	"MDM1"	chr12	-	68325440	68325575	68326656	68327021	68323072	68323240	68331106	68331221	7865	6,6,9	0,0,0	10,10,9	1,4,5	198	198	2.71027015575e-06	0.00143203899354	1.0,1.0,1.0	0.909,0.714,0.643	0.245
8884	"FAM3C"	"FAM3C"	chr7	-	121378909	121379014	121382956	121383010	121372109	121372139	121396161	121396308	8884	2,1,0	86,60,47	10,8,13	126,90,109	152	198	3.26200580469e-06	0.0016221762984	0.029,0.021,0.0	0.094,0.104,0.134	-0.094
6490	"FNBP1"	"FNBP1"	chr9	-	129915965	129915980	129923843	129923996	129908889	129908999	129924959	129925157	6490	16,13,10	7,4,2	42,24,28	1,0,2	198	113	3.47974835735e-06	0.00163432181184	0.566,0.65,0.74	0.96,1.0,0.889	-0.298
8933	"ARNTL2"	"ARNTL2"	chr12	+	27370128	27370230	27376345	27376387	27368261	27368412	27380246	27380404	8933	4,1,1	0,0,0	3,2,0	1,1,4	198	140	4.59609324521e-06	0.00204501959447	1.0,1.0,1.0	0.68,0.586,0.0	0.578
3494	"CYB561A3"	"CYB561A3"	chr11	-	61352984	61353139	61353783	61353992	61350990	61351147	61361732	61361913	3494	9,6,5	102,89,73	0,0,1	85,60,86	198	198	6.55240594938e-06	0.0027697019948	0.081,0.063,0.064	0.0,0.0,0.011	0.066
5803	"CCBL1"	"CCBL1"	chr9	-	128846679	128846859	128847432	128847643	128845352	128845411	128881896	128882075	5803	0,0,0	4,1,2	2,0,8	2,1,3	198	198	7.04347128411e-06	0.00283550029695	0.0,0.0,0.0	0.5,0.0,0.727	-0.409
5515	"CNOT8"	"CNOT8"	chr5	+	154858638	154858816	154863206	154863395	154858261	154858525	154865191	154865385	5515	10,6,4	101,56,58	0,1,2	82,73,76	198	198	1.30606595644e-05	0.00501885527079	0.09,0.097,0.065	0.0,0.014,0.026	0.071
1158	"NAP1L1"	"NAP1L1"	chr12	-	76060137	76060279	76074202	76074239	76056032	76056161	76083832	76084094	1158	0,0,1	25,16,10	5,3,6	24,20,35	135	198	1.52468510529e-05	0.00556792830595	0.0,0.0,0.128	0.234,0.18,0.201	-0.162
3209	"HORMAD1"	"HORMAD1"	chr1	-	150714084	150714121	150717137	150717282	150711544	150711571	150719472	150719538	3209	7,6,2	6,0,4	14,15,10	0,1,0	198	135	1.64758297835e-05	0.00556792830595	0.443,1.0,0.254	1.0,0.911,1.0	-0.405
5320	"DHPS"	"DHPS"	chr19	-	12677290	12677396	12679456	12679543	12676016	12676142	12679622	12679719	5320	177,140,119	7,11,8	183,115,143	32,16,24	185	198	1.58892664192e-05	0.00556792830595	0.964,0.932,0.941	0.86,0.885,0.864	0.076
5739	"CTD-2410N18.4"	"CTD-2410N18.4"	chr5	-	134308573	134308727	134319357	134319497	134308137	134308466	134321790	134321903	5739	10,4,8	1,1,1	1,2,1	5,3,1	198	198	1.71239810687e-05	0.00556792830595	0.909,0.8,0.889	0.167,0.4,0.5	0.51
3331	"DPH5"	"DPH5"	chr1	-	101013709	101013818	101021640	101021765	101001466	101001544	101025308	101025466	3331	32,27,16	13,1,3	44,40,28	1,1,1	198	198	1.96487501906e-05	0.00615224200412	0.711,0.964,0.842	0.978,0.976,0.966	-0.134
2061	"TM7SF2"	"TM7SF2"	chr11	+	65112810	65112865	65113368	65113414	65112514	65112711	65113490	65113594	2061	2,1,1	0,2,0	0,0,1	3,1,4	153	144	2.25366547284e-05	0.00666209797196	1.0,0.32,1.0	0.0,0.0,0.19	0.71
9404	"PSG4"	"PSG4"	chr19	-	43194994	43195273	43197996	43198275	43194339	43194594	43203885	43204251	9404	1,1,1	0,1,0	1,0,3	2,5,4	198	198	2.28531867976e-05	0.00666209797196	1.0,0.5,1.0	0.333,0.0,0.429	0.579
3576	"SVIL"	"SVIL"	chr10	-	29532528	29533458	29535988	29536069	29532001	29532172	29550596	29551263	3576	3,1,3	0,6,3	1,0,0	7,2,6	179	198	2.59327056624e-05	0.00730783645566	1.0,0.156,0.525	0.136,0.0,0.0	0.515
8426	"CANX"	"CANX"	chr5	+	179706257	179706331	179708249	179708380	179705678	179705804	179709872	179710065	8426	0,0,0	5,1,2	0,23,1	4,0,2	172	198	2.74967632087e-05	0.00749863342472	0.0,0.0,0.0	0.0,1.0,0.365	-0.455
5198	"ACP1"	"ACP1"	chr2	+	272036	272150	272191	272305	271865	271939	275139	275201	5198	531,476,413	209,134,117	776,610,724	156,118,150	198	198	3.01833521925e-05	0.00797406435736	0.718,0.78,0.779	0.833,0.838,0.828	-0.074
9218	"POP4"	"POP4"	chr19	+	29608656	29608709	29610408	29610632	29604016	29606325	29611861	29611939	9218	22,12,8	285,205,198	46,34,21	250,211,252	151	198	3.17265922779e-05	0.00812777609447	0.092,0.071,0.05	0.194,0.174,0.099	-0.085
337	"UBE2V1"	"UBE2V1"	chr20	-	50098881	50098981	50111288	50111562	50096671	50096820	50113106	50113198	337	1,0,0	7,1,2	2,6,3	7,6,6	198	198	3.98272906338e-05	0.00886052407942	0.125,0.0,0.0	0.222,0.5,0.333	-0.31
1707	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439580	16439703	16440184	16440253	16439326	16439414	16441073	16441130	1707	451,339,303	1501,1104,956	309,240,286	1448,1157,1435	198	167	3.73516976409e-05	0.00886052407942	0.202,0.206,0.211	0.153,0.149,0.144	0.058
2243	"CDKL3"	"CDKL3"	chr5	-	134312291	134312380	134319357	134319497	134308137	134308466	134321790	134321903	2243	10,4,8	1,0,0	1,2,1	0,3,4	198	187	3.88213797675e-05	0.00886052407942	0.904,1.0,1.0	1.0,0.386,0.191	0.442
4245	"LUC7L"	"LUC7L"	chr16	-	190540	190570	192926	193015	189967	190135	206003	206087	4245	0,1,0	19,4,9	4,7,3	20,11,16	187	128	3.59361156903e-05	0.00886052407942	0.0,0.146,0.0	0.12,0.303,0.114	-0.13
4655	"SCYL2"	"SCYL2"	chr12	+	100282942	100283147	100291502	100291660	100267383	100267792	100298030	100298175	4655	14,9,8	51,38,24	3,2,5	55,48,47	198	198	3.80214432688e-05	0.00886052407942	0.215,0.191,0.25	0.052,0.04,0.096	0.156
6491	"FNBP1"	"FNBP1"	chr9	-	129915965	129915980	129923843	129924026	129908889	129908999	129924959	129925157	6491	13,23,14	7,4,2	47,14,30	1,0,2	198	113	4.59878309405e-05	0.00948246640905	0.515,0.766,0.8	0.964,1.0,0.895	-0.259
8410	"C5orf45"	"C5orf45"	chr5	-	179847977	179848066	179853196	179853276	179844151	179844227	179853377	179853437	8410	4,7,6	89,85,66	2,1,0	94,101,117	178	187	4.49601949695e-05	0.00948246640905	0.045,0.08,0.087	0.022,0.01,0.0	0.06
9222	"POP4"	"POP4"	chr19	+	29611861	29611939	29612116	29612178	29608656	29608709	29613870	29613972	9222	22,8,5	178,102,93	40,30,19	134,99,147	176	160	4.40810042982e-05	0.00948246640905	0.101,0.067,0.047	0.213,0.216,0.105	-0.106
9010	"MLH3"	"MLH3"	chr14	-	75038339	75038412	75039910	75040015	75032067	75032179	75041614	75041700	9010	2,0,0	5,3,2	9,7,5	4,5,8	198	171	4.94087622751e-05	0.00994527800652	0.257,0.0,0.0	0.66,0.547,0.351	-0.434
5853	"WARS"	"WARS"	chr14	-	100373979	100374064	100375282	100375403	100369086	100369258	100376259	100376311	5853	46,54,24	2,0,0	9,20,14	3,1,5	198	183	5.11966156782e-05	0.0100654927661	0.955,1.0,1.0	0.735,0.949,0.721	0.183
2563	"GRTP1"	"GRTP1"	chr13	-	113325918	113326091	113344862	113344959	113324844	113325846	113350848	113350973	2563	66,39,30	98,73,52	77,67,49	67,51,43	195	198	5.85724124479e-05	0.0110038038852	0.406,0.352,0.369	0.539,0.572,0.536	-0.173
7055	"VEPH1"	"VEPH1"	chr3	-	157489054	157489160	157493186	157493293	157470418	157470529	157495211	157495506	7055	4,3,2	6,4,12	0,1,0	4,9,5	198	198	5.7331907755e-05	0.0110038038852	0.4,0.429,0.143	0.0,0.1,0.0	0.291
3577	"ZNF627"	"ZNF627"	chr19	+	11564060	11564184	11564444	11564492	11559373	11559616	11575249	11575353	3577	5,4,2	2,0,0	2,2,1	2,1,3	198	146	6.26036411165e-05	0.0115054604782	0.648,1.0,1.0	0.424,0.596,0.197	0.477
7194	"MALT1"	"MALT1"	chr18	+	58709975	58710072	58710920	58710953	58700440	58700591	58714082	58714109	7194	1,1,1	23,21,20	10,5,8	35,24,41	195	131	6.81245404923e-05	0.0119984346942	0.028,0.031,0.032	0.161,0.123,0.116	-0.103
8618	"OGFOD3"	"OGFOD3"	chr17	-	82411454	82411530	82415397	82415627	82406417	82406482	82418405	82418588	8618	6,2,5	1,0,0	3,4,9	7,1,2	198	174	6.74776290028e-05	0.0119984346942	0.841,1.0,1.0	0.274,0.779,0.798	0.33
4335	"MTMR2"	"MTMR2"	chr11	-	95882373	95882496	95887611	95887684	95866402	95866486	95888155	95888261	4335	2,4,8	6,6,2	0,2,0	7,3,12	171	198	6.95880007082e-05	0.0120060603671	0.278,0.436,0.822	0.0,0.436,0.0	0.367
2491	"KCTD20"	"KCTD20"	chr6	+	36474788	36475062	36479120	36479223	36442766	36443111	36479590	36479711	2491	3,1,0	46,32,25	3,5,9	29,22,18	198	198	7.35792165348e-05	0.0121365333686	0.061,0.03,0.0	0.094,0.185,0.333	-0.174
6787	"ANKRD36"	"ANKRD36"	chr2	+	97209680	97209709	97209799	97209872	97207810	97207839	97211545	97211574	6787	0,0,0	2,4,2	1,1,4	4,1,7	127	171	7.46510214296e-05	0.0121365333686	0.0,0.0,0.0	0.252,0.574,0.435	-0.42
7465	"ZFYVE27"	"ZFYVE27"	chr10	+	97744728	97744915	97748268	97748364	97738476	97738674	97749473	97749586	7465	10,3,2	23,30,22	2,0,0	27,10,29	198	194	7.35378344134e-05	0.0121365333686	0.299,0.089,0.082	0.068,0.0,0.0	0.134
2412	"PIGO"	"PIGO"	chr9	-	35092542	35092767	35093029	35093209	35091239	35091291	35093420	35093580	2412	28,22,17	6,3,3	20,15,10	1,0,0	198	198	7.80660378564e-05	0.0124522695102	0.824,0.88,0.85	0.952,1.0,1.0	-0.133
1242	"GYG2"	"GYG2"	chrX	+	2843212	2843354	2853979	2854154	2830060	2830195	2854992	2855155	1242	3,2,2	8,1,9	0,0,0	5,3,2	198	198	7.95958512622e-05	0.0124611727143	0.273,0.667,0.182	0.0,0.0,0.0	0.374
5358	"GAN"	"GAN"	chr16	+	81351582	81351697	81354404	81354755	81314951	81315280	81356784	81357002	5358	8,6,5	9,8,9	1,2,1	13,8,13	198	198	8.49622551635e-05	0.0128262661634	0.471,0.429,0.357	0.071,0.2,0.071	0.305
7906	"FAM175A"	"FAM175A"	chr4	-	83470202	83470396	83472221	83472288	83469031	83469151	83476642	83476679	7906	5,1,5	8,7,9	1,0,0	2,6,4	165	198	8.40571476878e-05	0.0128262661634	0.429,0.146,0.4	0.375,0.0,0.0	0.2
2101	"GAPVD1"	"GAPVD1"	chr9	+	125263550	125263700	125287761	125287883	125261830	125261959	125295457	125295522	2101	2,1,2	3,0,0	0,2,0	3,1,2	198	198	8.85324352279e-05	0.0129043656451	0.4,1.0,1.0	0.0,0.667,0.0	0.578
6980	"AAK1"	"AAK1"	chr2	-	69482710	69482812	69495984	69496080	69480859	69480961	69505568	69505673	6980	4,3,1	1,2,1	1,1,0	3,1,4	194	198	8.74555392837e-05	0.0129043656451	0.803,0.605,0.505	0.254,0.505,0.0	0.385
164	"INPP5J"	"INPP5J"	chr22	+	31124141	31124263	31124844	31124906	31122993	31123119	31126375	31126489	164	4,6,6	18,9,8	1,0,0	5,1,2	198	160	9.30566032168e-05	0.0133339071796	0.152,0.35,0.377	0.139,0.0,0.0	0.247
962	"HNRNPC"	"HNRNPC"	chr14	-	21263310	21263336	21263666	21263829	21233952	21234229	21269297	21269425	962	89,73,75	1572,1074,932	161,127,178	1548,1316,1561	198	124	9.88385478191e-05	0.0139263513877	0.034,0.041,0.048	0.061,0.057,0.067	-0.021
165	"INPP5J"	"INPP5J"	chr22	+	31124141	31124263	31125832	31126010	31122993	31123119	31126375	31126489	165	4,6,6	37,35,26	1,0,0	16,7,9	198	198	0.000102442216632	0.0141974835968	0.098,0.146,0.188	0.059,0.0,0.0	0.124
5513	"CNOT8"	"CNOT8"	chr5	+	154858638	154858768	154865191	154865385	154858251	154858525	154870660	154870822	5513	8,6,2	114,74,59	0,1,2	130,78,116	198	198	0.000130378017017	0.0177776734816	0.066,0.075,0.033	0.0,0.013,0.017	0.048
8692	"ELP2"	"ELP2"	chr18	+	36167100	36167222	36170062	36170196	36159957	36160015	36171046	36171160	8692	0,0,0	30,29,37	5,0,5	36,23,28	198	198	0.000133943328857	0.0179739190819	0.0,0.0,0.0	0.122,0.0,0.152	-0.091
4599	"MTA3"	"MTA3"	chr2	+	42579106	42579200	42609457	42609584	42570436	42570504	42640172	42640236	4599	218,135,116	164,106,90	162,115,136	186,148,179	192	198	0.000136632948345	0.0180483585204	0.578,0.568,0.571	0.473,0.445,0.439	0.12
8260	"EIF4G1"	"EIF4G1"	chr3	+	184315488	184315545	184315762	184315856	184314494	184314674	184316131	184316218	8260	247,167,173	205,110,124	312,247,315	182,103,126	155	192	0.000141160968504	0.0183596127344	0.599,0.653,0.633	0.68,0.748,0.756	-0.1
8298	"BANP"	"BANP"	chr16	+	87981035	87981127	87984059	87984259	87951431	87951515	88006089	88006265	8298	0,4,4	10,11,2	23,10,13	7,3,1	190	198	0.000146176201954	0.0187238425957	0.0,0.275,0.676	0.774,0.776,0.931	-0.51
376	"MYL6"	"MYL6"	chr12	+	56158683	56158711	56159586	56159730	56158160	56158404	56159974	56160148	376	73,55,43	1094,1145,683	82,87,95	1440,628,733	126	198	0.00014998473594	0.0188187536602	0.095,0.07,0.09	0.082,0.179,0.169	-0.058
1602	"WHSC1L1"	"WHSC1L1"	chr8	-	38299443	38299590	38304586	38304757	38295795	38295952	38305247	38305445	1602	8,3,3	10,7,8	10,12,14	5,3,4	198	198	0.000151369203796	0.0188187536602	0.444,0.3,0.273	0.667,0.8,0.778	-0.409
8491	"IKZF2"	"IKZF2"	chr2	-	213013790	213013934	213021992	213022130	212999690	213008084	213049712	213049880	8491	6,2,4	1,0,1	6,3,0	4,2,3	198	198	0.000155431952627	0.0190437931523	0.857,1.0,0.8	0.6,0.6,0.0	0.486
9247	"SORBS3"	"SORBS3"	chr8	+	22566344	22566484	22566660	22566868	22565825	22565872	22567060	22567175	9247	17,8,6	43,42,29	3,3,3	53,43,32	198	198	0.000165139750069	0.0199441635298	0.283,0.16,0.171	0.054,0.065,0.086	0.136
4223	"PMS2"	"PMS2"	chr7	-	5986758	5987620	5989799	5989955	5982823	5982991	5991972	5992057	4223	21,26,16	13,18,8	20,9,15	35,29,20	198	198	0.000193373138305	0.0230250212849	0.618,0.591,0.667	0.364,0.237,0.429	0.282
4695	"PARPBP"	"PARPBP"	chr12	+	102165728	102165883	102182548	102182627	102123885	102124041	102195311	102195447	4695	0,1,0	3,1,6	3,0,3	0,1,2	198	177	0.000198295624313	0.0232832112214	0.0,0.472,0.0	1.0,0.0,0.573	-0.367
4854	"C4orf27"	"C4orf27"	chr4	-	169750535	169750725	169753675	169753835	169741956	169742107	169757829	169757953	4854	35,19,18	1,2,2	27,7,23	8,5,7	198	198	0.000201099465131	0.0232889709345	0.972,0.905,0.9	0.771,0.583,0.767	0.219
2498	"KCTD20"	"KCTD20"	chr6	+	36479590	36479711	36481561	36481759	36474788	36475062	36484713	36484824	2498	3,0,1	117,72,46	3,5,9	77,55,70	198	198	0.000209222881185	0.0239023005073	0.025,0.0,0.021	0.037,0.083,0.114	-0.063
6408	"WDSUB1"	"WDSUB1"	chr2	-	159279760	159279945	159282671	159283093	159256195	159256375	159286582	159286669	6408	5,3,5	1,0,0	8,4,8	2,1,5	198	198	0.000217746432455	0.0245443778663	0.833,1.0,1.0	0.8,0.8,0.615	0.206
6625	"SPAG16"	"SPAG16"	chr2	+	213340162	213340270	213350527	213350645	213317218	213317356	213364075	213364145	6625	3,4,0	8,1,3	3,3,2	2,0,0	198	198	0.000232098047079	0.0258178538159	0.273,0.8,0.0	0.6,1.0,1.0	-0.509
841	"TFG"	"TFG"	chr3	+	100713642	100713869	100719974	100720058	100709360	100709431	100728711	100728858	841	44,29,24	284,231,201	80,63,75	338,278,314	198	182	0.000237790631225	0.0261075583945	0.125,0.103,0.099	0.179,0.172,0.18	-0.068
3176	"PDCD2L"	"PDCD2L"	chr19	+	34404929	34404990	34409160	34409510	34404648	34404815	34413736	34413847	3176	85,76,53	134,88,54	89,45,75	189,120,162	159	198	0.000247786049107	0.0268561956301	0.441,0.518,0.55	0.37,0.318,0.366	0.152
1889	"TBC1D8"	"TBC1D8"	chr2	-	101029490	101029776	101033543	101033758	101028302	101028432	101036017	101036168	1889	80,44,44	82,56,67	28,16,29	73,46,62	198	198	0.000258149384608	0.0273929748987	0.494,0.44,0.396	0.277,0.258,0.319	0.159
6007	"ERGIC1"	"ERGIC1"	chr5	+	172909666	172909761	172914713	172914838	172905216	172905474	172924004	172924080	6007	27,11,30	636,450,398	7,5,9	436,278,368	193	198	0.000265699543612	0.0273929748987	0.042,0.024,0.072	0.016,0.018,0.024	0.027
6381	"SMUG1"	"SMUG1"	chr12	-	54183655	54183959	54187818	54187905	54182391	54182623	54188514	54188596	6381	7,4,1	58,35,26	1,1,0	69,36,35	185	198	0.000262573815654	0.0273929748987	0.114,0.109,0.04	0.015,0.029,0.0	0.073
9498	"ZCWPW1"	"ZCWPW1"	chr7	-	100416304	100416456	100419110	100419189	100415974	100416097	100419629	100419883	9498	7,1,0	6,6,5	0,0,0	9,2,3	177	198	0.000260441382182	0.0273929748987	0.566,0.157,0.0	0.0,0.0,0.0	0.241
1095	"FAM169A"	"FAM169A"	chr5	-	74813839	74814019	74834425	74834597	74805155	74805284	74838964	74839050	1095	0,1,1	5,3,1	3,6,5	4,5,3	198	198	0.000278643653526	0.0280434934156	0.0,0.25,0.5	0.429,0.545,0.625	-0.283
1840	"PRKAG1"	"PRKAG1"	chr12	-	49003557	49003595	49003756	49003922	49003143	49003290	49004963	49005018	1840	2,3,1	33,37,19	10,4,9	25,30,24	198	136	0.000276740318388	0.0280434934156	0.04,0.053,0.035	0.216,0.084,0.205	-0.126
163	"INPP5J"	"INPP5J"	chr22	+	31124141	31124263	31124844	31126010	31122965	31123119	31126375	31126489	163	4,6,6	59,46,38	1,0,0	22,9,10	198	198	0.000288767996197	0.02864798454	0.063,0.115,0.136	0.043,0.0,0.0	0.09
1706	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439580	16439703	16440110	16440253	16439326	16439414	16441073	16441130	1706	451,339,303	682,425,430	309,240,286	621,485,568	198	198	0.000296328080507	0.02864798454	0.398,0.444,0.413	0.332,0.331,0.335	0.086
2795	"UBE2E1"	"UBE2E1"	chr3	+	23811459	23811510	23887566	23887699	23807236	23807421	23890508	23891316	2795	169,117,93	21,6,10	134,120,114	0,1,11	149	198	0.000298204712505	0.02864798454	0.914,0.963,0.925	1.0,0.994,0.932	-0.041
7016	"USP33"	"USP33"	chr1	-	77714613	77714783	77715741	77715868	77713199	77713281	77717866	77718047	7016	95,72,63	63,34,34	63,79,58	75,74,58	198	198	0.000295879391827	0.02864798454	0.601,0.679,0.649	0.457,0.516,0.5	0.152
1717	"KATNB1"	"KATNB1"	chr16	+	57744393	57744511	57750826	57750927	57741686	57741817	57751260	57751302	1717	57,44,31	45,38,30	44,34,52	19,10,22	198	198	0.000302572968673	0.0287410323277	0.559,0.537,0.508	0.698,0.773,0.703	-0.19
4621	"KIAA1191"	"KIAA1191"	chr5	-	176352621	176352748	176359480	176359567	176348249	176348356	176359810	176359918	4621	165,125,110	4,3,1	136,111,131	8,17,2	185	198	0.000308756815955	0.029002556912	0.978,0.978,0.992	0.948,0.875,0.986	0.046
1162	"KLHDC4"	"KLHDC4"	chr16	-	87755193	87755292	87756398	87756477	87730551	87730644	87761948	87762040	1162	63,48,42	0,1,5	61,48,76	12,5,10	177	197	0.000322027916448	0.0299167473149	1.0,0.982,0.903	0.85,0.914,0.894	0.076
4827	"PRKAR2A"	"PRKAR2A"	chr3	-	48751584	48751718	48756378	48756444	48747514	48747940	48765003	48765078	4827	39,26,24	0,1,0	47,32,66	8,3,3	164	198	0.000345305256494	0.0317305504174	1.0,0.969,1.0	0.876,0.928,0.964	0.067
7501	"CCDC150"	"CCDC150"	chr2	+	196672344	196672437	196674240	196674348	196669832	196669876	196676142	196676250	7501	0,1,2	9,4,4	4,11,8	4,6,13	191	198	0.000374857657193	0.0337132620629	0.0,0.206,0.341	0.509,0.655,0.389	-0.335
7899	"ANXA2"	"ANXA2"	chr15	-	60396150	60396427	60397257	60397338	60386027	60386086	60397942	60397986	7899	483,341,351	77,48,42	488,425,421	111,96,93	179	198	0.00037455856167	0.0337132620629	0.874,0.887,0.902	0.829,0.83,0.834	0.057
292	"NIPA2"	"NIPA2"	chr15	+	22839061	22839174	22839654	22839790	22838659	22838921	22845145	22845267	292	3,0,0	33,24,10	6,4,9	39,34,34	198	198	0.000398468333853	0.0351231019328	0.083,0.0,0.0	0.133,0.105,0.209	-0.121
7377	"IRF3"	"IRF3"	chr19	-	49664442	49664673	49664673	49664846	49663342	49663514	49665630	49665705	7377	137,83,76	3,2,1	116,58,88	5,5,11	198	198	0.00039884288923	0.0351231019328	0.979,0.976,0.987	0.959,0.921,0.889	0.058
249	"UBAP1"	"UBAP1"	chr9	+	34234215	34234340	34241184	34242108	34179004	34179240	34249778	34249961	249	3,1,1	122,81,74	5,4,8	88,61,62	198	198	0.00040594691433	0.0352238432754	0.024,0.012,0.013	0.054,0.062,0.114	-0.06
2159	"ENTPD6"	"ENTPD6"	chr20	+	25196153	25196254	25197104	25197226	25195791	25195867	25206521	25206590	2159	8,7,2	9,1,2	0,0,2	2,2,2	198	198	0.000408319924413	0.0352238432754	0.471,0.875,0.5	0.0,0.0,0.5	0.449
3600	"TONSL"	"TONSL"	chr8	-	144443881	144444024	144444179	144444275	144443137	144443321	144444389	144444444	3600	11,8,7	53,49,42	22,12,21	56,27,37	194	198	0.000421565220617	0.0356405516957	0.175,0.143,0.145	0.286,0.312,0.367	-0.167
7742	"FRMD8"	"FRMD8"	chr11	+	65389360	65389528	65393572	65393674	65387036	65387121	65394040	65394099	7742	40,44,34	12,26,7	30,23,25	5,1,2	198	198	0.000421582111376	0.0356405516957	0.769,0.629,0.829	0.857,0.958,0.926	-0.171
40	"APH1B"	"APH1B"	chr15	+	63287423	63287546	63302344	63302472	63286557	63286628	63305613	63305801	40	0,1,1	2,2,1	6,3,3	1,1,4	198	198	0.000449222183215	0.036871110067	0.0,0.333,0.5	0.857,0.75,0.429	-0.401
8373	"DCAF6"	"DCAF6"	chr1	+	168019544	168019667	168022987	168023047	168004532	168004793	168038370	168038488	8373	3,2,2	95,74,68	15,0,7	44,51,76	198	158	0.000448624039594	0.036871110067	0.025,0.021,0.023	0.214,0.0,0.068	-0.071
9035	"HADHB"	"HADHB"	chr2	+	26263379	26263479	26269952	26269997	26244894	26244990	26273650	26273750	9035	2,0,0	41,33,41	5,3,6	43,46,42	198	143	0.000442106962759	0.036871110067	0.034,0.0,0.0	0.077,0.045,0.094	-0.061
