"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"riExonStart_0base"	"riExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
4934	"RBM39"	"RBM39"	chr20	-	35738967	35740887	35738967	35739017	35740823	35740887	4934	224,121,112	257,181,169	114,86,98	259,210,246	1905	99	3.43072817022e-06	0.000406998718594	0.043,0.034,0.033	0.022,0.021,0.02	0.016
298	"CPNE1"	"CPNE1"	chr20	-	35626043	35626803	35626043	35626381	35626566	35626803	298	3,0,0	84,50,59	11,3,6	27,30,50	284	99	3.95032761891e-06	0.000453523096636	0.012,0.0,0.0	0.124,0.034,0.04	-0.062
1986	"OGFOD2"	"OGFOD2"	chr12	+	122975810	122976767	122975810	122975867	122976600	122976767	1986	22,7,9	0,1,0	13,2,20	2,3,6	832	99	4.29306011029e-06	0.000477468779141	1.0,0.454,1.0	0.436,0.073,0.284	0.554
5556	"CD46"	"CD46"	chr1	+	207767012	207770362	207767012	207767195	207770320	207770362	5556	309,209,156	124,89,78	132,111,128	122,72,104	3224	99	5.05532635009e-06	0.000545209287272	0.071,0.067,0.058	0.032,0.045,0.036	0.028
552	"PABPC4"	"PABPC4"	chr1	-	39560815	39562203	39560815	39561122	39562072	39562203	552	50,59,30	1,0,0	31,46,46	2,1,4	1049	99	5.76593780222e-06	0.000603558018768	0.825,1.0,1.0	0.594,0.813,0.52	0.299
5118	"KLF8"	"KLF8"	chrX	+	56265179	56269489	56265179	56265744	56269377	56269489	5118	36,41,29	48,24,21	58,43,61	26,14,9	3732	99	5.98490491777e-06	0.000608579331496	0.02,0.043,0.035	0.056,0.075,0.152	-0.062
2596	"TPCN1"	"TPCN1"	chr12	+	113291873	113293073	113291873	113291958	113292933	113293073	2596	25,29,19	25,20,17	7,5,2	13,13,22	1074	99	6.42627796144e-06	0.000635308979577	0.084,0.118,0.093	0.047,0.034,0.008	0.069
390	"MOK"	"MOK"	chr14	-	102232534	102233789	102232534	102232671	102233687	102233789	390	57,35,21	0,1,0	34,40,35	8,2,1	1115	99	7.3237638204e-06	0.000673931941483	1.0,0.757,1.0	0.274,0.64,0.757	0.362
4018	"ANKRD13D"	"ANKRD13D"	chr11	+	67299057	67299611	67299057	67299124	67299529	67299611	4018	20,10,12	75,48,30	29,35,40	44,46,50	504	99	7.15470462664e-06	0.000673931941483	0.05,0.039,0.073	0.115,0.13,0.136	-0.073
5612	"TMEM191A"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703692	20703967	20704040	5612	3,3,2	0,0,0	1,0,1	0,2,1	374	99	7.38503672881e-06	0.000673931941483	1.0,1.0,1.0	1.0,0.0,0.209	0.597
2164	"PPOX"	"PPOX"	chr1	+	161167099	161167486	161167099	161167234	161167338	161167486	2164	3,1,1	4,2,0	3,1,2	0,0,0	203	99	9.20937790472e-06	0.000819404399072	0.268,0.196,1.0	1.0,1.0,1.0	-0.512
310	"NEK8"	"NEK8"	chr17	+	28737305	28737736	28737305	28737514	28737674	28737736	310	5,3,0	4,5,2	1,5,4	1,0,0	259	99	9.67362395787e-06	0.00083623854887	0.323,0.187,0.0	0.277,1.0,1.0	-0.589
5636	"HMGN1"	"HMGN1"	chr21	-	39345145	39348339	39345145	39345274	39348291	39348339	5636	695,530,463	1420,1100,927	452,359,431	1356,1098,1460	3116	99	9.86850774165e-06	0.00083623854887	0.015,0.015,0.016	0.01,0.01,0.009	0.006
3382	"ARSA"	"ARSA"	chr22	-	50627555	50628170	50627555	50627792	50627945	50628170	3382	53,28,23	6,3,5	27,17,18	0,0,1	252	99	1.01745409646e-05	0.000842120727744	0.776,0.786,0.644	1.0,1.0,0.876	-0.223
3585	"HNRNPH1"	"HNRNPH1"	chr5	-	179617798	179618060	179617798	179617932	179617988	179618060	3585	65,56,45	1330,1016,906	108,94,118	1381,1034,1195	155	99	1.1983632164e-05	0.000969312428902	0.03,0.034,0.031	0.048,0.055,0.059	-0.022
2585	"KRI1"	"KRI1"	chr19	-	10564928	10565790	10564928	10565034	10565716	10565790	2585	43,37,36	128,105,77	23,32,19	176,113,148	781	99	1.58170730349e-05	0.00119772261556	0.041,0.043,0.056	0.016,0.035,0.016	0.024
4076	"AUP1"	"AUP1"	chr2	-	74528750	74529282	74528750	74528935	74529131	74529282	4076	113,85,94	298,182,208	104,52,87	366,286,333	295	99	1.54985298666e-05	0.00119772261556	0.113,0.135,0.132	0.087,0.058,0.081	0.051
6330	"HMGA1"	"HMGA1"	chr6	+	34236872	34237317	34236872	34236963	34237203	34237317	6330	51,33,30	87,89,86	57,81,95	89,49,93	339	99	1.56169036347e-05	0.00119772261556	0.146,0.098,0.092	0.158,0.326,0.23	-0.126
2198	"GAS5"	"GAS5"	chr1	-	173863900	173864304	173863900	173864075	173864256	173864304	2198	60,28,39	526,437,274	80,80,90	470,359,513	280	99	1.7881531474e-05	0.00127850355798	0.039,0.022,0.048	0.057,0.073,0.058	-0.026
3861	"CHI3L1"	"CHI3L1"	chr1	-	203178930	203179877	203178930	203179585	203179760	203179877	3861	10,7,0	45,23,21	0,0,0	49,21,28	274	99	1.79615560267e-05	0.00127850355798	0.074,0.099,0.0	0.0,0.0,0.0	0.058
6477	"IFT80"	"IFT80"	chr3	-	160383436	160384646	160383436	160383504	160384405	160384646	6477	53,36,43	4,2,4	29,28,23	1,0,0	1000	99	1.73656945841e-05	0.00127850355798	0.567,0.641,0.516	0.742,1.0,1.0	-0.339
6379	"CHTOP"	"CHTOP"	chr1	+	153636571	153638448	153636571	153636653	153638294	153638448	6379	277,224,182	227,173,141	169,157,134	243,146,218	1740	99	1.88473864535e-05	0.00131525192918	0.065,0.069,0.068	0.038,0.058,0.034	0.024
1047	"VEGFA"	"VEGFA"	chr6	+	43778888	43786484	43778888	43778918	43784540	43786484	1047	576,480,375	63,64,44	367,238,383	74,65,72	5721	99	1.95858893871e-05	0.00133072849761	0.137,0.115,0.129	0.079,0.06,0.084	0.053
2322	"PRMT5"	"PRMT5"	chr14	-	22928125	22928615	22928125	22928241	22928496	22928615	2322	22,11,7	0,1,0	17,9,5	3,3,1	354	99	1.98169739739e-05	0.00133072849761	1.0,0.755,1.0	0.613,0.456,0.583	0.368
2553	"PSMD11"	"PSMD11"	chr17	+	32479250	32480197	32479250	32479376	32480145	32480197	2553	10,8,1	1,0,0	4,9,3	1,3,2	868	99	2.61183564845e-05	0.00169009510415	0.533,1.0,1.0	0.313,0.255,0.146	0.606
5579	"CAD"	"CAD"	chr2	+	27233311	27233808	27233311	27233536	27233625	27233808	5579	14,7,5	83,59,44	2,3,3	89,82,97	188	99	2.57150559868e-05	0.00169009510415	0.082,0.059,0.056	0.012,0.019,0.016	0.05
583	"MOV10"	"MOV10"	chr1	+	112698286	112699810	112698286	112698789	112699684	112699810	583	42,30,51	57,55,44	93,51,65	45,31,47	994	99	2.67530829995e-05	0.00170025397134	0.068,0.052,0.103	0.171,0.141,0.121	-0.07
2335	"TONSL"	"TONSL"	chr8	-	144432284	144433759	144432284	144432460	144433587	144433759	2335	30,21,10	59,45,30	50,26,33	33,32,31	1226	99	3.20429670299e-05	0.00200071788876	0.039,0.036,0.026	0.109,0.062,0.079	-0.05
2207	"GAS5"	"GAS5"	chr1	-	173866527	173866796	173866527	173866567	173866760	173866796	2207	81,66,73	1164,797,699	138,121,136	996,935,952	292	99	3.67940597649e-05	0.00225775963282	0.023,0.027,0.034	0.045,0.042,0.046	-0.016
2250	"NSD1"	"NSD1"	chr5	+	177135086	177136030	177135086	177135200	177135940	177136030	2250	101,65,62	26,21,29	163,137,196	27,20,20	839	99	3.75834352081e-05	0.00226710925264	0.314,0.268,0.201	0.416,0.447,0.536	-0.205
4651	"ACP6"	"ACP6"	chr1	-	147647367	147648411	147647367	147647566	147648245	147648411	4651	12,11,6	52,34,40	25,19,21	41,18,39	778	99	4.23531320346e-05	0.00251224661519	0.029,0.04,0.019	0.072,0.118,0.064	-0.055
1876	"CLK4"	"CLK4"	chr5	-	178616881	178618778	178616881	178616948	178617343	178618778	1876	22,22,14	3,0,1	24,16,18	13,19,5	494	99	4.57331786298e-05	0.00266826856956	0.595,1.0,0.737	0.27,0.144,0.419	0.5
3296	"C21orf33"	"C21orf33"	chr21	+	44144820	44145723	44144820	44144916	44145570	44145723	3296	57,49,45	6,3,0	76,51,57	0,0,1	753	99	5.08159594851e-05	0.00291699999689	0.555,0.682,1.0	1.0,1.0,0.882	-0.215
1998	"GPAA1"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083500	144083713	144083861	1998	22,16,31	281,202,171	28,41,35	181,119,169	312	99	5.22359623493e-05	0.00295091730161	0.024,0.025,0.054	0.047,0.099,0.062	-0.035
3840	"SEC24C"	"SEC24C"	chr10	+	73770279	73770798	73770279	73770471	73770708	73770798	3840	11,13,18	179,121,107	7,2,7	182,142,182	336	99	5.5248483847e-05	0.00307233365643	0.018,0.031,0.047	0.011,0.004,0.011	0.023
5433	"PIN1"	"PIN1"	chr19	+	9849089	9849682	9849089	9849201	9849532	9849682	5433	996,762,669	43,0,0	953,620,948	9,0,0	430	99	5.68094225144e-05	0.00311053438044	0.842,1.0,1.0	0.961,1.0,1.0	-0.04
5889	"ORMDL1"	"ORMDL1"	chr2	-	189782421	189783123	189782421	189782602	189783013	189783123	5889	36,43,34	37,27,18	33,28,20	59,39,45	510	99	5.80877976261e-05	0.00313234048108	0.159,0.236,0.268	0.098,0.122,0.079	0.121
706	"ZWINT"	"ZWINT"	chr10	-	56359686	56360383	56359686	56359853	56360017	56360383	706	28,33,24	392,295,266	22,11,9	391,305,354	263	99	6.06068044691e-05	0.00317336111207	0.026,0.04,0.033	0.021,0.013,0.009	0.019
3847	"AP1G2"	"AP1G2"	chr14	-	23561511	23562415	23561511	23561635	23561961	23562415	3847	16,8,13	49,26,23	25,19,24	14,23,22	425	99	6.12616132241e-05	0.00317336111207	0.071,0.067,0.116	0.294,0.161,0.203	-0.135
5408	"RSRP1"	"RSRP1"	chr1	-	25243549	25245301	25243549	25243633	25245149	25245301	5408	398,281,287	5,2,3	273,231,325	18,8,9	1615	99	6.15234382503e-05	0.00317336111207	0.83,0.896,0.854	0.482,0.639,0.689	0.257
950	"ARHGAP4"	"ARHGAP4"	chrX	-	153913217	153913600	153913217	153913302	153913408	153913600	950	2,1,1	2,3,1	10,2,4	0,2,0	205	99	6.32144151916e-05	0.00321400148096	0.326,0.139,0.326	1.0,0.326,1.0	-0.512
3651	"ACADVL"	"ACADVL"	chr17	+	7222666	7223237	7222666	7222865	7223132	7223237	3651	160,164,107	465,292,278	146,65,97	436,327,394	366	99	6.84749931984e-05	0.00343242958864	0.085,0.132,0.094	0.083,0.051,0.062	0.038
3871	"MARCH6"	"MARCH6"	chr5	+	10400783	10402139	10400783	10400842	10402058	10402139	3871	265,215,169	100,54,57	142,113,113	76,63,69	1315	99	7.90872058595e-05	0.00390932452297	0.166,0.231,0.182	0.123,0.119,0.11	0.076
1854	"SNHG1"	"SNHG1"	chr11	-	62853800	62854064	62853800	62853833	62854017	62854064	1854	83,79,78	102,81,63	168,119,142	269,209,277	283	99	8.60922357575e-05	0.0041972913296	0.222,0.254,0.302	0.179,0.166,0.152	0.094
2616	"XBP1"	"XBP1"	chr22	-	28796046	28796192	28796046	28796121	28796147	28796192	2616	206,186,108	15,17,11	107,132,107	4,4,1	125	99	8.84154798542e-05	0.00425230665947	0.916,0.897,0.886	0.955,0.963,0.988	-0.069
1596	"PIGO"	"PIGO"	chr9	-	35091239	35092767	35091239	35091291	35092542	35092767	1596	473,335,287	5,3,3	405,302,327	1,0,0	1350	99	9.72954388687e-05	0.00461699289245	0.874,0.891,0.875	0.967,1.0,1.0	-0.109
777	"CCNK"	"CCNK"	chr14	+	99500765	99502376	99500765	99500871	99502206	99502376	777	14,7,5	0,1,0	6,5,10	4,1,0	1434	99	0.000103344582617	0.00483951802018	1.0,0.326,1.0	0.094,0.257,1.0	0.325
4308	"ABCC5"	"ABCC5"	chr3	-	183983752	183987917	183983752	183984894	183987769	183987917	4308	217,173,172	2,0,5	129,120,137	1,0,0	2974	99	0.000104866970407	0.00484703308673	0.783,1.0,0.534	0.811,1.0,1.0	-0.165
4797	"SIRT7"	"SIRT7"	chr17	-	81914293	81915512	81914293	81914702	81915439	81915512	4797	44,33,32	50,27,25	39,16,12	67,39,36	836	99	0.000106698423375	0.00486845754861	0.094,0.126,0.132	0.064,0.046,0.038	0.068
78	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7291092	7291182	7292025	7292059	78	81,45,59	26,16,18	15,7,15	18,7,9	942	99	0.000116690309098	0.00525697227949	0.247,0.228,0.256	0.081,0.095,0.149	0.135
5622	"SUN1"	"SUN1"	chr7	+	852608	852952	852608	852667	852809	852952	5622	56,40,31	290,225,186	23,19,23	279,193,234	241	99	0.000127101920745	0.00565444669914	0.073,0.068,0.064	0.033,0.039,0.039	0.031
5515	"CARD9"	"CARD9"	chr9	-	136364482	136365217	136364482	136364559	136365140	136365217	5515	9,9,6	0,2,3	6,2,6	0,0,1	680	99	0.000145618918616	0.00639824359697	1.0,0.396,0.226	1.0,1.0,0.466	-0.281
2112	"NPAS2"	"NPAS2"	chr2	+	100982230	100988276	100982230	100982377	100988078	100988276	2112	72,66,55	14,19,5	78,47,71	43,30,22	5800	99	0.000159597242962	0.00676198318693	0.081,0.056,0.158	0.03,0.026,0.052	0.062
2160	"ZSWIM7"	"ZSWIM7"	chr17	-	15977578	15977913	15977578	15977700	15977799	15977913	2160	22,13,13	5,0,4	12,7,15	0,0,1	198	99	0.000158408175295	0.00676198318693	0.688,1.0,0.619	1.0,1.0,0.882	-0.192
3589	"DDB2"	"DDB2"	chr11	+	47234756	47235412	47234756	47234934	47235269	47235412	3589	25,16,4	87,48,56	20,16,29	31,38,43	434	99	0.000156288212237	0.00676198318693	0.062,0.071,0.016	0.128,0.088,0.133	-0.067
6143	"RHOT2"	"RHOT2"	chr16	+	669552	670175	669552	669606	670122	670175	6143	17,17,3	75,44,46	9,2,2	73,49,69	615	99	0.000169097710061	0.0070802205895	0.035,0.059,0.01	0.019,0.007,0.005	0.024
1856	"SNHG1"	"SNHG1"	chr11	-	62854887	62855216	62854887	62854938	62855132	62855216	1856	34,35,29	83,55,65	74,88,60	90,72,77	293	99	0.000183323941369	0.00758662682945	0.122,0.177,0.131	0.217,0.292,0.208	-0.096
581	"MOV10"	"MOV10"	chr1	+	112698286	112698789	112698286	112698478	112698714	112698789	581	17,19,8	65,63,43	28,28,17	42,32,43	335	99	0.000199317186742	0.00814169033259	0.072,0.082,0.052	0.165,0.205,0.105	-0.09
6506	"IQCK"	"IQCK"	chr16	+	19763847	19764112	19763847	19763900	19764034	19764112	6506	0,4,4	2,4,3	0,0,1	8,4,6	233	99	0.000201311814911	0.00814169033259	0.0,0.298,0.362	0.0,0.0,0.066	0.198
4494	"B4GALNT3"	"B4GALNT3"	chr12	+	552466	553983	552466	552528	553193	553983	4494	66,34,21	16,6,9	26,11,14	0,2,0	764	99	0.00020696072218	0.00827610348583	0.348,0.423,0.232	1.0,0.416,1.0	-0.471
4881	"ANO9"	"ANO9"	chr11	-	431693	431906	431693	431767	431847	431906	4881	3,6,2	13,3,4	0,0,1	1,2,5	179	99	0.000210173925855	0.00831121113464	0.113,0.525,0.217	0.0,0.0,0.1	0.252
369	"YBX3"	"YBX3"	chr12	-	10709907	10713333	10709907	10710114	10713210	10713333	369	197,137,128	138,126,71	131,113,157	164,132,170	3195	99	0.000224440245919	0.00863550085733	0.042,0.033,0.053	0.024,0.026,0.028	0.017
457	"DDX55"	"DDX55"	chr12	+	123605930	123606159	123605930	123605981	123606072	123606159	457	5,5,0	17,16,17	0,0,0	25,30,34	190	99	0.000222677338001	0.00863550085733	0.133,0.14,0.0	0.0,0.0,0.0	0.091
739	"C1QTNF6"	"C1QTNF6"	chr22	-	37180166	37182735	37180166	37180867	37182151	37182735	739	392,285,224	9,4,4	644,481,573	1,0,6	1383	99	0.000225653717261	0.00863550085733	0.757,0.836,0.8	0.979,1.0,0.872	-0.153
4940	"SEC14L2"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30415947	30416087	4940	8,5,7	104,68,65	4,1,1	125,78,135	181	99	0.000266903841332	0.0101054337372	0.04,0.039,0.056	0.017,0.007,0.004	0.036
4542	"EDC4"	"EDC4"	chr16	+	67881264	67881533	67881264	67881417	67881496	67881533	4542	3,7,5	81,45,31	0,0,1	58,50,63	178	99	0.000273731859722	0.0102548598816	0.02,0.08,0.082	0.0,0.0,0.009	0.058
1583	"PYCR1"	"PYCR1"	chr17	-	81932383	81933376	81932383	81932963	81933306	81933376	1583	877,790,538	0,5,2	597,384,538	8,0,12	442	99	0.000287241291414	0.0105390902695	1.0,0.973,0.984	0.944,1.0,0.909	0.035
5678	"SRRM1"	"SRRM1"	chr1	+	24646666	24649029	24646666	24646789	24648858	24649029	5678	120,106,105	170,101,95	91,83,100	189,144,157	2168	99	0.000285517807605	0.0105390902695	0.031,0.046,0.048	0.022,0.026,0.028	0.016
5603	"SYTL1"	"SYTL1"	chr1	+	27349971	27350485	27349971	27350132	27350388	27350485	5603	5,8,4	10,6,4	2,1,2	0,1,0	355	99	0.000296928193306	0.0107833412242	0.122,0.271,0.218	1.0,0.218,1.0	-0.536
2631	"EP400NL"	"EP400NL"	chr12	+	132103996	132105304	132103996	132104170	132104566	132105304	2631	1,1,4	0,0,0	3,2,0	0,2,1	495	99	0.000309364107098	0.0111214834057	1.0,1.0,1.0	1.0,0.167,0.0	0.611
1993	"RHBDF2"	"RHBDF2"	chr17	-	76487711	76488132	76487711	76487909	76488014	76488132	1993	10,13,5	1,0,0	20,22,9	0,3,4	204	99	0.000339619205336	0.0117657629238	0.829,1.0,1.0	1.0,0.781,0.522	0.175
2201	"GAS5"	"GAS5"	chr1	-	173864483	173864704	173864483	173864506	173864674	173864704	2201	305,226,198	519,355,305	366,356,343	447,357,382	267	99	0.00033759246958	0.0117657629238	0.179,0.191,0.194	0.233,0.27,0.25	-0.063
3402	"NOP56"	"NOP56"	chr20	+	2657080	2658393	2657080	2657218	2657928	2658393	3402	135,80,77	308,215,160	119,70,102	418,297,357	809	99	0.000340509576048	0.0117657629238	0.051,0.044,0.056	0.034,0.028,0.034	0.018
5294	"NPHP1"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163135	110164687	110164730	5294	11,5,9	3,0,6	3,3,12	0,0,1	1651	99	0.000330745347182	0.0117657629238	0.18,1.0,0.083	1.0,1.0,0.418	-0.385
1399	"TAPBPL"	"TAPBPL"	chr12	+	6457405	6457744	6457405	6457543	6457668	6457744	1399	12,12,25	5,1,1	22,17,9	1,0,0	224	99	0.000367215763919	0.0124468657504	0.515,0.841,0.917	0.907,1.0,1.0	-0.211
4505	"IMP4"	"IMP4"	chr2	+	130346017	130346249	130346017	130346112	130346200	130346249	4505	1,5,0	168,134,88	19,5,10	239,152,173	187	99	0.000366194616847	0.0124468657504	0.003,0.019,0.0	0.04,0.017,0.03	-0.022
3151	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4062299	4060412	4061147	4062212	4062299	3151	398,215,193	1,0,0	445,302,446	9,1,1	1164	99	0.000378830976887	0.0126727629712	0.971,1.0,1.0	0.808,0.963,0.974	0.075
5442	"MDK"	"MDK"	chr11	+	46381710	46382133	46381710	46381885	46382056	46382133	5442	10,3,9	5,3,1	9,9,7	2,0,0	270	99	0.000381001865108	0.0126727629712	0.423,0.268,0.767	0.623,1.0,1.0	-0.388
5903	"GNPTG"	"GNPTG"	chr16	+	1362205	1362742	1362205	1362534	1362610	1362742	5903	1,2,1	74,31,32	9,0,7	49,40,21	175	99	0.000390704680031	0.0128751662614	0.008,0.035,0.017	0.094,0.0,0.159	-0.064
5028	"ANKZF1"	"ANKZF1"	chr2	+	219233078	219233433	219233078	219233191	219233285	219233433	5028	8,3,7	39,16,21	2,3,0	51,15,29	193	99	0.000414360894511	0.0134729541245	0.095,0.088,0.146	0.02,0.093,0.0	0.072
5524	"TNK1"	"TNK1"	chr17	+	7382835	7383320	7382835	7383089	7383249	7383320	5524	11,11,8	10,13,6	4,5,6	22,20,13	259	99	0.000416416115115	0.0134729541245	0.296,0.244,0.338	0.065,0.087,0.15	0.192
1949	"CDK18"	"CDK18"	chr1	+	205529520	205530349	205529520	205529563	205530258	205530349	1949	4,8,4	49,34,27	12,8,5	16,14,16	794	99	0.000475281285627	0.0147623099821	0.01,0.029,0.018	0.086,0.067,0.038	-0.045
