"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"X1stExonStart_0base"	"X1stExonEnd"	"X2ndExonStart_0base"	"X2ndExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
7357	"BRD1"	"BRD1"	chr22	-	49777677	49777813	49787389	49787887	49777033	49777161	49794033	49794294	7357	73,58,42	68,39,34	117,90,108	42,37,33	597	235	2.7025380922e-06	0.00165125077433	0.297,0.369,0.327	0.523,0.489,0.563	-0.194
8884	"FAM3C"	"FAM3C"	chr7	-	121378909	121379014	121382956	121383010	121372109	121372139	121396161	121396308	8884	2,1,0	86,60,47	10,8,13	127,90,109	153	204	3.27670960398e-06	0.0018685982635	0.03,0.022,0.0	0.095,0.106,0.137	-0.095
5263	"SCAPER"	"SCAPER"	chr15	-	76841733	76841931	76857808	76857879	76804532	76804633	76883811	76883876	5263	2,3,3	18,13,6	0,0,0	5,7,13	170	297	3.5228791051e-06	0.00188341924156	0.163,0.287,0.466	0.0,0.0,0.0	0.305
7743	"FRMD8"	"FRMD8"	chr11	+	65389384	65389528	65393572	65393674	65387036	65387121	65394040	65394099	7743	12,15,5	14,27,7	12,10,15	5,1,2	243	201	4.26719165525e-06	0.00214715043641	0.415,0.315,0.371	0.665,0.892,0.861	-0.439
8250	"SUN1"	"SUN1"	chr7	+	849519	849603	849922	850033	843340	843520	851383	851482	8250	39,30,30	114,95,96	57,64,61	94,63,86	183	210	5.62995185527e-06	0.00265975054202	0.282,0.266,0.264	0.41,0.538,0.449	-0.195
9218	"POP4"	"POP4"	chr19	+	29608656	29608709	29610408	29610632	29604016	29606325	29611861	29611939	9218	22,12,8	564,398,371	46,34,21	470,395,457	152	323	5.90779288034e-06	0.00265975054202	0.077,0.06,0.044	0.172,0.155,0.089	-0.078
5554	"CNOT2"	"CNOT2"	chr12	+	70285399	70285586	70294070	70294294	70278131	70278274	70310894	70311017	5554	5,4,1	10,18,7	0,0,1	19,19,18	286	323	8.1243317378e-06	0.00347477668426	0.361,0.201,0.139	0.0,0.0,0.059	0.214
8933	"ARNTL2"	"ARNTL2"	chr12	+	27370128	27370230	27376345	27376387	27368261	27368412	27380246	27380404	8933	5,1,1	0,0,0	3,3,0	1,1,4	201	141	1.28331012287e-05	0.00522734990049	1.0,1.0,1.0	0.678,0.678,0.0	0.548
3331	"DPH5"	"DPH5"	chr1	-	101013709	101013818	101021640	101021765	101001466	101001544	101025308	101025466	3331	36,29,16	16,7,5	47,41,31	4,1,3	224	208	1.43486679615e-05	0.00533645677142	0.676,0.794,0.748	0.916,0.974,0.906	-0.193
7568	"TPT1-AS1"	"TPT1-AS1"	chr13	+	45383090	45383235	45383759	45383838	45379194	45379335	45389734	45389820	7568	3,4,1	1,0,0	3,6,0	1,8,1	244	178	1.41282873412e-05	0.00533645677142	0.686,1.0,1.0	0.686,0.354,0.0	0.549
6623	"AASDH"	"AASDH"	chr4	-	56378147	56378464	56382476	56382597	56371450	56371643	56384069	56384341	6623	10,11,5	18,20,13	3,3,1	33,19,28	220	416	1.56018432046e-05	0.00533832667089	0.512,0.51,0.421	0.147,0.23,0.063	0.334
8298	"BANP"	"BANP"	chr16	+	87981035	87981127	87984059	87984259	87951431	87951515	88006089	88006265	8298	0,4,4	32,24,12	23,10,13	29,14,17	191	299	1.54366247618e-05	0.00533832667089	0.0,0.207,0.343	0.554,0.528,0.545	-0.359
3209	"HORMAD1"	"HORMAD1"	chr1	-	150714084	150714121	150717137	150717282	150711544	150711571	150719472	150719538	3209	11,13,7	6,0,4	16,20,16	0,1,0	244	136	1.83810091126e-05	0.00596995197426	0.505,1.0,0.494	1.0,0.918,1.0	-0.306
5358	"GAN"	"GAN"	chr16	+	81351582	81351697	81354404	81354755	81314951	81315280	81356784	81357002	5358	11,6,5	33,38,26	1,2,1	32,25,53	214	450	1.88436641694e-05	0.00596995197426	0.412,0.249,0.288	0.062,0.144,0.038	0.235
2061	"TM7SF2"	"TM7SF2"	chr11	+	65112810	65112865	65113368	65113414	65112514	65112711	65113490	65113594	2061	2,1,1	0,2,0	0,0,1	3,1,4	154	145	2.24829459272e-05	0.00686853998076	1.0,0.32,1.0	0.0,0.0,0.191	0.71
1242	"GYG2"	"GYG2"	chrX	+	2843212	2843354	2853979	2854154	2830060	2830195	2854992	2855155	1242	4,2,2	10,10,10	0,0,0	9,6,2	241	274	2.46070382104e-05	0.00701628682839	0.313,0.185,0.185	0.0,0.0,0.0	0.228
1582	"ZBTB7C"	"ZBTB7C"	chr18	-	48338173	48338398	48408357	48408655	48185933	48185995	48409225	48409292	1582	1,5,5	22,13,15	0,0,0	10,7,14	397	324	2.44236607735e-05	0.00701628682839	0.036,0.239,0.214	0.0,0.0,0.0	0.163
4245	"LUC7L"	"LUC7L"	chr16	-	190540	190570	192926	193015	189967	190135	206003	206087	4245	0,1,0	19,4,9	4,7,3	20,11,16	188	129	3.57751418842e-05	0.00957408828734	0.0,0.146,0.0	0.121,0.304,0.114	-0.131
7520	"RP11-345J4.5"	"RP11-345J4.5"	chr16	-	29446801	29446922	29454015	29454113	29444397	29444499	29454190	29454347	7520	2,0,1	0,2,0	0,1,0	3,0,1	197	220	3.5816088987e-05	0.00957408828734	1.0,0.0,1.0	0.0,1.0,0.0	0.333
2243	"CDKL3"	"CDKL3"	chr5	-	134312291	134312380	134319357	134319497	134308137	134308466	134321790	134321903	2243	15,6,12	1,0,0	1,4,3	0,3,4	239	188	3.82143078429e-05	0.00990561179661	0.922,1.0,1.0	1.0,0.512,0.371	0.346
8410	"C5orf45"	"C5orf45"	chr5	-	179847977	179848066	179853196	179853276	179844151	179844227	179853377	179853437	8410	4,7,6	89,85,66	2,1,0	94,101,117	179	188	4.49966626839e-05	0.0109971843599	0.045,0.08,0.087	0.022,0.01,0.0	0.06
9222	"POP4"	"POP4"	chr19	+	29611861	29611939	29612116	29612178	29608656	29608709	29613870	29613972	9222	22,8,5	178,102,93	40,30,19	134,99,147	177	161	4.41341550039e-05	0.0109971843599	0.101,0.067,0.047	0.214,0.216,0.105	-0.107
6490	"FNBP1"	"FNBP1"	chr9	-	129915965	129915980	129923843	129923996	129908889	129908999	129924959	129925157	6490	33,29,26	7,4,2	57,45,40	1,0,2	252	114	4.66208362535e-05	0.0110776287031	0.681,0.766,0.855	0.963,1.0,0.9	-0.187
6617	"ZNF133"	"ZNF133"	chr20	+	18298288	18298464	18305007	18305178	18297984	18298062	18305680	18305807	6617	2,0,0	1,1,3	4,4,2	1,0,2	275	270	5.22907846875e-05	0.012089064114	0.663,0.0,0.0	0.797,1.0,0.495	-0.543
165	"INPP5J"	"INPP5J"	chr22	+	31124141	31124263	31125832	31126010	31122993	31123119	31126375	31126489	165	5,6,7	57,53,32	1,0,0	23,7,19	221	277	5.60183904676e-05	0.0123382028859	0.099,0.124,0.215	0.052,0.0,0.0	0.129
7055	"VEPH1"	"VEPH1"	chr3	-	157489054	157489160	157493186	157493293	157470418	157470529	157495211	157495506	7055	4,3,2	6,4,12	0,1,0	4,9,5	206	205	5.76821362358e-05	0.0123382028859	0.399,0.427,0.142	0.0,0.1,0.0	0.289
9738	"CD99L2"	"CD99L2"	chrX	-	150816278	150816455	150828305	150829604	150816006	150816078	150831230	150831293	9738	13,21,12	0,0,0	23,14,21	3,2,1	1398	276	5.76955945095e-05	0.0123382028859	1.0,1.0,1.0	0.602,0.58,0.806	0.337
3575	"SVIL"	"SVIL"	chr10	-	29532528	29533458	29535988	29536069	29531253	29531288	29550596	29551263	3575	3,2,3	47,20,23	1,0,0	26,12,29	180	1029	5.92376409791e-05	0.012358994657	0.267,0.364,0.427	0.18,0.0,0.0	0.293
5853	"WARS"	"WARS"	chr14	-	100373979	100374064	100375282	100375403	100369086	100369258	100376259	100376311	5853	59,61,34	2,0,0	10,23,19	3,1,5	220	184	6.17689175331e-05	0.0125802695376	0.961,1.0,1.0	0.736,0.951,0.761	0.171
164	"INPP5J"	"INPP5J"	chr22	+	31124141	31124263	31124844	31124906	31122993	31123119	31126375	31126489	164	5,6,7	18,9,8	1,0,0	5,1,2	221	161	6.45572409699e-05	0.0128423869595	0.168,0.327,0.389	0.127,0.0,0.0	0.252
7194	"MALT1"	"MALT1"	chr18	+	58709975	58710072	58710920	58710953	58700440	58700591	58714082	58714109	7194	1,1,1	23,21,20	10,5,8	35,24,41	196	132	6.8135506485e-05	0.0132461618744	0.028,0.031,0.033	0.161,0.123,0.116	-0.103
5267	"COPE"	"COPE"	chr19	-	18910970	18911071	18912983	18913046	18905575	18905629	18919222	18919315	5267	620,458,407	95,89,74	508,433,473	29,35,82	162	200	7.3955597974e-05	0.0135186891475	0.89,0.864,0.872	0.956,0.939,0.877	-0.049
6625	"SPAG16"	"SPAG16"	chr2	+	213340162	213340270	213350527	213350645	213317218	213317356	213364075	213364145	6625	3,4,0	8,1,3	5,3,4	2,0,0	207	217	7.58589056674e-05	0.0135186891475	0.282,0.807,0.0	0.724,1.0,1.0	-0.545
6787	"ANKRD36"	"ANKRD36"	chr2	+	97209680	97209709	97209799	97209872	97207810	97207839	97211545	97211574	6787	0,0,0	2,4,2	1,1,4	4,1,7	128	172	7.537887599e-05	0.0135186891475	0.0,0.0,0.0	0.251,0.573,0.434	-0.419
9378	"TTC23"	"TTC23"	chr15	-	99245388	99245510	99249621	99249799	99228532	99228732	99251154	99251223	9378	0,5,2	1,0,1	0,0,2	1,1,2	277	221	7.40625394301e-05	0.0135186891475	0.0,1.0,0.615	0.0,0.0,0.444	0.39
7906	"FAM175A"	"FAM175A"	chr4	-	83470202	83470396	83472221	83472288	83469031	83469151	83476642	83476679	7906	5,1,5	17,15,15	1,0,0	8,7,5	166	293	8.51946630869e-05	0.0148725540417	0.342,0.105,0.37	0.181,0.0,0.0	0.212
6980	"AAK1"	"AAK1"	chr2	-	69482710	69482812	69495984	69496080	69480859	69480961	69505568	69505673	6980	4,3,1	1,2,1	1,1,0	3,1,4	195	201	8.69631420356e-05	0.0148776543395	0.805,0.607,0.508	0.256,0.508,0.0	0.385
163	"INPP5J"	"INPP5J"	chr22	+	31124141	31124263	31124844	31126010	31122965	31123119	31126375	31126489	163	5,6,7	320,266,182	1,0,0	109,48,69	221	1265	0.000104639414352	0.017550697066	0.082,0.114,0.18	0.05,0.0,0.0	0.109
4335	"MTMR2"	"MTMR2"	chr11	-	95882373	95882496	95887611	95887684	95866402	95866486	95888155	95888261	4335	2,4,8	6,7,6	0,2,0	8,3,12	172	222	0.000107530244654	0.0176887252456	0.301,0.424,0.632	0.0,0.462,0.0	0.298
376	"MYL6"	"MYL6"	chr12	+	56158683	56158711	56159586	56159730	56158160	56158404	56159974	56160148	376	73,55,43	2652,2188,1654	82,87,95	2539,1711,1950	127	243	0.000117443619568	0.0189549570148	0.05,0.046,0.047	0.058,0.089,0.085	-0.03
7501	"CCDC150"	"CCDC150"	chr2	+	196672344	196672437	196674240	196674348	196669832	196669876	196676142	196676250	7501	0,1,2	9,7,4	4,11,8	4,6,13	192	207	0.000126105697068	0.0199760765318	0.0,0.133,0.35	0.519,0.664,0.399	-0.366
3576	"SVIL"	"SVIL"	chr10	-	29532528	29533458	29535988	29536069	29532001	29532172	29550596	29551263	3576	3,1,3	44,21,24	1,0,0	31,14,30	180	1029	0.000136057869651	0.0200661899482	0.28,0.214,0.417	0.156,0.0,0.0	0.252
5626	"SMPD4"	"SMPD4"	chr2	-	130164373	130164445	130167457	130167590	130157250	130157396	130172348	130172455	5626	202,175,115	18,13,7	254,190,185	29,46,32	232	171	0.000131968660715	0.0200661899482	0.892,0.908,0.924	0.866,0.753,0.81	0.098
6491	"FNBP1"	"FNBP1"	chr9	-	129915965	129915980	129923843	129924026	129908889	129908999	129924959	129925157	6491	34,42,30	7,4,2	62,38,46	1,0,2	282	114	0.000133884538501	0.0200661899482	0.663,0.809,0.858	0.962,1.0,0.903	-0.178
7900	"ANXA2"	"ANXA2"	chr15	-	60396279	60396427	60397257	60397338	60386027	60386086	60397942	60397986	7900	483,341,351	70,42,45	488,425,421	124,79,93	180	247	0.00012982087021	0.0200661899482	0.904,0.918,0.915	0.844,0.881,0.861	0.05
8260	"EIF4G1"	"EIF4G1"	chr3	+	184315488	184315545	184315762	184315856	184314494	184314674	184316131	184316218	8260	247,167,173	205,110,124	312,247,315	182,103,126	156	193	0.000141428725477	0.0205047680971	0.598,0.653,0.633	0.68,0.748,0.756	-0.1
5033	"SS18"	"SS18"	chr18	-	26080304	26080423	26084051	26084175	26078075	26078160	26087500	26087577	5033	2,0,4	2,3,1	2,1,2	0,1,0	223	218	0.000165796065464	0.0236369923997	0.494,0.0,0.796	1.0,0.494,1.0	-0.401
3577	"ZNF627"	"ZNF627"	chr19	+	11564060	11564184	11564444	11564492	11559373	11559616	11575249	11575353	3577	5,4,2	2,0,0	2,2,1	2,1,3	223	147	0.00017166385997	0.0240723386587	0.622,1.0,1.0	0.397,0.569,0.18	0.492
3176	"PDCD2L"	"PDCD2L"	chr19	+	34404929	34404990	34409160	34409510	34404648	34404815	34413736	34413847	3176	85,76,53	422,301,249	89,45,75	586,433,526	160	449	0.000194066903629	0.026349972915	0.361,0.415,0.374	0.299,0.226,0.286	0.113
6615	"ZNF133"	"ZNF133"	chr20	+	18289898	18290074	18305007	18305178	18288282	18288604	18305680	18305807	6615	5,0,0	1,1,5	1,1,2	0,0,2	275	270	0.000191993976243	0.026349972915	0.831,0.0,0.0	1.0,1.0,0.495	-0.555
3076	"RBBP7"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16852748	16852875	3076	467,281,277	22,9,7	328,297,337	37,21,19	177	234	0.000207567664929	0.0275350548521	0.966,0.976,0.981	0.921,0.949,0.959	0.031
5555	"CNOT2"	"CNOT2"	chr12	+	70285399	70285586	70294236	70294294	70278131	70278274	70310894	70311017	5555	5,4,1	11,12,7	0,0,1	4,13,7	286	157	0.000212451907907	0.0275350548521	0.2,0.155,0.073	0.0,0.0,0.073	0.118
7742	"FRMD8"	"FRMD8"	chr11	+	65389360	65389528	65393572	65393674	65387036	65387121	65394040	65394099	7742	60,66,41	14,27,7	38,28,37	5,1,2	267	201	0.000211821661877	0.0275350548521	0.763,0.648,0.815	0.851,0.955,0.933	-0.171
6007	"ERGIC1"	"ERGIC1"	chr5	+	172909666	172909761	172914713	172914838	172905216	172905474	172924004	172924080	6007	27,11,30	749,549,474	7,5,9	524,334,442	194	224	0.000233660822181	0.0298318607901	0.04,0.023,0.068	0.015,0.017,0.023	0.025
6616	"ZNF133"	"ZNF133"	chr20	+	18297984	18298062	18305007	18305178	18288282	18288604	18305680	18305807	6616	2,2,3	1,1,5	4,2,8	0,0,2	177	270	0.000250355739205	0.0314932793112	0.753,0.753,0.478	1.0,1.0,0.859	-0.292
3600	"TONSL"	"TONSL"	chr8	-	144443881	144444024	144444179	144444275	144443137	144443321	144444389	144444444	3600	11,8,7	75,63,62	22,12,21	77,40,44	195	242	0.000262559514317	0.0325497693546	0.154,0.136,0.123	0.262,0.271,0.372	-0.164
5126	"CLUAP1"	"CLUAP1"	chr16	+	3506330	3506415	3508288	3508468	3504719	3504831	3512382	3512478	5126	9,4,5	37,26,28	19,19,12	29,28,27	184	279	0.000290531086139	0.0355028987262	0.269,0.189,0.213	0.498,0.507,0.403	-0.246
7204	"GIGYF2"	"GIGYF2"	chr2	+	232724573	232724691	232731121	232731258	232703423	232703489	232735154	232735238	7204	15,6,12	2,3,3	14,7,9	1,0,0	217	236	0.000294900356276	0.035529262642	0.891,0.685,0.813	0.938,1.0,1.0	-0.183
8729	"ANKMY1"	"ANKMY1"	chr2	-	240509347	240509455	240511860	240512001	240507559	240507691	240512801	240512942	8729	5,6,4	4,1,1	8,3,2	0,0,0	240	207	0.000301511863148	0.0358212844079	0.519,0.838,0.775	1.0,1.0,1.0	-0.289
1162	"KLHDC4"	"KLHDC4"	chr16	-	87755193	87755292	87756398	87756477	87730551	87730644	87761948	87762040	1162	63,48,42	0,1,5	61,48,76	12,5,10	178	198	0.000322078107371	0.0377404949377	1.0,0.982,0.903	0.85,0.914,0.894	0.076
8008	"STAU1"	"STAU1"	chr20	-	49165996	49166285	49174194	49174269	49153932	49154071	49188115	49188367	8008	152,88,87	79,54,58	136,113,138	122,105,150	174	388	0.000351433054156	0.0406237614223	0.811,0.784,0.77	0.713,0.706,0.672	0.091
3305	"PVR"	"PVR"	chr19	+	44657761	44657910	44658741	44658765	44653899	44654017	44661291	44661323	3305	157,117,105	10,3,5	119,101,133	15,15,14	248	123	0.000394662290332	0.0432812978397	0.886,0.951,0.912	0.797,0.77,0.825	0.119
6381	"SMUG1"	"SMUG1"	chr12	-	54183655	54183959	54187818	54187905	54182391	54182623	54188514	54188596	6381	7,4,1	130,83,70	1,1,0	145,85,87	186	403	0.000390471733574	0.0432812978397	0.104,0.095,0.03	0.015,0.025,0.0	0.063
6843	"CEP164"	"CEP164"	chr11	+	117382795	117382942	117387202	117387412	117381700	117381868	117390776	117390908	6843	5,4,4	74,66,40	1,2,0	91,61,81	246	309	0.000380813548814	0.0432812978397	0.078,0.071,0.112	0.014,0.04,0.0	0.069
9498	"ZCWPW1"	"ZCWPW1"	chr7	-	100416304	100416456	100419110	100419189	100415974	100416097	100419629	100419883	9498	7,1,0	7,10,8	0,0,0	10,4,7	178	251	0.000392231653412	0.0432812978397	0.585,0.124,0.0	0.0,0.0,0.0	0.236
2062	"TM7SF2"	"TM7SF2"	chr11	+	65113219	65113414	65113490	65113594	65112810	65112865	65114712	65114832	2062	9,7,9	13,13,5	4,0,0	11,4,9	294	203	0.000416440401094	0.0448080260977	0.323,0.271,0.554	0.201,0.0,0.0	0.316
7995	"PITPNA"	"PITPNA"	chr17	-	1548295	1548387	1553003	1553149	1543019	1543027	1558528	1558559	7995	98,94,61	7,12,4	82,68,99	1,3,2	245	191	0.000419060332922	0.0448080260977	0.916,0.859,0.922	0.985,0.946,0.975	-0.07
2159	"ENTPD6"	"ENTPD6"	chr20	+	25196153	25196254	25197104	25197226	25195791	25195867	25206521	25206590	2159	8,7,2	9,1,2	0,0,2	2,2,2	200	221	0.000449596462833	0.0474796067046	0.496,0.886,0.525	0.0,0.0,0.525	0.461
1602	"WHSC1L1"	"WHSC1L1"	chr8	-	38299443	38299590	38304586	38304757	38295795	38295952	38305247	38305445	1602	18,9,8	13,10,11	15,22,21	6,3,6	270	246	0.000484354575336	0.0487431651462	0.558,0.451,0.399	0.695,0.87,0.761	-0.306
3578	"PYROXD2"	"PYROXD2"	chr10	-	98387864	98388084	98388353	98388508	98387200	98387307	98390597	98390754	3578	6,5,2	2,0,0	3,0,5	2,3,2	254	319	0.000471899420654	0.0487431651462	0.79,1.0,1.0	0.653,0.0,0.758	0.46
6160	"FAM49B"	"FAM49B"	chr8	-	129912359	129912417	129912469	129912515	129904498	129904585	129970942	129970995	6160	9,11,12	0,3,5	8,8,16	0,1,0	145	157	0.000482490514717	0.0487431651462	1.0,0.799,0.722	1.0,0.897,1.0	-0.125
6598	"CERS4"	"CERS4"	chr19	+	8241340	8241457	8251109	8251249	8210705	8210862	8254498	8254616	6598	10,4,6	170,151,82	1,1,0	76,57,82	216	239	0.000477333439933	0.0487431651462	0.061,0.028,0.075	0.014,0.019,0.0	0.044
2424	"KIFC3"	"KIFC3"	chr16	-	57779360	57779450	57788574	57788713	57772222	57772288	57794998	57795141	2424	20,9,11	3,3,3	7,3,2	1,0,0	238	189	0.000502657931911	0.0497169056258	0.841,0.704,0.744	0.848,1.0,1.0	-0.186
6368	"RAD51B"	"RAD51B"	chr14	+	68291883	68291980	68411423	68411527	68000278	68000313	68468171	68468250	6368	6,1,1	11,12,7	0,1,0	4,9,3	196	203	0.000511466880415	0.0497169056258	0.361,0.079,0.129	0.0,0.103,0.0	0.155
7207	"GIGYF2"	"GIGYF2"	chr2	+	232731121	232731258	232734416	232734486	232703423	232703489	232735154	232735238	7207	2,3,3	13,7,8	1,0,0	11,6,10	236	169	0.000508792823648	0.0497169056258	0.099,0.235,0.212	0.061,0.0,0.0	0.162
