"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"riExonStart_0base"	"riExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
4646	"N6AMT1"	"N6AMT1"	chr21	-	28872190	28876491	28872190	28872739	28876311	28876491	4646	14,4,10	0,0,0	7,15,14	6,1,3	198	99	6.15627718137e-07	0.000153071434774	1.0,1.0,1.0	0.368,0.882,0.7	0.35
2455	"CYP1A1"	"CYP1A1"	chr15	-	74720719	74721053	74720719	74720774	74720966	74721053	2455	55,35,46	217,128,126	0,0,0	9,11,4	198	99	7.18293476587e-07	0.0001666919728	0.112,0.12,0.154	0.0,0.0,0.0	0.129
4728	"AQP3"	"AQP3"	chr9	-	33442851	33443458	33442851	33442970	33443178	33443458	4728	27,16,14	4,11,1	5,4,2	0,0,0	198	99	8.17747956572e-07	0.000177911289802	0.771,0.421,0.875	1.0,1.0,1.0	-0.311
3653	"ACADVL"	"ACADVL"	chr17	+	7223812	7224069	7223812	7223875	7223967	7224069	3653	39,41,19	592,435,374	15,9,21	621,449,541	190	99	1.4282345826e-06	0.000286325683249	0.033,0.047,0.026	0.012,0.01,0.02	0.021
5764	"PFKM"	"PFKM"	chr12	+	48134942	48135383	48134942	48135038	48135290	48135383	5764	0,2,1	53,50,36	11,5,7	57,31,30	198	99	1.48056946236e-06	0.000286325683249	0.0,0.02,0.014	0.088,0.075,0.104	-0.078
6462	"RAD52"	"RAD52"	chr12	-	916343	916820	916343	916483	916638	916820	6462	1,0,0	9,7,3	3,3,4	0,4,2	198	99	2.6306984432e-06	0.000481971646357	0.053,0.0,0.0	1.0,0.273,0.5	-0.573
1143	"SLC52A3"	"SLC52A3"	chr20	-	760079	761824	760079	761238	761700	761824	1143	15,6,11	7,8,4	13,9,9	0,1,1	198	99	3.09133929088e-06	0.000538047603578	0.517,0.273,0.579	1.0,0.818,0.818	-0.422
2124	"CLPP"	"CLPP"	chr19	+	6361868	6362542	6361868	6361940	6362445	6362542	2124	6,8,3	247,153,128	16,26,11	192,121,175	198	99	4.51555140268e-06	0.000748506401559	0.012,0.025,0.012	0.04,0.097,0.03	-0.039
4729	"AQP3"	"AQP3"	chr9	-	33442851	33443458	33442851	33442970	33443320	33443458	4729	30,22,14	459,347,268	3,5,4	280,199,231	198	99	5.59814593437e-06	0.000885779363525	0.032,0.031,0.025	0.005,0.012,0.009	0.021
6477	"IFT80"	"IFT80"	chr3	-	160383436	160384646	160383436	160383504	160384405	160384646	6477	11,2,4	4,2,4	7,2,4	1,0,0	198	99	7.69775476406e-06	0.00116503844929	0.579,0.333,0.333	0.778,1.0,1.0	-0.511
3382	"ARSA"	"ARSA"	chr22	-	50627555	50628170	50627555	50627792	50627945	50628170	3382	45,22,20	6,3,5	26,13,17	0,0,1	198	99	8.52036515275e-06	0.00123580796236	0.789,0.786,0.667	1.0,1.0,0.895	-0.218
2198	"GAS5"	"GAS5"	chr1	-	173863900	173864304	173863900	173864075	173864256	173864304	2198	48,24,32	526,437,274	70,73,72	470,359,513	198	99	1.00008959919e-05	0.00139252475791	0.044,0.027,0.055	0.069,0.092,0.066	-0.034
2164	"PPOX"	"PPOX"	chr1	+	161167099	161167486	161167099	161167234	161167338	161167486	2164	3,1,1	4,2,0	3,1,2	0,0,0	198	99	1.05096871557e-05	0.00140708542265	0.273,0.2,1.0	1.0,1.0,1.0	-0.509
3585	"HNRNPH1"	"HNRNPH1"	chr5	-	179617798	179618060	179617798	179617932	179617988	179618060	3585	65,56,45	1330,1016,906	108,94,118	1381,1034,1195	154	99	1.19777286485e-05	0.0015442397565	0.03,0.034,0.031	0.048,0.055,0.06	-0.023
78	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7291092	7291182	7292025	7292059	78	23,7,11	26,16,18	2,2,0	18,7,9	198	99	1.341454255e-05	0.00166771509345	0.307,0.179,0.234	0.053,0.125,0.0	0.181
552	"PABPC4"	"PABPC4"	chr1	-	39560815	39562203	39560815	39561122	39562072	39562203	552	13,10,4	1,0,0	5,4,8	2,1,4	198	99	1.50993313113e-05	0.00175202574315	0.867,1.0,1.0	0.556,0.667,0.5	0.381
706	"ZWINT"	"ZWINT"	chr10	-	56359686	56360383	56359686	56359853	56360017	56360383	706	27,31,21	392,295,266	17,9,9	391,305,354	198	99	1.48620027371e-05	0.00175202574315	0.033,0.05,0.038	0.021,0.015,0.013	0.024
581	"MOV10"	"MOV10"	chr1	+	112698286	112698789	112698286	112698478	112698714	112698789	581	5,11,2	65,63,43	14,19,11	42,32,43	198	99	1.86838961261e-05	0.00209802072306	0.037,0.08,0.023	0.143,0.229,0.113	-0.115
5705	"CC2D1B"	"CC2D1B"	chr1	-	52357780	52358461	52357780	52357898	52358330	52358461	5705	4,11,4	50,33,25	3,0,0	47,39,40	198	99	1.99524962243e-05	0.0021704574799	0.038,0.143,0.074	0.031,0.0,0.0	0.075
5579	"CAD"	"CAD"	chr2	+	27233311	27233808	27233311	27233536	27233625	27233808	5579	14,7,5	83,59,44	2,3,3	89,82,97	187	99	2.5702977145e-05	0.00271127464975	0.082,0.059,0.057	0.012,0.019,0.016	0.05
390	"MOK"	"MOK"	chr14	-	102232534	102233789	102232534	102232671	102233687	102233789	390	3,8,3	0,1,0	3,13,6	8,2,1	198	99	4.81044336117e-05	0.00492504510007	1.0,0.8,1.0	0.158,0.765,0.75	0.376
1688	"FAM57A"	"FAM57A"	chr17	+	732411	733181	732411	732769	733097	733181	1688	0,1,0	10,8,10	1,3,6	3,7,11	198	99	4.97146917766e-05	0.00494448120212	0.0,0.059,0.0	0.143,0.176,0.214	-0.158
2553	"PSMD11"	"PSMD11"	chr17	+	32479250	32480197	32479250	32479376	32480145	32480197	2553	1,6,1	1,0,0	0,6,2	1,3,2	198	99	5.62024210936e-05	0.00532569497535	0.333,1.0,1.0	0.0,0.5,0.333	0.5
5294	"NPHP1"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163135	110164687	110164730	5294	6,2,4	3,0,6	2,2,6	0,0,1	198	99	5.66075018925e-05	0.00532569497535	0.5,1.0,0.25	1.0,1.0,0.75	-0.333
950	"ARHGAP4"	"ARHGAP4"	chrX	-	153913217	153913600	153913217	153913302	153913408	153913600	950	2,1,1	2,3,1	10,2,4	0,2,0	198	99	6.30772159464e-05	0.00577820496604	0.333,0.143,0.333	1.0,0.333,1.0	-0.508
5755	"C5orf45"	"C5orf45"	chr5	-	179837275	179840959	179837275	179837885	179840871	179840959	5755	60,62,31	19,20,6	26,14,37	28,23,21	198	99	6.54188143629e-05	0.00583904853326	0.612,0.608,0.721	0.317,0.233,0.468	0.308
519	"NUP85"	"NUP85"	chr17	+	75234636	75235201	75234636	75234788	75235099	75235201	519	19,4,10	131,52,76	5,3,4	119,89,131	198	99	7.07807413701e-05	0.00615969401773	0.068,0.037,0.062	0.021,0.017,0.015	0.038
5622	"SUN1"	"SUN1"	chr7	+	852608	852952	852608	852667	852809	852952	5622	51,34,24	290,225,186	19,18,15	279,193,234	198	99	7.77741684224e-05	0.00660321659216	0.081,0.07,0.061	0.033,0.045,0.031	0.034
1876	"CLK4"	"CLK4"	chr5	-	178616881	178618778	178616881	178616948	178617343	178618778	1876	13,13,7	3,0,1	18,9,11	13,19,5	198	99	8.09486501706e-05	0.00670910122009	0.684,1.0,0.778	0.409,0.191,0.524	0.446
2616	"XBP1"	"XBP1"	chr22	-	28796046	28796192	28796046	28796121	28796147	28796192	2616	206,186,108	15,17,11	107,132,107	4,4,1	124	99	8.83797157524e-05	0.00715464629149	0.916,0.897,0.887	0.955,0.963,0.988	-0.069
5433	"PIN1"	"PIN1"	chr19	+	9849089	9849682	9849089	9849201	9849532	9849682	5433	493,367,349	43,0,0	440,286,430	9,0,0	198	99	9.12197597974e-05	0.00721672690579	0.851,1.0,1.0	0.961,1.0,1.0	-0.037
310	"NEK8"	"NEK8"	chr17	+	28737305	28737736	28737305	28737514	28737674	28737736	310	3,2,0	4,5,2	0,4,4	1,0,0	198	99	0.000101704270627	0.00755972529569	0.273,0.167,0.0	0.0,1.0,1.0	-0.52
1596	"PIGO"	"PIGO"	chr9	-	35091239	35092767	35091239	35091291	35092542	35092767	1596	76,61,48	5,3,3	75,61,73	1,0,0	198	99	0.000102070407612	0.00755972529569	0.884,0.91,0.889	0.974,1.0,1.0	-0.097
5408	"RSRP1"	"RSRP1"	chr1	-	25243549	25245301	25243549	25243633	25245149	25245301	5408	40,22,29	5,2,3	30,26,21	18,8,9	198	99	9.95143912683e-05	0.00755972529569	0.8,0.846,0.829	0.455,0.619,0.538	0.288
3833	"SPINT2"	"SPINT2"	chr19	+	38290536	38292468	38290536	38290575	38291839	38292468	3833	39,31,14	1185,823,649	50,24,58	859,607,748	198	99	0.000106185593466	0.00770066772615	0.016,0.018,0.011	0.028,0.019,0.037	-0.013
3616	"KRIT1"	"KRIT1"	chr7	-	92235402	92236542	92235402	92235646	92236412	92236542	3616	1,0,0	23,20,17	3,3,5	14,18,12	198	99	0.000110689567974	0.0078634772677	0.021,0.0,0.0	0.097,0.077,0.172	-0.108
2559	"PXDN"	"PXDN"	chr2	-	1663604	1665074	1663604	1663763	1664957	1665074	2559	17,5,5	108,58,63	1,0,1	48,26,27	198	99	0.000113082187497	0.00787278189354	0.073,0.041,0.038	0.01,0.0,0.018	0.041
2595	"TPCN1"	"TPCN1"	chr12	+	113288162	113288847	113288162	113288234	113288757	113288847	2595	12,4,5	17,10,11	0,1,2	14,9,5	198	99	0.000116949837767	0.00798239971112	0.261,0.167,0.185	0.0,0.053,0.167	0.131
2322	"PRMT5"	"PRMT5"	chr14	-	22928125	22928615	22928125	22928241	22928496	22928615	2322	18,4,4	0,1,0	15,8,3	3,3,1	198	99	0.000131376723953	0.00879466107847	1.0,0.667,1.0	0.714,0.571,0.6	0.261
2201	"GAS5"	"GAS5"	chr1	-	173864483	173864704	173864483	173864506	173864674	173864704	2201	201,166,117	519,355,305	251,251,232	447,357,382	198	99	0.000149413891846	0.00972027226665	0.162,0.189,0.161	0.219,0.26,0.233	-0.067
4489	"ZNF598"	"ZNF598"	chr16	-	1999495	2000481	1999495	2000256	2000390	2000481	4489	6,3,10	46,29,34	5,0,0	48,39,55	198	99	0.000150788481011	0.00972027226665	0.061,0.049,0.128	0.05,0.0,0.0	0.063
2160	"ZSWIM7"	"ZSWIM7"	chr17	-	15977578	15977913	15977578	15977700	15977799	15977913	2160	22,13,13	5,0,4	12,7,15	0,0,1	197	99	0.000158897072572	0.00987715552898	0.689,1.0,0.62	1.0,1.0,0.883	-0.191
5102	"TTLL3"	"TTLL3"	chr3	+	9817644	9818920	9817644	9817759	9818821	9818920	5102	5,15,5	1,0,0	0,3,0	2,0,1	198	99	0.000158456575404	0.00987715552898	0.714,1.0,1.0	0.0,1.0,0.0	0.571
2596	"TPCN1"	"TPCN1"	chr12	+	113291873	113293073	113291873	113291958	113292933	113293073	2596	3,6,4	25,20,17	1,0,0	13,13,22	198	99	0.000172966717455	0.0103809852321	0.057,0.13,0.105	0.037,0.0,0.0	0.085
4076	"AUP1"	"AUP1"	chr2	-	74528750	74529282	74528750	74528935	74529131	74529282	4076	79,52,58	298,182,208	70,33,56	366,286,333	198	99	0.000171609257963	0.0103809852321	0.117,0.125,0.122	0.087,0.055,0.078	0.048
1583	"PYCR1"	"PYCR1"	chr17	-	81932383	81933376	81932383	81932963	81933306	81933376	1583	321,282,183	0,5,2	185,142,178	8,0,12	198	99	0.000189699990278	0.0110061219236	1.0,0.966,0.979	0.92,1.0,0.881	0.048
3276	"SLC25A3"	"SLC25A3"	chr12	+	98593624	98594135	98593624	98593740	98593974	98594135	3276	74,60,47	794,549,568	103,95,106	724,508,781	198	99	0.000189706209542	0.0110061219236	0.045,0.052,0.04	0.066,0.086,0.064	-0.026
1128	"ABCD4"	"ABCD4"	chr14	-	74292747	74293248	74292747	74292869	74293153	74293248	1128	1,0,3	21,13,14	3,5,8	11,13,7	198	99	0.000205013951105	0.0116992387508	0.023,0.0,0.097	0.12,0.161,0.364	-0.175
4881	"ANO9"	"ANO9"	chr11	-	431693	431906	431693	431767	431847	431906	4881	3,6,2	13,3,4	0,0,1	1,2,5	178	99	0.000208795470152	0.0117228553484	0.114,0.527,0.218	0.0,0.0,0.1	0.253
457	"DDX55"	"DDX55"	chr12	+	123605930	123606159	123605930	123605981	123606072	123606159	457	5,5,0	17,16,17	0,0,0	25,30,34	189	99	0.000217267505282	0.0120048918395	0.133,0.141,0.0	0.0,0.0,0.0	0.091
1086	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439036	16439414	16439036	16439060	16439326	16439414	1086	34,40,17	276,123,153	88,45,62	136,247,186	198	99	0.000224460518604	0.0120949361636	0.058,0.14,0.053	0.244,0.083,0.143	-0.073
4348	"RAD23A"	"RAD23A"	chr19	+	12948685	12949159	12948685	12948813	12949080	12949159	4348	31,18,19	574,448,357	15,6,8	549,368,430	198	99	0.000225846265624	0.0120949361636	0.026,0.02,0.026	0.013,0.008,0.009	0.014
5324	"DUS1L"	"DUS1L"	chr17	-	82058340	82058818	82058340	82058416	82058780	82058818	5324	42,24,27	151,88,66	25,17,18	163,110,129	198	99	0.000246218683095	0.0129861702402	0.122,0.12,0.17	0.071,0.072,0.065	0.068
739	"C1QTNF6"	"C1QTNF6"	chr22	-	37180166	37182735	37180166	37180867	37182151	37182735	739	55,39,39	9,4,4	82,90,84	1,0,6	198	99	0.000269530975993	0.0134033903919	0.753,0.83,0.83	0.976,1.0,0.875	-0.146
4542	"EDC4"	"EDC4"	chr16	+	67881264	67881533	67881264	67881417	67881496	67881533	4542	3,7,5	81,45,31	0,0,1	58,50,63	177	99	0.000267421628537	0.0134033903919	0.02,0.08,0.083	0.0,0.0,0.009	0.058
4940	"SEC14L2"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30415947	30416087	4940	8,5,7	104,68,65	4,1,1	125,78,135	180	99	0.000261698961389	0.0134033903919	0.041,0.039,0.056	0.017,0.007,0.004	0.036
5889	"ORMDL1"	"ORMDL1"	chr2	-	189782421	189783123	189782421	189782602	189783013	189783123	5889	7,15,8	37,27,18	4,2,9	59,39,45	198	99	0.000264067264574	0.0134033903919	0.086,0.217,0.182	0.033,0.025,0.091	0.112
3651	"ACADVL"	"ACADVL"	chr17	+	7222666	7223237	7222666	7222865	7223132	7223237	3651	81,89,55	465,292,278	70,35,50	436,327,394	198	99	0.000304223252392	0.0148528216823	0.08,0.132,0.09	0.074,0.051,0.06	0.039
4062	"TNS3"	"TNS3"	chr7	-	47275153	47280190	47275153	47278220	47280163	47280190	4062	17,15,11	199,136,124	7,2,1	114,81,118	198	99	0.000307211479783	0.0148528216823	0.041,0.052,0.042	0.03,0.012,0.004	0.03
3151	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4062299	4060412	4061147	4062212	4062299	3151	67,38,44	1,0,0	84,44,73	9,1,1	198	99	0.000331016041197	0.0157844772521	0.971,1.0,1.0	0.824,0.957,0.973	0.072
298	"CPNE1"	"CPNE1"	chr20	-	35626043	35626803	35626043	35626381	35626566	35626803	298	2,0,0	84,50,59	8,3,2	27,30,50	198	99	0.000338768445943	0.0159358508152	0.012,0.0,0.0	0.129,0.048,0.02	-0.062
1993	"RHBDF2"	"RHBDF2"	chr17	-	76487711	76488132	76487711	76487909	76488014	76488132	1993	10,13,5	1,0,0	20,22,9	0,3,4	198	99	0.000364842286297	0.0164937142675	0.833,1.0,1.0	1.0,0.786,0.529	0.173
2368	"GLTSCR2"	"GLTSCR2"	chr19	+	47755755	47756604	47755755	47755822	47756527	47756604	2368	15,13,6	89,55,47	23,21,15	47,36,52	198	99	0.000361386247409	0.0164937142675	0.078,0.106,0.06	0.197,0.226,0.126	-0.102
4505	"IMP4"	"IMP4"	chr2	+	130346017	130346249	130346017	130346112	130346200	130346249	4505	1,5,0	168,134,88	19,5,10	239,152,173	186	99	0.000357003165087	0.0164937142675	0.003,0.019,0.0	0.041,0.017,0.03	-0.022
4308	"ABCC5"	"ABCC5"	chr3	-	183983752	183987917	183983752	183984894	183987769	183987917	4308	18,11,8	2,0,5	10,5,11	1,0,0	198	99	0.000381734736296	0.0170178628641	0.818,1.0,0.444	0.833,1.0,1.0	-0.19
5442	"MDK"	"MDK"	chr11	+	46381710	46382133	46381710	46381885	46382056	46382133	5442	8,2,7	5,3,1	7,8,5	2,0,0	198	99	0.000386214066724	0.0170178628641	0.444,0.25,0.778	0.636,1.0,1.0	-0.388
5903	"GNPTG"	"GNPTG"	chr16	+	1362205	1362742	1362205	1362534	1362610	1362742	5903	1,2,1	74,31,32	9,0,7	49,40,21	174	99	0.000391815106245	0.0170488548105	0.008,0.035,0.017	0.095,0.0,0.159	-0.065
3855	"AP1G2"	"AP1G2"	chr14	-	23565605	23566160	23565605	23565701	23566063	23566160	3855	16,12,9	8,5,3	12,10,14	0,3,0	198	99	0.000409100330704	0.0175186946408	0.5,0.545,0.6	1.0,0.625,1.0	-0.327
5028	"ANKZF1"	"ANKZF1"	chr2	+	219233078	219233433	219233078	219233191	219233285	219233433	5028	8,3,7	39,16,21	2,3,0	51,15,29	192	99	0.000412678242041	0.0175186946408	0.096,0.088,0.147	0.02,0.093,0.0	0.073
5828	"NFKBID"	"NFKBID"	chr19	-	35896725	35897058	35896725	35896831	35896912	35897058	5828	2,7,3	14,11,4	0,0,1	2,1,4	179	99	0.000459012280634	0.0192508644444	0.073,0.26,0.293	0.0,0.0,0.121	0.168
3296	"C21orf33"	"C21orf33"	chr21	+	44144820	44145723	44144820	44144916	44145570	44145723	3296	55,48,44	6,3,0	76,50,57	0,0,1	198	99	0.000520809464077	0.0215825921959	0.821,0.889,1.0	1.0,1.0,0.966	-0.085
1399	"TAPBPL"	"TAPBPL"	chr12	+	6457405	6457744	6457405	6457543	6457668	6457744	1399	11,11,25	5,1,1	17,12,9	1,0,0	198	99	0.000560821896382	0.0216913446812	0.524,0.846,0.926	0.895,1.0,1.0	-0.2
1966	"DUS3L"	"DUS3L"	chr19	-	5786748	5787171	5786748	5786845	5787060	5787171	1966	16,6,4	31,11,7	2,4,2	26,20,12	198	99	0.000540333849916	0.0216913446812	0.205,0.214,0.222	0.037,0.091,0.077	0.145
2250	"NSD1"	"NSD1"	chr5	+	177135086	177136030	177135086	177135200	177135940	177136030	2250	17,8,14	26,21,29	27,38,24	27,20,20	198	99	0.000557792870992	0.0216913446812	0.246,0.16,0.194	0.333,0.487,0.375	-0.198
3100	"KRTCAP2"	"KRTCAP2"	chr1	-	155172564	155172892	155172564	155172628	155172737	155172892	3100	34,22,23	236,186,150	10,16,12	194,172,204	198	99	0.000551938502257	0.0216913446812	0.067,0.056,0.071	0.025,0.044,0.029	0.032
6208	"DNHD1"	"DNHD1"	chr11	+	6570008	6571423	6570008	6570396	6570617	6571423	6208	4,3,2	0,1,1	3,1,0	0,4,1	198	99	0.000553124175192	0.0216913446812	1.0,0.6,0.5	1.0,0.111,0.0	0.33
6571	"LYPLA2"	"LYPLA2"	chr1	+	23794223	23794600	23794223	23794325	23794551	23794600	6571	229,151,121	0,1,1	224,120,139	3,6,5	198	99	0.000548150602455	0.0216913446812	1.0,0.987,0.984	0.974,0.909,0.933	0.052
777	"CCNK"	"CCNK"	chr14	+	99500765	99502376	99500765	99500871	99502206	99502376	777	3,1,1	0,1,0	1,0,4	4,1,0	198	99	0.000625943876466	0.0239440729009	1.0,0.333,1.0	0.111,0.0,1.0	0.407
2574	"NUP62"	"NUP62"	chr19	-	49927693	49929504	49927693	49927815	49929416	49929504	2574	93,74,54	8,8,7	86,100,116	6,0,3	198	99	0.000648928651026	0.0245534851546	0.853,0.822,0.794	0.878,1.0,0.951	-0.12
3642	"ACAA1"	"ACAA1"	chr3	-	38126161	38126700	38126161	38126341	38126509	38126700	3642	7,3,2	43,25,25	15,8,6	17,21,24	198	99	0.000691632217509	0.0258878682704	0.075,0.057,0.038	0.306,0.16,0.111	-0.136
1459	"ABCB8"	"ABCB8"	chr7	+	151034272	151034599	151034272	151034428	151034504	151034599	1459	8,7,1	65,27,20	2,1,0	38,26,25	174	99	0.000709531299357	0.0262753026921	0.065,0.129,0.028	0.029,0.021,0.0	0.057
4648	"L3MBTL2"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869	4648	2,3,9	41,28,21	2,1,0	37,30,29	198	99	0.000721071185173	0.0264215662693	0.024,0.051,0.176	0.026,0.016,0.0	0.07
5029	"ANKZF1"	"ANKZF1"	chr2	+	219234132	219235312	219234132	219234288	219234825	219235312	5029	15,14,18	37,31,31	13,11,6	58,47,53	198	99	0.000733475607981	0.0265961311602	0.169,0.184,0.225	0.101,0.105,0.054	0.106
6387	"TMEM234"	"TMEM234"	chr1	-	32216196	32217351	32216196	32216947	32217258	32217351	6387	2,0,0	10,6,13	4,1,6	19,1,12	198	99	0.000745260749506	0.0267448728766	0.091,0.0,0.0	0.095,0.333,0.2	-0.179
5899	"SMYD2"	"SMYD2"	chr1	+	214330949	214334308	214330949	214331070	214332017	214334308	5899	14,8,4	197,145,138	0,1,1	236,209,237	198	99	0.000756501231413	0.0268712325158	0.034,0.027,0.014	0.0,0.002,0.002	0.024
1854	"SNHG1"	"SNHG1"	chr11	-	62853800	62854064	62853800	62853833	62854017	62854064	1854	62,53,46	102,81,63	127,80,93	269,209,277	198	99	0.000783328381411	0.0275430918757	0.233,0.247,0.267	0.191,0.161,0.144	0.084
231	"PRIM1"	"PRIM1"	chr12	-	56746780	56747032	56746780	56746854	56746925	56747032	231	0,0,0	56,30,16	1,4,7	47,24,49	169	99	0.000831931147132	0.0283916894428	0.0,0.0,0.0	0.012,0.089,0.077	-0.059
3686	"MRRF"	"MRRF"	chr9	+	122285168	122285946	122285168	122285287	122285779	122285946	3686	1,2,0	1,3,2	6,1,6	1,0,3	198	99	0.000822871516079	0.0283916894428	0.333,0.25,0.0	0.75,1.0,0.5	-0.556
4748	"GTF3C2"	"GTF3C2"	chr2	-	27335916	27336425	27335916	27336028	27336197	27336425	4748	7,5,12	66,26,44	4,3,2	63,61,48	198	99	0.000830671979836	0.0283916894428	0.05,0.088,0.12	0.031,0.024,0.02	0.061
5734	"POLM"	"POLM"	chr7	-	44073782	44074530	44073782	44074025	44074397	44074530	5734	13,9,7	0,4,2	19,9,15	0,1,0	198	99	0.000891884355032	0.0301422275715	1.0,0.529,0.636	1.0,0.818,1.0	-0.218
3514	"RPL10A"	"RPL10A"	chr6	+	35468419	35468873	35468419	35468439	35468798	35468873	3514	31,27,19	947,729,700	53,37,43	914,657,812	198	99	0.000914919293223	0.0301745170416	0.016,0.018,0.013	0.028,0.027,0.026	-0.011
3847	"AP1G2"	"AP1G2"	chr14	-	23561511	23562415	23561511	23561635	23561961	23562415	3847	6,3,3	49,26,23	13,4,10	14,23,22	198	99	0.000903543808509	0.0301745170416	0.058,0.055,0.061	0.317,0.08,0.185	-0.136
4974	"NCKIPSD"	"NCKIPSD"	chr3	-	48678876	48679183	48678876	48678969	48679054	48679183	4974	0,1,1	19,22,22	3,2,7	26,17,28	183	99	0.000918844816549	0.0301745170416	0.0,0.024,0.024	0.059,0.06,0.119	-0.063
1684	"PLCD4"	"PLCD4"	chr2	+	218633604	218634221	218633604	218633761	218634104	218634221	1684	19,26,16	3,2,2	10,15,14	0,1,0	198	99	0.000927600651998	0.0301773632673	0.76,0.867,0.8	1.0,0.882,1.0	-0.152
2207	"GAS5"	"GAS5"	chr1	-	173866527	173866796	173866527	173866567	173866760	173866796	2207	57,36,45	1164,797,699	91,71,73	996,935,952	198	99	0.00102506746154	0.0330394429039	0.024,0.022,0.031	0.044,0.037,0.037	-0.014
