"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"riExonStart_0base"	"riExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
4646	"N6AMT1"	"N6AMT1"	chr21	-	28872190	28876491	28872190	28872739	28876311	28876491	4646	14,4,10	0,0,0	7,15,14	6,1,3	198	99	6.15627718137e-07	0.000153071434774	1.0,1.0,1.0	0.368,0.882,0.7	0.35
2455	"CYP1A1"	"CYP1A1"	chr15	-	74720719	74721053	74720719	74720774	74720966	74721053	2455	55,35,46	217,128,126	0,0,0	9,11,4	198	99	7.18293476587e-07	0.0001666919728	0.112,0.12,0.154	0.0,0.0,0.0	0.129
4728	"AQP3"	"AQP3"	chr9	-	33442851	33443458	33442851	33442970	33443178	33443458	4728	27,16,14	4,11,1	5,4,2	0,0,0	198	99	8.17747956572e-07	0.000177911289802	0.771,0.421,0.875	1.0,1.0,1.0	-0.311
3653	"ACADVL"	"ACADVL"	chr17	+	7223812	7224069	7223812	7223875	7223967	7224069	3653	39,41,19	592,435,374	15,9,21	621,449,541	190	99	1.4282345826e-06	0.000286325683249	0.033,0.047,0.026	0.012,0.01,0.02	0.021
5764	"PFKM"	"PFKM"	chr12	+	48134942	48135383	48134942	48135038	48135290	48135383	5764	0,2,1	53,50,36	11,5,7	57,31,30	198	99	1.48056946236e-06	0.000286325683249	0.0,0.02,0.014	0.088,0.075,0.104	-0.078
6462	"RAD52"	"RAD52"	chr12	-	916343	916820	916343	916483	916638	916820	6462	1,0,0	9,7,3	3,3,4	0,4,2	198	99	2.6306984432e-06	0.000481971646357	0.053,0.0,0.0	1.0,0.273,0.5	-0.573
1143	"SLC52A3"	"SLC52A3"	chr20	-	760079	761824	760079	761238	761700	761824	1143	15,6,11	7,8,4	13,9,9	0,1,1	198	99	3.09133929088e-06	0.000538047603578	0.517,0.273,0.579	1.0,0.818,0.818	-0.422
2124	"CLPP"	"CLPP"	chr19	+	6361868	6362542	6361868	6361940	6362445	6362542	2124	6,8,3	247,153,128	16,26,11	192,121,175	198	99	4.51555140268e-06	0.000748506401559	0.012,0.025,0.012	0.04,0.097,0.03	-0.039
4729	"AQP3"	"AQP3"	chr9	-	33442851	33443458	33442851	33442970	33443320	33443458	4729	30,22,14	459,347,268	3,5,4	280,199,231	198	99	5.59814593437e-06	0.000885779363525	0.032,0.031,0.025	0.005,0.012,0.009	0.021
6477	"IFT80"	"IFT80"	chr3	-	160383436	160384646	160383436	160383504	160384405	160384646	6477	11,2,4	4,2,4	7,2,4	1,0,0	198	99	7.69775476406e-06	0.00116503844929	0.579,0.333,0.333	0.778,1.0,1.0	-0.511
3382	"ARSA"	"ARSA"	chr22	-	50627555	50628170	50627555	50627792	50627945	50628170	3382	45,22,20	6,3,5	26,13,17	0,0,1	198	99	8.52036515275e-06	0.00123580796236	0.789,0.786,0.667	1.0,1.0,0.895	-0.218
2198	"GAS5"	"GAS5"	chr1	-	173863900	173864304	173863900	173864075	173864256	173864304	2198	48,24,32	526,437,274	70,73,72	470,359,513	198	99	1.00008959919e-05	0.00139252475791	0.044,0.027,0.055	0.069,0.092,0.066	-0.034
2164	"PPOX"	"PPOX"	chr1	+	161167099	161167486	161167099	161167234	161167338	161167486	2164	3,1,1	4,2,0	3,1,2	0,0,0	198	99	1.05096871557e-05	0.00140708542265	0.273,0.2,1.0	1.0,1.0,1.0	-0.509
3585	"HNRNPH1"	"HNRNPH1"	chr5	-	179617798	179618060	179617798	179617932	179617988	179618060	3585	65,56,45	1330,1016,906	108,94,118	1381,1034,1195	154	99	1.19777286485e-05	0.0015442397565	0.03,0.034,0.031	0.048,0.055,0.06	-0.023
78	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7291092	7291182	7292025	7292059	78	23,7,11	26,16,18	2,2,0	18,7,9	198	99	1.341454255e-05	0.00166771509345	0.307,0.179,0.234	0.053,0.125,0.0	0.181
552	"PABPC4"	"PABPC4"	chr1	-	39560815	39562203	39560815	39561122	39562072	39562203	552	13,10,4	1,0,0	5,4,8	2,1,4	198	99	1.50993313113e-05	0.00175202574315	0.867,1.0,1.0	0.556,0.667,0.5	0.381
706	"ZWINT"	"ZWINT"	chr10	-	56359686	56360383	56359686	56359853	56360017	56360383	706	27,31,21	392,295,266	17,9,9	391,305,354	198	99	1.48620027371e-05	0.00175202574315	0.033,0.05,0.038	0.021,0.015,0.013	0.024
581	"MOV10"	"MOV10"	chr1	+	112698286	112698789	112698286	112698478	112698714	112698789	581	5,11,2	65,63,43	14,19,11	42,32,43	198	99	1.86838961261e-05	0.00209802072306	0.037,0.08,0.023	0.143,0.229,0.113	-0.115
5705	"CC2D1B"	"CC2D1B"	chr1	-	52357780	52358461	52357780	52357898	52358330	52358461	5705	4,11,4	50,33,25	3,0,0	47,39,40	198	99	1.99524962243e-05	0.0021704574799	0.038,0.143,0.074	0.031,0.0,0.0	0.075
5579	"CAD"	"CAD"	chr2	+	27233311	27233808	27233311	27233536	27233625	27233808	5579	14,7,5	83,59,44	2,3,3	89,82,97	187	99	2.5702977145e-05	0.00271127464975	0.082,0.059,0.057	0.012,0.019,0.016	0.05
390	"MOK"	"MOK"	chr14	-	102232534	102233789	102232534	102232671	102233687	102233789	390	3,8,3	0,1,0	3,13,6	8,2,1	198	99	4.81044336117e-05	0.00492504510007	1.0,0.8,1.0	0.158,0.765,0.75	0.376
1688	"FAM57A"	"FAM57A"	chr17	+	732411	733181	732411	732769	733097	733181	1688	0,1,0	10,8,10	1,3,6	3,7,11	198	99	4.97146917766e-05	0.00494448120212	0.0,0.059,0.0	0.143,0.176,0.214	-0.158
