"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"riExonStart_0base"	"riExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
3625	"FANK1"	"FANK1"	chr10	+	126009053	126009592	126009053	126009131	126009221	126009592	3625	2,3,1	0,0,1	0,1,1	2,2,0	188	99	5.66882286201e-06	0.00167702676334	1.0,1.0,0.345	0.0,0.208,1.0	0.379
6357	"SIGMAR1"	"SIGMAR1"	chr9	-	34636996	34637420	34636996	34637089	34637219	34637420	6357	45,34,34	173,217,114	13,19,18	210,163,152	198	99	5.57593012129e-06	0.00167702676334	0.115,0.073,0.13	0.03,0.055,0.056	0.059
4562	"POMT1"	"POMT1"	chr9	+	131509902	131510415	131509902	131510062	131510259	131510415	4562	1,3,0	5,3,1	7,1,4	0,0,2	198	99	7.66381789463e-06	0.00209281180969	0.091,0.333,0.0	1.0,1.0,0.5	-0.692
1774	"CCDC78"	"CCDC78"	chr16	-	722921	723936	722921	723161	723856	723936	1774	5,3,2	0,0,0	2,2,2	1,3,1	198	99	1.52819841756e-05	0.00387507455881	1.0,1.0,1.0	0.5,0.25,0.5	0.583
4480	"TUBGCP6"	"TUBGCP6"	chr22	-	50217917	50218402	50217917	50218117	50218188	50218402	4480	16,16,10	18,13,12	6,3,6	33,19,15	169	99	1.83196613142e-05	0.00433565317769	0.342,0.419,0.328	0.096,0.085,0.19	0.239
301	"CPNE1"	"CPNE1"	chr20	-	35630438	35631034	35630438	35630490	35630900	35631034	301	0,1,6	1,3,2	2,1,5	0,1,0	198	99	2.39655456628e-05	0.00447777300542	0.0,0.143,0.6	1.0,0.333,1.0	-0.53
1587	"PYCR1"	"PYCR1"	chr17	-	81932383	81933376	81932383	81932963	81933306	81933376	1587	353,448,237	9,14,14	321,282,183	0,5,2	198	99	2.19605151196e-05	0.00447777300542	0.951,0.941,0.894	1.0,0.966,0.979	-0.053
2674	"DMKN"	"DMKN"	chr19	-	35510183	35510427	35510183	35510252	35510370	35510427	2674	166,228,110	129,144,68	245,183,138	103,60,55	198	99	2.29727763357e-05	0.00447777300542	0.392,0.442,0.447	0.543,0.604,0.556	-0.141
5197	"RFNG"	"RFNG"	chr17	-	82050661	82051342	82050661	82050764	82051293	82051342	5197	16,12,3	37,37,21	2,3,4	41,41,45	198	99	2.36694129321e-05	0.00447777300542	0.178,0.14,0.067	0.024,0.035,0.043	0.094
5439	"MDK"	"MDK"	chr11	+	46381710	46382133	46381710	46381885	46382056	46382133	5439	2,7,4	0,0,1	8,2,7	5,3,1	198	99	3.04269134862e-05	0.0054007771438	1.0,1.0,0.667	0.444,0.25,0.778	0.398
3574	"TCF3"	"TCF3"	chr19	-	1609292	1611849	1609292	1611369	1611703	1611849	3574	145,139,110	86,110,60	153,102,75	167,114,101	198	99	3.31730762426e-05	0.0056078295553	0.457,0.387,0.478	0.314,0.309,0.271	0.143
2169	"PPOX"	"PPOX"	chr1	+	161167099	161167486	161167099	161167234	161167338	161167486	2169	9,6,2	0,1,0	3,1,1	4,2,0	198	99	3.61048940976e-05	0.00582601700211	1.0,0.75,1.0	0.273,0.2,1.0	0.426
770	"CROCC"	"CROCC"	chr1	+	16953301	16954357	16953301	16953481	16954222	16954357	770	1,8,2	6,7,1	0,1,0	8,9,1	198	99	4.60939698547e-05	0.0065032931814	0.077,0.364,0.5	0.0,0.053,0.0	0.296
1493	"DCUN1D4"	"DCUN1D4"	chr4	+	51886567	51887244	51886567	51886638	51887122	51887244	1493	4,5,2	0,0,0	6,1,5	0,3,3	198	99	4.5524872226e-05	0.0065032931814	1.0,1.0,1.0	1.0,0.143,0.455	0.467
1741	"HELZ2"	"HELZ2"	chr20	-	63570684	63573221	63570684	63570868	63572107	63573221	1741	2,5,2	5,3,1	0,0,1	12,7,1	198	99	5.41864650614e-05	0.0065032931814	0.167,0.455,0.5	0.0,0.0,0.333	0.263
3739	"ZGPAT"	"ZGPAT"	chr20	+	63733586	63734824	63733586	63733739	63734644	63734824	3739	7,7,7	1,0,0	2,2,4	1,2,2	198	99	4.99697819948e-05	0.0065032931814	0.778,1.0,1.0	0.5,0.333,0.5	0.482
4195	"GADD45B"	"GADD45B"	chr19	+	2476355	2476630	2476355	2476431	2476528	2476630	4195	11,2,0	0,4,2	4,2,3	1,0,0	195	99	5.15590750148e-05	0.0065032931814	1.0,0.202,0.0	0.67,1.0,1.0	-0.489
4266	"CCDC157"	"CCDC157"	chr22	+	30370325	30371727	30370325	30370950	30371649	30371727	4266	3,4,1	5,5,4	0,0,0	6,4,7	198	99	5.49574071668e-05	0.0065032931814	0.231,0.286,0.111	0.0,0.0,0.0	0.209
4669	"SNHG5"	"SNHG5"	chr6	-	85678135	85678736	85678135	85678188	85678693	85678736	4669	44,36,19	84,114,68	59,39,41	77,46,55	198	99	5.25166879018e-05	0.0065032931814	0.208,0.136,0.123	0.277,0.298,0.272	-0.127
6290	"SEMA3B"	"SEMA3B"	chr3	+	50273534	50273828	50273534	50273646	50273758	50273828	6290	2,4,2	3,6,3	0,0,0	4,5,5	198	99	4.59399909053e-05	0.0065032931814	0.25,0.25,0.25	0.0,0.0,0.0	0.25
6361	"SEC14L1"	"SEC14L1"	chr17	+	77088748	77089271	77088748	77088949	77089152	77089271	6361	4,2,3	31,38,36	14,5,8	24,30,13	198	99	6.73467013406e-05	0.00771228354062	0.061,0.026,0.04	0.226,0.077,0.235	-0.137
5159	"CRB3"	"CRB3"	chr19	+	6466465	6467221	6466465	6466609	6466950	6467221	5159	42,46,25	48,49,41	23,33,16	88,53,72	198	99	9.36490525277e-05	0.0100518502271	0.304,0.319,0.234	0.116,0.237,0.1	0.135
5373	"BHLHE40"	"BHLHE40"	chr3	+	4979961	4980408	4979961	4980031	4980300	4980408	5373	15,22,11	127,124,93	4,6,6	147,94,96	198	99	9.76657157267e-05	0.0100518502271	0.056,0.081,0.056	0.013,0.031,0.03	0.04
5970	"PSME2"	"PSME2"	chr14	-	24144399	24145155	24144399	24144468	24145057	24145155	5970	10,17,5	153,240,112	3,2,3	261,198,112	198	99	9.91027487174e-05	0.0100518502271	0.032,0.034,0.022	0.006,0.005,0.013	0.021
6462	"RAD52"	"RAD52"	chr12	-	916343	916820	916343	916483	916638	916820	6462	4,2,2	3,5,4	1,0,0	9,7,3	198	99	9.22067880398e-05	0.0100518502271	0.4,0.167,0.2	0.053,0.0,0.0	0.238
2300	"DTX3"	"DTX3"	chr12	+	57605988	57606252	57605988	57606029	57606189	57606252	2300	13,8,6	6,0,3	8,3,5	1,0,0	198	99	0.000116674015458	0.0114468799795	0.52,1.0,0.5	0.8,1.0,1.0	-0.26
2330	"KLHL35"	"KLHL35"	chr11	-	75425392	75426638	75425392	75425581	75426519	75426638	2330	0,3,0	9,11,5	3,3,5	4,1,5	198	99	0.000122529982879	0.0114468799795	0.0,0.12,0.0	0.273,0.6,0.333	-0.362
2675	"DMKN"	"DMKN"	chr19	-	35510183	35510510	35510183	35510252	35510378	35510510	2675	152,220,111	157,188,115	238,181,134	127,106,92	198	99	0.000120389628666	0.0114468799795	0.326,0.369,0.326	0.484,0.461,0.421	-0.115
2831	"DDX11"	"DDX11"	chr12	+	31089043	31090094	31089043	31089151	31089402	31090094	2831	10,10,3	58,48,19	2,2,0	35,39,25	198	99	0.000128325462799	0.0116809075112	0.079,0.094,0.073	0.028,0.025,0.0	0.064
3082	"ERCC3"	"ERCC3"	chr2	-	127289336	127289824	127289336	127289501	127289688	127289824	3082	8,11,6	56,66,26	2,3,2	61,61,50	198	99	0.000137145107405	0.0118747592997	0.067,0.077,0.103	0.016,0.024,0.02	0.062
3586	"HNRNPH1"	"HNRNPH1"	chr5	-	179617798	179618060	179617798	179617932	179617988	179618060	3586	96,111,95	1336,1506,852	65,56,45	1330,1016,906	154	99	0.000136438933993	0.0118747592997	0.044,0.045,0.067	0.03,0.034,0.031	0.02
1586	"MAF1"	"MAF1"	chr8	+	144106342	144106674	144106342	144106464	144106554	144106674	1586	82,100,26	489,533,340	51,33,35	597,458,338	188	99	0.000140836001522	0.0119039953667	0.081,0.09,0.039	0.043,0.037,0.052	0.026
487	"RPAIN"	"RPAIN"	chr17	+	5425970	5428211	5425970	5426082	5428070	5428211	487	3,0,1	2,1,1	11,5,3	0,0,0	198	99	0.000149699701416	0.0123589288378	0.429,0.0,0.333	1.0,1.0,1.0	-0.746
392	"MOK"	"MOK"	chr14	-	102232534	102233789	102232534	102232671	102233687	102233789	392	11,33,16	0,15,4	3,8,3	0,1,0	198	99	0.000155864186098	0.0125754059238	1.0,0.524,0.667	1.0,0.8,1.0	-0.203
1867	"OGG1"	"OGG1"	chr3	+	9756766	9757191	9756766	9756816	9757043	9757191	1867	36,30,13	2,6,1	15,21,15	0,0,1	198	99	0.000193350639999	0.0152532171555	0.9,0.714,0.867	1.0,1.0,0.882	-0.134
2021	"CLMN"	"CLMN"	chr14	-	95193848	95194596	95193848	95193919	95194535	95194596	2021	3,3,1	26,28,28	10,11,3	26,18,19	198	99	0.000235908276009	0.0178186038262	0.055,0.051,0.018	0.161,0.234,0.073	-0.115
3296	"C21orf33"	"C21orf33"	chr21	+	44144820	44145723	44144820	44144916	44145570	44145723	3296	67,99,68	0,0,0	55,48,44	6,3,0	198	99	0.000231236965643	0.0178186038262	1.0,1.0,1.0	0.821,0.889,1.0	0.097
1260	"RP11-864I4.1"	"RP11-864I4.1"	chr11	-	62572583	62574908	62572583	62572742	62574676	62574908	1260	25,43,21	0,0,1	52,28,25	4,2,3	198	99	0.000281405015951	0.0203875062577	1.0,1.0,0.913	0.867,0.875,0.806	0.122
4700	"IZUMO4"	"IZUMO4"	chr19	+	2097251	2097495	2097251	2097332	2097423	2097495	4700	3,2,1	1,3,1	0,0,0	5,7,5	189	99	0.000281159066155	0.0203875062577	0.611,0.259,0.344	0.0,0.0,0.0	0.405
479	"TNRC6A"	"TNRC6A"	chr16	+	24805013	24805733	24805013	24805151	24805673	24805733	479	16,26,17	1,5,2	15,19,11	1,0,0	198	99	0.000293895681116	0.0208665933592	0.889,0.722,0.81	0.882,1.0,1.0	-0.154
1564	"HAX1"	"HAX1"	chr1	+	154273335	154273961	154273335	154273598	154273749	154273961	1564	2,2,1	3,8,1	9,9,4	3,2,2	198	99	0.000311311837393	0.021669745544	0.25,0.111,0.333	0.6,0.692,0.5	-0.366
5932	"QARS"	"QARS"	chr3	-	49098191	49098480	49098191	49098258	49098352	49098480	5932	18,20,3	192,222,124	7,5,1	207,148,131	192	99	0.000343492681848	0.0230075286898	0.046,0.044,0.012	0.017,0.017,0.004	0.021
6355	"MVD"	"MVD"	chr16	-	88657435	88658029	88657435	88657582	88657914	88658029	6355	39,44,19	531,633,314	17,19,10	549,418,354	198	99	0.000340853188014	0.0230075286898	0.035,0.034,0.029	0.015,0.022,0.014	0.016
312	"NEK8"	"NEK8"	chr17	+	28737305	28737736	28737305	28737514	28737674	28737736	312	3,10,9	0,3,3	3,2,0	4,5,2	198	99	0.000390316373931	0.0256596875455	1.0,0.625,0.6	0.273,0.167,0.0	0.595
5063	"ITGA3"	"ITGA3"	chr17	+	50076583	50077447	50076583	50076681	50077378	50077447	5063	0,0,1	2,1,2	1,3,2	2,0,1	198	99	0.000410249485734	0.0264797395337	0.0,0.0,0.2	0.2,1.0,0.5	-0.5
474	"AFTPH"	"AFTPH"	chr2	+	64579485	64581273	64579485	64579546	64581189	64581273	474	1,0,0	2,2,1	5,0,7	11,3,6	198	99	0.000429669446657	0.0268359624223	0.2,0.0,0.0	0.185,0.0,0.368	-0.118
3962	"PEX1"	"PEX1"	chr7	-	92501506	92502079	92501506	92501673	92501889	92502079	3962	3,3,2	10,7,4	0,1,0	7,10,10	198	99	0.000430887283964	0.0268359624223	0.13,0.176,0.2	0.0,0.048,0.0	0.153
2623	"CLU"	"CLU"	chr8	-	27604923	27605335	27604923	27605069	27605171	27605335	2623	195,226,108	0,0,2	364,321,233	9,8,4	198	99	0.000455413730629	0.0274020126056	1.0,1.0,0.964	0.953,0.953,0.967	0.03
3001	"NCAPG2"	"NCAPG2"	chr7	-	158655117	158655455	158655117	158655258	158655338	158655455	3001	3,2,0	70,53,45	6,5,5	67,28,21	178	99	0.000449608945255	0.0274020126056	0.023,0.021,0.0	0.047,0.09,0.117	-0.07
584	"MOV10"	"MOV10"	chr1	+	112698286	112698789	112698286	112698478	112698714	112698789	584	20,18,7	57,64,38	5,11,2	65,63,43	198	99	0.000464197771004	0.0274650347844	0.149,0.123,0.084	0.037,0.08,0.023	0.072
5115	"ENTHD2"	"ENTHD2"	chr17	-	81236979	81237459	81236979	81237071	81237386	81237459	5115	3,6,2	13,15,9	1,2,0	30,20,11	198	99	0.000481471144329	0.028020042006	0.103,0.167,0.1	0.016,0.048,0.0	0.102
1096	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16440253	16439326	16439703	16440184	16440253	1096	75,98,53	742,968,629	34,27,27	692,483,368	198	99	0.000498041851773	0.0285169124806	0.048,0.048,0.04	0.024,0.027,0.035	0.017
1903	"PAQR6"	"PAQR6"	chr1	-	156245781	156246250	156245781	156245987	156246122	156246250	1903	11,4,9	4,3,7	13,12,2	1,2,0	198	99	0.000521142855043	0.0293659862762	0.579,0.4,0.391	0.867,0.75,1.0	-0.416
1999	"RHBDF2"	"RHBDF2"	chr17	-	76487711	76488132	76487711	76487909	76488014	76488132	1999	7,14,5	1,1,4	10,13,5	1,0,0	198	99	0.000574839998025	0.0318856561404	0.778,0.875,0.385	0.833,1.0,1.0	-0.265
44	"SCNN1D"	"SCNN1D"	chr1	+	1287507	1287836	1287507	1287596	1287672	1287836	44	0,1,8	4,4,0	1,2,7	0,1,1	174	99	0.00059770671708	0.032149376449	0.0,0.125,1.0	1.0,0.532,0.799	-0.402
5079	"CDC37"	"CDC37"	chr19	-	10395227	10395543	10395227	10395343	10395434	10395543	5079	222,262,112	1146,1370,650	205,152,96	1532,1083,855	189	99	0.000594472687195	0.032149376449	0.092,0.091,0.083	0.066,0.068,0.056	0.025
5765	"ATP13A1"	"ATP13A1"	chr19	-	19647413	19647759	19647413	19647528	19647598	19647759	5765	8,15,4	97,110,57	4,4,3	149,113,85	168	99	0.00060875318102	0.0322548327257	0.046,0.074,0.04	0.016,0.02,0.02	0.035
557	"OTUD5"	"OTUD5"	chrX	-	48934463	48934867	48934463	48934612	48934695	48934867	557	1,6,2	7,7,4	1,0,0	2,1,5	181	99	0.000695200336037	0.0362935469549	0.072,0.319,0.215	0.215,0.0,0.0	0.13
5262	"TTC31"	"TTC31"	chr2	+	74492138	74492445	74492138	74492229	74492303	74492445	5262	0,2,0	18,12,11	3,3,3	15,7,7	172	99	0.000725945457349	0.0369185617456	0.0,0.088,0.0	0.103,0.198,0.198	-0.137
5266	"ALKBH6"	"ALKBH6"	chr19	-	36013020	36013422	36013020	36013089	36013343	36013422	5266	7,8,4	42,72,42	3,0,0	42,28,36	198	99	0.000727971640054	0.0369185617456	0.077,0.053,0.045	0.034,0.0,0.0	0.047
1965	"WDR73"	"WDR73"	chr15	-	84645470	84646348	84645470	84645836	84645972	84646348	1965	9,13,7	5,5,1	10,4,3	16,8,7	198	99	0.000762338770349	0.0372181032391	0.474,0.565,0.778	0.238,0.2,0.176	0.401
3090	"CYP27B1"	"CYP27B1"	chr12	-	57765010	57765499	57765010	57765211	57765296	57765499	3090	2,0,2	2,2,0	1,1,0	0,0,1	183	99	0.000765330010269	0.0372181032391	0.351,0.0,1.0	1.0,1.0,0.0	-0.216
4387	"ENO2"	"ENO2"	chr12	+	6916670	6917107	6916670	6916729	6917037	6917107	4387	4,3,0	5,5,2	0,0,1	5,4,13	198	99	0.000750145328472	0.0372181032391	0.286,0.231,0.0	0.0,0.0,0.037	0.16
4487	"PSMC3IP"	"PSMC3IP"	chr17	-	42573477	42574210	42573477	42573623	42574098	42574210	4487	5,9,3	63,84,35	2,0,0	65,35,47	198	99	0.000784206467182	0.0376207156554	0.038,0.051,0.041	0.015,0.0,0.0	0.038
2122	"TOP3B"	"TOP3B"	chr22	-	21959131	21959736	21959131	21959232	21959586	21959736	2122	6,1,1	31,34,20	3,8,4	14,10,8	198	99	0.000882031894727	0.0401437593113	0.088,0.014,0.024	0.097,0.286,0.2	-0.152
2235	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28837237	28835932	28836122	28836750	28837237	2235	67,98,40	7,7,2	48,57,34	12,11,8	198	99	0.000876577872243	0.0401437593113	0.827,0.875,0.909	0.667,0.722,0.68	0.181
3068	"CDK10"	"CDK10"	chr16	+	89693273	89694232	89693273	89693326	89694172	89694232	3068	58,46,34	3,0,0	44,32,26	4,0,8	198	99	0.000867856333064	0.0401437593113	0.906,1.0,1.0	0.846,1.0,0.619	0.147
4163	"HTRA2"	"HTRA2"	chr2	+	74531338	74531702	74531338	74531411	74531596	74531702	4163	10,10,6	2,4,0	11,10,9	0,1,0	198	99	0.000869621534167	0.0401437593113	0.714,0.556,1.0	1.0,0.833,1.0	-0.188
4610	"TCIRG1"	"TCIRG1"	chr11	+	68047646	68047972	68047646	68047804	68047881	68047972	4610	7,3,6	61,69,34	17,14,8	74,49,26	175	99	0.000982261156163	0.0435878388047	0.061,0.024,0.091	0.115,0.139,0.148	-0.075
4845	"GALT"	"GALT"	chr9	+	34648761	34649081	34648761	34648894	34648997	34649081	4845	3,4,4	5,8,5	3,0,1	19,16,4	198	99	0.000975093156023	0.0435878388047	0.231,0.2,0.286	0.073,0.0,0.111	0.178
4954	"SLC25A39"	"SLC25A39"	chr17	-	44320195	44320436	44320195	44320276	44320354	44320436	4954	38,47,24	521,588,357	26,19,16	639,488,356	176	99	0.0010011455108	0.0438773649795	0.039,0.043,0.036	0.022,0.021,0.025	0.017
5259	"TTC31"	"TTC31"	chr2	+	74490243	74491184	74490243	74490473	74491127	74491184	5259	6,3,2	0,0,0	2,3,1	0,4,1	198	99	0.00104570501783	0.0452713757719	1.0,1.0,1.0	1.0,0.273,0.333	0.465
1397	"MUS81"	"MUS81"	chr11	+	65864719	65865145	65864719	65864815	65865114	65865145	1397	157,223,95	6,8,5	159,111,82	19,10,7	198	99	0.00116863074806	0.0493798353368	0.929,0.933,0.905	0.807,0.847,0.854	0.086
5346	"PROSC"	"PROSC"	chr8	+	37765525	37765746	37765525	37765633	37765710	37765746	5346	3,2,5	46,19,12	0,0,0	30,23,34	175	99	0.00116723677418	0.0493798353368	0.036,0.056,0.191	0.0,0.0,0.0	0.094
5983	"SYVN1"	"SYVN1"	chr11	-	65131273	65131596	65131273	65131373	65131469	65131596	5983	5,9,7	102,104,64	3,1,1	87,96,68	194	99	0.00118233408553	0.0493798353368	0.024,0.042,0.053	0.017,0.005,0.007	0.03
