"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"X1stExonStart_0base"	"X1stExonEnd"	"X2ndExonStart_0base"	"X2ndExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
8170	"TMBIM6"	"TMBIM6"	chr12	+	49743416	49743565	49744412	49744542	49741956	49742115	49752463	49752549	8170	7,0,0	13,3,12	15,7,4	0,8,0	248	229	3.94735567599e-06	0.00267893871877	0.332,0.0,0.0	1.0,0.447,1.0	-0.705
1908	"TFDP2"	"TFDP2"	chr3	-	142054114	142054149	142093060	142093127	142005440	142005544	142101734	142101841	1908	94,68,37	1,0,1	114,79,43	9,6,6	166	134	4.46875546356e-06	0.00279950342271	0.987,1.0,0.968	0.911,0.914,0.853	0.092
6896	"ABHD18"	"ABHD18"	chr4	+	128028474	128028853	128030509	128030672	128020079	128020169	128035761	128036286	6896	44,55,33	32,37,16	76,43,45	15,11,9	478	262	5.50910246599e-06	0.00320472360593	0.43,0.449,0.531	0.735,0.682,0.733	-0.247
1376	"NEDD4L"	"NEDD4L"	chr18	+	58245426	58245508	58248898	58248937	58195389	58195733	58252000	58252054	1376	17,16,1	78,65,48	3,2,1	74,66,44	181	138	6.94302485515e-06	0.0036669975224	0.142,0.158,0.016	0.03,0.023,0.017	0.082
3800	"HSCB"	"HSCB"	chr22	+	28745863	28746008	28751240	28751288	28743881	28743978	28757077	28757210	3800	5,10,8	2,3,4	6,0,1	18,5,3	244	147	7.54823364546e-06	0.0036669975224	0.601,0.668,0.546	0.167,0.0,0.167	0.494
6829	"TM4SF19"	"TM4SF19"	chr3	-	196324274	196324440	196327389	196327591	196323743	196323997	196338263	196338388	6829	0,2,0	4,4,2	12,17,12	14,6,3	301	265	7.65458716612e-06	0.0036669975224	0.0,0.306,0.0	0.43,0.714,0.779	-0.539
3361	"SVIL"	"SVIL"	chr10	-	29532528	29533458	29535988	29536069	29532001	29532172	29550596	29551263	3361	0,0,0	9,17,5	3,1,3	44,21,24	180	1029	1.02057165358e-05	0.0046175197482	0.0,0.0,0.0	0.28,0.214,0.417	-0.304
8530	"VPS26A"	"VPS26A"	chr10	+	69158046	69158211	69162405	69162512	69157006	69157163	69168488	69168631	8530	221,234,134	16,22,11	291,179,171	56,34,31	264	206	1.20524386226e-05	0.00516605579697	0.915,0.892,0.905	0.802,0.804,0.811	0.098
379	"MYL6"	"MYL6"	chr12	+	56159586	56159622	56159622	56159730	56158683	56158711	56159974	56160148	379	214,222,128	1827,2174,1342	266,163,170	1379,1352,828	135	207	1.37673556755e-05	0.00558399323743	0.152,0.135,0.128	0.228,0.156,0.239	-0.069
4075	"AC013463.2"	"AC013463.2"	chr2	+	164956764	164956795	164959054	164959143	164949934	164950133	164959254	164959360	4075	0,4,2	1,1,1	1,0,0	6,3,2	130	188	1.43988037802e-05	0.00558399323743	0.0,0.853,0.743	0.194,0.0,0.0	0.467
1299	"RHCE"	"RHCE"	chr1	-	25388975	25389113	25402595	25402746	25385710	25385844	25408682	25408869	1299	1,2,0	1,2,5	4,2,1	1,1,0	250	237	1.8821861164e-05	0.00696751078726	0.487,0.487,0.0	0.791,0.655,1.0	-0.491
962	"CEACAM19"	"CEACAM19"	chr19	+	44666957	44667321	44671745	44671986	44662277	44662398	44672595	44672708	962	26,29,15	55,61,27	14,15,8	84,62,60	463	340	2.06481218318e-05	0.00731123061731	0.258,0.259,0.29	0.109,0.151,0.089	0.153
2558	"EPHX1"	"EPHX1"	chr1	+	225810411	225810615	225828724	225828912	225810094	225810169	225831778	225831959	2558	34,19,16	797,952,598	62,49,49	1157,897,709	303	287	2.3383531795e-05	0.00769782332204	0.039,0.019,0.025	0.048,0.049,0.061	-0.025
6284	"TK2"	"TK2"	chr16	-	66536963	66537017	66541878	66541953	66531379	66531469	66548977	66549009	6284	1,1,4	1,0,0	2,2,0	1,3,2	174	153	2.36303515534e-05	0.00769782332204	0.468,1.0,1.0	0.637,0.37,0.0	0.487
3644	"POLR2J3"	"POLR2J3"	chr7	-	102544705	102544776	102566581	102566736	102541500	102541662	102566996	102567083	3644	1,3,3	0,0,0	1,3,2	2,5,0	254	170	2.53463753666e-05	0.00793926465329	1.0,1.0,1.0	0.251,0.287,1.0	0.487
2709	"ADAM15"	"ADAM15"	chr1	+	155055786	155055852	155055931	155056000	155054313	155054506	155056385	155056470	2709	0,1,0	1,3,1	6,2,1	1,1,5	165	168	2.75662907049e-05	0.0080178525536	0.0,0.253,0.0	0.859,0.671,0.169	-0.482
2907	"RBBP7"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16852748	16852875	2907	428,504,230	36,38,24	467,281,277	22,9,7	177	234	2.6586325653e-05	0.0080178525536	0.94,0.946,0.927	0.966,0.976,0.981	-0.037
142	"NFYC"	"NFYC"	chr1	+	40723688	40723792	40735600	40735750	40723207	40723274	40738835	40738948	142	1,0,0	3,6,4	2,3,4	9,2,6	203	249	3.74510420893e-05	0.0100335563829	0.29,0.0,0.0	0.214,0.648,0.45	-0.341
1402	"SLC29A2"	"SLC29A2"	chr11	-	66371243	66371325	66371562	66371611	66369368	66369532	66372009	66372099	1402	3,2,1	87,110,74	10,7,9	115,86,56	148	181	3.84579331859e-05	0.0100335563829	0.04,0.022,0.016	0.096,0.091,0.164	-0.091
2718	"ADAM15"	"ADAM15"	chr1	+	155061414	155061489	155061903	155062117	155060762	155060832	155062244	155062369	2718	29,21,21	24,23,14	19,20,10	44,46,29	174	313	3.97944848061e-05	0.0100335563829	0.685,0.622,0.73	0.437,0.439,0.383	0.259
5630	"MGST3"	"MGST3"	chr1	+	165651977	165652035	165654278	165654351	165651013	165651087	165655367	165655617	5630	175,186,97	112,102,46	267,228,181	106,55,56	157	172	4.15342030229e-05	0.0100335563829	0.631,0.666,0.698	0.734,0.82,0.78	-0.113
6054	"GIPC1"	"GIPC1"	chr19	-	14482688	14483006	14491655	14491743	14480592	14480778	14492856	14492912	6054	138,175,95	1206,1115,737	122,77,79	1439,1014,897	187	417	4.17630286538e-05	0.0100335563829	0.203,0.259,0.223	0.159,0.145,0.164	0.072
8202	"MPC1"	"MPC1"	chr6	-	166366968	166367184	166368732	166368961	166366794	166366891	166370217	166370221	8202	5,11,6	5,7,10	4,2,7	1,1,0	328	315	4.18886194767e-05	0.0100335563829	0.49,0.601,0.366	0.793,0.658,1.0	-0.331
736	"RAD51D"	"RAD51D"	chr17	-	35106987	35107122	35107365	35107447	35106385	35106481	35116858	35117037	736	1,1,0	24,16,16	7,4,2	16,18,20	181	234	4.46305747615e-05	0.0103848971674	0.051,0.075,0.0	0.361,0.223,0.114	-0.191
4890	"SLC1A6"	"SLC1A6"	chr19	-	14956475	14956709	14962001	14962345	14954134	14954329	14964318	14964361	4890	785,928,490	259,357,201	1328,882,817	750,505,422	443	333	4.76732042793e-05	0.0107847382125	0.695,0.661,0.647	0.571,0.568,0.593	0.09
2465	"MCM8"	"MCM8"	chr20	+	5972006	5972037	5972575	5972726	5967829	5968025	5973055	5973196	2465	48,50,38	10,12,1	53,58,39	2,2,1	130	250	5.16918942232e-05	0.0110783891198	0.902,0.889,0.987	0.981,0.982,0.987	-0.057
5981	"TKFC"	"TKFC"	chr11	+	61335839	61335937	61336203	61336390	61334619	61334731	61337940	61338130	5981	20,17,9	0,1,3	5,9,8	5,5,5	197	286	5.11705544876e-05	0.0110783891198	1.0,0.961,0.813	0.592,0.723,0.699	0.253
5634	"TRA2A"	"TRA2A"	chr7	-	23516362	23516528	23521706	23522432	23512893	23513082	23531788	23531981	5634	161,212,87	370,398,214	316,208,207	463,305,251	825	265	5.58377727263e-05	0.0114292917948	0.123,0.146,0.116	0.18,0.18,0.209	-0.061
7170	"TPT1-AS1"	"TPT1-AS1"	chr13	+	45383090	45383235	45383759	45383838	45379194	45379335	45389734	45389820	7170	25,35,15	8,16,9	3,4,1	1,0,0	244	178	5.61360107799e-05	0.0114292917948	0.695,0.615,0.549	0.686,1.0,1.0	-0.276
1281	"RP11-637O19.3"	"RP11-637O19.3"	chr6	+	10902874	10902963	10907541	10907684	10902676	10902762	10910147	10910200	1281	1,0,0	5,5,6	3,4,2	9,11,3	188	242	6.22014079383e-05	0.0123553235671	0.205,0.0,0.0	0.3,0.319,0.462	-0.292
9350	"CD44"	"CD44"	chr11	+	35201670	35201787	35208104	35208206	35189834	35190065	35214851	35214914	9350	38,46,27	327,403,262	121,102,85	700,516,386	216	201	6.89052415174e-05	0.0133610544504	0.098,0.096,0.088	0.139,0.155,0.17	-0.061
129	"CCDC84"	"CCDC84"	chr11	+	119012148	119012254	119013231	119013262	119011938	119012003	119014993	119015083	129	30,21,11	2,1,0	21,15,14	9,3,3	205	130	8.82898768079e-05	0.0163416535619	0.905,0.93,1.0	0.597,0.76,0.747	0.244
226	"TPD52L1"	"TPD52L1"	chr6	+	125229117	125229266	125248281	125248383	125153764	125153970	125262833	125264407	226	667,767,414	702,679,484	1133,682,640	1512,1197,871	248	201	8.72880163296e-05	0.0163416535619	0.435,0.478,0.409	0.378,0.316,0.373	0.085
8108	"ATG13"	"ATG13"	chr11	+	46621059	46621157	46630044	46630100	46618324	46618375	46644278	46644360	8108	3,1,11	73,79,29	0,0,0	61,50,36	197	155	0.000104503773002	0.0189128606073	0.031,0.01,0.23	0.0,0.0,0.0	0.09
2717	"ADAM15"	"ADAM15"	chr1	+	155061414	155061489	155061903	155061975	155060762	155060832	155062244	155062369	2717	29,21,21	48,51,15	19,20,10	96,83,64	174	171	0.000111529385631	0.0197455503604	0.373,0.288,0.579	0.163,0.191,0.133	0.251
7351	"SLC16A4"	"SLC16A4"	chr1	-	110380981	110381143	110381651	110381795	110378852	110379356	110382833	110382966	7351	29,23,22	57,57,36	6,6,2	42,31,13	243	261	0.000118897159824	0.020602095098	0.353,0.302,0.396	0.133,0.172,0.142	0.201
25	"APH1A"	"APH1A"	chr1	-	150267355	150267478	150267715	150267789	150267074	150267202	150268697	150269023	25	15,18,6	292,286,180	33,32,30	417,246,210	173	222	0.000122289193959	0.0207483999084	0.062,0.075,0.041	0.092,0.143,0.155	-0.071
3710	"ACTN1"	"ACTN1"	chr14	-	68878457	68878523	68878988	68879069	68877081	68877240	68879961	68880108	3710	1184,1342,791	20,26,16	1154,889,730	3,6,3	180	165	0.000127051435844	0.0211164672146	0.982,0.979,0.978	0.997,0.993,0.996	-0.016
2575	"HSDL2"	"HSDL2"	chr9	+	112405623	112405722	112416840	112416944	112380103	112380180	112418859	112418958	2575	3,5,1	37,46,27	9,5,9	32,15,15	198	203	0.000130904797991	0.0213217734968	0.077,0.1,0.037	0.224,0.255,0.381	-0.215
8897	"TASP1"	"TASP1"	chr20	-	13569506	13569586	13580896	13580981	13559007	13559114	13587249	13587370	8897	9,8,5	16,25,19	18,19,12	9,9,14	184	179	0.000137443657618	0.02194786564	0.354,0.237,0.204	0.661,0.673,0.455	-0.331
2301	"RCOR3"	"RCOR3"	chr1	+	211271231	211271309	211271527	211271874	211259946	211260164	211274209	211274262	2301	17,19,9	7,15,7	25,11,30	4,3,3	177	446	0.000140399790974	0.0219887672633	0.86,0.761,0.764	0.94,0.902,0.962	-0.14
3849	"GON4L"	"GON4L"	chr1	-	155767424	155767541	155773065	155773210	155764426	155766709	155775001	155775173	3849	47,34,24	1,7,3	40,27,28	0,1,0	244	216	0.000164436178063	0.0252673251725	0.977,0.811,0.876	1.0,0.96,1.0	-0.099
7502	"PSMD5-AS1"	"PSMD5-AS1"	chr9	+	120844992	120845196	120847293	120847353	120844866	120844899	120851237	120851497	7502	6,16,9	6,11,2	13,8,18	0,3,0	303	159	0.000177968964769	0.0268403564644	0.344,0.433,0.703	1.0,0.583,1.0	-0.368
1332	"SF1"	"SF1"	chr11	-	64766899	64767079	64767191	64767275	64765289	64765518	64767570	64767844	1332	1,2,2	309,412,210	11,5,5	317,233,194	183	279	0.000186130251588	0.0275510170205	0.005,0.007,0.014	0.05,0.032,0.038	-0.031
6049	"PLSCR1"	"PLSCR1"	chr3	-	146521543	146522053	146525604	146525647	146517005	146517167	146533469	146533550	6049	17,10,2	702,832,435	24,20,17	812,478,493	142	609	0.000192000218073	0.0275510170205	0.094,0.049,0.019	0.113,0.152,0.129	-0.077
6230	"ZNF133"	"ZNF133"	chr20	+	18298288	18298464	18305007	18305178	18297984	18298062	18305680	18305807	6230	1,3,2	0,1,2	2,0,0	1,1,3	275	270	0.000192830055276	0.0275510170205	1.0,0.747,0.495	0.663,0.0,0.0	0.526
4891	"SLC1A6"	"SLC1A6"	chr19	-	14956475	14956709	14962001	14962345	14954134	14954329	14971736	14971874	4891	611,673,364	258,357,201	1009,677,639	749,504,419	443	333	0.000209000246324	0.0293465173459	0.64,0.586,0.576	0.503,0.502,0.534	0.088
2716	"ADAM15"	"ADAM15"	chr1	+	155060762	155060832	155061417	155061489	155060204	155060343	155062244	155062369	2716	196,247,119	13,9,11	284,211,151	4,4,4	169	171	0.000216168078894	0.0298385226189	0.938,0.965,0.916	0.986,0.982,0.974	-0.041
6569	"AKR1A1"	"AKR1A1"	chr1	+	45552435	45552563	45561788	45561878	45550965	45551155	45566568	45566688	6569	99,131,71	423,467,283	104,74,74	669,491,406	227	189	0.00023202467162	0.0311919138148	0.163,0.189,0.173	0.115,0.111,0.132	0.056
6743	"TXNRD1"	"TXNRD1"	chr12	+	104289465	104289542	104309758	104309950	104288930	104289040	104311289	104311412	6743	3,3,6	11,20,13	0,1,1	14,8,10	176	291	0.000237462998099	0.0311919138148	0.311,0.199,0.433	0.0,0.171,0.142	0.21
8689	"PCBP1-AS1"	"PCBP1-AS1"	chr2	-	70055713	70055910	70059642	70059680	70051202	70051305	70083506	70083687	8689	0,0,1	2,4,2	5,1,0	4,0,1	137	296	0.000235065254261	0.0311919138148	0.0,0.0,0.519	0.73,1.0,0.0	-0.404
168	"GTPBP10"	"GTPBP10"	chr7	+	90355085	90355230	90372154	90372228	90352815	90353009	90374301	90374354	168	2,2,2	9,17,9	12,6,7	13,7,11	244	173	0.000245282139478	0.0315041279641	0.136,0.077,0.136	0.396,0.378,0.311	-0.245
8633	"TMEM161B-AS1"	"TMEM161B-AS1"	chr5	+	88282714	88282866	88283009	88283086	88282041	88282106	88285740	88285851	8633	9,14,14	0,4,3	26,16,13	0,0,0	251	176	0.000247576644119	0.0315041279641	1.0,0.71,0.766	1.0,1.0,1.0	-0.175
1229	"ZBED3-AS1"	"ZBED3-AS1"	chr5	+	77100235	77100391	77105655	77105689	77098654	77098747	77118319	77118521	1229	1,2,1	1,0,1	1,0,1	0,1,1	255	133	0.000261473001793	0.0327605557939	0.343,1.0,0.343	1.0,0.0,0.343	0.114
227	"TPD52L1"	"TPD52L1"	chr6	+	125229117	125229266	125248281	125248383	125219844	125220193	125262833	125263148	227	1917,2236,1197	700,678,485	3345,1992,1979	1513,1197,871	248	201	0.000271078139961	0.0334493995734	0.689,0.728,0.667	0.642,0.574,0.648	0.073
1926	"CCNYL1"	"CCNYL1"	chr2	+	207742222	207742342	207747046	207747213	207726841	207726876	207750956	207751114	1926	5,7,4	86,85,64	22,10,10	90,63,64	219	266	0.000308242941907	0.0374676196849	0.066,0.091,0.071	0.229,0.162,0.16	-0.108
3360	"SVIL"	"SVIL"	chr10	-	29532528	29533458	29535988	29536069	29531253	29531288	29550596	29551263	3360	1,0,0	9,11,4	3,2,3	47,20,23	180	1029	0.000318483647758	0.0375903018455	0.388,0.0,0.0	0.267,0.364,0.427	-0.223
4142	"PHTF2"	"PHTF2"	chr7	+	77929108	77929327	77937709	77937838	77922622	77922778	77940029	77940459	4142	27,42,19	32,32,14	72,32,38	18,16,13	318	228	0.000316398833933	0.0375903018455	0.377,0.485,0.493	0.741,0.589,0.677	-0.217
4797	"CLUAP1"	"CLUAP1"	chr16	+	3506330	3506415	3508288	3508468	3500981	3501089	3512382	3512478	4797	0,1,0	33,33,14	0,3,6	38,24,29	184	279	0.000330353174926	0.0384342322371	0.0,0.044,0.0	0.0,0.159,0.239	-0.118
7230	"TMPRSS2"	"TMPRSS2"	chr21	-	41489506	41489593	41494355	41494578	41480475	41480602	41498118	41498189	7230	364,367,241	2,6,4	276,228,194	14,9,5	322	186	0.000340788239843	0.0385469364622	0.991,0.972,0.972	0.919,0.936,0.957	0.041
9444	"OGDH"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44656317	44656362	9444	21,32,12	194,210,111	88,52,50	373,297,159	190	202	0.000340589196422	0.0385469364622	0.103,0.139,0.103	0.201,0.157,0.251	-0.088
177	"TMC5"	"TMC5"	chr16	+	19469680	19469825	19472087	19472243	19466081	19466233	19474124	19474276	177	2,0,0	3,4,2	11,17,3	12,6,10	244	255	0.000351220469789	0.0387339479468	0.411,0.0,0.0	0.489,0.748,0.239	-0.355
9351	"CD44"	"CD44"	chr11	+	35201670	35201787	35211245	35211449	35189834	35190065	35214851	35214914	9351	38,46,27	937,1140,642	121,102,85	1947,1440,1283	216	303	0.000351953849222	0.0387339479468	0.054,0.054,0.056	0.08,0.09,0.085	-0.03
7478	"ANXA2"	"ANXA2"	chr15	-	60394573	60394695	60396372	60396427	60386027	60386086	60397942	60397986	7478	1,5,1	4,2,2	4,4,3	0,0,2	154	221	0.00036430459095	0.0395586211826	0.264,0.782,0.418	1.0,1.0,0.683	-0.406
217	"NDUFAF2"	"NDUFAF2"	chr5	+	61073124	61073214	61098991	61099032	60945206	60945428	61152703	61153026	217	6,0,8	16,18,11	18,23,19	21,13,11	189	140	0.000380727177184	0.0407979227761	0.217,0.0,0.35	0.388,0.567,0.561	-0.316
5068	"CCDC91"	"CCDC91"	chr12	+	28226139	28226199	28255580	28255662	28225794	28225861	28257201	28257245	5068	3,6,0	4,10,5	0,0,1	10,6,1	159	181	0.000386755176222	0.0409056383786	0.461,0.406,0.0	0.0,0.0,0.532	0.112
860	"MPHOSPH9"	"MPHOSPH9"	chr12	-	123198246	123198334	123202163	123202319	123194385	123194601	123202623	123203084	860	21,12,7	11,6,4	5,4,4	18,5,7	255	187	0.000416792058754	0.0429665129936	0.583,0.595,0.562	0.169,0.37,0.295	0.302
6178	"RP1-309K20.6"	"RP1-309K20.6"	chr20	-	35632794	35632923	35655201	35655344	35632516	35632696	35658929	35659014	6178	270,313,189	138,159,64	273,233,163	87,48,51	242	228	0.000414661948009	0.0429665129936	0.648,0.65,0.736	0.747,0.821,0.751	-0.095
2733	"LSR"	"LSR"	chr19	+	35258944	35259064	35262545	35262692	35250314	35250659	35266358	35266532	2733	845,883,514	584,601,349	1625,1198,1025	853,630,439	219	246	0.000428224337178	0.0435932375247	0.619,0.623,0.623	0.682,0.681,0.724	-0.074
9405	"RABGEF1"	"RABGEF1"	chr7	+	66739995	66740792	66771882	66772078	66712166	66712224	66775226	66775393	9405	68,66,51	131,123,81	131,128,69	143,112,97	896	295	0.000435523890661	0.043788969945	0.146,0.15,0.172	0.232,0.273,0.19	-0.076
3806	"NUTF2"	"NUTF2"	chr16	+	67847277	67847456	67865101	67865229	67846934	67846985	67868339	67868411	3806	29,20,15	985,1213,622	44,41,23	1117,756,684	278	227	0.000465205461242	0.0462028448336	0.023,0.013,0.019	0.031,0.042,0.027	-0.015
1956	"TM7SF2"	"TM7SF2"	chr11	+	65112810	65112865	65113368	65113414	65112514	65112711	65113490	65113594	1956	6,1,1	9,17,5	2,1,1	0,2,0	154	145	0.000473234634154	0.0464340103681	0.386,0.052,0.158	1.0,0.32,1.0	-0.575
9257	"SUB1"	"SUB1"	chr5	+	32588511	32588584	32591562	32591685	32571090	32571174	32598960	32599069	9257	10,20,11	840,968,543	7,1,0	942,606,515	172	222	0.000483211581708	0.0468485133504	0.015,0.026,0.025	0.01,0.002,0.0	0.018
3439	"TLE1"	"TLE1"	chr9	-	81652213	81652288	81653973	81654036	81620440	81620557	81685675	81685720	3439	16,20,9	5,3,0	37,32,16	1,0,0	162	174	0.000499500475385	0.0478580220181	0.775,0.877,1.0	0.975,1.0,1.0	-0.108
2950	"FANCI"	"FANCI"	chr15	+	89245194	89245311	89245755	89245839	89244016	89244067	89247628	89247731	2950	6,4,7	3,8,2	11,11,4	1,2,0	216	183	0.000519474935983	0.0491930683563	0.629,0.298,0.748	0.903,0.823,1.0	-0.35
