"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"X1stExonStart_0base"	"X1stExonEnd"	"X2ndExonStart_0base"	"X2ndExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
7636	"EPB41L1"	"EPB41L1"	chr20	+	36122678	36122747	36125422	36125527	36121721	36121816	36173763	36173954	7636	0,7,1	4,5,4	11,2,5	0,2,0	167	198	8.21858783051e-06	0.00300352027988	0.0,0.624,0.229	1.0,0.542,1.0	-0.563
2718	"ADAM15"	"ADAM15"	chr1	+	155061414	155061489	155061903	155062117	155060762	155060832	155062244	155062369	2718	29,21,21	20,18,12	19,20,10	38,43,27	173	198	9.52921375286e-06	0.00333108167709	0.624,0.572,0.667	0.364,0.347,0.298	0.285
1155	"WHSC1"	"WHSC1"	chr4	+	1892165	1892263	1893729	1893909	1871433	1871542	1900625	1900766	1155	4,2,4	0,1,1	3,2,1	5,3,4	196	198	1.29108976406e-05	0.00399244680886	1.0,0.669,0.802	0.377,0.402,0.202	0.497
4501	"MAP4K4"	"MAP4K4"	chr2	+	101859642	101859864	101863820	101864051	101855976	101856138	101864929	101865036	4501	25,28,8	1,0,0	38,29,21	6,2,8	198	198	1.22602712184e-05	0.00399244680886	0.962,1.0,1.0	0.864,0.935,0.724	0.146
8902	"NDUFB9"	"NDUFB9"	chr8	+	124543119	124543279	124546999	124547113	124539143	124539287	124549760	124549978	8902	28,11,48	473,627,311	85,24,62	576,338,296	198	198	1.24870224616e-05	0.00399244680886	0.056,0.017,0.134	0.129,0.066,0.173	-0.054
4075	"AC013463.2"	"AC013463.2"	chr2	+	164956764	164956795	164959054	164959143	164949934	164950133	164959254	164959360	4075	0,4,2	1,1,1	1,0,0	6,3,2	129	187	1.42265753594e-05	0.00423635799591	0.0,0.853,0.744	0.195,0.0,0.0	0.467
7069	"ZFYVE27"	"ZFYVE27"	chr10	+	97744728	97744915	97748268	97748364	97738476	97738674	97749473	97749586	7069	2,0,0	40,26,29	10,3,2	23,30,22	198	194	1.5017320478e-05	0.00431211630868	0.047,0.0,0.0	0.299,0.089,0.082	-0.141
2123	"CDKL3"	"CDKL3"	chr5	-	134308573	134308727	134319357	134319497	134308000	134308466	134321790	134321903	2123	5,7,5	4,11,4	10,4,8	1,1,1	198	198	2.38597263588e-05	0.00639440666416	0.556,0.389,0.556	0.909,0.8,0.889	-0.366
6284	"TK2"	"TK2"	chr16	-	66536963	66537017	66541878	66541953	66531379	66531469	66548977	66549009	6284	1,1,4	1,0,0	2,2,0	1,3,2	173	152	2.35629109064e-05	0.00639440666416	0.468,1.0,1.0	0.637,0.369,0.0	0.487
379	"MYL6"	"MYL6"	chr12	+	56159586	56159622	56159622	56159730	56158683	56158711	56159974	56160148	379	214,222,128	1488,1786,1188	266,163,170	1100,1145,682	134	198	2.74607945197e-05	0.00663965714168	0.175,0.155,0.137	0.263,0.174,0.269	-0.08
2709	"ADAM15"	"ADAM15"	chr1	+	155055786	155055852	155055931	155056000	155054313	155054506	155056385	155056470	2709	0,1,0	1,3,1	6,2,1	1,1,5	164	167	2.75616965917e-05	0.00663965714168	0.0,0.253,0.0	0.859,0.671,0.169	-0.482
4890	"SLC1A6"	"SLC1A6"	chr19	-	14956475	14956709	14962001	14962345	14954134	14954329	14964318	14964361	4890	176,256,127	82,114,80	323,206,181	272,180,150	198	198	2.61379501315e-05	0.00663965714168	0.682,0.692,0.614	0.543,0.534,0.547	0.121
7961	"FERMT1"	"FERMT1"	chr20	-	6084039	6084164	6085065	6085287	6079435	6079577	6087776	6087883	7961	1,0,0	2,1,4	5,4,7	13,5,2	198	198	2.80781520917e-05	0.00663965714168	0.333,0.0,0.0	0.278,0.444,0.778	-0.389
1402	"SLC29A2"	"SLC29A2"	chr11	-	66371243	66371325	66371562	66371611	66369368	66369532	66372009	66372099	1402	3,2,1	87,110,74	10,7,9	115,86,56	147	180	3.84198520489e-05	0.00877949974716	0.041,0.022,0.016	0.096,0.091,0.164	-0.091
5630	"MGST3"	"MGST3"	chr1	+	165651977	165652035	165654278	165654351	165651013	165651087	165655367	165655617	5630	175,186,97	112,102,46	267,228,181	106,55,56	156	171	4.14951480587e-05	0.00877949974716	0.631,0.667,0.698	0.734,0.82,0.78	-0.113
6146	"ST6GALNAC5"	"ST6GALNAC5"	chr1	+	77044203	77044613	77050261	77050365	76868496	76868742	77062974	77064058	6146	5,0,0	28,46,28	18,7,2	38,13,27	198	198	4.04320689185e-05	0.00877949974716	0.152,0.0,0.0	0.321,0.35,0.069	-0.196
8168	"TMBIM6"	"TMBIM6"	chr12	+	49742437	49742607	49744412	49744542	49741956	49742115	49752463	49752549	8168	2,1,0	9,2,12	5,1,3	0,6,0	198	198	4.03644008002e-05	0.00877949974716	0.182,0.333,0.0	1.0,0.143,1.0	-0.543
6147	"ST6GALNAC5"	"ST6GALNAC5"	chr1	+	77044203	77044613	77050257	77050365	76868496	76868742	77062974	77065711	6147	5,0,0	28,44,28	18,7,2	38,14,28	198	198	5.17565939212e-05	0.0106698209007	0.152,0.0,0.0	0.321,0.333,0.067	-0.19
2680	"NFASC"	"NFASC"	chr1	+	205001169	205001286	205002595	205002748	204988632	204988806	205009556	205009688	2680	8,4,3	10,5,12	0,1,0	5,2,2	198	198	5.7982186035e-05	0.011654419393	0.444,0.444,0.2	0.0,0.333,0.0	0.252
3537	"TRMT2B"	"TRMT2B"	chrX	-	101051250	101051366	101051643	101051733	101041316	101041371	101051816	101052054	3537	11,6,4	0,6,2	8,14,7	0,0,0	188	198	6.4742388029e-05	0.0126958243842	1.0,0.513,0.678	1.0,1.0,1.0	-0.27
1504	"ISYNA1"	"ISYNA1"	chr19	-	18436972	18437105	18437598	18437760	18436329	18436479	18437859	18437988	1504	353,277,236	16,8,8	428,289,239	7,0,2	198	198	7.15948878955e-05	0.0134560456809	0.957,0.972,0.967	0.984,1.0,0.992	-0.027
3595	"EPB41L2"	"EPB41L2"	chr6	-	130863637	130863718	130869562	130870126	130839346	130840598	130885095	130885268	3595	334,318,186	30,30,27	276,179,146	41,43,39	198	179	7.19664134673e-05	0.0134560456809	0.91,0.906,0.862	0.859,0.79,0.772	0.086
2997	"CAPRIN2"	"CAPRIN2"	chr12	-	30719078	30719225	30720810	30720915	30716507	30716676	30723258	30723314	2997	2,1,3	4,2,5	0,1,0	15,4,3	198	198	8.19954586468e-05	0.0149828065346	0.333,0.333,0.375	0.0,0.2,0.0	0.28
3849	"GON4L"	"GON4L"	chr1	-	155767424	155767541	155773065	155773210	155764426	155766709	155775001	155775173	3849	28,18,18	1,7,3	23,18,16	0,1,0	198	198	8.52391076245e-05	0.0152063844831	0.966,0.72,0.857	1.0,0.947,1.0	-0.135
6569	"AKR1A1"	"AKR1A1"	chr1	+	45552435	45552563	45561788	45561878	45550965	45551155	45566568	45566688	6569	82,116,61	423,467,283	87,53,66	669,491,406	198	188	8.70017022663e-05	0.0152063844831	0.155,0.191,0.17	0.11,0.093,0.134	0.06
2950	"FANCI"	"FANCI"	chr15	+	89245194	89245311	89245755	89245839	89244016	89244067	89247628	89247731	2950	5,3,3	3,8,2	10,9,4	1,2,0	198	182	9.13172877635e-05	0.0152956457004	0.605,0.256,0.58	0.902,0.805,1.0	-0.422
9257	"SUB1"	"SUB1"	chr5	+	32588511	32588584	32591562	32591685	32571090	32571174	32598960	32599069	9257	10,20,11	639,761,430	7,1,0	768,481,412	171	198	9.09172927193e-05	0.0152956457004	0.018,0.03,0.029	0.01,0.002,0.0	0.022
2465	"MCM8"	"MCM8"	chr20	+	5972006	5972037	5972575	5972726	5967829	5968025	5973055	5973196	2465	48,50,38	8,8,1	53,58,39	2,0,1	129	198	9.46192958154e-05	0.0155252885379	0.902,0.906,0.983	0.976,1.0,0.984	-0.056
8740	"C1orf43"	"C1orf43"	chr1	-	154212457	154212624	154213892	154213946	154206705	154207648	154214456	154214574	8740	138,182,85	36,32,22	161,111,86	68,54,33	152	198	9.66370247193e-05	0.0155392335749	0.833,0.881,0.834	0.755,0.728,0.772	0.098
2907	"RBBP7"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16852748	16852875	2907	428,504,230	34,30,23	467,281,277	19,9,7	176	198	0.000105478899887	0.0163086606748	0.934,0.95,0.918	0.965,0.972,0.978	-0.038
8108	"ATG13"	"ATG13"	chr11	+	46621059	46621157	46630044	46630100	46618324	46618375	46644278	46644360	8108	3,1,11	73,79,29	0,0,0	61,50,36	196	154	0.000105216823684	0.0163086606748	0.031,0.01,0.23	0.0,0.0,0.0	0.09
2717	"ADAM15"	"ADAM15"	chr1	+	155061414	155061489	155061903	155061975	155060762	155060832	155062244	155062369	2717	29,21,21	48,51,15	19,20,10	96,83,64	173	170	0.000111522452968	0.0169177456955	0.373,0.288,0.579	0.163,0.191,0.133	0.251
1281	"RP11-637O19.3"	"RP11-637O19.3"	chr6	+	10902874	10902963	10907541	10907684	10902676	10902762	10910147	10910200	1281	1,0,0	2,4,3	3,4,2	4,10,3	187	198	0.000115626215008	0.017215458679	0.346,0.0,0.0	0.443,0.298,0.414	-0.27
8075	"IKZF2"	"IKZF2"	chr2	-	213013790	213013934	213021992	213022130	212999690	213008084	213049712	213049880	8075	4,1,3	2,4,3	6,2,4	1,0,1	198	198	0.000118726282993	0.0173556239139	0.667,0.2,0.5	0.857,1.0,0.8	-0.43
8574	"MLH3"	"MLH3"	chr14	-	75038339	75038412	75039910	75040015	75032067	75032179	75041614	75041700	8574	0,4,5	9,0,0	2,0,0	5,3,2	198	171	0.000122747903499	0.0176230918595	0.0,1.0,1.0	0.257,0.0,0.0	0.581
3710	"ACTN1"	"ACTN1"	chr14	-	68878457	68878523	68878988	68879069	68877081	68877240	68879961	68880108	3710	1184,1342,791	20,26,16	1154,889,730	3,6,3	179	164	0.000125918430387	0.0177611259704	0.982,0.979,0.978	0.997,0.993,0.996	-0.016
6384	"TBC1D15"	"TBC1D15"	chr12	+	71872928	71873003	71880468	71880607	71872069	71872168	71893221	71893324	6384	28,55,22	2,7,3	49,36,25	0,1,0	173	198	0.000131330124369	0.0182050724125	0.941,0.9,0.894	1.0,0.976,1.0	-0.08
5328	"SIRT5"	"SIRT5"	chr6	+	13591668	13591894	13595476	13595564	13584075	13584225	13596962	13597016	5328	4,5,7	38,42,22	1,1,2	59,53,29	198	186	0.000138843291009	0.018449499729	0.09,0.101,0.23	0.016,0.017,0.061	0.109
7917	"ALDH9A1"	"ALDH9A1"	chr1	-	165682980	165683110	165695251	165695397	165682106	165682241	165698249	165698540	7917	11,17,10	123,168,89	41,32,14	148,121,103	198	198	0.000142272261592	0.018449499729	0.082,0.092,0.101	0.217,0.209,0.12	-0.09
8815	"CCM2"	"CCM2"	chr7	+	45064462	45064646	45068442	45068579	45038252	45038426	45069825	45069961	8815	3,9,2	25,38,12	3,1,1	57,47,62	198	198	0.000141305568637	0.018449499729	0.107,0.191,0.143	0.05,0.021,0.016	0.118
8897	"TASP1"	"TASP1"	chr20	-	13569506	13569586	13580896	13580981	13559007	13559114	13587249	13587370	8897	9,8,5	16,25,19	18,19,12	9,9,14	183	178	0.000137439937491	0.018449499729	0.354,0.237,0.204	0.66,0.672,0.455	-0.331
9028	"SERGEF"	"SERGEF"	chr11	-	17959469	17959636	17988596	17988755	17926737	17926846	17992930	17992993	9028	61,74,23	2,0,0	47,46,40	9,2,2	198	198	0.000147650719117	0.018843044154	0.968,1.0,1.0	0.839,0.958,0.952	0.073
1332	"SF1"	"SF1"	chr11	-	64766899	64767079	64767191	64767275	64765289	64765518	64767570	64767844	1332	1,2,2	122,186,97	11,5,5	171,113,85	182	198	0.000150842709965	0.0189496154394	0.009,0.012,0.022	0.065,0.046,0.06	-0.043
335	"AKT1S1"	"AKT1S1"	chr19	-	49871546	49871716	49872916	49873302	49869032	49870060	49878169	49878356	335	12,7,3	95,101,78	0,3,2	116,93,66	198	198	0.000155091287821	0.0189723916197	0.112,0.065,0.037	0.0,0.031,0.029	0.051
8633	"TMEM161B-AS1"	"TMEM161B-AS1"	chr5	+	88282714	88282866	88283009	88283086	88282041	88282106	88285740	88285851	8633	7,9,8	0,4,3	19,11,7	0,0,0	198	175	0.000155743513296	0.0189723916197	1.0,0.665,0.702	1.0,1.0,1.0	-0.211
6049	"PLSCR1"	"PLSCR1"	chr3	-	146521543	146522053	146525604	146525647	146517005	146517167	146533469	146533550	6049	17,10,2	250,289,128	24,20,17	256,161,170	141	198	0.000161708542368	0.0194050250842	0.087,0.046,0.021	0.116,0.149,0.123	-0.078
2575	"HSDL2"	"HSDL2"	chr9	+	112405623	112405722	112416840	112416944	112380103	112380180	112418859	112418958	2575	3,5,1	35,44,27	9,5,9	32,15,13	197	198	0.000175582046047	0.0207599948561	0.079,0.103,0.036	0.22,0.251,0.41	-0.221
7828	"SUN1"	"SUN1"	chr7	+	848417	848615	849922	850033	843205	843232	851383	851482	7828	0,0,1	40,56,22	5,9,5	101,89,79	198	198	0.000181150184914	0.02110793459	0.0,0.0,0.043	0.047,0.092,0.06	-0.052
25	"APH1A"	"APH1A"	chr1	-	150267355	150267478	150267715	150267789	150267074	150267202	150268697	150269023	25	15,18,6	257,244,153	33,32,30	371,220,178	172	198	0.000192676378486	0.022130258329	0.063,0.078,0.043	0.093,0.143,0.162	-0.071
1678	"ABCD4"	"ABCD4"	chr14	-	74296332	74296449	74297929	74298069	74295147	74295198	74299547	74299675	1678	7,14,8	0,1,0	4,10,1	3,4,0	198	198	0.000215434180823	0.0238081705274	1.0,0.933,1.0	0.571,0.714,1.0	0.216
2716	"ADAM15"	"ADAM15"	chr1	+	155060762	155060832	155061417	155061489	155060204	155060343	155062244	155062369	2716	196,247,119	13,9,11	284,211,151	4,4,4	168	170	0.0002161687125	0.0238081705274	0.938,0.965,0.916	0.986,0.982,0.974	-0.041
6181	"POLR2H"	"POLR2H"	chr3	+	184363225	184363565	184364965	184365049	184361788	184362146	184366716	184366800	6181	4,9,2	5,2,0	4,4,5	0,0,0	198	182	0.000214091460092	0.0238081705274	0.424,0.805,1.0	1.0,1.0,1.0	-0.257
7230	"TMPRSS2"	"TMPRSS2"	chr21	-	41489506	41489593	41494355	41494578	41480475	41480602	41498118	41498189	7230	134,135,79	2,6,4	98,74,63	14,9,5	198	185	0.000222848580231	0.0242121970954	0.984,0.955,0.949	0.867,0.885,0.922	0.071
6054	"GIPC1"	"GIPC1"	chr19	-	14482688	14483006	14491655	14491743	14480592	14480778	14492856	14492912	6054	138,175,95	620,673,368	122,77,79	760,556,433	186	198	0.000228816096361	0.0245290855299	0.192,0.217,0.216	0.146,0.128,0.163	0.063
5313	"C11orf80"	"C11orf80"	chr11	+	66748378	66748517	66756352	66756505	66744735	66744919	66759042	66759096	5313	3,7,3	0,5,2	2,3,1	13,14,2	198	198	0.000243953980728	0.0254725974682	1.0,0.583,0.6	0.133,0.176,0.333	0.514
8389	"CANT1"	"CANT1"	chr17	-	79000099	79000270	79005371	79005481	78997839	78997963	79009663	79009793	8389	6,4,1	26,34,14	14,5,16	25,14,14	198	198	0.000241080300235	0.0254725974682	0.188,0.105,0.067	0.359,0.263,0.533	-0.265
129	"CCDC84"	"CCDC84"	chr11	+	119012148	119012254	119013231	119013262	119011938	119012003	119014993	119015083	129	24,15,9	2,1,0	19,14,13	9,3,3	198	129	0.000254163069981	0.0258667225652	0.887,0.907,1.0	0.579,0.752,0.738	0.242
8167	"TMBIM6"	"TMBIM6"	chr12	+	49741956	49742280	49743416	49743565	49741556	49741611	49752463	49752549	8167	8,13,6	0,1,2	18,11,17	15,4,6	198	198	0.00025288713604	0.0258667225652	1.0,0.929,0.75	0.545,0.733,0.739	0.221
1360	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101075394	101075716	101077362	101077508	101025918	101026061	101083460	101083574	1360	0,0,0	1,1,1	2,4,0	3,3,1	198	198	0.00028045198695	0.0280524879132	0.0,0.0,0.0	0.4,0.571,0.0	-0.324
4797	"CLUAP1"	"CLUAP1"	chr16	+	3506330	3506415	3508288	3508468	3500981	3501089	3512382	3512478	4797	0,1,0	22,22,6	0,3,6	25,17,15	183	198	0.000282618348379	0.0280524879132	0.0,0.047,0.0	0.0,0.16,0.302	-0.138
9444	"OGDH"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44656317	44656362	9444	21,32,12	193,207,107	88,52,50	365,290,156	189	198	0.00030259997252	0.0296695582812	0.102,0.139,0.105	0.202,0.158,0.251	-0.088
5634	"TRA2A"	"TRA2A"	chr7	-	23516362	23516528	23521706	23522432	23512893	23513082	23531788	23531981	5634	16,20,9	124,161,91	40,30,30	195,112,105	198	198	0.000326494550948	0.0312501927336	0.114,0.11,0.09	0.17,0.211,0.222	-0.096
7203	"DAP3"	"DAP3"	chr1	+	155709772	155709824	155717005	155717128	155689090	155689174	155725381	155725490	7203	207,249,125	33,24,7	197,133,116	51,24,22	150	198	0.000324844928428	0.0312501927336	0.892,0.932,0.959	0.836,0.88,0.874	0.064
2065	"EXOSC7"	"EXOSC7"	chr3	+	44997086	44997252	45001537	45001608	44976250	44976334	45005290	45005414	2065	4,1,0	38,55,23	10,6,4	57,20,32	198	169	0.000339693605778	0.0321310187112	0.082,0.015,0.0	0.13,0.204,0.096	-0.111
6861	"CARF"	"CARF"	chr2	+	202941859	202941980	202942739	202942967	202917876	202918043	202952558	202952679	6861	0,0,1	5,9,1	6,3,0	12,7,1	198	198	0.00034447937475	0.032204815965	0.0,0.0,0.5	0.333,0.3,0.0	-0.044
7598	"STAU1"	"STAU1"	chr20	-	49158938	49159146	49165996	49166285	49153932	49154071	49188115	49188367	7598	24,22,11	7,7,2	33,15,21	3,0,1	198	198	0.000348660237881	0.0322210150869	0.774,0.759,0.846	0.917,1.0,0.955	-0.164
217	"NDUFAF2"	"NDUFAF2"	chr5	+	61073124	61073214	61098991	61099032	60945206	60945428	61152703	61153026	217	6,0,8	16,18,11	18,23,19	21,13,11	188	139	0.000378981845875	0.0345717970451	0.217,0.0,0.35	0.388,0.567,0.561	-0.316
5068	"CCDC91"	"CCDC91"	chr12	+	28226139	28226199	28255580	28255662	28225794	28225861	28257201	28257245	5068	3,6,0	4,10,5	0,0,1	10,6,1	158	180	0.000386692403059	0.0345717970451	0.461,0.406,0.0	0.0,0.0,0.533	0.111
7441	"MDM1"	"MDM1"	chr12	-	68325440	68325575	68326656	68327021	68323072	68323240	68331106	68331221	7441	6,4,1	1,8,0	6,6,9	0,0,0	198	198	0.000386997728117	0.0345717970451	0.857,0.333,1.0	1.0,1.0,1.0	-0.27
2720	"ADAM15"	"ADAM15"	chr1	+	155061417	155061489	155061903	155062117	155060762	155060832	155062244	155062369	2720	29,18,17	20,18,12	21,21,13	38,43,27	170	198	0.000399338230297	0.0352821908966	0.628,0.538,0.623	0.392,0.363,0.359	0.225
6050	"PLSCR1"	"PLSCR1"	chr3	-	146521832	146522053	146525604	146525647	146521543	146521705	146533469	146533550	6050	20,19,5	278,298,193	29,19,22	254,187,145	141	198	0.000406648975579	0.0355375843876	0.092,0.082,0.035	0.138,0.125,0.176	-0.077
1956	"TM7SF2"	"TM7SF2"	chr11	+	65112810	65112865	65113368	65113414	65112514	65112711	65113490	65113594	1956	6,1,1	9,17,5	2,1,1	0,2,0	153	144	0.000473871553062	0.0409669600712	0.386,0.052,0.158	1.0,0.32,1.0	-0.575
3252	"WNK2"	"WNK2"	chr9	+	93299069	93299261	93306776	93306821	93297852	93298067	93308327	93308584	3252	31,35,34	10,12,11	44,39,25	6,2,3	198	143	0.000484017882538	0.0413989763362	0.691,0.678,0.691	0.841,0.934,0.858	-0.191
7148	"IGSF23"	"IGSF23"	chr19	+	44627419	44627573	44635400	44635465	44623702	44623972	44636418	44636454	7148	5,5,0	44,30,14	9,7,3	15,8,11	198	163	0.000492233786244	0.0416585225411	0.086,0.121,0.0	0.331,0.419,0.183	-0.242
227	"TPD52L1"	"TPD52L1"	chr6	+	125229117	125229266	125248281	125248383	125219844	125220193	125262833	125263148	227	1253,1473,783	637,614,428	2213,1312,1342	1376,1090,801	198	198	0.000505142646184	0.0418695554157	0.663,0.706,0.647	0.617,0.546,0.626	0.076
3439	"TLE1"	"TLE1"	chr9	-	81652213	81652288	81653973	81654036	81620440	81620557	81685675	81685720	3439	16,20,9	5,3,0	37,32,16	1,0,0	161	173	0.000500228404707	0.0418695554157	0.775,0.878,1.0	0.975,1.0,1.0	-0.107
874	"LYPLA1"	"LYPLA1"	chr8	-	54055059	54055133	54062253	54062324	54051011	54051188	54063327	54063375	874	58,66,36	5,6,5	71,25,31	2,0,1	169	172	0.000572655984832	0.0438231703817	0.922,0.918,0.88	0.973,1.0,0.969	-0.074
3296	"CYB561A3"	"CYB561A3"	chr11	-	61352955	61353139	61353783	61353992	61350990	61351147	61361732	61361913	3296	1,1,3	1,0,0	9,6,5	8,3,0	198	198	0.000550566764216	0.0438231703817	0.5,1.0,1.0	0.529,0.667,1.0	0.101
3824	"SEPT2"	"SEPT2"	chr2	+	241316421	241316540	241320202	241320287	241315354	241315610	241324215	241324241	3824	7,1,0	7,10,7	0,0,0	15,8,6	198	183	0.000542438794967	0.0438231703817	0.48,0.085,0.0	0.0,0.0,0.0	0.188
