"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"X1stExonStart_0base"	"X1stExonEnd"	"X2ndExonStart_0base"	"X2ndExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
10125	"MIR4435-2HG"	"MIR4435-2HG"	chr2	-	111233627	111233739	111248147	111248241	111207775	111208661	111344060	111344237	10125	65,46,76	44,23,35	30,19,16	2,1,0	192	198	7.14548420433e-11	2.74174875396e-08	0.604,0.673,0.691	0.939,0.951,1.0	-0.307
11636	"CD44"	"CD44"	chr11	+	35198120	35198246	35211245	35211449	35189834	35190065	35214851	35214914	11636	385,243,402	484,335,516	464,407,443	1180,918,1122	198	198	1.10248810081e-10	4.079205973e-08	0.443,0.42,0.438	0.282,0.307,0.283	0.143
580	"SETD6"	"SETD6"	chr16	+	58516807	58516928	58518180	58518231	58516201	58516343	58518400	58518467	580	55,18,38	125,73,84	1,9,7	68,71,83	198	149	1.34789401862e-10	4.81523518376e-08	0.249,0.157,0.254	0.011,0.087,0.06	0.167
5804	"UMPS"	"UMPS"	chr3	+	124737914	124738239	124740023	124740199	124735092	124735246	124742151	124742266	5804	30,9,19	206,127,208	1,0,0	76,87,91	198	198	1.89560811492e-10	6.54616669019e-08	0.127,0.066,0.084	0.013,0.0,0.0	0.088
10814	"HNRNPDL"	"HNRNPDL"	chr4	-	82426036	82426129	82426462	82426633	82425562	82425667	82427189	82427304	10814	420,257,426	116,76,91	552,441,527	60,58,54	198	191	3.94885901756e-10	1.31968320716e-07	0.777,0.765,0.819	0.899,0.88,0.904	-0.107
10813	"HNRNPDL"	"HNRNPDL"	chr4	-	82425562	82425667	82426036	82426129	82424628	82424883	82426462	82426633	10813	872,485,974	26,20,25	1293,945,1182	2,2,8	191	198	4.34598246279e-10	1.40701182233e-07	0.972,0.962,0.976	0.999,0.998,0.994	-0.027
3336	"SH3KBP1"	"SH3KBP1"	chrX	-	19631863	19631958	19645399	19645475	19607937	19608045	19683822	19684028	3336	141,90,180	191,105,189	83,60,63	213,150,192	174	193	4.99986274605e-10	1.56965388028e-07	0.45,0.487,0.514	0.302,0.307,0.267	0.192
5665	"UPP1"	"UPP1"	chr7	+	48099669	48099787	48101823	48101870	48094762	48094827	48106872	48107082	5665	256,149,250	88,44,94	134,135,155	21,14,14	198	145	5.48102452314e-10	1.67010041352e-07	0.681,0.713,0.661	0.824,0.876,0.89	-0.178
2436	"LSM14A"	"LSM14A"	chr19	+	34208928	34209051	34215123	34215300	34196633	34196763	34215595	34215661	2436	4,4,6	1,3,1	1,1,2	1,1,374	198	198	8.38266456249e-10	2.4812687105e-07	0.8,0.571,0.857	0.5,0.5,0.005	0.408
3119	"RAB5A"	"RAB5A"	chr3	+	19975600	19975752	19976046	19976169	19970547	19970717	19978309	19978403	3119	18,7,24	163,93,176	2,0,0	102,77,74	198	198	1.02839592397e-09	2.95949493676e-07	0.099,0.07,0.12	0.019,0.0,0.0	0.09
5343	"ANXA8"	"ANXA8"	chr10	-	47478532	47478627	47479797	47479888	47477080	47477194	47483912	47484016	5343	352,230,400	12,4,134	292,185,251	291,143,67	189	193	1.82312009933e-09	5.10473627812e-07	0.968,0.983,0.753	0.506,0.569,0.793	0.279
9475	"ANXA2"	"ANXA2"	chr15	-	60393037	60393440	60397257	60397338	60390212	60390317	60397942	60397974	9475	308,189,241	20,10,23	290,265,234	57,54,48	179	198	3.56469931351e-09	9.71849602315e-07	0.945,0.954,0.921	0.849,0.844,0.844	0.094
1865	"BIRC5"	"BIRC5"	chr17	+	78214679	78214789	78216663	78216781	78214262	78214427	78222827	78222992	1865	652,329,639	57,25,57	612,521,495	16,12,21	198	198	4.7760388977e-09	1.26871187129e-06	0.92,0.929,0.918	0.975,0.977,0.959	-0.048
11808	"MRPL48"	"MRPL48"	chr11	+	73825707	73825796	73844806	73844976	73808312	73808350	73863171	73863261	11808	197,125,203	38,13,26	182,136,159	0,4,12	187	198	5.42575351314e-09	1.4052701599e-06	0.846,0.911,0.892	1.0,0.973,0.933	-0.086
8256	"HNRNPH3"	"HNRNPH3"	chr10	+	68337198	68337333	68337857	68337996	68332074	68332216	68338502	68338687	8256	566,320,528	650,380,695	401,260,364	772,661,741	198	198	6.08607941821e-09	1.53784836031e-06	0.465,0.457,0.432	0.342,0.282,0.329	0.134
6373	"APC"	"APC"	chr5	+	112754872	112755025	112766325	112766410	112737884	112737925	112767188	112767390	6373	0,0,0	37,16,21	7,2,6	14,9,17	198	183	6.43474684647e-09	1.58723755546e-06	0.0,0.0,0.0	0.316,0.17,0.246	-0.244
8940	"H2AFY"	"H2AFY"	chr5	-	135350822	135350913	135352945	135353045	135345967	135346057	135360496	135360607	8940	999,548,976	77,33,70	902,734,914	115,110,141	198	189	1.22254029122e-08	2.94546916675e-06	0.925,0.941,0.93	0.882,0.864,0.861	0.063
10413	"ZZZ3"	"ZZZ3"	chr1	-	77631849	77633405	77641383	77641446	77584516	77584655	77641521	77641655	10413	32,15,40	18,20,29	10,15,10	57,51,35	161	198	1.76046689448e-08	4.14509932428e-06	0.686,0.48,0.629	0.177,0.266,0.26	0.364
7233	"HAUS2"	"HAUS2"	chr15	+	42559338	42559408	42560781	42560870	42558197	42558290	42561269	42561402	7233	50,37,48	43,27,48	61,58,64	13,15,21	168	187	2.04645659307e-08	4.71139784538e-06	0.564,0.604,0.527	0.839,0.811,0.772	-0.242
3663	"TYK2"	"TYK2"	chr19	-	10352433	10352551	10352925	10353098	10351051	10351162	10354041	10354234	3663	51,25,54	153,86,148	4,8,12	93,66,90	198	198	2.35749946231e-08	5.30949878903e-06	0.25,0.225,0.267	0.041,0.108,0.118	0.158
8228	"TMX2"	"TMX2"	chr11	+	57738353	57738430	57738663	57738770	57737607	57737668	57739130	57739260	8228	102,51,107	10,7,14	62,42,50	0,0,0	175	198	2.88953955208e-08	6.30318022768e-06	0.92,0.892,0.896	1.0,1.0,1.0	-0.097
9477	"ANXA2"	"ANXA2"	chr15	-	60396279	60396427	60397257	60397338	60386027	60386086	60397942	60397986	9477	500,283,401	20,18,33	488,425,421	74,51,69	179	198	2.92039238348e-08	6.30318022768e-06	0.965,0.946,0.931	0.879,0.902,0.871	0.063
8730	"ATAD3A"	"ATAD3A"	chr1	+	1520547	1520617	1522743	1522899	1520140	1520306	1523510	1523567	8730	114,70,113	78,37,35	233,152,173	2,22,54	168	198	3.08204385346e-08	6.51632129017e-06	0.633,0.69,0.792	0.993,0.891,0.791	-0.187
6375	"TMEM183A"	"TMEM183A"	chr1	+	203014888	203015048	203015959	203016140	203008642	203008810	203017755	203017919	6375	270,161,269	92,64,114	208,150,178	43,17,30	198	198	3.37480500212e-08	6.99259596439e-06	0.746,0.716,0.702	0.829,0.898,0.856	-0.14
7340	"AUP1"	"AUP1"	chr2	-	74528416	74528489	74528750	74528935	74527939	74528006	74529131	74529282	7340	400,232,421	39,22,37	366,286,335	19,5,5	198	171	3.77690355657e-08	7.67229820511e-06	0.899,0.901,0.908	0.943,0.98,0.983	-0.066
8225	"TMX2"	"TMX2"	chr11	+	57737835	57738026	57738663	57738770	57737607	57737668	57739130	57739260	8225	58,24,47	10,7,14	21,18,10	0,0,0	198	198	3.87840740634e-08	7.72698090955e-06	0.853,0.774,0.77	1.0,1.0,1.0	-0.201
7485	"GREB1"	"GREB1"	chr2	+	11556453	11556771	11562462	11562582	11542689	11542827	11566479	11566656	7485	2,4,3	2,1,6	0,0,0	1,6,3	198	198	4.02634453556e-08	7.87036403555e-06	0.5,0.8,0.333	0.0,0.0,0.0	0.544
4437	"HDAC10"	"HDAC10"	chr22	-	50248830	50248859	50249102	50249168	50248365	50248472	50249327	50249454	4437	7,4,8	4,3,3	11,4,7	0,0,0	164	127	4.98172548768e-08	9.55753260229e-06	0.575,0.508,0.674	1.0,1.0,1.0	-0.414
11205	"TFDP1"	"TFDP1"	chr13	+	113610995	113611062	113623179	113623286	113585773	113585849	113633119	113633285	11205	283,141,287	47,21,31	229,155,160	72,51,55	165	198	5.6146237104e-08	1.0575909389e-05	0.878,0.89,0.917	0.792,0.785,0.777	0.11
11226	"PSPH"	"PSPH"	chr7	-	56031928	56032054	56033960	56034154	56021072	56021231	56051137	56051288	11226	66,31,55	580,300,514	83,78,80	379,304,379	198	198	7.07148329893e-08	1.3082244103e-05	0.102,0.094,0.097	0.18,0.204,0.174	-0.088
5791	"FTH1"	"FTH1"	chr11	-	61964986	61965112	61965368	61965577	61964565	61964891	61967311	61967633	5791	331,170,297	9270,5219,10168	99,67,93	5142,4381,4622	198	198	1.10081810889e-07	2.0007851944e-05	0.034,0.032,0.028	0.019,0.015,0.02	0.013
6492	"TCF3"	"TCF3"	chr19	-	1612206	1612430	1615284	1615520	1611703	1611849	1615685	1615821	6492	292,179,289	233,118,235	275,211,253	134,76,92	198	198	1.16823096197e-07	2.07058305223e-05	0.556,0.603,0.552	0.672,0.735,0.733	-0.143
7175	"MEMO1"	"MEMO1"	chr2	-	31920797	31920910	31932066	31932135	31917925	31918037	31943301	31943383	7175	48,28,127	136,67,92	0,0,43	127,115,119	167	198	1.17919305098e-07	2.07058305223e-05	0.295,0.331,0.621	0.0,0.0,0.3	0.316
3514	"EIF2B4"	"EIF2B4"	chr2	-	27367745	27367822	27368024	27368113	27367456	27367559	27368371	27368463	3514	12,12,5	75,31,85	1,0,1	65,39,51	187	175	1.56776733373e-07	2.70701159624e-05	0.13,0.266,0.052	0.014,0.0,0.018	0.139
3787	"USP10"	"USP10"	chr16	+	84740308	84740369	84744632	84745673	84733434	84733503	84759890	84759946	3787	113,64,120	11,4,13	79,47,42	17,23,24	159	198	1.62295324957e-07	2.75635994517e-05	0.927,0.952,0.92	0.853,0.718,0.685	0.181
6306	"SLC1A6"	"SLC1A6"	chr19	-	14962001	14962345	14968302	14968507	14956475	14956709	14971736	14971874	6306	237,148,255	107,50,96	534,398,472	391,278,348	198	198	1.68553708657e-07	2.81647809949e-05	0.689,0.747,0.726	0.577,0.589,0.576	0.14
11382	"CDC25C"	"CDC25C"	chr5	-	138291969	138292116	138319218	138319374	138287168	138287267	138328483	138328529	11382	9,0,1	3,1,6	2,1,11	0,0,0	198	198	1.81745293149e-07	2.98870037623e-05	0.75,0.0,0.143	1.0,1.0,1.0	-0.702
7916	"ZNF133"	"ZNF133"	chr20	+	18297984	18298062	18305007	18305178	18288282	18288604	18305680	18305807	7916	9,2,5	4,5,2	4,2,8	0,0,0	176	198	2.06944523962e-07	3.34991448163e-05	0.717,0.31,0.738	1.0,1.0,1.0	-0.412
3025	"PHYKPL"	"PHYKPL"	chr5	-	178224447	178224564	178224615	178224729	178222851	178222934	178231404	178231523	3025	10,6,8	29,22,30	0,0,1	13,20,15	198	198	2.13984860387e-07	3.35891386911e-05	0.256,0.214,0.211	0.0,0.0,0.063	0.206
10631	"ECT2"	"ECT2"	chr3	+	172755482	172755575	172756982	172757165	172755294	172755374	172758979	172759069	10631	28,17,31	325,215,296	47,65,45	242,240,254	191	198	2.13859377873e-07	3.35891386911e-05	0.082,0.076,0.098	0.168,0.219,0.155	-0.095
30	"GRIPAP1"	"GRIPAP1"	chrX	-	48993427	48993578	48997249	48997357	48991009	48991102	48999237	48999299	30	10,1,2	3,1,9	0,0,0	3,1,4	198	198	2.24269186222e-07	3.46780413322e-05	0.769,0.5,0.182	0.0,0.0,0.0	0.484
6493	"TCF3"	"TCF3"	chr19	-	1612206	1612433	1615284	1615520	1609289	1611849	1615685	1615821	6493	292,179,289	402,209,384	275,211,253	232,151,162	198	198	2.30539014434e-07	3.51232969049e-05	0.421,0.461,0.429	0.542,0.583,0.61	-0.141
1604	"SLC6A2"	"SLC6A2"	chr16	+	55685142	55685281	55691917	55692052	55671670	55672175	55694009	55694113	1604	5,7,13	4,3,8	3,1,1	0,0,0	198	198	2.40886582237e-07	3.61678984344e-05	0.556,0.7,0.619	1.0,1.0,1.0	-0.375
4319	"SETD4"	"SETD4"	chr21	-	36048307	36048396	36053582	36053620	36045581	36046011	36058815	36058924	4319	19,3,10	100,55,84	0,0,1	34,39,37	136	187	2.50625364795e-07	3.70925539897e-05	0.207,0.07,0.141	0.0,0.0,0.036	0.127
1623	"PYROXD1"	"PYROXD1"	chr12	+	21445346	21445466	21449562	21449691	21440367	21440448	21455131	21455292	1623	37,27,24	20,7,13	11,12,19	0,2,0	198	198	2.74364961528e-07	4.00340986117e-05	0.649,0.794,0.649	1.0,0.857,1.0	-0.255
3158	"PPIL3"	"PPIL3"	chr2	-	200882341	200882382	200885261	200885343	200881420	200881488	200885697	200885772	3158	0,0,0	14,7,23	7,3,4	18,10,14	180	139	2.95180518473e-07	4.24731968247e-05	0.0,0.0,0.0	0.231,0.188,0.181	-0.2
11641	"CD44"	"CD44"	chr11	+	35208104	35208206	35211245	35211449	35189834	35190065	35214851	35214914	11641	124,87,117	484,335,516	509,386,472	1180,918,1122	198	198	3.0125650774e-07	4.27536632902e-05	0.204,0.206,0.185	0.301,0.296,0.296	-0.099
8258	"HNRNPH3"	"HNRNPH3"	chr10	+	68338502	68338642	68339139	68339226	68337198	68337333	68339439	68339555	8258	249,122,225	683,397,729	137,75,107	611,492,608	198	185	3.1771193898e-07	4.44796714572e-05	0.254,0.223,0.224	0.173,0.125,0.141	0.087
9620	"STAU1"	"STAU1"	chr20	-	49165996	49166285	49174194	49174269	49153932	49154071	49188115	49188367	9620	336,182,250	20,14,33	136,113,138	23,32,34	173	198	4.15709527579e-07	5.74233427429e-05	0.951,0.937,0.897	0.871,0.802,0.823	0.096
4321	"SETD4"	"SETD4"	chr21	-	36053582	36053620	36057108	36057204	36045581	36046011	36058815	36058924	4321	116,55,126	19,3,10	44,38,48	0,0,1	194	136	4.28561930499e-07	5.84197578943e-05	0.811,0.928,0.898	1.0,1.0,0.971	-0.111
4711	"SPAG1"	"SPAG1"	chr8	+	100233410	100233537	100239239	100239404	100225172	100225339	100240402	100240771	4711	68,32,72	145,110,153	15,10,9	95,58,82	198	198	5.09511931424e-07	6.85525144098e-05	0.319,0.225,0.32	0.136,0.147,0.099	0.161
1843	"ZMYND8"	"ZMYND8"	chr20	-	47310055	47310204	47347855	47347926	47298728	47298947	47355449	47355520	1843	10,8,10	66,54,86	0,1,0	47,22,28	169	198	6.07622161586e-07	8.0507399537e-05	0.151,0.148,0.12	0.0,0.051,0.0	0.123
7747	"COL13A1"	"COL13A1"	chr10	+	69930399	69930552	69935349	69935391	69930042	69930087	69936755	69936782	7747	9,2,6	0,0,0	18,24,23	8,6,5	198	140	6.13907776392e-07	8.0507399537e-05	1.0,1.0,1.0	0.614,0.739,0.765	0.294
7174	"MEMO1"	"MEMO1"	chr2	-	31891991	31892134	31932066	31932135	31883385	31883462	31943301	31943383	7174	48,29,126	235,127,201	0,0,43	182,128,154	167	198	6.89188590086e-07	8.92499224161e-05	0.195,0.213,0.426	0.0,0.0,0.249	0.195
3127	"DISC1"	"DISC1"	chr1	+	231795241	231795296	231800107	231800210	231770834	231771070	231818328	231819244	3127	1,0,0	1,1,2	1,1,1	0,0,0	153	198	8.03643001812e-07	0.000101533432912	0.564,0.0,0.0	1.0,1.0,1.0	-0.812
9476	"ANXA2"	"ANXA2"	chr15	-	60396150	60396427	60397257	60397338	60386027	60386086	60397942	60397986	9476	500,283,401	57,31,49	488,425,421	111,96,93	179	198	7.94829839945e-07	0.000101533432912	0.907,0.91,0.901	0.829,0.83,0.834	0.075
4114	"ALDH7A1"	"ALDH7A1"	chr5	-	126575419	126575464	126577078	126577211	126570781	126570859	126582850	126582974	4114	138,66,103	69,34,60	178,143,171	42,22,49	198	143	8.21790921979e-07	0.000102575348816	0.591,0.584,0.554	0.754,0.824,0.716	-0.188
11208	"TFDP1"	"TFDP1"	chr13	+	113623179	113623286	113631622	113631744	113585773	113585849	113633119	113633285	11208	47,21,31	627,374,503	72,51,55	505,362,422	198	198	8.48010409227e-07	0.000104587950471	0.07,0.053,0.058	0.125,0.123,0.115	-0.061
6304	"SLC1A6"	"SLC1A6"	chr19	-	14962001	14962345	14964318	14964361	14956475	14956709	14968302	14968507	6304	46,30,51	105,49,94	84,74,78	388,272,342	141	198	9.04400850876e-07	0.000110230503707	0.381,0.462,0.432	0.233,0.276,0.243	0.174
9473	"ANXA2"	"ANXA2"	chr15	-	60390212	60390317	60396372	60396427	60386027	60386086	60397942	60397986	9473	0,0,0	36,28,25	10,2,4	47,35,33	153	198	9.43630226513e-07	0.000112367921226	0.0,0.0,0.0	0.216,0.069,0.136	-0.14
11180	"METAP1"	"METAP1"	chr4	+	99035953	99036011	99037766	99037941	99035399	99035460	99039373	99039465	11180	4,0,5	0,1,4	0,0,0	2,4,2	156	198	9.3942740309e-07	0.000112367921226	1.0,0.0,0.613	0.0,0.0,0.0	0.538
4710	"SPAG1"	"SPAG1"	chr8	+	100233410	100233537	100239239	100239404	100220278	100220431	100240402	100240771	4710	79,31,74	147,108,147	15,10,11	95,57,82	198	198	9.66506128242e-07	0.000113784130552	0.35,0.223,0.335	0.136,0.149,0.118	0.168
7049	"HAT1"	"HAT1"	chr2	+	171925536	171925641	171946707	171946783	171922461	171922507	171965337	171965517	7049	99,50,89	14,5,3	83,77,78	1,0,1	198	174	1.18684040917e-06	0.000138153557742	0.861,0.898,0.963	0.986,1.0,0.986	-0.083
10606	"MGME1"	"MGME1"	chr20	+	17975683	17975903	17988165	17988298	17969800	17970130	17989938	17991122	10606	14,6,10	122,62,112	1,0,0	48,46,42	198	198	1.31133154102e-06	0.000150948830722	0.103,0.088,0.082	0.02,0.0,0.0	0.084
5544	"KIAA1191"	"KIAA1191"	chr5	-	176355570	176355749	176359480	176359567	176348249	176348356	176359810	176359918	5544	191,120,175	95,58,102	136,111,131	35,17,39	185	198	1.38374060521e-06	0.000157533545824	0.683,0.689,0.647	0.806,0.875,0.782	-0.148
3027	"PHYKPL"	"PHYKPL"	chr5	-	178224615	178224729	178229939	178230099	178222851	178222934	178231404	178231523	3027	61,53,56	10,6,8	43,23,27	0,0,1	198	198	1.46374531595e-06	0.000164830450796	0.859,0.898,0.875	1.0,1.0,0.964	-0.111
6061	"CWF19L1"	"CWF19L1"	chr10	-	100256261	100256476	100260217	100260319	100253420	100253539	100261978	100262063	6061	5,5,4	20,12,13	0,1,0	11,15,19	198	198	1.64919451107e-06	0.000183716721878	0.2,0.294,0.235	0.0,0.063,0.0	0.222
6362	"UBXN11"	"UBXN11"	chr1	-	26294204	26294331	26296918	26296995	26285822	26286037	26297961	26298062	6362	6,2,5	23,14,24	0,0,0	20,6,17	175	198	1.66961641401e-06	0.000184013043076	0.228,0.139,0.191	0.0,0.0,0.0	0.186
6659	"C3orf67"	"C3orf67"	chr3	-	58831685	58831889	58849031	58849409	58806394	58806456	58863557	58863892	6659	1,2,3	0,0,0	5,0,0	1,1,6	198	198	1.74797547026e-06	0.000190621324967	1.0,1.0,1.0	0.833,0.0,0.0	0.722
7173	"MEMO1"	"MEMO1"	chr2	-	31883385	31883462	31932066	31932135	31869847	31869952	31943301	31943383	7173	49,28,125	89,65,95	0,0,43	89,74,70	167	175	1.8905564958e-06	0.000204022555172	0.366,0.311,0.58	0.0,0.0,0.392	0.288
9838	"FDPS"	"FDPS"	chr1	+	155312254	155312395	155317940	155318021	155308747	155308965	155318168	155318291	9838	27,8,25	448,293,482	44,31,46	377,286,410	198	179	2.0463377417e-06	0.000217418326376	0.052,0.024,0.045	0.095,0.089,0.092	-0.052
10776	"MLH3"	"MLH3"	chr14	-	75033418	75033490	75039910	75040015	75032067	75032179	75041614	75041700	10776	7,3,3	1,4,9	9,7,5	0,1,0	198	170	2.0566598441e-06	0.000217418326376	0.857,0.392,0.223	1.0,0.857,1.0	-0.462
622	"PMF1-BGLAP"	"PMF1-BGLAP"	chr1	+	156233627	156233728	156236287	156236483	156213008	156213176	156242552	156242591	622	29,10,25	32,15,52	4,0,2	12,17,34	198	198	2.14699466472e-06	0.000224675401278	0.475,0.4,0.325	0.25,0.0,0.056	0.298
10840	"DPM1"	"DPM1"	chr20	-	50941128	50941209	50942030	50942126	50940864	50940933	50945736	50945762	10840	692,368,711	23,18,19	438,377,493	1,7,4	194	179	2.25339329274e-06	0.000233451545128	0.965,0.95,0.972	0.998,0.98,0.991	-0.027
8396	"METTL2A"	"METTL2A"	chr17	+	62440616	62440756	62444836	62444943	62435231	62435292	62447700	62447766	8396	226,5,3	100,38,93	1,0,0	41,41,63	198	198	2.6931779219e-06	0.000273542385009	0.693,0.116,0.031	0.024,0.0,0.0	0.272
10345	"IFNAR2"	"IFNAR2"	chr21	+	33241839	33241977	33243672	33243714	33229970	33230216	33244950	33245074	10345	2,1,1	25,16,31	8,13,10	26,35,26	198	140	2.68081541566e-06	0.000273542385009	0.054,0.042,0.022	0.179,0.208,0.214	-0.161
9529	"TDRD3"	"TDRD3"	chr13	+	60444682	60444748	60460379	60460540	60439687	60439772	60467237	60467379	9529	10,6,7	12,6,13	2,0,1	10,7,18	164	198	2.72537574308e-06	0.000274125171828	0.502,0.547,0.394	0.194,0.0,0.063	0.395
