"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"riExonStart_0base"	"riExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
2210	"GAS5"	"GAS5"	chr1	-	173865856	173866206	173865856	173865894	173866176	173866206	2210	104,55,93	1584,876,1563	136,96,117	774,769,789	381	99	3.86912724082e-13	4.2372805601e-11	0.017,0.016,0.015	0.044,0.031,0.037	-0.021
5654	"HMGN1"	"HMGN1"	chr21	-	39345145	39348339	39345145	39345274	39348291	39348339	5654	858,521,791	1326,812,1307	452,359,431	1356,1098,1460	3116	99	3.82915921193e-13	4.2372805601e-11	0.02,0.02,0.019	0.01,0.01,0.009	0.01
142	"VPS28"	"VPS28"	chr8	-	144425682	144426208	144425682	144425772	144426025	144426208	142	87,79,107	332,217,348	23,14,15	190,170,202	352	99	5.38236122338e-13	5.72113337097e-11	0.069,0.093,0.08	0.033,0.023,0.02	0.055
136	"VPS28"	"VPS28"	chr8	-	144423600	144424132	144423600	144423922	144424040	144424132	136	383,204,417	103,63,73	103,52,53	71,48,64	217	99	7.99915689242e-13	8.25970085977e-11	0.629,0.596,0.723	0.398,0.331,0.274	0.315
2203	"GAS5"	"GAS5"	chr1	-	173864256	173864506	173864256	173864304	173864483	173864506	2203	107,66,90	861,466,688	128,118,117	420,340,412	278	99	9.73665592596e-13	9.77452069901e-11	0.042,0.048,0.045	0.098,0.11,0.092	-0.055
3924	"BRAT1"	"BRAT1"	chr7	-	2539785	2541052	2539785	2539888	2540978	2541052	3924	142,73,90	288,178,288	162,94,128	153,90,143	1189	99	2.30293561998e-12	2.24940792719e-10	0.039,0.033,0.025	0.081,0.08,0.069	-0.044
2912	"RPL8"	"RPL8"	chr8	-	144791276	144791495	144791276	144791307	144791370	144791495	2912	11529,6414,11531	0,0,0	10168,7609,8646	1,0,473	162	99	2.97473157218e-12	2.82912628996e-10	1.0,1.0,1.0	1.0,1.0,0.918	0.027
5701	"EWSR1"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599	5701	1008,530,815	66,42,58	623,442,514	99,73,98	2874	99	2.08224548714e-11	1.92954748475e-09	0.345,0.303,0.326	0.178,0.173,0.153	0.157
4771	"NXF1"	"NXF1"	chr11	-	62798538	62800486	62798538	62798575	62800376	62800486	4771	894,512,823	150,67,189	307,232,267	136,95,102	1900	99	2.5793034375e-11	2.33040065578e-09	0.237,0.285,0.185	0.105,0.113,0.12	0.123
5094	"CDC37"	"CDC37"	chr19	-	10395227	10395543	10395227	10395343	10395434	10395543	5094	239,152,218	1111,694,1188	166,135,124	1520,1190,1465	190	99	4.90297802358e-11	4.32179575054e-09	0.101,0.102,0.087	0.054,0.056,0.042	0.046
137	"VPS28"	"VPS28"	chr8	-	144424214	144424819	144424214	144424268	144424717	144424819	137	320,151,247	381,173,350	54,34,68	179,125,151	548	99	6.87695456136e-11	5.85739066552e-09	0.132,0.136,0.113	0.052,0.047,0.075	0.069
5702	"EWSR1"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291564	29291599	5702	1020,534,828	84,57,62	636,455,525	107,104,102	2877	99	6.96922519694e-11	5.85739066552e-09	0.295,0.244,0.315	0.17,0.131,0.15	0.134
2209	"GAS5"	"GAS5"	chr1	-	173865228	173865547	173865228	173865282	173865509	173865547	2209	312,147,268	1186,680,1128	234,218,242	554,422,506	326	99	7.49112993859e-11	6.15294172683e-09	0.074,0.062,0.067	0.114,0.136,0.127	-0.058
1092	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16439580	16439703	1092	619,317,597	1125,614,954	301,289,308	309,240,286	265	99	1.20211507415e-10	9.65431972884e-09	0.171,0.162,0.189	0.267,0.31,0.287	-0.114
3099	"TMEM147"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35546944	35547029	3099	64,42,78	315,184,323	23,15,13	279,197,216	235	99	1.41670231102e-10	1.11303525044e-08	0.079,0.088,0.092	0.034,0.031,0.025	0.056
2544	"WRAP53"	"WRAP53"	chr17	+	7688476	7689079	7688476	7688561	7688647	7689079	2544	10,1,7	93,49,123	16,20,26	59,47,59	185	99	1.52896584282e-10	1.17567713956e-08	0.054,0.011,0.03	0.127,0.185,0.191	-0.136
5996	"PSME2"	"PSME2"	chr14	-	24145709	24146240	24145709	24145772	24146207	24146240	5996	89,57,70	257,113,249	32,28,29	234,222,214	534	99	2.82914358607e-10	2.13010935835e-08	0.06,0.086,0.05	0.025,0.023,0.025	0.041
826	"INO80E"	"INO80E"	chr16	+	29996243	29996617	29996243	29996391	29996546	29996617	826	62,61,89	244,120,251	33,12,17	149,156,203	254	99	3.02150193754e-10	2.2285118372e-08	0.09,0.165,0.121	0.079,0.029,0.032	0.079
3421	"FLII"	"FLII"	chr17	-	18245743	18246062	18245743	18245850	18245933	18246062	3421	12,29,15	220,101,180	4,0,2	196,119,147	182	99	3.15385273453e-10	2.27960475652e-08	0.029,0.135,0.043	0.011,0.0,0.007	0.063
2485	"CASC3"	"CASC3"	chr17	+	40163480	40164166	40163480	40163602	40163885	40164166	2485	877,477,814	14,18,15	457,314,406	0,0,0	382	99	3.23251758694e-10	2.29065069788e-08	0.942,0.873,0.934	1.0,1.0,1.0	-0.084
5450	"PIN1"	"PIN1"	chr19	+	9849089	9849682	9849089	9849201	9849532	9849682	5450	1158,680,1104	43,0,31	953,620,948	9,0,0	430	99	3.70095398772e-10	2.57216302147e-08	0.861,1.0,0.891	0.961,1.0,1.0	-0.07
2682	"HMGN2"	"HMGN2"	chr1	+	26473482	26473732	26473482	26473527	26473702	26473732	2682	116,75,67	1512,802,1388	28,28,41	1234,993,1130	274	99	4.26345736493e-10	2.85335831794e-08	0.027,0.033,0.017	0.008,0.01,0.013	0.015
5592	"GABARAPL1"	"GABARAPL1"	chr12	+	10213835	10214187	10213835	10213974	10214073	10214187	5592	4,4,3	5,2,2	2,1,2	0,0,0	198	99	4.22824553148e-10	2.85335831794e-08	0.286,0.5,0.429	1.0,1.0,1.0	-0.595
2058	"FIBP"	"FIBP"	chr11	-	65884569	65884998	65884569	65884656	65884934	65884998	2058	57,30,39	260,169,311	8,8,9	212,140,199	377	99	4.4258718912e-10	2.90820018451e-08	0.054,0.045,0.032	0.01,0.015,0.012	0.031
1589	"ASTE1"	"ASTE1"	chr3	-	131024004	131025331	131024004	131024238	131025163	131025331	1589	235,137,252	15,8,12	121,110,121	0,1,0	1024	99	5.24714716121e-10	3.38628390011e-08	0.602,0.623,0.67	1.0,0.914,1.0	-0.34
2558	"PSMD11"	"PSMD11"	chr17	+	32479250	32480197	32479250	32479376	32480145	32480197	2558	1,4,12	0,0,0	4,9,3	1,3,2	868	99	6.14803763455e-10	3.89807158092e-08	1.0,1.0,1.0	0.313,0.255,0.146	0.762
4265	"DDX17"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	4265	1584,927,1491	458,289,494	1289,920,1190	216,160,199	4039	99	1.11690079407e-09	6.95944736167e-08	0.078,0.073,0.069	0.128,0.124,0.128	-0.053
6152	"AMT"	"AMT"	chr3	-	49419709	49420342	49419709	49419788	49420210	49420342	6152	1,4,9	0,0,1	0,1,0	1,1,1	521	99	1.42230427436e-09	8.71221635176e-08	1.0,1.0,0.631	0.0,0.16,0.0	0.824
873	"MRPS22"	"MRPS22"	chr3	+	139350178	139351060	139350178	139350322	139351030	139351060	873	53,21,44	0,0,0	55,37,49	3,6,4	807	99	1.56466228862e-09	9.2702702469e-08	1.0,1.0,1.0	0.692,0.431,0.6	0.426
3918	"SRSF1"	"SRSF1"	chr17	-	58004922	58005973	58004922	58005041	58005800	58005973	3918	3569,2033,3550	27,9,21	3988,3477,3944	7,5,2	858	99	1.56471080537e-09	9.2702702469e-08	0.938,0.963,0.951	0.985,0.988,0.996	-0.039
1091	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16439527	16439703	1091	29,17,30	471,608,1008	32,31,38	270,410,267	212	99	1.76199022039e-09	1.0270697833e-07	0.028,0.013,0.014	0.052,0.034,0.062	-0.031
1301	"ZNF131"	"ZNF131"	chr5	+	43161248	43161931	43161248	43161606	43161708	43161931	1301	37,27,34	206,107,153	42,27,24	47,34,47	201	99	1.9033971066e-09	1.07756260362e-07	0.081,0.111,0.099	0.306,0.281,0.201	-0.166
6485	"UROD"	"UROD"	chr1	+	45013135	45013354	45013135	45013215	45013291	45013354	6485	54,31,55	239,112,253	11,6,13	177,127,132	175	99	1.90824589463e-09	1.07756260362e-07	0.113,0.135,0.11	0.034,0.026,0.053	0.082
276	"SKIL"	"SKIL"	chr3	+	170359698	170361429	170359698	170359876	170360367	170361429	276	348,175,293	14,6,8	181,161,183	0,0,0	590	99	2.09452410971e-09	1.164555405e-07	0.807,0.83,0.86	1.0,1.0,1.0	-0.168
4615	"HNRNPH3"	"HNRNPH3"	chr10	+	68337198	68338687	68337198	68337333	68338502	68338687	4615	529,344,481	249,122,225	550,430,457	137,75,106	1268	99	2.15581508201e-09	1.18047207672e-07	0.142,0.18,0.143	0.239,0.309,0.252	-0.112
6235	"ST3GAL1"	"ST3GAL1"	chr8	-	133475718	133476600	133475718	133476074	133476277	133476600	6235	17,4,9	59,26,64	20,17,18	17,16,7	302	99	2.63501276354e-09	1.42133375036e-07	0.086,0.048,0.044	0.278,0.258,0.457	-0.272
1470	"ZMYM5"	"ZMYM5"	chr13	-	19851354	19852190	19851354	19851448	19851688	19852190	1470	2,4,4	109,36,78	15,7,4	21,16,19	339	99	2.9153537362e-09	1.48468709467e-07	0.005,0.031,0.015	0.173,0.113,0.058	-0.098
2622	"XBP1"	"XBP1"	chr22	-	28796046	28796192	28796046	28796121	28796147	28796192	2622	238,147,211	35,13,36	107,132,107	4,4,1	125	99	2.79765577371e-09	1.48468709467e-07	0.843,0.9,0.823	0.955,0.963,0.988	-0.113
2869	"GSTK1"	"GSTK1"	chr7	+	143264547	143265092	143264547	143264676	143264991	143265092	2869	73,40,79	306,206,388	28,12,18	297,171,269	414	99	2.90692769855e-09	1.48468709467e-07	0.054,0.044,0.046	0.022,0.017,0.016	0.03
5329	"SNHG12"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28580559	28580646	5329	38,15,32	63,38,55	59,52,75	39,24,46	677	99	2.91678980968e-09	1.48468709467e-07	0.081,0.055,0.078	0.181,0.241,0.193	-0.134
