"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"riExonStart_0base"	"riExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
1090	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439036	16439414	16439036	16439060	16439326	16439414	1090	44,44,45	477,304,548	88,45,62	136,247,186	198	99	1.5290324562e-11	1.80233759769e-09	0.044,0.067,0.039	0.244,0.083,0.143	-0.107
2210	"GAS5"	"GAS5"	chr1	-	173865856	173866206	173865856	173865894	173866176	173866206	2210	44,30,38	1584,876,1563	73,43,61	774,769,789	198	99	1.5308643242e-11	1.80233759769e-09	0.014,0.017,0.012	0.045,0.027,0.037	-0.022
5094	"CDC37"	"CDC37"	chr19	-	10395227	10395543	10395227	10395343	10395434	10395543	5094	239,152,218	1111,694,1188	166,135,124	1520,1190,1465	189	99	4.90033569278e-11	5.46040875016e-09	0.101,0.103,0.088	0.054,0.056,0.042	0.047
5266	"MAT2A"	"MAT2A"	chr2	+	85542154	85542747	85542154	85542373	85542564	85542747	5266	52,23,42	4458,2598,4642	60,56,48	1253,1077,1307	198	99	4.9471426955e-11	5.46040875016e-09	0.006,0.004,0.005	0.023,0.025,0.018	-0.017
2544	"WRAP53"	"WRAP53"	chr17	+	7688476	7689079	7688476	7688561	7688647	7689079	2544	10,1,7	93,49,123	16,20,26	59,47,59	184	99	1.52780121887e-10	1.63521027426e-08	0.055,0.011,0.03	0.127,0.186,0.192	-0.136
2485	"CASC3"	"CASC3"	chr17	+	40163480	40164166	40163480	40163602	40163885	40164166	2485	417,216,361	14,18,15	227,134,177	0,0,0	198	99	2.08719930228e-10	2.16823174578e-08	0.937,0.857,0.923	1.0,1.0,1.0	-0.094
5497	"RBM25"	"RBM25"	chr14	+	73099666	73103478	73099666	73099750	73103191	73103478	5497	50,28,35	189,93,187	13,11,19	229,176,206	198	99	2.52235454745e-10	2.54541607474e-08	0.117,0.131,0.086	0.028,0.03,0.044	0.077
1589	"ASTE1"	"ASTE1"	chr3	-	131024004	131025331	131024004	131024238	131025163	131025331	1589	56,28,92	15,8,12	45,33,46	0,1,0	198	99	3.10621195432e-10	2.96517314126e-08	0.651,0.636,0.793	1.0,0.943,1.0	-0.288
3421	"FLII"	"FLII"	chr17	-	18245743	18246062	18245743	18245850	18245933	18246062	3421	12,29,15	220,101,180	4,0,2	196,119,147	181	99	3.08720271569e-10	2.96517314126e-08	0.029,0.136,0.044	0.011,0.0,0.007	0.064
1091	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16439527	16439703	1091	27,17,27	471,608,1008	31,31,38	270,410,267	198	99	3.75862563295e-10	3.49354361463e-08	0.028,0.014,0.013	0.054,0.036,0.066	-0.034
5592	"GABARAPL1"	"GABARAPL1"	chr12	+	10213835	10214187	10213835	10213974	10214073	10214187	5592	4,4,3	5,2,2	2,1,2	0,0,0	197	99	4.41678915664e-10	4.00002546186e-08	0.287,0.501,0.43	1.0,1.0,1.0	-0.594
1147	"SLC52A3"	"SLC52A3"	chr20	-	760079	761824	760079	761238	761700	761824	1147	6,7,16	18,10,13	13,9,9	0,1,1	198	99	6.10556938341e-10	5.39121776555e-08	0.143,0.259,0.381	1.0,0.818,0.818	-0.618
1092	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16439580	16439703	1092	614,316,587	1125,614,954	291,276,298	309,240,286	198	99	7.70090546887e-10	6.63404832099e-08	0.214,0.205,0.235	0.32,0.365,0.343	-0.125
276	"SKIL"	"SKIL"	chr3	+	170359698	170361429	170359698	170359876	170360367	170361429	276	88,42,83	14,6,8	56,35,54	0,0,0	198	99	8.8180240887e-10	7.24308397239e-08	0.759,0.778,0.838	1.0,1.0,1.0	-0.208
5450	"PIN1"	"PIN1"	chr19	+	9849089	9849682	9849089	9849201	9849532	9849682	5450	545,340,523	43,0,31	440,286,430	9,0,0	198	99	8.69545879745e-10	7.24308397239e-08	0.864,1.0,0.894	0.961,1.0,1.0	-0.068
4948	"RBM39"	"RBM39"	chr20	-	35738967	35740887	35738967	35739017	35740823	35740887	4948	52,26,37	308,150,288	15,10,7	259,210,246	198	99	1.06969100244e-09	8.5867014105e-08	0.078,0.08,0.06	0.028,0.023,0.014	0.051
3099	"TMEM147"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35546944	35547029	3099	57,38,67	315,184,323	22,14,10	279,197,216	198	99	1.31983091123e-09	1.03592061744e-07	0.083,0.094,0.094	0.038,0.034,0.023	0.059
2203	"GAS5"	"GAS5"	chr1	-	173864256	173864506	173864256	173864304	173864483	173864506	2203	87,46,65	861,466,688	79,85,88	420,340,412	198	99	1.80816583928e-09	1.38835690094e-07	0.048,0.047,0.045	0.086,0.111,0.096	-0.051
6485	"UROD"	"UROD"	chr1	+	45013135	45013354	45013135	45013215	45013291	45013354	6485	54,31,55	239,112,253	11,6,13	177,127,132	174	99	1.908685765e-09	1.43435704723e-07	0.114,0.136,0.11	0.034,0.026,0.053	0.082
2622	"XBP1"	"XBP1"	chr22	-	28796046	28796192	28796046	28796121	28796147	28796192	2622	238,147,211	35,13,36	107,132,107	4,4,1	124	99	2.76051059789e-09	2.03127571495e-07	0.844,0.9,0.824	0.955,0.963,0.988	-0.113
815	"HMG20B"	"HMG20B"	chr19	+	3573691	3574586	3573691	3573800	3574382	3574586	815	117,53,80	71,35,69	40,30,16	76,47,83	198	99	3.36008798563e-09	2.42200627862e-07	0.452,0.431,0.367	0.208,0.242,0.088	0.237
3918	"SRSF1"	"SRSF1"	chr17	-	58004922	58005973	58004922	58005041	58005800	58005973	3918	1146,588,1080	27,9,21	1151,1023,1175	7,5,2	198	99	1.4318638053e-08	1.01146859206e-06	0.955,0.97,0.963	0.988,0.99,0.997	-0.029
2058	"FIBP"	"FIBP"	chr11	-	65884569	65884998	65884569	65884656	65884934	65884998	2058	28,12,22	260,169,311	1,4,2	212,140,199	198	99	1.69022862373e-08	1.17056617628e-06	0.051,0.034,0.034	0.002,0.014,0.005	0.033
6596	"LYPLA2"	"LYPLA2"	chr1	+	23794223	23794600	23794223	23794325	23794426	23794600	6596	57,33,49	138,81,171	18,19,12	154,114,124	198	99	2.1481175394e-08	1.45906752868e-06	0.171,0.169,0.125	0.055,0.077,0.046	0.096
5597	"CAD"	"CAD"	chr2	+	27233311	27233808	27233311	27233536	27233625	27233808	5597	13,8,14	71,43,58	2,3,3	89,82,97	187	99	2.27511012252e-08	1.51616772693e-06	0.088,0.09,0.113	0.012,0.019,0.016	0.081
1301	"ZNF131"	"ZNF131"	chr5	+	43161248	43161931	43161248	43161606	43161708	43161931	1301	37,26,34	206,107,153	42,26,21	47,34,47	198	99	2.49451428402e-08	1.63159712058e-06	0.082,0.108,0.1	0.309,0.277,0.183	-0.16
6002	"SRSF5"	"SRSF5"	chr14	+	69768797	69770540	69768797	69769251	69770466	69770540	6002	130,58,92	282,146,264	53,40,60	323,220,271	198	99	3.64153940335e-08	2.33853039502e-06	0.187,0.166,0.148	0.076,0.083,0.1	0.081
4771	"NXF1"	"NXF1"	chr11	-	62798538	62800486	62798538	62798575	62800376	62800486	4771	90,58,94	150,67,189	34,17,29	136,95,102	198	99	4.85192177546e-08	3.06017637695e-06	0.231,0.302,0.199	0.111,0.082,0.124	0.138
383	"BCKDHA"	"BCKDHA"	chr19	+	41410636	41411009	41410636	41410816	41410922	41411009	383	23,12,23	136,81,144	3,0,2	81,51,67	198	99	4.975142609e-08	3.08284275351e-06	0.078,0.069,0.074	0.018,0.0,0.015	0.063
2682	"HMGN2"	"HMGN2"	chr1	+	26473482	26473732	26473482	26473527	26473702	26473732	2682	88,47,56	1512,802,1388	20,21,34	1234,993,1130	198	99	6.39163667548e-08	3.82631537929e-06	0.028,0.028,0.02	0.008,0.01,0.015	0.014
3369	"RPS21"	"RPS21"	chr20	+	62388308	62388519	62388308	62388364	62388456	62388519	3369	124,58,112	240,139,209	31,41,32	176,138,156	190	99	6.3537096251e-08	3.82631537929e-06	0.212,0.179,0.218	0.084,0.134,0.097	0.098
5996	"PSME2"	"PSME2"	chr14	-	24145709	24146240	24145709	24145772	24146207	24146240	5996	47,34,37	257,113,249	16,20,11	234,222,214	198	99	7.68545509455e-08	4.52417123233e-06	0.084,0.131,0.069	0.033,0.043,0.025	0.061
6352	"SORBS3"	"SORBS3"	chr8	+	22566660	22566868	22566660	22566713	22566821	22566868	6352	60,18,41	74,45,59	21,5,3	63,54,48	198	99	8.46712986391e-08	4.90260699661e-06	0.288,0.167,0.258	0.143,0.044,0.03	0.165
4	"SLC44A2"	"SLC44A2"	chr19	+	10634755	10635073	10634755	10634887	10634973	10635073	4	92,42,84	874,507,858	43,14,30	735,491,739	184	99	1.24879025232e-07	7.11407608257e-06	0.054,0.043,0.05	0.031,0.015,0.021	0.027
5100	"TGOLN2"	"TGOLN2"	chr2	-	85326507	85327685	85326507	85326804	85326978	85327685	5100	505,302,467	163,111,157	337,277,290	61,28,55	198	99	1.38273412498e-07	7.75209036417e-06	0.608,0.576,0.598	0.734,0.832,0.725	-0.17
5329	"SNHG12"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28580559	28580646	5329	8,6,2	63,38,55	12,18,24	39,24,46	198	99	1.55788225986e-07	8.5975627216e-06	0.06,0.073,0.018	0.133,0.273,0.207	-0.154
5418	"HCFC1R1"	"HCFC1R1"	chr16	-	3023232	3023530	3023232	3023361	3023473	3023530	5418	30,25,37	93,33,94	12,19,10	127,83,111	198	99	1.59119889487e-07	8.64632999489e-06	0.139,0.275,0.164	0.045,0.103,0.043	0.129
1290	"CIRBP"	"CIRBP"	chr19	+	1271980	1273172	1271980	1272051	1272426	1273172	1290	42,18,52	88,65,64	6,9,6	63,44,59	198	99	1.93481398458e-07	1.03541863538e-05	0.193,0.122,0.289	0.045,0.093,0.048	0.139
