"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"X1stExonStart_0base"	"X1stExonEnd"	"X2ndExonStart_0base"	"X2ndExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
7173	"MEMO1"	"MEMO1"	chr2	-	31883385	31883462	31932066	31932135	31869847	31869952	31943301	31943383	7173	49,28,125	89,65,95	0,0,43	89,74,70	168	176	1.88896947928e-06	0.000313808802701	0.366,0.311,0.58	0.0,0.0,0.392	0.288
4114	"ALDH7A1"	"ALDH7A1"	chr5	-	126575419	126575464	126577078	126577211	126570781	126570859	126582850	126582974	4114	187,98,141	69,34,60	238,176,223	42,22,49	232	144	2.01942335665e-06	0.000330238825792	0.627,0.641,0.593	0.779,0.832,0.739	-0.163
4874	"SEPT2"	"SEPT2"	chr2	+	241324215	241324241	241324408	241324662	241315945	241315982	241325992	241326113	4874	226,149,229	19,13,17	339,296,317	8,7,4	125	353	2.24842047603e-06	0.000357946545256	0.971,0.97,0.974	0.992,0.992,0.996	-0.022
10840	"DPM1"	"DPM1"	chr20	-	50941128	50941209	50942030	50942126	50940864	50940933	50945736	50945762	10840	692,368,711	23,18,19	438,377,493	1,7,4	195	180	2.25725893244e-06	0.000357946545256	0.965,0.95,0.972	0.998,0.98,0.991	-0.027
10776	"MLH3"	"MLH3"	chr14	-	75033418	75033490	75039910	75040015	75032067	75032179	75041614	75041700	10776	7,4,3	1,4,9	9,7,5	0,1,0	204	171	2.60553480969e-06	0.000407007870421	0.854,0.456,0.218	1.0,0.854,1.0	-0.442
622	"PMF1-BGLAP"	"PMF1-BGLAP"	chr1	+	156233627	156233728	156236287	156236483	156213008	156213176	156242552	156242591	622	35,11,27	253,160,292	10,2,5	189,139,200	200	295	2.87467257409e-06	0.00044244592883	0.169,0.092,0.12	0.072,0.021,0.036	0.084
3747	"RNF181"	"RNF181"	chr2	+	85596856	85596931	85597103	85597178	85596518	85596649	85597444	85597604	3747	38,18,35	484,269,425	3,6,9	271,193,235	174	174	3.2853679266e-06	0.000498328416229	0.073,0.063,0.076	0.011,0.03,0.037	0.045
9986	"TIMM50"	"TIMM50"	chr19	+	39482884	39482916	39483134	39483156	39480849	39480961	39485687	39485807	9986	9,3,4	9,3,9	10,3,2	1,1,0	131	121	3.85822290883e-06	0.00057685944234	0.48,0.48,0.291	0.902,0.735,1.0	-0.462
8122	"RNF121"	"RNF121"	chr11	+	71962151	71962289	71982806	71982915	71960749	71960891	71987003	71987111	8122	8,2,13	98,41,75	1,1,0	72,45,56	237	208	3.97301657895e-06	0.000585656218525	0.067,0.041,0.132	0.012,0.019,0.0	0.07
7916	"ZNF133"	"ZNF133"	chr20	+	18297984	18298062	18305007	18305178	18288282	18288604	18305680	18305807	7916	9,2,5	9,8,5	4,2,8	0,0,2	177	270	4.41551556152e-06	0.000641844248151	0.604,0.276,0.604	1.0,1.0,0.859	-0.458
3290	"L3MBTL1"	"L3MBTL1"	chr20	+	43515008	43515159	43515291	43515415	43514412	43514776	43516092	43516177	3290	2,3,2	3,4,0	0,0,0	3,1,1	250	223	5.23074093861e-06	0.000749930611829	0.373,0.401,1.0	0.0,0.0,0.0	0.591
9948	"BANP"	"BANP"	chr16	+	87984059	87984259	88006089	88006265	87981035	87981127	88018427	88018455	9948	85,34,54	127,65,122	72,50,63	67,41,50	299	275	5.90952282153e-06	0.000835798187164	0.381,0.325,0.289	0.497,0.529,0.537	-0.189
1761	"ALKBH3"	"ALKBH3"	chr11	+	43882582	43882731	43883084	43883188	43880849	43881179	43886605	43886653	1761	232,145,200	15,5,15	53,72,66	1,0,0	248	203	6.45587970693e-06	0.000900896493503	0.927,0.96,0.916	0.977,1.0,1.0	-0.058
11489	"ATF2"	"ATF2"	chr2	-	175080659	175080765	175092542	175092616	175074999	175075087	175093060	175093267	11489	15,9,8	81,39,65	1,2,2	54,58,40	173	205	7.24988356171e-06	0.000998385281011	0.18,0.215,0.127	0.021,0.039,0.056	0.135
321	"TBCEL"	"TBCEL"	chr11	+	121053629	121053732	121055051	121055308	121047527	121047667	121058344	121058471	321	9,3,6	57,30,44	0,0,0	5,8,9	202	356	7.55913070383e-06	0.00102745275255	0.218,0.15,0.194	0.0,0.0,0.0	0.187
10925	"SLMAP"	"SLMAP"	chr3	+	57864806	57864857	57871635	57871698	57864547	57864716	57896510	57896591	10925	38,33,31	3,10,17	25,12,37	1,0,2	150	162	7.77379064609e-06	0.00104308324233	0.932,0.781,0.663	0.964,1.0,0.952	-0.18
4774	"COPZ1"	"COPZ1"	chr12	+	54340546	54340615	54343224	54343316	54325126	54325181	54345459	54345515	4774	37,18,33	241,157,259	44,56,69	203,183,230	168	191	7.95619100702e-06	0.00105404424151	0.149,0.115,0.127	0.198,0.258,0.254	-0.106
1351	"ZNF346"	"ZNF346"	chr5	+	177062057	177062151	177064511	177064601	177041777	177041870	177079381	177081189	1351	7,1,10	4,4,5	7,2,3	1,0,0	193	189	8.32498828884e-06	0.00108911659289	0.632,0.197,0.662	0.873,1.0,1.0	-0.461
6302	"SLC1A6"	"SLC1A6"	chr19	-	14956475	14956709	14962001	14962345	14954134	14954329	14968302	14968507	6302	524,273,564	204,116,255	1365,835,1006	795,553,746	443	333	8.55454601933e-06	0.00110533183504	0.659,0.639,0.624	0.563,0.532,0.503	0.108
3325	"SLC50A1"	"SLC50A1"	chr1	+	155136298	155136376	155136827	155136951	155135849	155135991	155137978	155138098	3325	185,113,200	76,42,81	200,157,199	55,33,22	177	223	1.03327908242e-05	0.00130961207905	0.754,0.772,0.757	0.821,0.857,0.919	-0.105
6221	"CTH"	"CTH"	chr1	+	70424284	70424416	70429793	70429851	70421565	70421675	70430316	70430394	6221	123,61,118	15,8,15	8,23,22	0,1,0	231	157	1.03858018881e-05	0.00130961207905	0.848,0.838,0.842	1.0,0.94,1.0	-0.137
690	"COBLL1"	"COBLL1"	chr2	-	164779654	164779785	164841155	164841246	164743686	164743875	164843651	164843679	690	14,8,14	1,0,1	9,6,8	5,11,1	190	230	1.05814350322e-05	0.00131839641723	0.944,1.0,0.944	0.685,0.398,0.906	0.3
1818	"CREM"	"CREM"	chr10	+	35148367	35148491	35188199	35188388	35127062	35127193	35206894	35207051	1818	38,15,52	40,18,42	42,26,47	12,6,20	223	288	1.08327218418e-05	0.00132421807323	0.551,0.518,0.615	0.819,0.848,0.752	-0.245
6801	"SLC13A3"	"SLC13A3"	chr20	-	46599970	46600037	46610445	46610609	46596156	46596342	46613459	46613725	6801	24,10,34	7,2,2	3,3,4	0,0,0	263	166	1.08812109973e-05	0.00132421807323	0.684,0.759,0.915	1.0,1.0,1.0	-0.214
6303	"SLC1A6"	"SLC1A6"	chr19	-	14956475	14956709	14962001	14962345	14954134	14954329	14971736	14971874	6303	526,274,566	204,118,255	1368,841,1012	795,553,745	443	333	1.13567176063e-05	0.001355969493	0.66,0.636,0.625	0.564,0.533,0.505	0.106
9477	"ANXA2"	"ANXA2"	chr15	-	60396279	60396427	60397257	60397338	60386027	60386086	60397942	60397986	9477	500,283,401	48,33,64	488,425,421	124,79,93	180	247	1.14012340325e-05	0.001355969493	0.935,0.922,0.896	0.844,0.881,0.861	0.056
8400	"DPY30"	"DPY30"	chr2	-	31891991	31892134	31932066	31932135	31869847	31869952	31943301	31943383	8400	49,28,125	126,69,87	0,0,43	68,64,99	168	242	1.20875412262e-05	0.00142144052217	0.359,0.369,0.674	0.0,0.0,0.385	0.339
10823	"TROAP"	"TROAP"	chr12	+	49323844	49324037	49325746	49325884	49323603	49323752	49326667	49326720	10823	359,162,331	30,25,27	309,236,264	11,3,17	292	237	1.33501887798e-05	0.00155247861966	0.907,0.84,0.909	0.958,0.985,0.926	-0.071
2790	"NR2C1"	"NR2C1"	chr12	-	95028386	95028509	95049067	95049233	95021892	95022403	95051761	95051943	2790	62,32,47	3,2,14	40,21,23	1,0,0	265	222	1.38628609065e-05	0.00158675143176	0.945,0.931,0.738	0.971,1.0,1.0	-0.119
9466	"ANXA2"	"ANXA2"	chr15	-	60360940	60361054	60364428	60364523	60357145	60357236	60386027	60386086	9466	138,49,76	2697,1540,2470	74,61,89	3700,2896,3431	194	213	1.39481303002e-05	0.00158675143176	0.053,0.034,0.033	0.021,0.023,0.028	0.016
8730	"ATAD3A"	"ATAD3A"	chr1	+	1520547	1520617	1522743	1522899	1520140	1520306	1523510	1523567	8730	114,70,113	111,55,66	233,152,173	52,57,92	169	255	1.52938725495e-05	0.00172113623767	0.608,0.658,0.721	0.871,0.801,0.739	-0.141
2884	"GATSL2"	"GATSL2"	chr7	+	75021873	75021956	75024439	75024534	75020038	75020149	75024633	75024798	2884	7,2,5	2,6,6	1,0,1	13,4,4	182	194	1.59871118632e-05	0.00176528634836	0.789,0.262,0.47	0.076,0.0,0.21	0.412
3117	"RAB5A"	"RAB5A"	chr3	+	19970547	19970717	19975600	19975752	19950805	19951061	19976046	19976169	3117	14,15,23	507,236,514	5,3,1	281,236,269	269	251	1.6023524087e-05	0.00176528634836	0.025,0.056,0.04	0.016,0.012,0.003	0.03
6301	"SLC1A6"	"SLC1A6"	chr19	-	14956475	14956709	14962001	14962345	14954134	14954329	14964318	14964361	6301	683,365,715	204,120,256	1754,1116,1335	795,554,749	443	333	1.67356958753e-05	0.00182453951074	0.716,0.696,0.677	0.624,0.602,0.573	0.097
1134	"HNRNPC"	"HNRNPC"	chr14	-	21263310	21263336	21263666	21263829	21233952	21234229	21269297	21269425	1134	199,120,208	1064,575,1066	200,147,206	1548,1316,1561	262	125	1.81258535873e-05	0.00193576718005	0.082,0.091,0.085	0.058,0.051,0.059	0.03
10687	"ARNTL2"	"ARNTL2"	chr12	+	27370128	27370230	27376345	27376387	27368261	27368412	27380246	27380404	10687	2,3,3	0,0,1	3,3,0	1,1,4	201	141	1.8075307499e-05	0.00193576718005	1.0,1.0,0.678	0.678,0.678,0.0	0.441
4963	"DMKN"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35505938	35505986	35510183	35510252	4963	188,101,181	21,8,14	145,95,127	1,1,7	150	135	1.90256140062e-05	0.00200324446045	0.89,0.919,0.921	0.992,0.988,0.942	-0.064
7069	"KIAA1217"	"KIAA1217"	chr10	+	24536773	24536893	24542882	24544481	24533069	24533237	24544980	24545103	7069	7,7,18	856,514,1004	20,18,13	436,396,515	219	1698	1.91404974245e-05	0.00200324446045	0.06,0.096,0.122	0.262,0.261,0.164	-0.136
4196	"ATP6V1E2"	"ATP6V1E2"	chr2	-	46536610	46536703	46541389	46541453	46535812	46535927	46542216	46542557	4196	10,7,14	18,27,22	0,4,0	24,18,13	163	192	2.00327246791e-05	0.0020758663019	0.396,0.234,0.428	0.0,0.207,0.0	0.284
9753	"PQLC1"	"PQLC1"	chr18	-	79930227	79930311	79933968	79934022	79919183	79919400	79943328	79943462	9753	51,30,53	6,1,11	35,21,29	0,0,1	153	183	2.03496083246e-05	0.00208802941888	0.91,0.973,0.852	1.0,1.0,0.972	-0.079
3118	"RAB5A"	"RAB5A"	chr3	+	19970547	19970717	19975642	19975752	19950805	19951061	19976046	19976169	3118	14,15,23	263,126,275	5,3,1	158,113,132	269	209	2.06154525033e-05	0.00209477015436	0.04,0.085,0.061	0.024,0.02,0.006	0.045
9529	"TDRD3"	"TDRD3"	chr13	+	60444682	60444748	60460379	60460540	60439687	60439772	60467237	60467379	9529	10,6,7	24,13,21	2,0,1	12,12,22	165	260	2.18570092454e-05	0.00219957171887	0.396,0.421,0.344	0.208,0.0,0.067	0.295
