"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"riExonStart_0base"	"riExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
2210	"GAS5"	"GAS5"	chr1	-	173865856	173866206	173865856	173865894	173866176	173866206	2210	104,55,93	1584,876,1563	136,96,117	774,769,789	381	99	3.86912724082e-13	4.2372805601e-11	0.017,0.016,0.015	0.044,0.031,0.037	-0.021
5654	"HMGN1"	"HMGN1"	chr21	-	39345145	39348339	39345145	39345274	39348291	39348339	5654	858,521,791	1326,812,1307	452,359,431	1356,1098,1460	3116	99	3.82915921193e-13	4.2372805601e-11	0.02,0.02,0.019	0.01,0.01,0.009	0.01
142	"VPS28"	"VPS28"	chr8	-	144425682	144426208	144425682	144425772	144426025	144426208	142	87,79,107	332,217,348	23,14,15	190,170,202	352	99	5.38236122338e-13	5.72113337097e-11	0.069,0.093,0.08	0.033,0.023,0.02	0.055
136	"VPS28"	"VPS28"	chr8	-	144423600	144424132	144423600	144423922	144424040	144424132	136	383,204,417	103,63,73	103,52,53	71,48,64	217	99	7.99915689242e-13	8.25970085977e-11	0.629,0.596,0.723	0.398,0.331,0.274	0.315
2203	"GAS5"	"GAS5"	chr1	-	173864256	173864506	173864256	173864304	173864483	173864506	2203	107,66,90	861,466,688	128,118,117	420,340,412	278	99	9.73665592596e-13	9.77452069901e-11	0.042,0.048,0.045	0.098,0.11,0.092	-0.055
3924	"BRAT1"	"BRAT1"	chr7	-	2539785	2541052	2539785	2539888	2540978	2541052	3924	142,73,90	288,178,288	162,94,128	153,90,143	1189	99	2.30293561998e-12	2.24940792719e-10	0.039,0.033,0.025	0.081,0.08,0.069	-0.044
2912	"RPL8"	"RPL8"	chr8	-	144791276	144791495	144791276	144791307	144791370	144791495	2912	11529,6414,11531	0,0,0	10168,7609,8646	1,0,473	162	99	2.97473157218e-12	2.82912628996e-10	1.0,1.0,1.0	1.0,1.0,0.918	0.027
5701	"EWSR1"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599	5701	1008,530,815	66,42,58	623,442,514	99,73,98	2874	99	2.08224548714e-11	1.92954748475e-09	0.345,0.303,0.326	0.178,0.173,0.153	0.157
4771	"NXF1"	"NXF1"	chr11	-	62798538	62800486	62798538	62798575	62800376	62800486	4771	894,512,823	150,67,189	307,232,267	136,95,102	1900	99	2.5793034375e-11	2.33040065578e-09	0.237,0.285,0.185	0.105,0.113,0.12	0.123
5094	"CDC37"	"CDC37"	chr19	-	10395227	10395543	10395227	10395343	10395434	10395543	5094	239,152,218	1111,694,1188	166,135,124	1520,1190,1465	190	99	4.90297802358e-11	4.32179575054e-09	0.101,0.102,0.087	0.054,0.056,0.042	0.046
137	"VPS28"	"VPS28"	chr8	-	144424214	144424819	144424214	144424268	144424717	144424819	137	320,151,247	381,173,350	54,34,68	179,125,151	548	99	6.87695456136e-11	5.85739066552e-09	0.132,0.136,0.113	0.052,0.047,0.075	0.069
5702	"EWSR1"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291564	29291599	5702	1020,534,828	84,57,62	636,455,525	107,104,102	2877	99	6.96922519694e-11	5.85739066552e-09	0.295,0.244,0.315	0.17,0.131,0.15	0.134
2209	"GAS5"	"GAS5"	chr1	-	173865228	173865547	173865228	173865282	173865509	173865547	2209	312,147,268	1186,680,1128	234,218,242	554,422,506	326	99	7.49112993859e-11	6.15294172683e-09	0.074,0.062,0.067	0.114,0.136,0.127	-0.058
1092	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16439580	16439703	1092	619,317,597	1125,614,954	301,289,308	309,240,286	265	99	1.20211507415e-10	9.65431972884e-09	0.171,0.162,0.189	0.267,0.31,0.287	-0.114
3099	"TMEM147"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35546944	35547029	3099	64,42,78	315,184,323	23,15,13	279,197,216	235	99	1.41670231102e-10	1.11303525044e-08	0.079,0.088,0.092	0.034,0.031,0.025	0.056
2544	"WRAP53"	"WRAP53"	chr17	+	7688476	7689079	7688476	7688561	7688647	7689079	2544	10,1,7	93,49,123	16,20,26	59,47,59	185	99	1.52896584282e-10	1.17567713956e-08	0.054,0.011,0.03	0.127,0.185,0.191	-0.136
5996	"PSME2"	"PSME2"	chr14	-	24145709	24146240	24145709	24145772	24146207	24146240	5996	89,57,70	257,113,249	32,28,29	234,222,214	534	99	2.82914358607e-10	2.13010935835e-08	0.06,0.086,0.05	0.025,0.023,0.025	0.041
826	"INO80E"	"INO80E"	chr16	+	29996243	29996617	29996243	29996391	29996546	29996617	826	62,61,89	244,120,251	33,12,17	149,156,203	254	99	3.02150193754e-10	2.2285118372e-08	0.09,0.165,0.121	0.079,0.029,0.032	0.079
3421	"FLII"	"FLII"	chr17	-	18245743	18246062	18245743	18245850	18245933	18246062	3421	12,29,15	220,101,180	4,0,2	196,119,147	182	99	3.15385273453e-10	2.27960475652e-08	0.029,0.135,0.043	0.011,0.0,0.007	0.063
2485	"CASC3"	"CASC3"	chr17	+	40163480	40164166	40163480	40163602	40163885	40164166	2485	877,477,814	14,18,15	457,314,406	0,0,0	382	99	3.23251758694e-10	2.29065069788e-08	0.942,0.873,0.934	1.0,1.0,1.0	-0.084
5450	"PIN1"	"PIN1"	chr19	+	9849089	9849682	9849089	9849201	9849532	9849682	5450	1158,680,1104	43,0,31	953,620,948	9,0,0	430	99	3.70095398772e-10	2.57216302147e-08	0.861,1.0,0.891	0.961,1.0,1.0	-0.07
2682	"HMGN2"	"HMGN2"	chr1	+	26473482	26473732	26473482	26473527	26473702	26473732	2682	116,75,67	1512,802,1388	28,28,41	1234,993,1130	274	99	4.26345736493e-10	2.85335831794e-08	0.027,0.033,0.017	0.008,0.01,0.013	0.015
5592	"GABARAPL1"	"GABARAPL1"	chr12	+	10213835	10214187	10213835	10213974	10214073	10214187	5592	4,4,3	5,2,2	2,1,2	0,0,0	198	99	4.22824553148e-10	2.85335831794e-08	0.286,0.5,0.429	1.0,1.0,1.0	-0.595
2058	"FIBP"	"FIBP"	chr11	-	65884569	65884998	65884569	65884656	65884934	65884998	2058	57,30,39	260,169,311	8,8,9	212,140,199	377	99	4.4258718912e-10	2.90820018451e-08	0.054,0.045,0.032	0.01,0.015,0.012	0.031
1589	"ASTE1"	"ASTE1"	chr3	-	131024004	131025331	131024004	131024238	131025163	131025331	1589	235,137,252	15,8,12	121,110,121	0,1,0	1024	99	5.24714716121e-10	3.38628390011e-08	0.602,0.623,0.67	1.0,0.914,1.0	-0.34
2558	"PSMD11"	"PSMD11"	chr17	+	32479250	32480197	32479250	32479376	32480145	32480197	2558	1,4,12	0,0,0	4,9,3	1,3,2	868	99	6.14803763455e-10	3.89807158092e-08	1.0,1.0,1.0	0.313,0.255,0.146	0.762
4265	"DDX17"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	4265	1584,927,1491	458,289,494	1289,920,1190	216,160,199	4039	99	1.11690079407e-09	6.95944736167e-08	0.078,0.073,0.069	0.128,0.124,0.128	-0.053
6152	"AMT"	"AMT"	chr3	-	49419709	49420342	49419709	49419788	49420210	49420342	6152	1,4,9	0,0,1	0,1,0	1,1,1	521	99	1.42230427436e-09	8.71221635176e-08	1.0,1.0,0.631	0.0,0.16,0.0	0.824
873	"MRPS22"	"MRPS22"	chr3	+	139350178	139351060	139350178	139350322	139351030	139351060	873	53,21,44	0,0,0	55,37,49	3,6,4	807	99	1.56466228862e-09	9.2702702469e-08	1.0,1.0,1.0	0.692,0.431,0.6	0.426
3918	"SRSF1"	"SRSF1"	chr17	-	58004922	58005973	58004922	58005041	58005800	58005973	3918	3569,2033,3550	27,9,21	3988,3477,3944	7,5,2	858	99	1.56471080537e-09	9.2702702469e-08	0.938,0.963,0.951	0.985,0.988,0.996	-0.039
1091	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16439527	16439703	1091	29,17,30	471,608,1008	32,31,38	270,410,267	212	99	1.76199022039e-09	1.0270697833e-07	0.028,0.013,0.014	0.052,0.034,0.062	-0.031
1301	"ZNF131"	"ZNF131"	chr5	+	43161248	43161931	43161248	43161606	43161708	43161931	1301	37,27,34	206,107,153	42,27,24	47,34,47	201	99	1.9033971066e-09	1.07756260362e-07	0.081,0.111,0.099	0.306,0.281,0.201	-0.166
6485	"UROD"	"UROD"	chr1	+	45013135	45013354	45013135	45013215	45013291	45013354	6485	54,31,55	239,112,253	11,6,13	177,127,132	175	99	1.90824589463e-09	1.07756260362e-07	0.113,0.135,0.11	0.034,0.026,0.053	0.082
276	"SKIL"	"SKIL"	chr3	+	170359698	170361429	170359698	170359876	170360367	170361429	276	348,175,293	14,6,8	181,161,183	0,0,0	590	99	2.09452410971e-09	1.164555405e-07	0.807,0.83,0.86	1.0,1.0,1.0	-0.168
4615	"HNRNPH3"	"HNRNPH3"	chr10	+	68337198	68338687	68337198	68337333	68338502	68338687	4615	529,344,481	249,122,225	550,430,457	137,75,106	1268	99	2.15581508201e-09	1.18047207672e-07	0.142,0.18,0.143	0.239,0.309,0.252	-0.112
6235	"ST3GAL1"	"ST3GAL1"	chr8	-	133475718	133476600	133475718	133476074	133476277	133476600	6235	17,4,9	59,26,64	20,17,18	17,16,7	302	99	2.63501276354e-09	1.42133375036e-07	0.086,0.048,0.044	0.278,0.258,0.457	-0.272
1470	"ZMYM5"	"ZMYM5"	chr13	-	19851354	19852190	19851354	19851448	19851688	19852190	1470	2,4,4	109,36,78	15,7,4	21,16,19	339	99	2.9153537362e-09	1.48468709467e-07	0.005,0.031,0.015	0.173,0.113,0.058	-0.098
2622	"XBP1"	"XBP1"	chr22	-	28796046	28796192	28796046	28796121	28796147	28796192	2622	238,147,211	35,13,36	107,132,107	4,4,1	125	99	2.79765577371e-09	1.48468709467e-07	0.843,0.9,0.823	0.955,0.963,0.988	-0.113
2869	"GSTK1"	"GSTK1"	chr7	+	143264547	143265092	143264547	143264676	143264991	143265092	2869	73,40,79	306,206,388	28,12,18	297,171,269	414	99	2.90692769855e-09	1.48468709467e-07	0.054,0.044,0.046	0.022,0.017,0.016	0.03
5329	"SNHG12"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28580559	28580646	5329	38,15,32	63,38,55	59,52,75	39,24,46	677	99	2.91678980968e-09	1.48468709467e-07	0.081,0.055,0.078	0.181,0.241,0.193	-0.134
5580	"PCNXL2"	"PCNXL2"	chr1	-	232984135	232986540	232984135	232984477	232986091	232986540	5580	28,19,30	25,4,13	75,55,72	4,2,6	1713	99	3.93137866705e-09	1.97333368093e-07	0.061,0.215,0.118	0.52,0.614,0.41	-0.383
1097	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16440253	16439326	16439703	16440184	16440253	1097	128,66,127	1206,738,1223	153,96,92	640,488,559	580	99	5.98974336796e-09	2.96533322354e-07	0.018,0.015,0.017	0.039,0.032,0.027	-0.016
5148	"SRSF7"	"SRSF7"	chr2	-	38748578	38749705	38748578	38748653	38749528	38749705	5148	528,317,548	512,286,550	282,254,316	520,429,512	974	99	7.78971276372e-09	3.80432728758e-07	0.095,0.101,0.092	0.052,0.057,0.059	0.04
1561	"OGT"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	1561	849,459,703	41,28,52	364,315,325	48,45,56	3370	99	8.76326411436e-09	4.22272486791e-07	0.378,0.325,0.284	0.182,0.171,0.146	0.163
383	"BCKDHA"	"BCKDHA"	chr19	+	41410636	41411009	41410636	41410816	41410922	41411009	383	26,13,23	136,81,144	3,0,2	81,51,67	205	99	1.38941191885e-08	6.60701930885e-07	0.085,0.072,0.072	0.018,0.0,0.014	0.066
1609	"NAGK"	"NAGK"	chr2	+	71068649	71070586	71068649	71068712	71070501	71070586	1609	95,49,101	121,51,115	21,35,42	96,94,97	1888	99	1.54741736091e-08	7.20528768463e-07	0.04,0.048,0.044	0.011,0.019,0.022	0.027
5541	"TNK1"	"TNK1"	chr17	+	7382835	7383320	7382835	7383089	7383249	7383320	5541	28,16,50	18,9,10	4,5,6	22,20,13	259	99	1.55509806143e-08	7.20528768463e-07	0.373,0.405,0.656	0.065,0.087,0.15	0.377
6596	"LYPLA2"	"LYPLA2"	chr1	+	23794223	23794600	23794223	23794325	23794426	23794600	6596	57,33,49	138,81,171	18,19,12	154,114,124	200	99	2.14837382329e-08	9.82813037642e-07	0.17,0.168,0.124	0.055,0.076,0.046	0.095
5597	"CAD"	"CAD"	chr2	+	27233311	27233808	27233311	27233536	27233625	27233808	5597	13,8,14	71,43,58	2,3,3	89,82,97	188	99	2.27690295507e-08	1.02859090995e-06	0.088,0.089,0.113	0.012,0.019,0.016	0.081
5420	"MRPL20"	"MRPL20"	chr1	-	1405808	1407019	1405808	1405886	1406908	1407019	5420	103,54,101	434,256,454	55,37,49	514,422,478	1121	99	2.36891010141e-08	1.05694334648e-06	0.021,0.018,0.019	0.009,0.008,0.009	0.011
2133	"THAP7"	"THAP7"	chr22	-	21000646	21001411	21000646	21000787	21001255	21001411	2133	36,22,26	335,201,373	46,26,24	116,108,148	567	99	2.89460025948e-08	1.27574211436e-06	0.018,0.019,0.012	0.065,0.04,0.028	-0.028
4992	"PFDN5"	"PFDN5"	chr12	+	53295838	53296275	53295838	53295941	53296243	53296275	4992	91,57,74	408,249,386	40,22,45	428,330,366	401	99	3.21310278384e-08	1.39905463383e-06	0.052,0.053,0.045	0.023,0.016,0.029	0.027
4682	"SNHG5"	"SNHG5"	chr6	-	85678135	85678736	85678135	85678188	85678693	85678736	4682	178,107,213	156,89,133	306,176,286	83,83,94	604	99	4.50349371128e-08	1.93757455626e-06	0.158,0.165,0.208	0.377,0.258,0.333	-0.146
3525	"RPL10A"	"RPL10A"	chr6	+	35468419	35468873	35468419	35468439	35468798	35468873	3525	223,112,225	903,508,775	126,96,107	914,657,812	458	99	5.07080499812e-08	2.15598697214e-06	0.051,0.045,0.059	0.029,0.031,0.028	0.022
3369	"RPS21"	"RPS21"	chr20	+	62388308	62388519	62388308	62388364	62388456	62388519	3369	124,58,112	240,139,209	31,41,32	176,138,156	191	99	6.35212692446e-08	2.66937054709e-06	0.211,0.178,0.217	0.084,0.133,0.096	0.098
971	"ALKBH2"	"ALKBH2"	chr12	-	109092506	109093472	109092506	109092787	109093246	109093472	971	137,53,132	200,90,160	123,57,86	49,43,56	558	99	6.83577742189e-08	2.81390814739e-06	0.108,0.095,0.128	0.308,0.19,0.214	-0.127
1270	"RNF126"	"RNF126"	chr19	-	648881	649748	648881	648975	649678	649748	1270	73,41,82	208,141,243	15,9,19	136,98,116	802	99	6.8517962637e-08	2.81390814739e-06	0.042,0.035,0.04	0.013,0.011,0.02	0.024
5418	"HCFC1R1"	"HCFC1R1"	chr16	-	3023232	3023530	3023232	3023361	3023473	3023530	5418	30,26,40	93,33,94	12,19,11	127,83,111	211	99	8.06074473836e-08	3.27320578477e-06	0.131,0.27,0.166	0.042,0.097,0.044	0.128
4083	"MCM7"	"MCM7"	chr7	-	100099022	100099753	100099022	100099403	100099588	100099753	4083	76,47,66	456,297,509	15,8,18	237,202,269	284	99	9.6378731218e-08	3.8701414958e-06	0.055,0.052,0.043	0.022,0.014,0.023	0.03
4689	"UBE2T"	"UBE2T"	chr1	-	202333009	202333335	202333009	202333093	202333236	202333335	4689	24,19,21	223,118,241	6,5,5	204,179,190	242	99	1.02185929274e-07	4.05824119117e-06	0.042,0.062,0.034	0.012,0.011,0.011	0.035
2128	"CLPP"	"CLPP"	chr19	+	6361868	6362542	6361868	6361940	6362445	6362542	2128	117,65,130	213,133,207	50,48,29	192,121,175	604	99	1.16720154986e-07	4.54109987991e-06	0.083,0.074,0.093	0.041,0.061,0.026	0.041
6352	"SORBS3"	"SORBS3"	chr8	+	22566660	22566868	22566660	22566713	22566821	22566868	6352	61,19,42	74,45,59	23,5,3	63,54,48	207	99	1.16857301835e-07	4.54109987991e-06	0.283,0.168,0.254	0.149,0.042,0.029	0.162
4063	"BECN1"	"BECN1"	chr17	-	42818786	42819609	42818786	42818877	42819547	42819609	4063	94,49,65	126,54,113	15,14,21	86,35,70	769	99	1.20614262578e-07	4.63723345699e-06	0.088,0.105,0.069	0.022,0.049,0.037	0.051
6472	"PFKL"	"PFKL"	chr21	+	44313912	44316339	44313912	44314021	44316243	44316339	6472	93,43,60	141,65,161	58,27,33	209,138,161	2321	99	1.22845967732e-07	4.67331923562e-06	0.027,0.027,0.016	0.012,0.008,0.009	0.014
4	"SLC44A2"	"SLC44A2"	chr19	+	10634755	10635073	10634755	10634887	10634973	10635073	4	92,42,84	874,507,858	43,14,30	735,491,739	185	99	1.24939774859e-07	4.70346194105e-06	0.053,0.042,0.05	0.03,0.015,0.021	0.026
2685	"HMGN2"	"HMGN2"	chr1	+	26473482	26474135	26473482	26473732	26474084	26474135	2685	197,111,160	1125,589,1043	90,74,76	956,763,873	451	99	1.58754961177e-07	5.91484979066e-06	0.037,0.04,0.033	0.02,0.021,0.019	0.017
258	"MYL6"	"MYL6"	chr12	+	56158683	56159730	56158683	56158711	56159622	56159730	258	1689,904,1561	23,10,0	939,912,1065	0,2,0	1010	99	2.74455709715e-07	1.01212544379e-05	0.878,0.899,1.0	1.0,0.978,1.0	-0.067
1699	"WBP1"	"WBP1"	chr2	+	74459437	74459745	74459437	74459552	74459642	74459745	1699	7,2,5	2,2,3	4,4,3	0,0,0	189	99	3.07166229674e-07	1.12131187277e-05	0.647,0.344,0.466	1.0,1.0,1.0	-0.514
5100	"TGOLN2"	"TGOLN2"	chr2	-	85326507	85327685	85326507	85326804	85326978	85327685	5100	639,396,618	163,111,157	425,364,375	61,28,55	273	99	3.11793676877e-07	1.12682234823e-05	0.587,0.564,0.588	0.716,0.825,0.712	-0.171
4062	"BECN1"	"BECN1"	chr17	-	42818543	42819609	42818543	42818680	42819547	42819609	4062	96,50,66	6,3,1	18,14,22	0,0,0	966	99	3.87370832189e-07	1.38609721538e-05	0.621,0.631,0.871	1.0,1.0,1.0	-0.292
1586	"MAF1"	"MAF1"	chr8	+	144106342	144106674	144106342	144106464	144106554	144106674	1586	233,131,264	1108,703,1128	62,45,57	544,384,506	189	99	3.98351120534e-07	1.4114126957e-05	0.099,0.089,0.109	0.056,0.058,0.056	0.042
1019	"DET1"	"DET1"	chr15	-	88530622	88531715	88530622	88531473	88531612	88531715	1019	25,12,28	14,0,8	8,3,17	0,0,0	238	99	4.04611816496e-07	1.41967680079e-05	0.426,1.0,0.593	1.0,1.0,1.0	-0.327
1053	"VEGFA"	"VEGFA"	chr6	+	43778888	43786484	43778888	43778918	43784540	43786484	1053	650,314,565	264,124,224	367,238,383	74,65,72	5721	99	4.90807494091e-07	1.70555604197e-05	0.041,0.042,0.042	0.079,0.06,0.084	-0.033
3591	"HNRNPH1"	"HNRNPH1"	chr5	-	179616125	179617110	179616125	179616218	179616868	179617110	3591	410,232,368	1202,635,1186	254,201,278	1339,975,1259	749	99	5.54690093968e-07	1.90919047581e-05	0.043,0.046,0.039	0.024,0.027,0.028	0.016
5753	"POLM"	"POLM"	chr7	-	44073782	44074530	44073782	44074025	44074397	44074530	5753	16,8,15	1,4,7	29,13,26	0,1,0	471	99	6.16141029641e-07	2.100692152e-05	0.771,0.296,0.311	1.0,0.732,1.0	-0.451
6453	"PNKP"	"PNKP"	chr19	-	49864178	49864403	49864178	49864236	49864323	49864403	6453	48,15,36	124,67,135	8,1,10	81,62,67	186	99	6.27163824984e-07	2.11828977896e-05	0.171,0.106,0.124	0.05,0.009,0.074	0.089
6167	"RHOT2"	"RHOT2"	chr16	+	669552	670175	669552	669606	670122	670175	6167	24,17,22	82,61,86	9,2,2	73,49,69	615	99	6.6803256471e-07	2.23543489709e-05	0.045,0.043,0.04	0.019,0.007,0.005	0.032
2202	"GAS5"	"GAS5"	chr1	-	173863900	173864304	173863900	173864075	173864256	173864304	2202	110,58,59	919,502,875	80,80,90	470,359,513	280	99	6.77466505228e-07	2.24620545862e-05	0.041,0.039,0.023	0.057,0.073,0.058	-0.028
1202	"MAGOHB"	"MAGOHB"	chr12	-	10607853	10609941	10607853	10607936	10609830	10609941	1202	34,20,30	34,19,50	9,16,10	54,54,34	1993	99	6.99314060437e-07	2.29756455856e-05	0.047,0.05,0.029	0.008,0.015,0.014	0.03
6688	"ZNF232"	"ZNF232"	chr17	-	5108925	5109868	5108925	5109052	5109393	5109868	6688	31,23,30	107,51,92	22,25,25	22,23,23	440	99	7.73530165254e-07	2.51850271822e-05	0.061,0.092,0.068	0.184,0.197,0.197	-0.119
1087	"CTDNEP1"	"CTDNEP1"	chr17	-	7243590	7244245	7243590	7243951	7244188	7244245	1087	641,368,619	16,14,16	424,295,342	1,1,4	336	99	7.82038526603e-07	2.52347074566e-05	0.922,0.886,0.919	0.992,0.989,0.962	-0.072
2094	"SLC35A5"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581178	112581326	2094	355,197,388	5,1,21	273,258,264	2,0,0	571	99	8.32366731318e-07	2.66210032476e-05	0.925,0.972,0.762	0.959,1.0,1.0	-0.1
4847	"GALT"	"GALT"	chr9	+	34647088	34647567	34647088	34647258	34647491	34647567	4847	7,6,9	20,11,12	3,0,0	35,6,17	332	99	8.53061286499e-07	2.70435393808e-05	0.095,0.14,0.183	0.025,0.0,0.0	0.131
2780	"SPAG5"	"SPAG5"	chr17	-	28578217	28578528	28578217	28578292	28578372	28578528	2780	22,10,25	43,30,43	7,1,8	33,51,52	179	99	1.02140831049e-06	3.20988663836e-05	0.221,0.156,0.243	0.105,0.011,0.078	0.142
3899	"ACAD8"	"ACAD8"	chr11	+	134259607	134261179	134259607	134259745	134261043	134261179	3899	103,52,106	60,38,55	20,23,29	35,39,34	1397	99	1.1554571967e-06	3.59984681799e-05	0.108,0.088,0.12	0.039,0.04,0.057	0.06
5376	"ALS2CL"	"ALS2CL"	chr3	-	46674565	46675976	46674565	46674739	46675617	46675976	5376	17,13,23	1,0,1	18,15,12	11,6,4	977	99	1.32741350289e-06	4.10023282004e-05	0.633,1.0,0.7	0.142,0.202,0.233	0.585
1878	"GALK1"	"GALK1"	chr17	-	75762703	75763439	75762703	75762885	75763319	75763439	1878	17,11,18	3,3,2	33,18,25	0,0,1	533	99	1.46191425832e-06	4.4774221437e-05	0.513,0.405,0.626	1.0,1.0,0.823	-0.426
2951	"RPS7"	"RPS7"	chr2	+	3575324	3575684	3575324	3575448	3575591	3575684	2951	72,38,52	107,45,80	35,20,23	91,86,85	242	99	1.55358135456e-06	4.71818740788e-05	0.216,0.257,0.21	0.136,0.087,0.1	0.12
4802	"STX4"	"STX4"	chr16	+	31034225	31034536	31034225	31034325	31034461	31034536	4802	30,14,29	57,43,64	14,5,8	69,50,77	235	99	1.58851073717e-06	4.78406483678e-05	0.181,0.121,0.16	0.079,0.04,0.042	0.1
5807	"AACS"	"AACS"	chr12	+	125124704	125125024	125124704	125124769	125124901	125125024	5807	6,9,8	38,19,40	3,0,1	53,33,47	231	99	1.70672968347e-06	5.09762072402e-05	0.063,0.169,0.079	0.024,0.0,0.009	0.093
1287	"CIRBP"	"CIRBP"	chr19	+	1270927	1271467	1270927	1271036	1271328	1271467	1287	85,43,65	7,1,6	20,14,37	0,0,0	391	99	1.73183718521e-06	5.13021277652e-05	0.755,0.916,0.733	1.0,1.0,1.0	-0.199
452	"RPL10"	"RPL10"	chrX	+	154399337	154399594	154399337	154399396	154399486	154399594	452	198,124,196	3011,1771,2642	152,77,114	2908,2482,2735	189	99	2.1206870684e-06	6.21951994386e-05	0.033,0.035,0.037	0.027,0.016,0.021	0.014
970	"CUL9"	"CUL9"	chr6	+	43196068	43196862	43196068	43196265	43196644	43196862	970	15,7,17	40,31,27	2,0,0	21,12,13	478	99	2.15118979796e-06	6.21951994386e-05	0.072,0.045,0.115	0.019,0.0,0.0	0.071
1487	"CIZ1"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179072	128179415	1487	548,293,513	53,25,35	254,177,175	39,32,44	267	99	2.14570353541e-06	6.21951994386e-05	0.793,0.813,0.845	0.707,0.672,0.596	0.159
1439	"JMJD7-PLA2G4B"	"JMJD7-PLA2G4B"	chr15	+	41836474	41836940	41836474	41836551	41836780	41836940	1439	19,10,10	24,9,16	2,3,2	17,14,21	328	99	2.24607498844e-06	6.34165235017e-05	0.193,0.251,0.159	0.034,0.061,0.028	0.16
