ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
58	"HINT2"	"HINT2"	chr9	-	35813265	35813367	35813265	35813338	35813444	35813549	58	2,6,2	63,58,37	0,2,0	88,39,24	127	99	0.0112702258099	0.228996620042	0.024,0.075,0.04	0.0,0.038,0.0	0.034
59	"HINT2"	"HINT2"	chr9	-	35813444	35813549	35813444	35813519	35813643	35813784	59	65,65,57	1,2,0	73,43,41	0,0,0	128	99	1	1.0	0.98,0.962,1.0	1.0,1.0,1.0	-0.019
60	"EXO1"	"EXO1"	chr1	+	241858505	241858718	241858629	241858718	241857344	241857482	60	112,129,71	0,0,0	103,78,65	0,6,0	198	99	0.171331569195	0.969801335066	1.0,1.0,1.0	1.0,0.867,1.0	0.044
61	"AANAT"	"AANAT"	chr17	+	76469116	76469327	76469172	76469327	76468671	76468909	61	0,2,0	3,2,0	0,0,1	1,0,0	154	99	1	1.0	0.0,0.391,NA	0.0,NA,1.0	-0.304
63	"ABCA2"	"ABCA2"	chr9	-	137012484	137012637	137012484	137012590	137012711	137012925	63	0,0,0	10,9,11	1,0,0	6,7,6	145	99	1	1.0	0.0,0.0,0.0	0.102,0.0,0.0	-0.034
65	"ABCA2"	"ABCA2"	chr9	-	137022940	137023840	137022940	137023052	137024142	137024236	65	1,2,0	6,9,4	0,0,3	5,4,1	198	99	0.261185930824	1.0	0.077,0.1,0.0	0.0,0.0,0.6	-0.141
67	"KIF23"	"KIF23"	chr15	+	69446282	69446364	69446285	69446364	69446008	69446091	67	68,79,39	1,4,0	86,33,44	1,0,0	101	99	0.497106473065	1.0	0.985,0.951,1.0	0.988,1.0,1.0	-0.017
68	"C11orf30"	"C11orf30"	chr11	+	76459932	76460085	76459935	76460085	76458182	76458358	68	15,33,8	9,5,1	12,7,8	5,3,0	101	99	0.827068714628	1.0	0.62,0.866,0.887	0.702,0.696,1.0	-0.008
69	"C11orf30"	"C11orf30"	chr11	+	76542167	76542367	76542215	76542367	76528267	76528466	69	2,4,2	0,0,0	0,0,0	1,0,3	146	99	1	1.0	1.0,1.0,1.0	0.0,NA,0.0	1.0
71	"LGALSL"	"LGALSL"	chr2	+	64456267	64456465	64456287	64456465	64455588	64455677	71	0,1,1	28,23,25	0,0,1	30,16,17	118	99	1	1.0	0.0,0.035,0.032	0.0,0.0,0.047	0.007
72	"IKBKB"	"IKBKB"	chr8	+	42306342	42306432	42306367	42306432	42305186	42305275	72	23,33,14	1,0,0	26,18,11	5,0,1	123	99	0.00966417640142	0.204511616794	0.949,1.0,1.0	0.807,1.0,0.899	0.081
73	"IKBKB"	"IKBKB"	chr8	+	42317656	42317771	42317709	42317771	42316709	42316904	73	36,39,33	3,0,0	42,38,15	1,0,2	151	99	0.818285758472	1.0	0.887,1.0,1.0	0.965,1.0,0.831	0.03
74	"WDR45B"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82621608	82621799	74	418,473,299	34,35,23	522,417,282	35,22,16	132	99	0.144928727792	0.901385989926	0.902,0.91,0.907	0.918,0.934,0.93	-0.021
76	"DDX54"	"DDX54"	chr12	-	113157173	113159112	113157173	113159109	113161269	113161382	76	79,73,47	57,35,17	78,56,38	55,37,28	101	99	0.186115843984	1.0	0.576,0.672,0.73	0.582,0.597,0.571	0.076
77	"CENPM"	"CENPM"	chr22	-	41945224	41945389	41945224	41945304	41945912	41946005	77	0,2,3	113,124,87	2,0,1	100,92,73	183	99	1	1.0	0.0,0.009,0.018	0.011,0.0,0.007	0.003
78	"SCNN1D"	"SCNN1D"	chr1	+	1282241	1282315	1282275	1282315	1280471	1280666	78	0,1,1	0,0,1	1,1,1	0,4,1	132	99	1	1.0	NA,1.0,0.429	1.0,0.158,0.429	0.185
79	"SCNN1D"	"SCNN1D"	chr1	+	1282241	1282315	1282275	1282315	1281410	1281610	79	0,1,2	0,0,0	1,1,0	0,5,0	132	99	1	1.0	NA,1.0,1.0	1.0,0.13,NA	0.435
95	"EML2"	"EML2"	chr19	-	45641640	45641748	45641640	45641745	45641917	45642041	95	1,0,0	0,2,0	2,4,7	0,2,0	101	99	1	1.0	1.0,0.0,NA	1.0,0.662,1.0	-0.387
99	"CDCA7"	"CDCA7"	chr2	+	173359254	173359491	173359342	173359491	173358711	173358837	99	30,37,15	0,1,0	10,11,16	0,0,0	186	99	1	1.0	1.0,0.952,1.0	1.0,1.0,1.0	-0.016
102	"CDCA7"	"CDCA7"	chr2	+	173363817	173364989	173364794	173364989	173363225	173363462	102	68,83,49	0,2,0	70,40,40	0,0,0	198	99	1	1.0	1.0,0.954,1.0	1.0,1.0,1.0	-0.015
103	"FAM213A"	"FAM213A"	chr10	+	80420465	80420645	80420482	80420645	80413818	80413876	103	32,21,14	1,1,0	38,24,11	0,1,0	115	99	1	1.0	0.965,0.948,1.0	1.0,0.954,1.0	-0.014
104	"WDR26"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431476	224431581	104	1,2,0	68,67,37	3,0,0	103,41,46	163	99	1	1.0	0.009,0.018,0.0	0.017,0.0,0.0	0.003
105	"WDR26"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431524	224431581	105	1,2,0	70,67,37	3,0,0	69,58,54	163	99	1	1.0	0.009,0.018,0.0	0.026,0.0,0.0	0.0
106	"ZDHHC11"	"ZDHHC11"	chr5	-	823388	824093	823388	823809	825163	825251	106	2,6,2	1,4,0	1,5,1	0,1,0	198	99	0.00311455035541	0.111078369319	0.5,0.429,1.0	1.0,0.714,1.0	-0.262
109	"PICK1"	"PICK1"	chr22	+	38057752	38057850	38057819	38057850	38057482	38057587	109	77,97,75	0,2,0	101,54,56	0,0,0	165	99	1	1.0	1.0,0.967,1.0	1.0,1.0,1.0	-0.011
110	"PICK1"	"PICK1"	chr22	+	38073772	38074451	38074306	38074451	38072999	38073092	110	67,70,37	1,0,0	55,66,38	0,0,1	198	99	1	1.0	0.971,1.0,1.0	1.0,1.0,0.95	0.007
113	"WDR75"	"WDR75"	chr2	+	189449244	189450968	189450902	189450968	189448378	189448508	113	0,1,0	111,109,84	0,0,0	107,64,68	198	99	1	1.0	0.0,0.005,0.0	0.0,0.0,0.0	0.002
114	"IL11RA"	"IL11RA"	chr9	+	34660803	34660936	34660853	34660936	34660503	34660600	114	1,2,0	6,5,1	2,0,0	1,2,2	148	99	0.362514158447	1.0	0.1,0.211,0.0	0.572,0.0,0.0	-0.087
119	"TRPM7"	"TRPM7"	chr15	-	50583088	50583159	50583088	50583156	50586391	50586488	119	23,26,17	6,14,3	31,16,25	18,10,2	101	99	0.755404575183	1.0	0.79,0.645,0.847	0.628,0.611,0.925	0.039
122	"NFYC"	"NFYC"	chr1	+	40770396	40771603	40770708	40771603	40769355	40769415	122	101,159,65	180,191,134	159,94,88	166,151,125	198	99	0.178027922689	0.984241755525	0.219,0.294,0.195	0.324,0.237,0.26	-0.038
123	"BAZ2A"	"BAZ2A"	chr12	-	56600942	56601098	56600942	56601086	56601179	56601402	123	74,84,69	5,4,2	98,58,36	1,2,1	110	99	0.0402686548673	0.474295934927	0.93,0.95,0.969	0.989,0.963,0.97	-0.024
124	"BAZ2A"	"BAZ2A"	chr12	-	56606246	56606395	56606246	56606312	56606632	56606733	124	0,0,0	89,80,68	2,0,0	76,54,54	181	99	1	1.0	0.0,0.0,0.0	0.014,0.0,0.0	-0.005
126	"BAZ2A"	"BAZ2A"	chr12	-	56610408	56610539	56610408	56610517	56611572	56611633	126	1,1,5	98,107,49	7,1,0	62,81,42	120	99	0.534883727172	1.0	0.008,0.008,0.078	0.085,0.01,0.0	-0.0
127	"B9D1"	"B9D1"	chr17	-	19343169	19343495	19343169	19343461	19343789	19343857	127	3,0,2	25,24,12	1,4,2	27,21,19	132	99	0.498614534816	1.0	0.083,0.0,0.111	0.027,0.125,0.073	-0.01
128	"SEMA4C"	"SEMA4C"	chr2	-	96867777	96867926	96867777	96867923	96868415	96868588	128	0,0,1	1,0,0	1,0,1	0,0,0	101	99	1	1.0	0.0,NA,1.0	1.0,NA,1.0	-0.5
129	"SEMA4C"	"SEMA4C"	chr2	-	96867777	96867926	96867777	96867923	96869875	96869971	129	1,3,1	0,0,0	3,1,1	5,3,0	101	99	6.24160855867e-06	0.00318322036492	1.0,1.0,1.0	0.37,0.246,1.0	0.461
131	"WAC"	"WAC"	chr10	+	28610698	28610821	28610710	28610821	28608185	28608431	131	132,184,98	0,0,1	120,111,101	1,0,0	110	99	1	1.0	1.0,1.0,0.989	0.991,1.0,1.0	-0.001
132	"WAC"	"WAC"	chr10	+	28616172	28616362	28616175	28616362	28614566	28614685	132	104,129,88	38,25,23	103,82,61	46,24,23	101	99	0.0899973791087	0.709091024086	0.728,0.835,0.789	0.687,0.77,0.722	0.058
133	"EBP"	"EBP"	chrX	+	48523698	48524072	48523753	48524072	48522192	48522252	133	117,139,90	1,0,0	133,84,76	0,0,0	153	99	1	1.0	0.987,1.0,1.0	1.0,1.0,1.0	-0.004
134	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7291092	7291182	7293474	7293538	134	37,48,19	2,0,0	36,26,18	0,2,1	198	99	0.775039813089	1.0	0.902,1.0,1.0	1.0,0.867,0.9	0.045
136	"IL15"	"IL15"	chr4	+	141719365	141719476	141719377	141719476	141656185	141656307	136	5,2,0	0,2,0	2,1,3	0,0,0	110	99	1	1.0	1.0,0.474,NA	1.0,1.0,1.0	-0.263
137	"IL15"	"IL15"	chr4	+	141719365	141719476	141719377	141719476	141688821	141689035	137	3,2,0	0,0,1	0,0,3	0,0,0	110	99	1	1.0	1.0,1.0,0.0	NA,NA,1.0	-0.333
142	"PPP6R2"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50416091	50416157	142	0,1,0	0,0,1	1,0,0	2,0,1	101	99	1	1.0	NA,1.0,0.0	0.329,NA,0.0	0.336
143	"PPP6R2"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	143	5,6,4	80,112,60	13,10,3	114,67,46	101	99	0.0434693415549	0.495958930492	0.058,0.05,0.061	0.101,0.128,0.06	-0.04
144	"PPP6R2"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	144	4,8,8	65,92,30	17,8,5	79,69,59	101	99	0.367280734329	1.0	0.057,0.079,0.207	0.174,0.102,0.077	-0.003
145	"PPP6R2"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	145	5,0,2	63,64,28	0,2,0	57,35,45	119	99	0.15974146427	0.94032278207	0.062,0.0,0.056	0.0,0.045,0.0	0.024
146	"PPP6R2"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	146	44,39,14	0,1,1	39,18,26	1,0,0	102	99	1	1.0	1.0,0.974,0.931	0.974,1.0,1.0	-0.023
147	"GAA"	"GAA"	chr17	+	80112844	80113027	80112875	80113027	80112577	80112711	147	3,0,1	105,142,71	0,1,0	133,101,57	129	99	1	1.0	0.021,0.0,0.011	0.0,0.008,0.0	0.008
148	"SLC25A22"	"SLC25A22"	chr11	-	794457	794588	794457	794513	794775	794901	148	3,4,1	38,57,23	2,1,0	48,27,18	173	99	0.100438401552	0.74344825532	0.043,0.039,0.024	0.023,0.021,0.0	0.021
151	"FTSJ1"	"FTSJ1"	chrX	+	48477960	48478168	48478009	48478168	48476562	48476668	151	114,126,81	0,5,0	121,96,92	0,0,0	147	99	0.506073121576	1.0	1.0,0.944,1.0	1.0,1.0,1.0	-0.019
152	"FTSJ1"	"FTSJ1"	chrX	+	48482402	48482506	48482408	48482506	48481631	48481715	152	114,106,50	35,32,17	91,80,77	31,34,32	104	99	0.229249212849	1.0	0.756,0.759,0.737	0.736,0.691,0.696	0.043
155	"FTSJ1"	"FTSJ1"	chrX	+	48482596	48483027	48482985	48483027	48482402	48482506	155	230,258,129	0,0,2	232,182,154	0,1,0	198	99	1	1.0	1.0,1.0,0.97	1.0,0.989,1.0	-0.006
156	"MKLN1"	"MKLN1"	chr7	+	131399237	131399433	131399240	131399433	131397266	131397376	156	0,2,4	41,54,43	1,0,0	43,36,28	101	99	0.290699920968	1.0	0.0,0.035,0.084	0.022,0.0,0.0	0.032
159	"CPSF6"	"CPSF6"	chr12	+	69262372	69262562	69262468	69262562	69251128	69251141	159	216,257,140	1,1,1	254,189,137	1,0,4	194	99	0.769554235148	1.0	0.991,0.992,0.986	0.992,1.0,0.946	0.01
160	"AC024592.12"	"AC024592.12"	chr19	-	5896452	5896650	5896452	5896575	5896904	5896997	160	16,5,8	811,839,455	15,15,8	843,613,452	173	99	0.925447410375	1.0	0.011,0.003,0.01	0.01,0.014,0.01	-0.003
161	"PPAT"	"PPAT"	chr4	-	56406494	56406701	56406494	56406618	56407649	56407716	161	43,82,18	1,5,4	64,36,29	5,3,2	181	99	0.667100308487	1.0	0.959,0.9,0.711	0.875,0.868,0.888	-0.02
173	"PPP1R9B"	"PPP1R9B"	chr17	-	50140092	50140359	50140092	50140228	50141268	50141373	173	10,10,0	68,97,45	10,12,5	182,132,75	198	99	0.508117465082	1.0	0.068,0.049,0.0	0.027,0.043,0.032	0.005
174	"JOSD2"	"JOSD2"	chr19	-	50510285	50510448	50510285	50510445	50511074	50511159	174	1,2,0	0,2,1	4,2,0	1,0,0	101	99	1	1.0	1.0,0.495,0.0	0.797,1.0,NA	-0.4
181	"LAPTM4B"	"LAPTM4B"	chr8	+	97815303	97815401	97815327	97815401	97805352	97805464	181	7,8,6	440,440,267	6,1,3	480,346,281	122	99	0.403105135608	1.0	0.013,0.015,0.018	0.01,0.002,0.009	0.008
182	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144358592	144358783	182	9,0,5	0,0,0	5,3,2	0,1,1	102	99	1	1.0	1.0,NA,1.0	1.0,0.744,0.66	0.199
183	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144358592	144358900	183	11,6,4	0,0,0	5,6,5	3,0,0	102	99	0.507736433932	1.0	1.0,1.0,1.0	0.618,1.0,1.0	0.127
184	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144359011	144359065	184	94,113,59	3,0,1	127,92,73	0,2,2	102	99	1	1.0	0.968,1.0,0.983	1.0,0.978,0.973	0.0
185	"SLC52A2"	"SLC52A2"	chr8	+	144359622	144360493	144360171	144360493	144359183	144359423	185	423,453,262	1,0,0	568,372,332	0,0,0	198	99	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
188	"NFAT5"	"NFAT5"	chr16	+	69684886	69684970	69684889	69684970	69677202	69677335	188	21,13,10	4,7,2	10,11,13	2,1,5	101	99	0.506660850817	1.0	0.837,0.645,0.831	0.831,0.915,0.718	-0.05
190	"NR4A2"	"NR4A2"	chr2	-	156326149	156326328	156326149	156326207	156326717	156326920	190	13,13,6	0,0,1	67,45,24	4,4,2	198	99	0.00191785235601	0.0897343762904	1.0,1.0,0.75	0.893,0.849,0.857	0.05
191	"NR4A2"	"NR4A2"	chr2	-	156329322	156330188	156329322	156330010	156330667	156330791	191	14,19,8	0,0,0	48,44,16	8,8,3	198	99	3.00983745261e-07	0.000307003420166	1.0,1.0,1.0	0.75,0.733,0.727	0.263
192	"VAC14"	"VAC14"	chr16	-	70697138	70697257	70697138	70697173	70698636	70698811	192	171,178,93	7,4,2	144,123,80	4,3,0	182	99	0.257653887061	1.0	0.93,0.96,0.962	0.951,0.957,1.0	-0.019
194	"CPSF7"	"CPSF7"	chr11	-	61416104	61416519	61416104	61416162	61419948	61420094	194	285,328,177	0,0,0	283,224,149	0,1,1	198	99	1	1.0	1.0,1.0,1.0	1.0,0.991,0.987	0.007
196	"CPSF7"	"CPSF7"	chr11	-	61421053	61421130	61421053	61421127	61421389	61421608	196	1,6,0	0,0,3	2,6,4	3,1,2	101	99	0.156809492818	0.931599007609	1.0,1.0,0.0	0.395,0.855,0.662	0.029
201	"ZSCAN2"	"ZSCAN2"	chr15	+	84622577	84622714	84622645	84622714	84620601	84620772	201	0,6,3	1,0,0	2,1,1	1,0,0	166	99	1	1.0	0.0,1.0,1.0	0.544,1.0,1.0	-0.181
203	"SLC9A8"	"SLC9A8"	chr20	+	49850761	49850844	49850809	49850844	49849578	49849680	203	1,1,0	7,18,13	0,1,2	5,0,6	146	99	1	1.0	0.088,0.036,0.0	0.0,1.0,0.184	-0.353
206	"DNASE1"	"DNASE1"	chr16	+	3656963	3657111	3656998	3657111	3656637	3656753	206	2,4,2	4,5,0	1,0,3	9,4,0	133	99	0.147998447308	0.906112942702	0.271,0.373,1.0	0.076,0.0,1.0	0.189
207	"DNASE1"	"DNASE1"	chr16	+	3656998	3657341	3657186	3657341	3656637	3656753	207	9,10,0	0,2,0	16,11,2	2,0,0	198	99	1	1.0	1.0,0.714,NA	0.8,1.0,1.0	-0.076
208	"DNASE1"	"DNASE1"	chr16	+	3657186	3657341	3657224	3657341	3656963	3657111	208	6,6,4	0,0,0	12,6,5	1,0,0	136	99	1	1.0	1.0,1.0,1.0	0.897,1.0,1.0	0.034
210	"XPNPEP1"	"XPNPEP1"	chr10	-	109873366	109873577	109873366	109873427	109875527	109875599	210	1,0,0	105,116,60	0,0,1	122,96,89	198	99	1	1.0	0.005,0.0,0.0	0.0,0.0,0.006	-0.0
211	"RAB40B"	"RAB40B"	chr17	-	82658490	82658713	82658490	82658562	82659579	82659657	211	70,81,57	3,5,0	71,60,42	1,0,2	198	99	0.0581785054024	0.593318183618	0.921,0.89,1.0	0.973,1.0,0.913	-0.025
213	"GALE"	"GALE"	chr1	-	23798116	23798230	23798116	23798225	23798614	23798730	213	82,81,56	7,5,0	88,84,71	9,2,3	103	99	0.874183622915	1.0	0.918,0.94,1.0	0.904,0.976,0.958	0.007
221	"FPGS"	"FPGS"	chr9	+	127806972	127807087	127806991	127807087	127804635	127804700	221	139,158,69	5,5,0	114,90,94	4,1,2	117	99	0.64045630383	1.0	0.959,0.964,1.0	0.96,0.987,0.975	0.0
222	"VPS28"	"VPS28"	chr8	-	144424214	144424819	144424214	144424268	144424945	144425772	222	288,266,172	0,0,0	336,218,163	0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.988	0.004
223	"VPS28"	"VPS28"	chr8	-	144424945	144425051	144424945	144425000	144425682	144425772	223	278,327,191	28,20,8	365,243,191	23,17,12	149	99	0.765983846095	1.0	0.868,0.916,0.941	0.913,0.905,0.914	-0.002
224	"VPS28"	"VPS28"	chr8	-	144424945	144426208	144424945	144425772	144426908	144426983	224	236,327,161	0,0,0	298,205,185	0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.989	0.004
225	"CCDC14"	"CCDC14"	chr3	-	123913724	123915718	123913724	123915132	123931101	123931234	225	75,66,43	0,1,1	60,44,29	0,1,0	198	99	1	1.0	1.0,0.971,0.956	1.0,0.957,1.0	-0.01
226	"CCDC14"	"CCDC14"	chr3	-	123955842	123956115	123955842	123955965	123956739	123956795	226	4,1,6	0,0,0	3,1,3	2,0,0	198	99	0.683099957106	1.0	1.0,1.0,1.0	0.429,1.0,1.0	0.19
227	"DNMT3A"	"DNMT3A"	chr2	-	25241561	25241777	25241561	25241707	25243897	25243982	227	0,3,0	22,27,30	0,0,0	15,9,10	168	99	1	1.0	0.0,0.061,0.0	0.0,0.0,0.0	0.02
244	"IST1"	"IST1"	chr16	+	71924768	71924817	71924772	71924817	71923287	71923380	244	22,22,18	0,2,0	28,11,7	0,0,0	102	99	1	1.0	1.0,0.914,1.0	1.0,1.0,1.0	-0.029
245	"SHC1"	"SHC1"	chr1	-	154965945	154966080	154965945	154966077	154966161	154966231	245	68,69,35	23,33,20	67,52,41	34,22,26	101	99	0.512239737595	1.0	0.743,0.672,0.632	0.659,0.699,0.607	0.027
246	"TBCEL"	"TBCEL"	chr11	+	121053550	121053732	121053629	121053732	121047527	121047667	246	17,26,10	0,0,1	5,12,3	0,0,0	177	99	1	1.0	1.0,1.0,0.848	1.0,1.0,1.0	-0.051
250	"MPDU1"	"MPDU1"	chr17	+	7585945	7586078	7585950	7586078	7585731	7585797	250	61,60,23	2,2,1	57,22,32	5,6,6	103	99	0.000505969383726	0.0405684047515	0.967,0.966,0.957	0.916,0.779,0.837	0.119
251	"MPDU1"	"MPDU1"	chr17	+	7586655	7586777	7586691	7586777	7585731	7585797	251	3,8,0	1,1,2	3,1,2	1,0,0	134	99	0.0185246925523	0.291701900629	0.689,0.855,0.0	0.689,1.0,1.0	-0.382
252	"MPDU1"	"MPDU1"	chr17	+	7586655	7586777	7586691	7586777	7585945	7586078	252	12,14,3	115,111,53	5,3,9	131,56,51	134	99	0.21783433591	1.0	0.072,0.085,0.04	0.027,0.038,0.115	0.006
253	"MPDU1"	"MPDU1"	chr17	+	7586691	7587271	7587160	7587271	7585945	7586078	253	126,119,55	3,0,0	135,63,54	2,0,0	198	99	1	1.0	0.955,1.0,1.0	0.971,1.0,1.0	-0.005
254	"TMEM164"	"TMEM164"	chrX	+	110003500	110004164	110003882	110004164	110003094	110003156	254	9,14,8	0,0,0	10,6,4	0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.667	0.111
255	"UFSP2"	"UFSP2"	chr4	-	185405779	185405959	185405779	185405856	185407935	185408060	255	3,2,2	75,82,37	3,0,0	68,49,42	198	99	0.604358576831	1.0	0.02,0.012,0.026	0.022,0.0,0.0	0.012
