ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
55	"FLNB"	"FLNB"	chr3	+	58141857	58141929	58141857	58141896	58142649	58142752	55	167,202,132	40,25,15	170,169,114	41,23,21	132	99	0.407540151555	1.0	0.758,0.858,0.868	0.757,0.846,0.803	0.026
56	"TTC1"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160010499	160010858	56	148,230,85	26,12,11	208,146,137	17,13,16	102	99	0.570564875634	1.0	0.847,0.949,0.882	0.922,0.916,0.893	-0.018
57	"CCDC84"	"CCDC84"	chr11	+	119011220	119011311	119011220	119011283	119011938	119012003	57	7,11,0	18,18,4	7,7,8	11,7,13	127	99	0.215689901661	1.0	0.233,0.323,0.0	0.332,0.438,0.324	-0.179
58	"CCDC84"	"CCDC84"	chr11	+	119011938	119012254	119011938	119012003	119013231	119013262	58	49,25,13	0,0,0	28,21,28	1,0,1	350	99	1	1.0	1.0,1.0,1.0	0.888,1.0,0.888	0.075
59	"RFWD2"	"RFWD2"	chr1	-	176163814	176163891	176163826	176163891	176162868	176162988	59	43,54,34	17,12,10	65,36,27	15,14,8	111	99	0.950910582543	1.0	0.693,0.801,0.752	0.794,0.696,0.751	0.002
60	"FARSA"	"FARSA"	chr19	-	12928534	12928663	12928572	12928663	12928341	12928457	60	501,486,294	0,2,0	588,427,338	0,0,0	137	99	1	1.0	1.0,0.994,1.0	1.0,1.0,1.0	-0.002
61	"FARSA"	"FARSA"	chr19	-	12930428	12930749	12930611	12930749	12930222	12930341	61	397,429,228	0,0,0	519,369,316	0,1,0	282	99	1	1.0	1.0,1.0,1.0	1.0,0.992,1.0	0.003
62	"TRPM7"	"TRPM7"	chr15	-	50578558	50578664	50578638	50578664	50575868	50575919	62	1,2,0	25,54,34	0,0,0	39,29,26	179	99	1	1.0	0.022,0.02,0.0	0.0,0.0,0.0	0.014
64	"BAZ2A"	"BAZ2A"	chr12	-	56601179	56601402	56601245	56601402	56600942	56601098	64	111,125,108	1,0,0	125,76,65	0,0,0	165	99	1	1.0	0.985,1.0,1.0	1.0,1.0,1.0	-0.005
65	"SVIL-AS1"	"SVIL-AS1"	chr10	+	29409556	29409683	29409556	29409658	29415356	29415412	65	17,20,15	9,17,6	29,39,19	18,12,8	124	99	0.358792685388	1.0	0.601,0.484,0.666	0.563,0.722,0.655	-0.063
67	"CLDN7"	"CLDN7"	chr17	-	7261820	7262343	7261846	7262343	7260820	7260985	67	575,613,397	0,0,1	649,427,397	0,0,4	125	99	1	1.0	1.0,1.0,0.997	1.0,1.0,0.987	0.003
70	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7292025	7292059	7290250	7290535	70	97,154,105	3,9,2	132,61,80	7,2,2	1032	99	0.917885865093	1.0	0.756,0.621,0.834	0.644,0.745,0.793	0.01
71	"ESRP1"	"ESRP1"	chr8	+	94674307	94674506	94674307	94674494	94678202	94678371	71	179,217,108	41,49,32	200,182,144	66,71,40	111	99	0.0389552366373	0.440155348184	0.796,0.798,0.751	0.73,0.696,0.763	0.052
74	"ITGB1"	"ITGB1"	chr10	-	32933350	32933583	32933481	32933583	32932514	32932600	74	21,38,25	4,2,8	16,26,7	3,3,3	230	99	0.919174205413	1.0	0.693,0.891,0.574	0.697,0.789,0.501	0.057
75	"TMTC4"	"TMTC4"	chr13	-	100670282	100670569	100670359	100670569	100668578	100668794	75	0,0,2	23,23,18	0,5,5	28,19,19	176	99	0.00325720088393	0.0938791542902	0.0,0.0,0.059	0.0,0.129,0.129	-0.066
77	"THUMPD2"	"THUMPD2"	chr2	-	39771504	39771640	39771514	39771640	39768423	39768501	77	0,4,3	1,0,0	0,0,0	0,0,1	109	99	1	1.0	0.0,1.0,1.0	NA,NA,0.0	0.667
78	"AQR"	"AQR"	chr15	-	34906518	34906712	34906544	34906712	34904335	34904505	78	0,0,0	36,66,45	0,0,2	70,43,37	125	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.041	-0.014
80	"GAA"	"GAA"	chr17	+	80101810	80101925	80101810	80101890	80104554	80105132	80	4,3,1	49,54,37	5,2,6	27,26,21	134	99	0.0182099590389	0.274035711023	0.057,0.039,0.02	0.12,0.054,0.174	-0.077
82	"SLC25A22"	"SLC25A22"	chr11	-	794452	794513	794457	794513	793528	793619	82	0,5,1	26,41,16	5,1,0	29,22,27	104	99	0.993892730355	1.0	0.0,0.104,0.056	0.141,0.041,0.0	-0.007
85	"SLC25A22"	"SLC25A22"	chr11	-	796042	796237	796113	796237	794986	795169	85	4,5,1	0,2,0	2,2,1	0,0,0	170	99	1	1.0	1.0,0.593,1.0	1.0,1.0,1.0	-0.136
88	"FTSJ1"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48482402	48482506	88	115,107,50	3,0,2	90,80,82	0,2,0	286	99	0.263979550106	1.0	0.93,1.0,0.896	1.0,0.933,1.0	-0.036
91	"C12orf43"	"C12orf43"	chr12	-	121011010	121011146	121011103	121011146	121010827	121010926	91	0,2,1	17,24,18	1,0,0	30,21,9	192	99	1	1.0	0.0,0.041,0.028	0.017,0.0,0.0	0.017
93	"PEA15"	"PEA15"	chr1	+	160211542	160211716	160211542	160211650	160213109	160213265	93	601,798,440	14,30,8	769,567,478	11,8,4	165	99	0.00124483282767	0.04588841915	0.963,0.941,0.971	0.977,0.977,0.986	-0.022
94	"DAB2"	"DAB2"	chr5	-	39392203	39392463	39392364	39392463	39390443	39390575	94	0,1,1	27,37,35	5,2,0	60,54,35	260	99	0.605715925904	1.0	0.0,0.01,0.011	0.031,0.014,0.0	-0.008
95	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144358900	144358592	144358783	144359183	144359423	95	96,51,36	3,0,2	85,57,66	1,0,0	216	99	0.310534710799	1.0	0.936,1.0,0.892	0.975,1.0,1.0	-0.049
96	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144359065	144358592	144358783	144359183	144359423	96	311,292,163	3,0,2	381,265,219	1,0,0	381	99	0.497134221907	1.0	0.964,1.0,0.955	0.99,1.0,1.0	-0.024
97	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144359065	144358592	144358900	144359183	144359423	97	220,247,128	5,6,1	297,211,156	1,3,3	264	99	0.131621477096	0.850233613	0.943,0.939,0.98	0.991,0.963,0.951	-0.014
98	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144358900	144358592	144358783	144359187	144359423	98	91,45,35	0,0,0	87,54,63	0,1,1	216	99	1	1.0	1.0,1.0,1.0	1.0,0.961,0.967	0.024
99	"ADAR"	"ADAR"	chr1	-	154590183	154590409	154590261	154590409	154589756	154589928	99	323,413,210	17,32,5	394,277,265	20,14,9	177	99	0.34608946745	1.0	0.914,0.878,0.959	0.917,0.917,0.943	-0.009
104	"HSD17B7"	"HSD17B7"	chr1	+	162797801	162798935	162797801	162797916	162799742	162799937	104	6,9,2	39,65,31	2,6,7	64,41,36	1118	99	1	1.0	0.013,0.012,0.006	0.003,0.013,0.017	-0.001
105	"CPSF7"	"CPSF7"	chr11	-	61419921	61420094	61419948	61420094	61416104	61416519	105	91,73,44	76,89,47	75,78,60	78,56,44	126	99	0.232116418059	1.0	0.485,0.392,0.424	0.43,0.523,0.517	-0.056
106	"CPSF7"	"CPSF7"	chr11	-	61420469	61421608	61421389	61421608	61419921	61420094	106	96,120,64	0,2,1	88,70,56	0,1,1	1019	99	0.447950577239	1.0	1.0,0.854,0.861	1.0,0.872,0.845	-0.001
108	"CPSF7"	"CPSF7"	chr11	-	61429840	61429920	61429886	61429920	61429181	61429290	108	1,1,0	2,0,0	0,2,1	6,0,1	145	99	1	1.0	0.254,1.0,NA	0.0,1.0,0.406	0.158
109	"CPSF7"	"CPSF7"	chr11	-	61429840	61429922	61429913	61429922	61429181	61429290	109	1,1,0	118,127,61	0,2,1	98,82,53	172	99	1	1.0	0.005,0.005,0.0	0.0,0.014,0.011	-0.005
110	"CPSF7"	"CPSF7"	chr11	-	61429886	61429922	61429913	61429922	61429181	61429290	110	2,0,0	118,127,61	6,0,1	98,82,53	126	99	0.89228702766	1.0	0.013,0.0,0.0	0.046,0.0,0.015	-0.016
111	"DNAJC27"	"DNAJC27"	chr2	-	24971415	24971616	24971555	24971616	24967210	24967293	111	3,1,2	0,0,0	3,4,1	0,1,0	239	99	1	1.0	1.0,1.0,1.0	1.0,0.624,1.0	0.125
115	"MICALL1"	"MICALL1"	chr22	+	37927410	37927826	37927410	37927820	37931798	37931933	115	178,225,118	23,21,12	167,130,94	11,14,9	105	99	0.326844082373	1.0	0.879,0.91,0.903	0.935,0.897,0.908	-0.016
121	"DNASE1"	"DNASE1"	chr16	+	3655848	3655966	3655848	3655937	3656101	3656185	121	2,3,2	3,5,1	2,4,1	3,5,1	128	99	0.789922232052	1.0	0.34,0.317,0.607	0.34,0.382,0.436	0.035
123	"XPNPEP1"	"XPNPEP1"	chr10	-	109875527	109877867	109877789	109877867	109873366	109873427	123	134,158,79	1,6,0	164,123,108	4,2,0	2361	99	0.919100283824	1.0	0.849,0.525,1.0	0.632,0.721,1.0	0.007
124	"XPNPEP1"	"XPNPEP1"	chr10	-	109915010	109915099	109915022	109915099	109907690	109907815	124	55,85,53	2,1,1	90,66,51	1,0,1	111	99	0.515691107567	1.0	0.961,0.987,0.979	0.988,1.0,0.978	-0.013
125	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39159550	39159449	39159550	39154210	39154294	125	45,50,35	2,0,0	73,42,39	0,0,0	1264	99	1	1.0	0.638,1.0,1.0	1.0,1.0,1.0	-0.121
126	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39159550	39159482	39159550	39154210	39154294	126	46,50,37	0,0,0	75,47,39	1,2,0	1297	99	0.709491464729	1.0	1.0,1.0,1.0	0.851,0.642,1.0	0.169
127	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39154210	39154294	127	3,0,2	0,0,0	2,5,0	1,2,0	132	99	1	1.0	1.0,NA,1.0	0.6,0.652,NA	0.374
128	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39158284	39158402	128	6,4,5	13,11,7	13,9,6	28,14,14	132	99	0.779477310156	1.0	0.257,0.214,0.349	0.258,0.325,0.243	-0.002
129	"PAFAH1B1"	"PAFAH1B1"	chr17	+	2674059	2674288	2674059	2674096	2676504	2676606	129	469,492,277	0,0,1	554,350,311	0,0,2	291	99	1	1.0	1.0,1.0,0.989	1.0,1.0,0.981	0.003
130	"GALE"	"GALE"	chr1	-	23796508	23796782	23796696	23796782	23796150	23796265	130	155,164,69	6,11,5	177,109,110	9,7,2	287	99	0.496013613288	1.0	0.899,0.837,0.826	0.872,0.843,0.95	-0.034
131	"FPGS"	"FPGS"	chr9	+	127807585	127807775	127807585	127807688	127808233	127808311	131	11,10,3	46,62,25	16,8,10	59,39,41	186	99	0.280422698451	1.0	0.113,0.079,0.06	0.126,0.098,0.115	-0.029
132	"VPS28"	"VPS28"	chr8	-	144424717	144425772	144424945	144425772	144424214	144424268	132	222,206,147	0,0,0	274,170,141	0,0,1	327	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.977	0.008
133	"VPS28"	"VPS28"	chr8	-	144424945	144425772	144425682	144425772	144424717	144424819	133	360,343,229	0,0,0	411,267,206	1,0,1	836	99	1	1.0	1.0,1.0,1.0	0.98,1.0,0.961	0.02
134	"VPS28"	"VPS28"	chr8	-	144425874	144426063	144425921	144426063	144424945	144425772	134	11,6,7	4,6,5	14,9,1	5,0,2	146	99	0.221685098642	1.0	0.651,0.404,0.487	0.655,1.0,0.253	-0.122
135	"VPS28"	"VPS28"	chr8	-	144426025	144426208	144426179	144426208	144425682	144425772	135	236,263,130	3,0,0	284,188,152	4,0,3	253	99	0.386779475624	1.0	0.969,1.0,1.0	0.965,1.0,0.952	0.017
136	"VPS28"	"VPS28"	chr8	-	144426025	144426983	144426908	144426983	144425682	144425772	136	255,294,138	0,0,0	297,200,160	0,0,1	982	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.942	0.019
137	"CCDC14"	"CCDC14"	chr3	-	123946802	123947319	123947279	123947319	123944848	123944990	137	294,312,187	2,2,3	264,164,155	0,0,0	576	99	0.0751977325966	0.631371242286	0.962,0.964,0.915	1.0,1.0,1.0	-0.053
138	"CCDC14"	"CCDC14"	chr3	-	123955842	123956115	123956045	123956115	123948895	123949132	138	47,37,29	5,8,2	33,17,24	1,1,0	302	99	1	1.0	0.755,0.603,0.826	0.915,0.848,1.0	-0.193
139	"CCDC14"	"CCDC14"	chr3	-	123955842	123956795	123956739	123956795	123948895	123949132	139	59,61,44	0,1,4	49,26,40	0,0,0	996	99	0.00768454769828	0.164210253182	1.0,0.858,0.522	1.0,1.0,1.0	-0.207
140	"MICAL2"	"MICAL2"	chr11	+	12138389	12138464	12138389	12138460	12162078	12162419	140	4,2,2	2,5,9	5,2,8	9,11,16	103	99	0.837071662322	1.0	0.658,0.278,0.176	0.348,0.149,0.325	0.097
141	"ABHD3"	"ABHD3"	chr18	-	21663677	21664230	21664117	21664230	21659169	21659343	141	4,4,1	16,19,5	7,4,5	25,16,21	539	99	0.544150701145	1.0	0.044,0.037,0.035	0.049,0.044,0.042	-0.006
149	"RPL9"	"RPL9"	chr4	-	39456405	39457681	39457585	39457681	39454863	39454944	149	1781,1956,1132	1,0,0	1710,1094,933	0,0,0	1279	99	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
150	"UFSP2"	"UFSP2"	chr4	-	185418586	185418770	185418611	185418770	185418440	185418507	150	61,58,42	3,7,1	80,53,48	0,0,1	124	99	0.000418064512659	0.021260576352	0.942,0.869,0.971	1.0,1.0,0.975	-0.064
151	"FPGT"	"FPGT"	chr1	+	74199663	74199845	74199663	74199831	74201317	74201410	151	0,5,1	8,22,8	5,1,0	18,10,4	113	99	0.805535956235	1.0	0.0,0.166,0.099	0.196,0.081,0.0	-0.004
155	"FAHD2A"	"FAHD2A"	chr2	+	95410526	95411026	95410526	95410586	95412433	95412542	155	138,146,96	4,8,3	201,155,108	2,8,2	539	99	0.29409706121	1.0	0.864,0.77,0.855	0.949,0.781,0.908	-0.05
157	"C6orf203"	"C6orf203"	chr6	+	107028212	107028797	107028212	107028271	107039748	107040230	157	37,39,34	15,31,12	52,55,38	23,18,15	625	99	0.254264964328	1.0	0.281,0.166,0.31	0.264,0.326,0.286	-0.04
160	"RPL13"	"RPL13"	chr16	+	89560939	89561368	89560939	89561063	89561577	89561751	160	1789,1790,1157	0,3,0	1935,1512,1154	3,0,1	404	99	1	1.0	1.0,0.993,1.0	0.994,1.0,0.996	0.001
161	"RPL13"	"RPL13"	chr16	+	89561226	89561751	89561226	89561368	89562334	89562391	161	5353,6001,3434	2,0,0	6523,4721,3660	0,0,0	482	99	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
162	"MITF"	"MITF"	chr3	+	69937821	69938049	69937821	69937881	69939097	69939181	162	13,12,10	0,0,0	15,11,4	0,4,0	267	99	0.111841089636	0.768427365358	1.0,1.0,1.0	1.0,0.505,1.0	0.165
165	"HARS"	"HARS"	chr5	-	140679001	140679127	140679061	140679127	140677907	140678015	165	191,241,121	2,6,0	175,152,120	2,4,3	159	99	0.511871643499	1.0	0.983,0.962,1.0	0.982,0.959,0.961	0.014
166	"RNF31"	"RNF31"	chr14	+	24148257	24148477	24148257	24148413	24148641	24148701	166	3,10,3	47,27,21	7,3,3	30,29,31	163	99	0.707918874672	1.0	0.037,0.184,0.08	0.124,0.059,0.056	0.021
167	"PPP1R37"	"PPP1R37"	chr19	+	45140505	45140661	45140505	45140606	45141321	45141386	167	1,1,2	64,60,40	1,2,0	58,48,35	154	99	1	1.0	0.01,0.011,0.031	0.011,0.026,0.0	0.005
168	"LRP1"	"LRP1"	chr12	+	57201779	57201947	57201779	57201905	57202420	57202537	168	0,0,0	5,6,4	0,2,0	10,10,6	141	99	1	1.0	0.0,0.0,0.0	0.0,0.123,0.0	-0.041
171	"ZNF180"	"ZNF180"	chr19	-	44500197	44500522	44500274	44500522	44497283	44497377	171	8,30,11	2,2,2	15,8,12	5,5,0	176	99	0.228025559638	1.0	0.692,0.894,0.756	0.628,0.474,1.0	0.08
172	"VRK3"	"VRK3"	chr19	-	50020461	50020647	50020584	50020647	50016023	50016163	172	1,1,0	40,49,27	0,0,0	48,31,23	222	99	1	1.0	0.011,0.009,0.0	0.0,0.0,0.0	0.007
173	"VRK3"	"VRK3"	chr19	-	50025266	50025372	50025345	50025372	50020584	50020647	173	8,9,7	23,25,3	11,8,9	25,19,9	178	99	0.991678679434	1.0	0.162,0.167,0.565	0.197,0.19,0.357	0.05
175	"HIPK1"	"HIPK1"	chr1	+	113957123	113957286	113957123	113957184	113958065	113958291	175	96,97,48	1,0,0	109,53,65	3,2,0	201	99	0.34039731995	1.0	0.979,1.0,1.0	0.947,0.929,1.0	0.034
176	"PAX8"	"PAX8"	chr2	-	113227098	113227256	113227154	113227256	113220091	113220178	176	0,0,0	0,0,1	0,1,0	0,2,3	155	99	1	1.0	NA,NA,0.0	NA,0.242,0.0	-0.121
178	"BPTF"	"BPTF"	chr17	+	67945408	67946325	67945408	67945896	67947725	67947808	178	87,114,54	14,14,15	92,62,54	10,12,4	528	99	0.307723518716	1.0	0.538,0.604,0.403	0.633,0.492,0.717	-0.099
179	"UBE2V1"	"UBE2V1"	chr20	-	50096482	50096820	50096671	50096820	50084128	50084254	179	5,11,6	396,417,227	16,11,7	302,191,191	288	99	0.0482741737275	0.499028768533	0.004,0.009,0.009	0.018,0.019,0.012	-0.009
180	"UBE2V1"	"UBE2V1"	chr20	-	50115484	50115954	50115829	50115954	50084128	50084254	180	17,18,8	0,2,0	17,9,18	0,0,0	444	99	1	1.0	1.0,0.667,1.0	1.0,1.0,1.0	-0.111
181	"UBE2V1"	"UBE2V1"	chr20	-	50115484	50115954	50115698	50115954	50096671	50096820	181	19,16,8	0,0,0	13,13,17	1,0,0	313	99	1	1.0	1.0,1.0,1.0	0.804,1.0,1.0	0.065
182	"UBE2V1"	"UBE2V1"	chr20	-	50115698	50115954	50115829	50115954	50115484	50115621	182	2,11,4	0,0,0	8,2,6	1,0,0	230	99	1	1.0	1.0,1.0,1.0	0.775,1.0,1.0	0.075
186	"OSBPL3"	"OSBPL3"	chr7	-	24834086	24834736	24834485	24834736	24830767	24830905	186	27,21,14	8,14,2	43,23,15	38,27,22	498	99	0.0058607189981	0.134623971516	0.402,0.23,0.582	0.184,0.145,0.119	0.255
187	"LRSAM1"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487675	127487763	187	3,0,2	20,35,21	0,4,0	36,25,19	104	99	0.535939955981	1.0	0.125,0.0,0.083	0.0,0.132,0.0	0.025
188	"ACAD9"	"ACAD9"	chr3	+	128879628	128880017	128879628	128879841	128884652	128884746	188	27,33,28	35,57,15	32,17,22	27,30,24	275	99	0.930214168642	1.0	0.217,0.172,0.402	0.299,0.169,0.248	0.025
189	"ACAD9"	"ACAD9"	chr3	+	128902552	128902632	128902552	128902628	128904061	128904132	189	3,1,0	84,90,42	0,5,1	78,51,49	103	99	0.361360942763	1.0	0.033,0.011,0.0	0.0,0.086,0.019	-0.02
192	"WDR19"	"WDR19"	chr4	+	39232161	39232308	39232161	39232272	39234765	39234875	192	3,0,0	1,5,1	1,2,0	5,5,3	135	99	0.492363268674	1.0	0.688,0.0,0.0	0.128,0.227,0.0	0.111
194	"COQ7"	"COQ7"	chr16	+	19073920	19074097	19073920	19074035	19075720	19075860	194	1,4,0	38,64,36	0,0,0	59,47,51	161	99	0.513129584589	1.0	0.016,0.037,0.0	0.0,0.0,0.0	0.018
195	"MYL6"	"MYL6"	chr12	+	56158361	56158711	56158361	56158404	56159586	56159730	195	4884,5543,3076	2,1,0	4780,3121,3224	0,0,1	406	99	1	1.0	0.998,0.999,1.0	1.0,1.0,0.999	-0.001
196	"MYL6"	"MYL6"	chr12	+	56158683	56159730	56158683	56158711	56159974	56160148	196	3271,3837,2222	65,96,44	2760,2259,1718	68,54,43	1118	99	0.393876800043	1.0	0.817,0.78,0.817	0.782,0.787,0.78	0.022
197	"MYL6"	"MYL6"	chr12	+	56159586	56159730	56159586	56159622	56159974	56160148	197	7883,9101,5121	139,137,84	7220,5171,4742	152,104,90	207	99	0.0671760455875	0.59035072621	0.964,0.969,0.967	0.958,0.96,0.962	0.007
201	"DALRD3"	"DALRD3"	chr3	-	49015803	49015872	49015818	49015872	49015487	49015707	201	20,22,11	0,4,1	31,16,14	3,2,0	114	99	0.937158823227	1.0	1.0,0.827,0.905	0.9,0.874,1.0	-0.014
