ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
52	"CERS6-AS1"	"CERS6-AS1"	chr2	-	168775195	168775370	168777812	168777937	168774820	168774951	168783954	168784047
53	"EPB41L3"	"EPB41L3"	chr18	-	5400496	5400595	5400968	5401043	5398020	5398143	5406776	5406968
54	"EPB41L3"	"EPB41L3"	chr18	-	5508164	5508278	5518524	5518607	5489000	5489194	5539620	5539698
55	"FAM69A"	"FAM69A"	chr1	-	92847182	92847359	92850847	92850955	92842159	92844195	92876295	92876430
56	"FAM69A"	"FAM69A"	chr1	-	92850847	92850955	92876295	92876430	92847182	92847359	92961375	92961522
57	"E2F4"	"E2F4"	chr16	+	67193421	67193515	67194397	67194459	67192760	67192870	67194685	67194980
58	"IFNAR1"	"IFNAR1"	chr21	+	33340998	33341174	33343267	33343422	33335523	33335647	33343534	33343676
59	"IFNAR1"	"IFNAR1"	chr21	+	33343267	33343422	33343534	33343676	33340998	33341174	33345245	33345360
60	"IFNAR1"	"IFNAR1"	chr21	+	33343534	33343676	33345245	33345360	33343267	33343422	33349090	33349290
61	"EXO1"	"EXO1"	chr1	+	241850408	241850586	241853357	241853481	241848730	241849027	241857344	241857482
62	"EXO1"	"EXO1"	chr1	+	241850408	241850586	241853357	241853472	241848949	241849027	241857344	241857482
63	"EXO1"	"EXO1"	chr1	+	241852291	241852411	241853357	241853472	241850408	241850586	241857344	241857482
64	"EXO1"	"EXO1"	chr1	+	241852291	241852411	241853357	241853481	241850408	241850586	241857344	241857482
65	"KIF23"	"KIF23"	chr15	+	69440767	69441079	69444789	69445041	69440307	69440487	69446008	69446091
66	"C11orf30"	"C11orf30"	chr11	+	76496214	76496469	76513385	76513535	76472563	76472840	76516141	76516312
67	"C11orf30"	"C11orf30"	chr11	+	76535894	76536059	76537794	76537950	76528267	76528466	76542215	76542367
68	"RP4-565E6.1"	"RP4-565E6.1"	chr1	-	148225075	148225289	148226493	148226621	148216936	148217130	148227987	148228069
69	"LGALSL"	"LGALSL"	chr2	+	64455588	64455677	64456287	64456465	64455343	64455415	64458284	64461381
70	"IKBKB"	"IKBKB"	chr8	+	42272082	42272205	42288633	42288728	42271317	42271469	42290155	42290273
71	"IKBKB"	"IKBKB"	chr8	+	42308900	42309025	42314321	42314429	42306342	42306432	42316209	42316339
72	"WDR45B"	"WDR45B"	chr17	-	82617295	82617397	82619042	82619094	82616523	82616645	82621608	82621799
73	"WDR45B"	"WDR45B"	chr17	-	82617295	82617397	82619042	82619128	82616523	82616645	82621608	82621799
74	"WDR45B"	"WDR45B"	chr17	-	82619042	82619128	82621608	82621799	82617295	82617397	82625388	82625483
75	"WDR45B"	"WDR45B"	chr17	-	82621608	82621799	82625388	82625483	82619042	82619128	82627203	82627291
76	"DDX54"	"DDX54"	chr12	-	113165801	113166032	113169769	113169904	113165643	113165717	113172352	113172563
77	"DDX54"	"DDX54"	chr12	-	113169769	113169904	113172352	113172563	113165801	113166032	113174639	113174771
78	"STRN3"	"STRN3"	chr14	-	30905417	30905558	30906876	30907044	30902535	30902643	30911040	30911162
79	"STRN3"	"STRN3"	chr14	-	30918965	30919106	30929200	30929311	30913523	30913657	30935162	30935304
80	"MIR7515HG"	"MIR7515HG"	chr2	-	6618543	6618689	6625028	6625145	6618062	6618315	6632697	6632742
81	"MIR7515HG"	"MIR7515HG"	chr2	-	6618543	6618689	6626136	6626238	6618062	6618315	6632697	6632742
82	"MIR7515HG"	"MIR7515HG"	chr2	-	6625028	6625145	6626136	6626238	6618062	6618315	6632697	6632742
83	"MIR7515HG"	"MIR7515HG"	chr2	-	6633668	6633969	6634799	6634870	6632697	6632742	6635119	6635251
84	"MIR7515HG"	"MIR7515HG"	chr2	-	6634594	6634733	6634799	6634872	6633668	6633969	6635119	6635251
85	"MIR7515HG"	"MIR7515HG"	chr2	-	6634594	6634733	6634799	6634911	6633668	6633969	6635119	6635251
86	"MIR7515HG"	"MIR7515HG"	chr2	-	6635575	6635640	6638090	6638153	6635119	6635251	6638277	6638361
87	"MIR7515HG"	"MIR7515HG"	chr2	-	6638966	6639277	6647535	6647721	6638716	6638867	6650105	6650247
88	"MIR7515HG"	"MIR7515HG"	chr2	-	6639050	6639277	6647535	6647721	6638716	6638867	6649210	6649381
89	"MIR7515HG"	"MIR7515HG"	chr2	-	6647535	6647721	6649210	6649263	6639050	6639273	6650105	6650247
90	"MIR7515HG"	"MIR7515HG"	chr2	-	6647535	6647721	6649210	6649381	6639050	6639277	6650105	6650247
91	"GNG2"	"GNG2"	chr14	+	51841505	51841572	51877616	51877657	51827667	51827807	51950649	51950765
92	"GNG2"	"GNG2"	chr14	+	51913008	51913128	51939780	51940091	51877616	51877657	51950649	51950765
93	"EML2"	"EML2"	chr19	-	45617629	45617697	45619059	45619191	45616764	45616853	45621206	45621332
94	"EML2"	"EML2"	chr19	-	45621482	45621637	45626704	45626839	45620811	45621332	45629950	45630046
95	"EML2"	"EML2"	chr19	-	45624718	45624818	45626704	45626839	45621206	45621332	45629950	45630046
96	"EML2"	"EML2"	chr19	-	45624718	45624818	45626704	45626839	45621482	45621637	45629950	45630046
97	"EML2"	"EML2"	chr19	-	45626704	45626839	45629950	45630046	45619059	45619191	45632860	45632971
98	"EML2"	"EML2"	chr19	-	45626704	45626839	45629950	45630046	45621482	45621637	45632860	45632971
99	"EML2"	"EML2"	chr19	-	45626704	45626839	45629950	45630046	45624718	45624818	45632860	45632971
100	"SAMD11"	"SAMD11"	chr1	+	939274	939460	941143	941306	939039	939129	942135	942251
101	"PSEN1"	"PSEN1"	chr14	+	73139296	73139398	73146077	73146126	73138111	73138152	73147794	73147876
102	"CDCA7"	"CDCA7"	chr2	+	173366282	173366432	173367149	173367286	173365451	173365592	173367633	173368904
103	"DPH6"	"DPH6"	chr15	-	35450684	35450803	35454746	35454820	35410834	35410896	35538273	35538467
104	"DPH6"	"DPH6"	chr15	-	35454746	35454820	35538273	35538467	35450684	35450803	35542412	35542507
105	"UTRN"	"UTRN"	chr6	+	144839172	144839284	144840739	144840832	144836300	144836541	144846804	144846827
106	"WDR26"	"WDR26"	chr1	-	224389832	224389860	224393827	224394013	224385665	224386502	224398096	224398226
107	"WDR26"	"WDR26"	chr1	-	224393827	224394013	224398096	224398226	224385142	224389860	224398514	224398593
108	"WDR26"	"WDR26"	chr1	-	224393827	224394013	224398096	224398226	224385665	224386502	224398514	224398593
109	"TMEM232"	"TMEM232"	chr5	-	110610502	110610600	110617893	110617983	110606163	110606287	110618428	110618562
110	"CRCP"	"CRCP"	chr7	+	66127703	66127740	66130743	66130842	66114603	66114970	66134279	66134374
111	"CRCP"	"CRCP"	chr7	+	66127703	66127740	66134279	66134374	66114603	66114970	66145442	66145500
112	"CRCP"	"CRCP"	chr7	+	66130743	66130842	66134279	66134374	66114603	66114970	66145442	66145500
113	"CRCP"	"CRCP"	chr7	+	66130743	66130842	66134279	66134374	66127703	66127740	66145442	66145500
114	"PICK1"	"PICK1"	chr22	+	38067703	38067770	38069032	38069122	38065001	38065130	38070837	38070891
115	"PICK1"	"PICK1"	chr22	+	38069032	38069122	38070837	38070891	38067476	38067770	38071681	38071744
116	"RAD17"	"RAD17"	chr5	+	154646	154750	155226	155410	154230	154367	157015	157273
117	"RAD17"	"RAD17"	chr5	+	155226	155410	157015	157273	154230	154367	157813	157897
118	"RAD17"	"RAD17"	chr5	+	155226	155410	157015	157273	154646	154750	157813	157897
119	"RAD17"	"RAD17"	chr5	+	69371453	69371557	69372033	69372217	69371034	69371171	69373829	69374087
120	"RAD17"	"RAD17"	chr5	+	69372033	69372217	69373829	69374087	69371034	69371171	69374627	69374711
121	"RAD17"	"RAD17"	chr5	+	69372033	69372217	69373829	69374087	69371453	69371557	69374627	69374711
122	"ALOX15"	"ALOX15"	chr17	-	4638216	4638377	4638580	4638684	4637114	4637258	4638849	4638972
123	"FLNB"	"FLNB"	chr3	+	58155959	58156075	58159553	58159686	58154790	58154928	58163153	58163330
124	"TTC1"	"TTC1"	chr5	+	160043132	160043169	160049513	160049662	160036505	160036803	160051128	160051183
125	"TTC1"	"TTC1"	chr5	+	160049513	160049662	160051128	160051183	160043132	160043169	160064931	160065022
126	"TTC1"	"TTC1"	chr5	+	160051128	160051183	160064931	160065022	160049513	160049662	160065276	160065487
127	"SERPINB7"	"SERPINB7"	chr18	+	63792392	63792443	63793160	63793277	63782354	63782540	63796265	63796383
128	"RPF2"	"RPF2"	chr6	+	110985005	110985138	110989027	110989065	110982014	110982129	110991746	110991786
129	"CCDC84"	"CCDC84"	chr11	+	119012148	119012254	119013231	119013262	119011938	119012003	119014993	119015083
130	"MME"	"MME"	chr3	+	155141990	155142127	155142236	155142330	155140190	155140292	155143442	155143571
131	"RFWD2"	"RFWD2"	chr1	-	176081151	176081287	176135009	176135086	176046180	176046324	176149005	176149074
132	"RFWD2"	"RFWD2"	chr1	-	176116623	176116681	176149005	176149074	176085775	176085890	176162868	176162988
133	"RFWD2"	"RFWD2"	chr1	-	176135009	176135086	176149005	176149074	176116623	176116681	176162868	176162988
134	"RFWD2"	"RFWD2"	chr1	-	176136487	176136547	176149005	176149074	176135009	176135086	176162868	176162988
135	"RFWD2"	"RFWD2"	chr1	-	176136487	176136547	176149005	176149074	176135009	176135086	176184632	176184692
136	"RFWD2"	"RFWD2"	chr1	-	176149005	176149074	176175909	176176007	176136487	176136547	176184632	176184692
137	"IL11RA"	"IL11RA"	chr9	+	34655604	34655665	34656738	34656908	34655217	34655317	34657034	34657149
138	"WNT7B"	"WNT7B"	chr22	-	45931097	45931369	45949919	45950146	45920361	45923335	45976683	45977129
139	"ZSCAN20"	"ZSCAN20"	chr1	+	33489114	33489191	33489517	33489602	33488464	33488651	33491024	33491702
140	"TPMT"	"TPMT"	chr6	-	18132132	18132177	18133803	18133889	18128310	18130780	18138962	18139037
141	"TPMT"	"TPMT"	chr6	-	18143595	18143728	18148987	18149171	18139664	18139717	18155032	18155074
142	"NFYC"	"NFYC"	chr1	+	40723688	40723792	40735600	40735750	40723207	40723274	40738835	40738948
143	"NFYC"	"NFYC"	chr1	+	40749572	40749686	40753150	40753246	40747533	40747605	40758120	40758294
144	"NFYC"	"NFYC"	chr1	+	40762887	40763046	40766595	40766703	40758120	40758294	40769355	40769415
145	"NFYC"	"NFYC"	chr1	+	40762989	40763046	40766595	40766703	40758120	40758294	40769355	40769415
146	"FIG4"	"FIG4"	chr6	+	109715077	109715176	109727108	109727265	109691311	109691501	109732636	109732687
147	"FIG4"	"FIG4"	chr6	+	109716444	109716568	109727108	109727265	109715077	109715176	109732636	109732687
148	"B9D1"	"B9D1"	chr17	-	19357839	19357951	19360319	19360388	19347783	19347880	19362506	19362542
149	"B9D1"	"B9D1"	chr17	-	19357839	19357951	19360319	19360388	19347783	19347880	19377858	19378182
150	"UQCC1"	"UQCC1"	chr20	-	35384037	35384133	35386276	35386389	35381917	35382025	35394091	35394196
151	"UQCC1"	"UQCC1"	chr20	-	35384037	35384133	35394091	35394196	35381917	35382025	35411939	35411973
152	"UQCC1"	"UQCC1"	chr20	-	35384558	35384644	35392235	35392277	35384037	35384133	35394091	35394196
153	"UQCC1"	"UQCC1"	chr20	-	35386276	35386389	35392235	35392277	35384037	35384133	35394091	35394196
154	"RERG"	"RERG"	chr12	-	15121062	15121119	15217428	15217603	15111343	15111417	15221194	15221417
155	"CLDN7"	"CLDN7"	chr17	-	7260820	7260985	7261820	7262085	7260641	7260726	7263158	7263200
156	"CLDN7"	"CLDN7"	chr17	-	7260820	7260985	7261820	7262343	7260641	7260726	7263158	7263213
157	"CSF2RA"	"CSF2RA"	chrX	+	1300490	1300626	1303922	1304019	1295426	1295456	1305445	1305527
158	"INPP5J"	"INPP5J"	chr22	+	31124141	31124263	31124844	31126010	31122965	31123119	31126375	31126489
159	"INPP5J"	"INPP5J"	chr22	+	31124141	31124263	31124844	31124906	31122993	31123119	31126375	31126489
160	"INPP5J"	"INPP5J"	chr22	+	31124141	31124263	31125832	31126010	31122993	31123119	31126375	31126489
161	"INPP5J"	"INPP5J"	chr22	+	31124844	31124906	31125832	31126010	31122993	31123119	31126375	31126489
162	"YBX2"	"YBX2"	chr17	-	7291092	7291182	7292025	7292059	7290250	7290535	7293474	7293538
163	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7293474	7293538	7290250	7290535	7293827	7293935
164	"GTPBP10"	"GTPBP10"	chr7	+	90352815	90353009	90372154	90372228	90346664	90346774	90374301	90374354
165	"GTPBP10"	"GTPBP10"	chr7	+	90354457	90354549	90355085	90355230	90352815	90353009	90372154	90372228
166	"GTPBP10"	"GTPBP10"	chr7	+	90354457	90354549	90355085	90355230	90352815	90353009	90374301	90374354
167	"GTPBP10"	"GTPBP10"	chr7	+	90354457	90354549	90372154	90372228	90352815	90353009	90374301	90374354
168	"GTPBP10"	"GTPBP10"	chr7	+	90355085	90355230	90372154	90372228	90352815	90353009	90374301	90374354
169	"GTPBP10"	"GTPBP10"	chr7	+	90355085	90355230	90372154	90372228	90354457	90354549	90374301	90374354
170	"GTPBP10"	"GTPBP10"	chr7	+	90372154	90372228	90374301	90374354	90346664	90346774	90377506	90377614
171	"GTPBP10"	"GTPBP10"	chr7	+	90372154	90372228	90374301	90374354	90352815	90353009	90377506	90377572
172	"GTPBP10"	"GTPBP10"	chr7	+	90372154	90372228	90374301	90374354	90354457	90354549	90377506	90377614
173	"GTPBP10"	"GTPBP10"	chr7	+	90372154	90372228	90374301	90374354	90355085	90355230	90377506	90377614
174	"SGSM1"	"SGSM1"	chr22	+	24847633	24847796	24850279	24850432	24843459	24844972	24854995	24855063
175	"ESRP1"	"ESRP1"	chr8	+	94674307	94674494	94678202	94678371	94671452	94671671	94705924	94707466
176	"ESRP1"	"ESRP1"	chr8	+	94692676	94692827	94696851	94696961	94678202	94678371	94705924	94707466
177	"TMC5"	"TMC5"	chr16	+	19469680	19469825	19472087	19472243	19466081	19466233	19474124	19474276
178	"R3HCC1L"	"R3HCC1L"	chr10	+	98208100	98209899	98231511	98231687	98163286	98163397	98234445	98234516
179	"WWOX"	"WWOX"	chr16	+	78164182	78164289	78756939	78757015	78114975	78115154	79211607	79212667
180	"ITGB1"	"ITGB1"	chr10	-	32911885	32912124	32919884	32920084	32911447	32911670	32920244	32920385
181	"ITGB1"	"ITGB1"	chr10	-	32919884	32920084	32920244	32920385	32911885	32912124	32922256	32922346
182	"TMTC4"	"TMTC4"	chr13	-	100656380	100656468	100662963	100663180	100642210	100642311	100664220	100664336
183	"THUMPD2"	"THUMPD2"	chr2	-	39768900	39769093	39769709	39770119	39768423	39768501	39771504	39771640
184	"PDE8A"	"PDE8A"	chr15	+	85067013	85067204	85075861	85075918	85062496	85064426	85076732	85076787
185	"PDE8A"	"PDE8A"	chr15	+	85089337	85089416	85091043	85091181	85083555	85083644	85097947	85098036
186	"PDE8A"	"PDE8A"	chr15	+	85117640	85117839	85123060	85123193	85115983	85116119	85126206	85126374
187	"RANBP17"	"RANBP17"	chr5	+	170892386	170892553	170896049	170896115	170881805	170881896	170909660	170909765
188	"RANBP17"	"RANBP17"	chr5	+	170914166	170914240	170916464	170916584	170910968	170911134	170918712	170918859
189	"RANBP17"	"RANBP17"	chr5	+	170914166	170914240	170918712	170918859	170910968	170911134	170919440	170919613
190	"RANBP17"	"RANBP17"	chr5	+	170914166	170914240	170916464	170916584	170911027	170911134	170919440	170919613
191	"RANBP17"	"RANBP17"	chr5	+	170916464	170916584	170918712	170918859	170910968	170911134	170919440	170919613
192	"RANBP17"	"RANBP17"	chr5	+	170916464	170916584	170918712	170918859	170914166	170914240	170919440	170919613
193	"DPP8"	"DPP8"	chr15	-	65450998	65451110	65451959	65452102	65446616	65447006	65463760	65463906
194	"DPP8"	"DPP8"	chr15	-	65450998	65451110	65454262	65454415	65446636	65447006	65463760	65463906
195	"DPP8"	"DPP8"	chr15	-	65451959	65452102	65454262	65454415	65442462	65447006	65456224	65456371
196	"DPP8"	"DPP8"	chr15	-	65451959	65452102	65454262	65454415	65446636	65447006	65463760	65463906
197	"DPP8"	"DPP8"	chr15	-	65454262	65454415	65456224	65456371	65451959	65452102	65463760	65463906
198	"DPP8"	"DPP8"	chr15	-	65478879	65479039	65481514	65481615	65474208	65474288	65485098	65485160
199	"EIF2S3"	"EIF2S3"	chrX	+	24067963	24068108	24071557	24071727	24065997	24066092	24073090	24073263
200	"EIF2S3"	"EIF2S3"	chrX	+	24071557	24071727	24073090	24073263	24067963	24068108	24076721	24077971
201	"SIRT1"	"SIRT1"	chr10	+	67888881	67889123	67891401	67891554	67887416	67887533	67906789	67906937
202	"SLC28A1"	"SLC28A1"	chr15	+	84904096	84904238	84908717	84908795	84894939	84895123	84918523	84918604
203	"SLC28A1"	"SLC28A1"	chr15	+	84905538	84905652	84908717	84908795	84904096	84904238	84918523	84918604
204	"CYP3A5"	"CYP3A5"	chr7	-	99666600	99666689	99666712	99666810	99665165	99665314	99666951	99667065
205	"PPP6R2"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135
206	"GAA"	"GAA"	chr17	+	80112577	80112711	80113217	80113366	80111982	80112100	80116967	80117082
207	"MTX3"	"MTX3"	chr5	-	79986949	79987107	79988238	79988315	79982899	79983794	79988461	79988644
208	"RP11-894J14.5"	"RP11-894J14.5"	chr3	-	53077978	53078211	53085749	53085852	53077687	53077828	53099380	53099453
209	"RP11-894J14.5"	"RP11-894J14.5"	chr3	-	53077978	53078211	53092368	53092618	53077687	53077828	53099380	53099453
210	"RP11-894J14.5"	"RP11-894J14.5"	chr3	-	53085749	53085852	53092368	53092618	53077687	53077828	53099380	53099453
211	"CAMK1D"	"CAMK1D"	chr10	+	12791157	12791233	12814194	12814307	12769672	12769799	12816249	12816328
212	"AQP7"	"AQP7"	chr9	-	33386968	33387092	33394126	33394277	33386403	33386541	33395077	33395195
213	"AQP7"	"AQP7"	chr9	-	33386968	33387092	33395077	33395195	33386403	33386541	33401236	33401287
214	"TCP11L1"	"TCP11L1"	chr11	+	33043749	33043936	33054592	33054725	33039416	33039792	33057114	33057235
215	"TCP11L1"	"TCP11L1"	chr11	+	33054592	33054725	33057114	33057235	33043749	33043936	33057918	33057933
216	"PRR4"	"PRR4"	chr12	-	81766	81802	82859	82981	81257	81404	172360	172427
217	"NDUFAF2"	"NDUFAF2"	chr5	+	61073124	61073214	61098991	61099032	60945206	60945428	61152703	61153026
218	"MTRF1"	"MTRF1"	chr13	-	41261690	41261825	41262214	41262331	41260492	41260915	41263274	41263484
219	"PPP1R9B"	"PPP1R9B"	chr17	-	50139428	50139581	50140092	50140228	50139262	50139316	50141268	50141373
220	"LAPTM4B"	"LAPTM4B"	chr8	+	97805352	97805464	97815327	97815401	97775056	97776108	97816057	97816180
221	"DAB2"	"DAB2"	chr5	-	39382617	39383271	39388304	39388367	39381453	39381616	39388798	39388852
222	"SLC52A2"	"SLC52A2"	chr8	+	144359622	144359747	144360171	144360493	144359183	144359423	144360589	144360729
223	"ASAH1"	"ASAH1"	chr8	-	18062278	18062367	18063184	18063230	18061685	18061740	18067219	18067298
224	"ADAR"	"ADAR"	chr1	-	154588550	154588673	154589368	154589462	154588124	154588258	154589756	154589928
225	"TPD52L1"	"TPD52L1"	chr6	+	125220077	125220193	125229117	125229266	125153648	125153970	125248281	125248383
226	"TPD52L1"	"TPD52L1"	chr6	+	125229117	125229266	125248281	125248383	125153764	125153970	125262833	125264407
227	"TPD52L1"	"TPD52L1"	chr6	+	125229117	125229266	125248281	125248383	125219844	125220193	125262833	125263148
228	"PHKB"	"PHKB"	chr16	+	47594136	47594214	47596372	47596531	47593499	47593557	47610825	47610920
229	"PHKB"	"PHKB"	chr16	+	47663676	47663734	47665941	47666032	47661718	47661800	47669214	47669417
230	"PHKB"	"PHKB"	chr16	+	47664884	47664975	47665941	47666032	47663676	47663734	47669214	47669417
231	"TMEM135"	"TMEM135"	chr11	+	87067693	87067821	87071522	87071615	87037843	87038186	87091361	87091395
232	"TMEM135"	"TMEM135"	chr11	+	87091361	87091395	87157340	87157406	87038006	87038186	87236637	87236684
233	"TEAD3"	"TEAD3"	chr6	-	35479304	35479316	35480311	35480374	35478433	35478571	35484559	35484624
234	"CPSF7"	"CPSF7"	chr11	-	61416363	61416519	61419948	61420094	61416104	61416162	61420469	61420573
235	"CPSF7"	"CPSF7"	chr11	-	61419921	61420094	61420469	61420573	61416104	61416519	61421389	61421608
236	"CPSF7"	"CPSF7"	chr11	-	61421053	61421127	61421191	61421257	61420469	61420573	61421389	61421608
237	"CPSF7"	"CPSF7"	chr11	-	61421053	61421130	61421191	61421257	61420469	61420573	61421389	61421608
238	"PON3"	"PON3"	chr7	-	95372172	95372338	95390153	95390209	95363862	95364063	95394643	95394714
239	"HAL"	"HAL"	chr12	-	95993643	95993674	95993771	95993838	95993450	95993488	95993925	95993998
240	"COL25A1"	"COL25A1"	chr4	-	108819251	108819329	108819811	108819898	108817396	108817435	108824173	108824227
241	"COL25A1"	"COL25A1"	chr4	-	108941365	108941437	108942208	108942268	108940538	108940646	108974366	108974393
242	"MICALL1"	"MICALL1"	chr22	+	37919035	37919178	37921971	37922426	37917706	37917795	37924659	37924717
243	"XPNPEP1"	"XPNPEP1"	chr10	-	109893011	109893075	109907690	109907815	109891721	109891826	109915010	109915099
244	"XPNPEP1"	"XPNPEP1"	chr10	-	109894015	109894110	109907690	109907815	109893011	109893075	109915010	109915099
245	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39154210	39154294	39158284	39158402	39151745	39151839	39159482	39159550
