"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"exonStart_0base"	"exonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
77329	"FAM192A"	"FAM192A"	chr16	-	57178709	57178852	57175538	57175700	57185820	57186039	77329	3,4,1	0,0,0	0,0,0	1,1,1	198	99	6.88338275268e-13	5.42115558793e-10	1.0,1.0,1.0	0.0,0.0,0.0	1
33105	"BTC"	"BTC"	chr4	-	74750572	74750719	74748039	74748149	74755858	74755976	33105	10,8,3	0,0,0	6,2,3	4,2,7	198	99	7.55728812862e-13	5.86807457086e-10	1.0,1.0,1.0	0.429,0.333,0.176	0.687
34143	"DDX49"	"DDX49"	chr19	+	18920833	18920909	18920579	18920703	18921662	18921748	34143	7,8,9	133,122,54	71,53,69	195,144,213	174	99	7.72160113627e-13	5.91238709226e-10	0.029,0.036,0.087	0.172,0.173,0.156	-0.116
36634	"KIAA1191"	"KIAA1191"	chr5	-	176350612	176350737	176348249	176348356	176359810	176359918	36634	243,298,169	13,13,12	325,215,401	62,48,77	198	99	8.65862936905e-13	6.53904434405e-10	0.903,0.92,0.876	0.724,0.691,0.723	0.187
36656	"KIAA1191"	"KIAA1191"	chr5	-	176359461	176359567	176355570	176355749	176359810	176359918	36656	110,119,81	30,25,14	129,82,97	93,58,100	198	99	8.94062601731e-13	6.6607663829e-10	0.647,0.704,0.743	0.41,0.414,0.327	0.314
19476	"FAM210A"	"FAM210A"	chr18	-	13671861	13671973	13663346	13666713	13681604	13682105	19476	111,103,74	0,1,1	263,148,204	26,22,25	198	99	1.13786757794e-12	8.36408527624e-10	1.0,0.981,0.974	0.835,0.771,0.803	0.182
35012	"KIN"	"KIN"	chr10	-	7783080	7783175	7780263	7780307	7787819	7787981	35012	94,77,75	6,6,7	140,71,75	48,36,39	193	99	1.45417011765e-12	1.05484734982e-09	0.889,0.868,0.846	0.599,0.503,0.497	0.335
9737	"TPM3"	"TPM3"	chr1	-	154176114	154176179	154173083	154173201	154182987	154183078	9737	486,510,258	14,11,10	464,231,390	33,39,55	163	99	1.53421719773e-12	1.09845966378e-09	0.955,0.966,0.94	0.895,0.782,0.812	0.124
31705	"KIAA0556"	"KIAA0556"	chr16	+	27654607	27654736	27631064	27631162	27677728	27677818	31705	6,4,1	0,0,0	3,0,4	3,2,5	198	99	1.59894320007e-12	1.1301248541e-09	1.0,1.0,1.0	0.333,0.0,0.286	0.794
63713	"TMPRSS3"	"TMPRSS3"	chr21	-	42383032	42383198	42381875	42382234	42383969	42384013	63713	343,374,248	12,7,4	625,348,588	73,22,72	198	99	1.90802929012e-12	1.33151461727e-09	0.935,0.964,0.969	0.811,0.888,0.803	0.122
17665	"PCBP2"	"PCBP2"	chr12	+	53467804	53467843	53467220	53467293	53468776	53468832	17665	1012,1048,534	139,138,58	1144,699,935	290,170,301	137	99	2.45148346067e-12	1.68937853983e-09	0.84,0.846,0.869	0.74,0.748,0.692	0.125
36657	"KIAA1191"	"KIAA1191"	chr5	-	176359480	176359567	176348249	176348356	176359810	176359918	36657	144,145,86	13,13,12	191,120,175	62,48,77	185	99	2.54618548468e-12	1.73297784902e-09	0.856,0.857,0.793	0.622,0.572,0.549	0.254
24143	"TYK2"	"TYK2"	chr19	-	10353527	10353646	10352925	10353098	10354041	10354103	24143	357,426,238	1,11,9	485,254,482	45,22,50	198	99	2.57815990778e-12	1.73334092336e-09	0.994,0.951,0.93	0.843,0.852,0.828	0.117
42274	"HBS1L"	"HBS1L"	chr6	-	135037810	135038026	135002620	135002842	135039572	135039767	42274	4,2,5	182,188,131	35,12,33	207,140,196	198	99	2.86026757834e-12	1.89983797101e-09	0.011,0.005,0.019	0.078,0.041,0.078	-0.054
49224	"TTC38"	"TTC38"	chr22	+	46269141	46269289	46268513	46268591	46272334	46272416	49224	3,3,2	34,37,34	57,23,26	65,18,54	198	99	3.08886249911e-12	2.01362497918e-09	0.042,0.039,0.029	0.305,0.39,0.194	-0.26
56406	"NOP58"	"NOP58"	chr2	+	202277949	202278002	202275112	202275189	202282350	202282472	56406	353,439,249	5,3,0	407,241,388	28,15,20	151	99	3.10462766606e-12	2.01362497918e-09	0.979,0.99,1.0	0.905,0.913,0.927	0.075
7898	"TIMM8B"	"TIMM8B"	chr11	-	112085966	112086310	112085148	112085462	112086639	112086722	7898	45,55,19	272,382,181	89,52,100	235,150,232	198	99	5.26767518494e-12	3.37682480169e-09	0.076,0.067,0.05	0.159,0.148,0.177	-0.097
15536	"WDR6"	"WDR6"	chr3	+	49013290	49014116	49007395	49007531	49014209	49014293	15536	79,79,48	1,1,0	28,14,14	7,4,8	198	99	6.25710594448e-12	3.96499138758e-09	0.975,0.975,1.0	0.667,0.636,0.467	0.393
19929	"PHYKPL"	"PHYKPL"	chr5	-	178231404	178231523	178229939	178230099	178231668	178231866	19929	83,78,74	3,0,3	69,53,56	21,12,14	198	99	7.35678185038e-12	4.60885662968e-09	0.933,1.0,0.925	0.622,0.688,0.667	0.294
