"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"X1stExonStart_0base"	"X1stExonEnd"	"X2ndExonStart_0base"	"X2ndExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
8291	"UPF3A"	"UPF3A"	chr13	+	114286518	114286629	114291633	114291792	114281952	114282127	114298839	114299000	8291	7,6,2	245,275,149	26,23,35	326,206,365	210	258	8.55129367316e-09	5.1207158584e-06	0.034,0.026,0.016	0.089,0.121,0.105	-0.08
11079	"ZFX"	"ZFX"	chrX	+	24175388	24175443	24177683	24177866	24172755	24172800	24179182	24179550	11079	0,0,0	5,1,1	4,2,2	4,2,6	154	282	1.34637165861e-08	7.61447971369e-06	0.0,0.0,0.0	0.647,0.647,0.379	-0.558
7227	"CCNY"	"CCNY"	chr10	+	35483403	35483478	35501500	35501535	35394815	35394878	35516522	35516623	7227	0,0,0	54,54,19	9,3,16	72,25,79	174	134	1.56226115378e-08	8.37043081341e-06	0.0,0.0,0.0	0.088,0.085,0.135	-0.103
3903	"GAS5"	"GAS5"	chr1	-	173865228	173865547	173865856	173865894	173864256	173864304	173866176	173866206	3903	718,879,561	104,111,69	1013,578,989	73,27,67	137	418	2.9570840776e-08	1.5051557955e-05	0.955,0.96,0.961	0.977,0.985,0.978	-0.021
9964	"POLR2G"	"POLR2G"	chr11	+	62762541	62762866	62762866	62763026	62761794	62761904	62765181	62765232	9964	108,99,57	903,1159,594	249,149,278	1482,807,1383	424	259	3.60246449338e-08	1.74633754965e-05	0.068,0.05,0.055	0.093,0.101,0.109	-0.043
10070	"ZZZ3"	"ZZZ3"	chr1	-	77631849	77633405	77639448	77639602	77584516	77584655	77641383	77641446	10070	58,50,27	1088,1253,833	88,73,81	990,599,1012	253	1655	4.44482384232e-08	2.05674121431e-05	0.259,0.207,0.175	0.368,0.444,0.344	-0.172
3915	"GAS5"	"GAS5"	chr1	-	173865856	173866206	173866760	173866796	173865248	173865282	173866990	173867043	3915	1069,1369,772	92,132,49	1675,984,1504	72,33,70	135	449	8.46050088876e-08	3.74469126294e-05	0.975,0.972,0.981	0.987,0.99,0.986	-0.012
9453	"HAUS4"	"HAUS4"	chr14	-	22947867	22948013	22950313	22950410	22947600	22947731	22955099	22955176	9453	5,13,4	185,178,121	18,9,28	101,78,120	196	245	9.73067180166e-08	4.00656393075e-05	0.033,0.084,0.04	0.182,0.126,0.226	-0.126
11199	"SUB1"	"SUB1"	chr5	+	32536637	32536695	32591562	32591685	32531848	32531916	32598960	32599069	11199	9,5,7	840,968,543	19,8,30	698,380,600	157	222	9.83930238396e-08	4.00656393075e-05	0.015,0.007,0.018	0.037,0.029,0.066	-0.031
5113	"KIN"	"KIN"	chr10	-	7780263	7780307	7783080	7783175	7780055	7780178	7787819	7787981	5113	37,29,32	26,21,23	43,32,29	94,64,68	194	143	1.0536660866e-07	4.12550798523e-05	0.512,0.504,0.506	0.252,0.269,0.239	0.254
304	"VPS28"	"VPS28"	chr8	-	144425874	144426063	144426179	144426208	144424945	144425772	144426908	144426983	304	85,132,73	13,10,9	214,128,184	65,58,44	128	288	1.17231895524e-07	4.26221677298e-05	0.936,0.967,0.948	0.881,0.832,0.904	0.078
6730	"HAT1"	"HAT1"	chr2	+	171925536	171925641	171946707	171946783	171922461	171922507	171965337	171965517	6730	71,108,40	0,0,0	100,50,89	14,5,3	204	175	1.13126346957e-07	4.26221677298e-05	1.0,1.0,1.0	0.86,0.896,0.962	0.094
269	"TPD52L1"	"TPD52L1"	chr6	+	125229117	125229266	125248281	125248383	125219844	125220193	125262833	125263148	269	1917,2236,1197	700,678,485	1102,643,1079	580,343,698	248	201	2.63537078604e-07	9.25106020755e-05	0.689,0.728,0.667	0.606,0.603,0.556	0.106
10497	"RP11-274B21.14"	"RP11-274B21.14"	chr7	+	128578889	128578933	128579998	128580094	128574750	128574791	128591849	128592017	10497	0,0,0	6,14,9	8,3,5	24,9,26	143	195	2.80535276009e-07	9.51949703257e-05	0.0,0.0,0.0	0.313,0.313,0.208	-0.278
10828	"PPP1R2"	"PPP1R2"	chr3	-	195524818	195524896	195529793	195529901	195519017	195519185	195542903	195543386	10828	158,121,68	5,6,0	153,123,216	27,14,24	207	177	3.03727954343e-07	9.97403411359e-05	0.964,0.945,1.0	0.829,0.883,0.885	0.104
1707	"PGAP2"	"PGAP2"	chr11	+	3817352	3817535	3823612	3823740	3808293	3808315	3823882	3824135	1707	4,4,6	0,2,0	0,2,1	3,3,2	282	227	4.5816959815e-07	0.000145755203411	1.0,0.617,1.0	0.0,0.349,0.287	0.66
4425	"POLR2J3"	"POLR2J3"	chr7	-	102541500	102541662	102566581	102566736	102540023	102540091	102566996	102567083	4425	2,3,1	0,1,0	1,1,0	0,3,7	254	261	5.34374288153e-07	0.000155426578669	1.0,0.755,1.0	1.0,0.255,0.0	0.5
4426	"POLR2J3"	"POLR2J3"	chr7	-	102544705	102544776	102566581	102566736	102541500	102541662	102566996	102567083	4426	1,3,3	0,0,0	1,2,10	10,7,0	254	170	5.17260242305e-07	0.000155426578669	1.0,1.0,1.0	0.063,0.161,1.0	0.592
7688	"HERC6"	"HERC6"	chr4	+	88417424	88417579	88423859	88423973	88413076	88413266	88428579	88428750	7688	5,4,3	0,0,0	6,5,20	5,3,3	254	213	5.31432435613e-07	0.000155426578669	1.0,1.0,1.0	0.502,0.583,0.848	0.356
1811	"CTSC"	"CTSC"	chr11	-	88328111	88328196	88334936	88335082	88320810	88326443	88337500	88337761	1811	217,276,135	47,45,30	338,171,360	130,86,126	245	184	5.80630073244e-07	0.000164189281823	0.776,0.822,0.772	0.661,0.599,0.682	0.143
3305	"YAF2"	"YAF2"	chr12	-	42199135	42199235	42210547	42210619	42161612	42161765	42237598	42237724	3305	0,0,1	2,2,4	1,4,1	1,0,2	171	199	6.50149198145e-07	0.00017887888749	0.0,0.0,0.225	0.538,1.0,0.368	-0.56
7391	"PLSCR1"	"PLSCR1"	chr3	-	146521543	146522053	146525604	146525647	146517005	146517167	146533469	146533550	7391	17,10,2	702,832,435	23,25,26	701,407,588	142	609	6.86877247413e-07	0.000179292573812	0.094,0.049,0.019	0.123,0.209,0.159	-0.11
8419	"LTBR"	"LTBR"	chr12	+	6387797	6387910	6388397	6388505	6386346	6386444	6388799	6388825	8419	3,2,4	210,201,120	24,18,27	422,226,341	212	207	6.7554374672e-07	0.000179292573812	0.014,0.01,0.032	0.053,0.072,0.072	-0.047
3257	"TUBE1"	"TUBE1"	chr6	-	112086555	112086608	112087232	112087306	112081091	112081207	112087409	112087479	3257	135,139,102	16,16,3	307,163,345	77,38,83	173	152	7.43699508754e-07	0.000189271524978	0.881,0.884,0.968	0.778,0.79,0.785	0.127
11320	"CD44"	"CD44"	chr11	+	35204511	35204640	35208104	35208206	35189834	35190065	35214851	35214914	11320	249,313,152	327,403,262	301,143,347	225,142,230	228	201	8.91969322958e-07	0.000221469456286	0.402,0.406,0.338	0.541,0.47,0.571	-0.145
3116	"UBE2J2"	"UBE2J2"	chr1	-	1264782	1264830	1266097	1266290	1263345	1263386	1267732	1267992	3116	18,29,11	1,0,0	33,17,27	5,5,6	292	147	1.0781077896e-06	0.000261312792813	0.901,1.0,1.0	0.769,0.631,0.694	0.269
654	"UBE2Q2"	"UBE2Q2"	chr15	+	75883365	75883424	75896994	75897061	75873427	75873568	75899426	75901044	654	0,0,0	14,10,4	4,1,5	10,7,11	158	166	1.22159377736e-06	0.000289205224501	0.0,0.0,0.0	0.296,0.131,0.323	-0.25
7925	"TMX2"	"TMX2"	chr11	+	57737912	57738026	57738663	57738770	57737607	57737668	57739130	57739260	7925	281,332,175	33,33,20	353,198,420	85,53,83	213	206	1.31119433089e-06	0.000303362688374	0.892,0.907,0.894	0.801,0.783,0.83	0.093
897	"ZCCHC17"	"ZCCHC17"	chr1	+	31338956	31339048	31346639	31346740	31319108	31319166	31364031	31364953	897	0,0,0	12,2,2	3,1,6	11,6,8	191	200	1.46408691615e-06	0.000331208995698	0.0,0.0,0.0	0.222,0.149,0.44	-0.27
617	"PMF1-BGLAP"	"PMF1-BGLAP"	chr1	+	156233627	156233728	156236287	156236483	156213008	156213176	156242552	156242591	617	8,9,3	216,249,153	35,11,27	253,160,292	200	295	1.51684172378e-06	0.000331472413996	0.052,0.051,0.028	0.169,0.092,0.12	-0.083
6861	"HNRNPD"	"HNRNPD"	chr4	-	82355303	82355401	82356536	82356683	82352497	82354154	82356795	82356895	6861	266,286,165	571,767,382	160,111,172	682,422,666	246	197	1.53037362061e-06	0.000331472413996	0.272,0.23,0.257	0.158,0.174,0.171	0.085
10068	"ZZZ3"	"ZZZ3"	chr1	-	77584766	77584829	77631849	77633405	77584516	77584655	77641383	77641446	10068	1088,1253,833	2,2,2	990,599,1012	9,5,14	1655	162	1.59043863524e-06	0.000337305527224	0.982,0.984,0.976	0.915,0.921,0.876	0.077
2162	"N4BP2L2"	"N4BP2L2"	chr13	-	32537005	32537027	32538617	32538684	32527457	32527532	32538777	32538885	2162	4,5,1	0,0,1	1,3,5	2,4,10	166	121	1.63026750111e-06	0.000338696391047	1.0,1.0,0.422	0.267,0.353,0.267	0.512
7233	"CCNY"	"CCNY"	chr10	+	35516522	35516623	35525963	35525999	35483403	35483478	35529972	35530030	7233	3,3,2	48,59,42	31,5,30	103,64,91	200	135	2.03634512541e-06	0.000414599867533	0.04,0.033,0.031	0.169,0.05,0.182	-0.099
7392	"PLSCR1"	"PLSCR1"	chr3	-	146521832	146521981	146525604	146525647	146521543	146521705	146533469	146533550	7392	20,19,5	371,407,244	31,25,36	389,178,286	142	248	2.15998033781e-06	0.000431149016449	0.086,0.075,0.035	0.122,0.197,0.18	-0.101
7234	"CCNY"	"CCNY"	chr10	+	35516522	35516623	35529972	35530030	35483403	35483478	35530123	35530243	7234	0,2,1	41,59,27	15,2,20	92,58,87	200	157	2.3713343934e-06	0.000464234310093	0.0,0.026,0.028	0.113,0.026,0.153	-0.079
7393	"PLSCR1"	"PLSCR1"	chr3	-	146521832	146522053	146525604	146525647	146521543	146521705	146533469	146533550	7393	20,19,5	530,621,372	31,25,36	570,281,437	142	320	2.53416374019e-06	0.000482303949932	0.078,0.065,0.029	0.109,0.167,0.157	-0.087
7802	"CADPS2"	"CADPS2"	chr7	-	122360929	122361013	122379367	122379442	122345573	122345681	122386294	122386309	7802	7,12,4	0,0,0	10,5,7	0,4,9	174	183	2.55839030416e-06	0.000482303949932	1.0,1.0,1.0	1.0,0.568,0.45	0.327
