"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"X1stExonStart_0base"	"X1stExonEnd"	"X2ndExonStart_0base"	"X2ndExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
8291	"UPF3A"	"UPF3A"	chr13	+	114286518	114286629	114291633	114291792	114281952	114282127	114298839	114299000	8291	7,6,2	245,275,149	26,23,35	326,206,365	210	258	8.55129367316e-09	5.1207158584e-06	0.034,0.026,0.016	0.089,0.121,0.105	-0.08
11079	"ZFX"	"ZFX"	chrX	+	24175388	24175443	24177683	24177866	24172755	24172800	24179182	24179550	11079	0,0,0	5,1,1	4,2,2	4,2,6	154	282	1.34637165861e-08	7.61447971369e-06	0.0,0.0,0.0	0.647,0.647,0.379	-0.558
7227	"CCNY"	"CCNY"	chr10	+	35483403	35483478	35501500	35501535	35394815	35394878	35516522	35516623	7227	0,0,0	54,54,19	9,3,16	72,25,79	174	134	1.56226115378e-08	8.37043081341e-06	0.0,0.0,0.0	0.088,0.085,0.135	-0.103
3903	"GAS5"	"GAS5"	chr1	-	173865228	173865547	173865856	173865894	173864256	173864304	173866176	173866206	3903	718,879,561	104,111,69	1013,578,989	73,27,67	137	418	2.9570840776e-08	1.5051557955e-05	0.955,0.96,0.961	0.977,0.985,0.978	-0.021
9964	"POLR2G"	"POLR2G"	chr11	+	62762541	62762866	62762866	62763026	62761794	62761904	62765181	62765232	9964	108,99,57	903,1159,594	249,149,278	1482,807,1383	424	259	3.60246449338e-08	1.74633754965e-05	0.068,0.05,0.055	0.093,0.101,0.109	-0.043
10070	"ZZZ3"	"ZZZ3"	chr1	-	77631849	77633405	77639448	77639602	77584516	77584655	77641383	77641446	10070	58,50,27	1088,1253,833	88,73,81	990,599,1012	253	1655	4.44482384232e-08	2.05674121431e-05	0.259,0.207,0.175	0.368,0.444,0.344	-0.172
3915	"GAS5"	"GAS5"	chr1	-	173865856	173866206	173866760	173866796	173865248	173865282	173866990	173867043	3915	1069,1369,772	92,132,49	1675,984,1504	72,33,70	135	449	8.46050088876e-08	3.74469126294e-05	0.975,0.972,0.981	0.987,0.99,0.986	-0.012
9453	"HAUS4"	"HAUS4"	chr14	-	22947867	22948013	22950313	22950410	22947600	22947731	22955099	22955176	9453	5,13,4	185,178,121	18,9,28	101,78,120	196	245	9.73067180166e-08	4.00656393075e-05	0.033,0.084,0.04	0.182,0.126,0.226	-0.126
11199	"SUB1"	"SUB1"	chr5	+	32536637	32536695	32591562	32591685	32531848	32531916	32598960	32599069	11199	9,5,7	840,968,543	19,8,30	698,380,600	157	222	9.83930238396e-08	4.00656393075e-05	0.015,0.007,0.018	0.037,0.029,0.066	-0.031
5113	"KIN"	"KIN"	chr10	-	7780263	7780307	7783080	7783175	7780055	7780178	7787819	7787981	5113	37,29,32	26,21,23	43,32,29	94,64,68	194	143	1.0536660866e-07	4.12550798523e-05	0.512,0.504,0.506	0.252,0.269,0.239	0.254
304	"VPS28"	"VPS28"	chr8	-	144425874	144426063	144426179	144426208	144424945	144425772	144426908	144426983	304	85,132,73	13,10,9	214,128,184	65,58,44	128	288	1.17231895524e-07	4.26221677298e-05	0.936,0.967,0.948	0.881,0.832,0.904	0.078
6730	"HAT1"	"HAT1"	chr2	+	171925536	171925641	171946707	171946783	171922461	171922507	171965337	171965517	6730	71,108,40	0,0,0	100,50,89	14,5,3	204	175	1.13126346957e-07	4.26221677298e-05	1.0,1.0,1.0	0.86,0.896,0.962	0.094
269	"TPD52L1"	"TPD52L1"	chr6	+	125229117	125229266	125248281	125248383	125219844	125220193	125262833	125263148	269	1917,2236,1197	700,678,485	1102,643,1079	580,343,698	248	201	2.63537078604e-07	9.25106020755e-05	0.689,0.728,0.667	0.606,0.603,0.556	0.106
10497	"RP11-274B21.14"	"RP11-274B21.14"	chr7	+	128578889	128578933	128579998	128580094	128574750	128574791	128591849	128592017	10497	0,0,0	6,14,9	8,3,5	24,9,26	143	195	2.80535276009e-07	9.51949703257e-05	0.0,0.0,0.0	0.313,0.313,0.208	-0.278
10828	"PPP1R2"	"PPP1R2"	chr3	-	195524818	195524896	195529793	195529901	195519017	195519185	195542903	195543386	10828	158,121,68	5,6,0	153,123,216	27,14,24	207	177	3.03727954343e-07	9.97403411359e-05	0.964,0.945,1.0	0.829,0.883,0.885	0.104
1707	"PGAP2"	"PGAP2"	chr11	+	3817352	3817535	3823612	3823740	3808293	3808315	3823882	3824135	1707	4,4,6	0,2,0	0,2,1	3,3,2	282	227	4.5816959815e-07	0.000145755203411	1.0,0.617,1.0	0.0,0.349,0.287	0.66
4425	"POLR2J3"	"POLR2J3"	chr7	-	102541500	102541662	102566581	102566736	102540023	102540091	102566996	102567083	4425	2,3,1	0,1,0	1,1,0	0,3,7	254	261	5.34374288153e-07	0.000155426578669	1.0,0.755,1.0	1.0,0.255,0.0	0.5
4426	"POLR2J3"	"POLR2J3"	chr7	-	102544705	102544776	102566581	102566736	102541500	102541662	102566996	102567083	4426	1,3,3	0,0,0	1,2,10	10,7,0	254	170	5.17260242305e-07	0.000155426578669	1.0,1.0,1.0	0.063,0.161,1.0	0.592
7688	"HERC6"	"HERC6"	chr4	+	88417424	88417579	88423859	88423973	88413076	88413266	88428579	88428750	7688	5,4,3	0,0,0	6,5,20	5,3,3	254	213	5.31432435613e-07	0.000155426578669	1.0,1.0,1.0	0.502,0.583,0.848	0.356
1811	"CTSC"	"CTSC"	chr11	-	88328111	88328196	88334936	88335082	88320810	88326443	88337500	88337761	1811	217,276,135	47,45,30	338,171,360	130,86,126	245	184	5.80630073244e-07	0.000164189281823	0.776,0.822,0.772	0.661,0.599,0.682	0.143
3305	"YAF2"	"YAF2"	chr12	-	42199135	42199235	42210547	42210619	42161612	42161765	42237598	42237724	3305	0,0,1	2,2,4	1,4,1	1,0,2	171	199	6.50149198145e-07	0.00017887888749	0.0,0.0,0.225	0.538,1.0,0.368	-0.56
7391	"PLSCR1"	"PLSCR1"	chr3	-	146521543	146522053	146525604	146525647	146517005	146517167	146533469	146533550	7391	17,10,2	702,832,435	23,25,26	701,407,588	142	609	6.86877247413e-07	0.000179292573812	0.094,0.049,0.019	0.123,0.209,0.159	-0.11
8419	"LTBR"	"LTBR"	chr12	+	6387797	6387910	6388397	6388505	6386346	6386444	6388799	6388825	8419	3,2,4	210,201,120	24,18,27	422,226,341	212	207	6.7554374672e-07	0.000179292573812	0.014,0.01,0.032	0.053,0.072,0.072	-0.047
3257	"TUBE1"	"TUBE1"	chr6	-	112086555	112086608	112087232	112087306	112081091	112081207	112087409	112087479	3257	135,139,102	16,16,3	307,163,345	77,38,83	173	152	7.43699508754e-07	0.000189271524978	0.881,0.884,0.968	0.778,0.79,0.785	0.127
11320	"CD44"	"CD44"	chr11	+	35204511	35204640	35208104	35208206	35189834	35190065	35214851	35214914	11320	249,313,152	327,403,262	301,143,347	225,142,230	228	201	8.91969322958e-07	0.000221469456286	0.402,0.406,0.338	0.541,0.47,0.571	-0.145
3116	"UBE2J2"	"UBE2J2"	chr1	-	1264782	1264830	1266097	1266290	1263345	1263386	1267732	1267992	3116	18,29,11	1,0,0	33,17,27	5,5,6	292	147	1.0781077896e-06	0.000261312792813	0.901,1.0,1.0	0.769,0.631,0.694	0.269
654	"UBE2Q2"	"UBE2Q2"	chr15	+	75883365	75883424	75896994	75897061	75873427	75873568	75899426	75901044	654	0,0,0	14,10,4	4,1,5	10,7,11	158	166	1.22159377736e-06	0.000289205224501	0.0,0.0,0.0	0.296,0.131,0.323	-0.25
7925	"TMX2"	"TMX2"	chr11	+	57737912	57738026	57738663	57738770	57737607	57737668	57739130	57739260	7925	281,332,175	33,33,20	353,198,420	85,53,83	213	206	1.31119433089e-06	0.000303362688374	0.892,0.907,0.894	0.801,0.783,0.83	0.093
897	"ZCCHC17"	"ZCCHC17"	chr1	+	31338956	31339048	31346639	31346740	31319108	31319166	31364031	31364953	897	0,0,0	12,2,2	3,1,6	11,6,8	191	200	1.46408691615e-06	0.000331208995698	0.0,0.0,0.0	0.222,0.149,0.44	-0.27
617	"PMF1-BGLAP"	"PMF1-BGLAP"	chr1	+	156233627	156233728	156236287	156236483	156213008	156213176	156242552	156242591	617	8,9,3	216,249,153	35,11,27	253,160,292	200	295	1.51684172378e-06	0.000331472413996	0.052,0.051,0.028	0.169,0.092,0.12	-0.083
6861	"HNRNPD"	"HNRNPD"	chr4	-	82355303	82355401	82356536	82356683	82352497	82354154	82356795	82356895	6861	266,286,165	571,767,382	160,111,172	682,422,666	246	197	1.53037362061e-06	0.000331472413996	0.272,0.23,0.257	0.158,0.174,0.171	0.085
10068	"ZZZ3"	"ZZZ3"	chr1	-	77584766	77584829	77631849	77633405	77584516	77584655	77641383	77641446	10068	1088,1253,833	2,2,2	990,599,1012	9,5,14	1655	162	1.59043863524e-06	0.000337305527224	0.982,0.984,0.976	0.915,0.921,0.876	0.077
2162	"N4BP2L2"	"N4BP2L2"	chr13	-	32537005	32537027	32538617	32538684	32527457	32527532	32538777	32538885	2162	4,5,1	0,0,1	1,3,5	2,4,10	166	121	1.63026750111e-06	0.000338696391047	1.0,1.0,0.422	0.267,0.353,0.267	0.512
7233	"CCNY"	"CCNY"	chr10	+	35516522	35516623	35525963	35525999	35483403	35483478	35529972	35530030	7233	3,3,2	48,59,42	31,5,30	103,64,91	200	135	2.03634512541e-06	0.000414599867533	0.04,0.033,0.031	0.169,0.05,0.182	-0.099
7392	"PLSCR1"	"PLSCR1"	chr3	-	146521832	146521981	146525604	146525647	146521543	146521705	146533469	146533550	7392	20,19,5	371,407,244	31,25,36	389,178,286	142	248	2.15998033781e-06	0.000431149016449	0.086,0.075,0.035	0.122,0.197,0.18	-0.101
7234	"CCNY"	"CCNY"	chr10	+	35516522	35516623	35529972	35530030	35483403	35483478	35530123	35530243	7234	0,2,1	41,59,27	15,2,20	92,58,87	200	157	2.3713343934e-06	0.000464234310093	0.0,0.026,0.028	0.113,0.026,0.153	-0.079
7393	"PLSCR1"	"PLSCR1"	chr3	-	146521832	146522053	146525604	146525647	146521543	146521705	146533469	146533550	7393	20,19,5	530,621,372	31,25,36	570,281,437	142	320	2.53416374019e-06	0.000482303949932	0.078,0.065,0.029	0.109,0.167,0.157	-0.087
7802	"CADPS2"	"CADPS2"	chr7	-	122360929	122361013	122379367	122379442	122345573	122345681	122386294	122386309	7802	7,12,4	0,0,0	10,5,7	0,4,9	174	183	2.55839030416e-06	0.000482303949932	1.0,1.0,1.0	1.0,0.568,0.45	0.327
11315	"CD44"	"CD44"	chr11	+	35198120	35198246	35204511	35204640	35189834	35190065	35206111	35206243	11315	206,230,137	562,697,356	453,304,496	863,441,915	225	228	2.74701783631e-06	0.000508448028612	0.271,0.251,0.281	0.347,0.411,0.355	-0.103
6127	"RPL10A"	"RPL10A"	chr6	+	35468798	35468873	35468946	35469027	35468407	35468439	35469380	35469529	6127	12,23,14	2011,2303,1409	33,17,44	1687,952,1646	174	180	2.84397667205e-06	0.000516994330741	0.006,0.01,0.01	0.02,0.018,0.027	-0.013
9454	"HAUS4"	"HAUS4"	chr14	-	22950313	22950410	22951554	22951689	22947600	22947731	22952327	22952459	9454	98,144,63	9,13,3	91,53,97	22,10,32	234	196	3.09931162812e-06	0.000553526182005	0.901,0.903,0.946	0.776,0.816,0.717	0.147
9807	"MIR4435-2HG"	"MIR4435-2HG"	chr2	-	111233627	111233739	111248147	111248241	111207775	111208661	111344060	111344237	9807	18,21,12	1,4,1	65,46,76	50,25,35	193	211	3.21350727261e-06	0.000564025931641	0.952,0.852,0.929	0.587,0.668,0.704	0.258
5040	"MPV17"	"MPV17"	chr2	-	27312679	27312772	27312993	27313109	27312213	27312246	27322447	27322522	5040	78,102,54	13,6,3	89,43,93	33,15,22	215	192	3.55220941373e-06	0.000612906641216	0.843,0.938,0.941	0.707,0.719,0.791	0.168
268	"TPD52L1"	"TPD52L1"	chr6	+	125229117	125229266	125248281	125248383	125153764	125153970	125262833	125264407	268	667,767,414	702,679,484	401,219,385	580,343,698	248	201	3.65086661458e-06	0.00061943036894	0.435,0.478,0.409	0.359,0.341,0.309	0.104
10494	"HNRNPDL"	"HNRNPDL"	chr4	-	82425562	82425667	82426036	82426129	82424628	82424883	82426462	82426633	10494	1096,1166,653	15,17,8	872,485,974	30,24,26	192	204	5.5936319463e-06	0.000933494642842	0.987,0.986,0.989	0.969,0.955,0.975	0.021
3224	"NFASC"	"NFASC"	chr1	+	205001169	205001286	205002595	205002748	204988632	204988806	205009556	205009688	3224	12,5,3	17,16,18	1,0,0	13,5,5	216	252	5.8114158028e-06	0.000946507759703	0.452,0.267,0.163	0.082,0.0,0.0	0.267
11434	"CALU"	"CALU"	chr7	+	128754261	128754455	128754528	128754722	128748572	128748804	128758870	128759037	11434	601,755,346	339,407,231	1174,691,1185	465,256,420	293	293	5.85756275651e-06	0.000946507759703	0.639,0.65,0.6	0.716,0.73,0.738	-0.098
5641	"ATXN3"	"ATXN3"	chr14	-	92093745	92093831	92096092	92096137	92093251	92093318	92106528	92106574	5641	3,0,0	19,10,11	10,3,9	7,9,16	144	185	6.4426562395e-06	0.0010185780876	0.169,0.0,0.0	0.647,0.3,0.42	-0.399
6908	"TRA2A"	"TRA2A"	chr7	-	23516362	23516528	23521706	23522432	23512893	23513082	23531788	23531981	6908	161,212,87	370,398,214	448,275,396	621,321,571	825	265	6.50369112909e-06	0.0010185780876	0.123,0.146,0.116	0.188,0.216,0.182	-0.067
6452	"RNF146"	"RNF146"	chr6	+	127282286	127282395	127285207	127285348	127280230	127280340	127286049	127286177	6452	1,5,2	1,0,0	0,6,2	8,1,8	208	240	7.75171094802e-06	0.00119564268865	0.536,1.0,1.0	0.0,0.874,0.224	0.479
3671	"CBY1"	"CBY1"	chr22	+	38656955	38657143	38665545	38665685	38656675	38656750	38668016	38668132	3671	20,25,16	28,28,18	49,21,60	23,10,17	287	239	8.51732901219e-06	0.0012941255126	0.373,0.426,0.425	0.64,0.636,0.746	-0.266
3534	"IMMT"	"IMMT"	chr2	-	86161951	86162079	86166507	86166644	86159535	86159671	86170748	86170801	3534	287,370,196	9,2,6	292,161,273	17,15,16	236	227	9.1096417586e-06	0.00134090723005	0.968,0.994,0.969	0.943,0.912,0.943	0.044
3749	"GTF2H3"	"GTF2H3"	chr12	+	123659429	123659475	123659515	123659584	123655770	123655824	123659794	123659930	3749	4,1,2	88,81,37	15,10,13	94,70,87	145	168	9.22038370366e-06	0.00134090723005	0.05,0.014,0.059	0.156,0.142,0.148	-0.108
9359	"EPB41L1"	"EPB41L1"	chr20	+	36122678	36122747	36125422	36125527	36121721	36121816	36173763	36173954	9359	0,7,1	4,7,4	2,1,1	0,1,0	168	204	9.08767580088e-06	0.00134090723005	0.0,0.548,0.233	1.0,0.548,1.0	-0.589
5654	"ACP2"	"ACP2"	chr11	-	47244734	47244867	47245304	47245394	47243238	47243321	47245681	47245834	5654	1,3,0	125,117,69	14,9,9	139,111,236	189	232	9.88855381212e-06	0.00141782363109	0.01,0.031,0.0	0.11,0.091,0.045	-0.068
1920	"HACL1"	"HACL1"	chr3	-	15586524	15586602	15589539	15589612	15582876	15582989	15591599	15591680	1920	19,10,5	0,0,1	10,10,11	1,6,5	172	177	1.00657569694e-05	0.00142318619373	1.0,1.0,0.837	0.911,0.632,0.694	0.2
5043	"MPV17"	"MPV17"	chr2	-	27312993	27313074	27322447	27322522	27312679	27312772	27323051	27323081	5043	19,18,9	102,104,57	50,22,41	94,59,109	174	180	1.09070497193e-05	0.0015210104951	0.162,0.152,0.14	0.355,0.278,0.28	-0.153
9494	"TBC1D12"	"TBC1D12"	chr10	+	94500220	94500327	94507266	94507347	94493364	94493447	94510090	94510179	9494	1,0,0	6,6,6	7,3,8	18,10,16	206	180	1.1476852442e-05	0.00157884267378	0.127,0.0,0.0	0.254,0.208,0.304	-0.213
4246	"HDAC10"	"HDAC10"	chr22	-	50248830	50248859	50249102	50249168	50248365	50248472	50249327	50249454	4246	12,10,20	0,2,0	7,4,8	4,3,3	165	128	1.2016033722e-05	0.00161462549454	1.0,0.795,1.0	0.576,0.508,0.674	0.346
7235	"CCNY"	"CCNY"	chr10	+	35516522	35516623	35530123	35530243	35483403	35483478	35553018	35553183	7235	2,2,1	86,132,83	15,2,19	176,103,179	200	219	1.20541785447e-05	0.00161462549454	0.025,0.016,0.013	0.085,0.021,0.104	-0.052
463	"MYL6"	"MYL6"	chr12	+	56159586	56159622	56159622	56159730	56158683	56158711	56159974	56160148	463	214,222,128	1827,2174,1342	257,157,316	1663,1166,1557	135	207	1.23911014881e-05	0.00163063341244	0.152,0.135,0.128	0.192,0.171,0.237	-0.062
4454	"CHEK2"	"CHEK2"	chr22	-	28724564	28724923	28724976	28725124	28719394	28719485	28725242	28725367	4454	81,145,60	1,1,0	71,36,58	9,2,7	247	458	1.24940477574e-05	0.00163063341244	0.993,0.996,1.0	0.936,0.971,0.939	0.048
5045	"MPV17"	"MPV17"	chr2	-	27312993	27313109	27322447	27322522	27312679	27312772	27323051	27323054	5045	19,18,9	125,122,68	50,22,41	113,68,139	174	215	1.29360051221e-05	0.00166694344485	0.158,0.154,0.141	0.353,0.286,0.267	-0.151
4510	"SPAG1"	"SPAG1"	chr8	+	100220278	100220431	100225172	100225339	100213818	100213918	100231155	100231288	4510	70,77,49	141,190,83	102,43,74	330,194,325	252	266	1.37762103837e-05	0.00175302277133	0.344,0.3,0.384	0.246,0.19,0.194	0.133
8432	"WNK1"	"WNK1"	chr12	+	879572	880031	880720	880999	878211	878361	881691	881789	8432	76,79,47	184,192,103	163,133,216	271,147,259	558	378	1.4696749035e-05	0.00184707290341	0.219,0.218,0.236	0.289,0.38,0.361	-0.119
11319	"CD44"	"CD44"	chr11	+	35201670	35201787	35206111	35206243	35198120	35198246	35208104	35208206	11319	40,50,29	369,380,200	108,92,146	578,353,599	216	231	1.50511622793e-05	0.00186854673175	0.104,0.123,0.134	0.167,0.218,0.207	-0.077
7689	"TK2"	"TK2"	chr16	-	66536963	66537017	66541878	66541953	66531379	66531469	66548977	66549009	7689	1,1,4	1,0,0	7,2,2	3,4,11	174	153	1.56986778627e-05	0.00190361048902	0.468,1.0,1.0	0.672,0.305,0.138	0.451
9619	"HMGN1"	"HMGN1"	chr21	-	39345829	39345958	39347378	39347483	39345145	39345274	39348291	39348339	9619	134,176,125	345,354,212	151,106,189	618,358,589	204	228	1.57075914615e-05	0.00190361048902	0.303,0.357,0.397	0.215,0.249,0.264	0.11
5071	"KIAA1468"	"KIAA1468"	chr18	+	62279773	62279856	62280359	62280442	62277595	62277655	62280645	62280709	5071	6,3,2	4,10,7	14,12,11	0,0,6	182	182	1.59131080245e-05	0.00190582870223	0.6,0.231,0.222	1.0,1.0,0.647	-0.531
9251	"GGA1"	"GGA1"	chr22	+	37614189	37614274	37616921	37617048	37608724	37608903	37618447	37618546	9251	32,65,38	4,16,8	80,53,69	4,3,2	184	226	1.73198709128e-05	0.00205018937084	0.908,0.833,0.854	0.961,0.956,0.977	-0.1
532	"FYN"	"FYN"	chr6	-	111699514	111699670	111700103	111700268	111696276	111696456	111702884	111703034	532	67,60,45	18,32,12	100,47,64	76,43,71	264	255	1.84376385184e-05	0.00214634884614	0.782,0.644,0.784	0.56,0.514,0.465	0.224
3611	"USP10"	"USP10"	chr16	+	84704739	84704860	84740308	84740369	84699994	84700111	84758715	84758807	3611	5,7,3	0,0,0	6,4,8	8,0,2	220	160	1.85538996523e-05	0.00214634884614	1.0,1.0,1.0	0.353,1.0,0.744	0.301
6916	"PLAGL1"	"PLAGL1"	chr6	-	143960468	143960542	143964786	143964818	143947984	143948460	143968906	143968978	6916	0,0,0	7,9,4	1,2,7	19,6,29	131	173	2.09830738021e-05	0.00240008641916	0.0,0.0,0.0	0.065,0.306,0.242	-0.204
10582	"PCBP1-AS1"	"PCBP1-AS1"	chr2	-	70053730	70053792	70059642	70059680	70051202	70051305	70083506	70083687	10582	0,0,1	1,1,2	5,1,5	3,0,4	137	161	2.16006593052e-05	0.00244327457474	0.0,0.0,0.37	0.662,1.0,0.595	-0.629
4127	"DBNL"	"DBNL"	chr7	+	44052866	44052941	44056756	44056903	44050224	44050280	44057781	44057859	4127	7,10,6	319,314,211	32,16,33	395,271,468	174	246	2.33823009425e-05	0.00261573432522	0.03,0.043,0.039	0.103,0.077,0.091	-0.053
5423	"UPP1"	"UPP1"	chr7	+	48099669	48099787	48101823	48101870	48094762	48094827	48106872	48107082	5423	44,77,31	5,9,3	286,172,282	88,44,94	217	146	2.40541655615e-05	0.00263302586469	0.856,0.852,0.874	0.686,0.725,0.669	0.167
11417	"ARIH2"	"ARIH2"	chr3	+	48945135	48945181	48961611	48961679	48927461	48927813	48964918	48964982	11417	1,3,3	149,153,117	16,13,15	256,146,288	145	167	2.38541401617e-05	0.00263302586469	0.008,0.022,0.029	0.067,0.093,0.057	-0.053
1278	"ZNF346"	"ZNF346"	chr5	+	177062057	177062151	177064511	177064601	177041777	177041870	177079381	177081189	1278	3,4,1	0,1,0	7,1,10	4,4,5	193	189	2.49351360777e-05	0.00266881425922	1.0,0.797,1.0	0.632,0.197,0.662	0.435
1922	"HACL1"	"HACL1"	chr3	-	15586524	15586602	15596383	15596424	15582876	15582989	15601089	15601194	1922	11,13,4	0,0,1	13,3,8	1,6,5	140	177	2.50671980296e-05	0.00266881425922	1.0,1.0,0.835	0.943,0.387,0.669	0.279
5656	"ACP2"	"ACP2"	chr11	-	47244734	47244867	47245304	47245427	47243238	47243321	47245681	47245834	5656	2,3,0	125,117,69	15,9,10	139,111,236	222	232	2.5449214887e-05	0.00266881425922	0.016,0.026,0.0	0.101,0.078,0.042	-0.06
5806	"DDX50"	"DDX50"	chr10	+	68936005	68936079	68941059	68941194	68934798	68934918	68943212	68943257	5806	18,28,16	66,92,48	51,24,65	71,45,73	173	234	2.56919250888e-05	0.00266881425922	0.269,0.292,0.311	0.493,0.419,0.546	-0.195
10232	"CANT1"	"CANT1"	chr17	-	79005371	79005481	79008062	79008171	79000099	79000270	79009663	79009793	10232	7,4,1	7,1,2	1,2,1	28,9,13	208	209	2.52141686737e-05	0.00266881425922	0.501,0.801,0.334	0.035,0.183,0.072	0.449
10874	"METAP1"	"METAP1"	chr4	+	99035953	99036011	99037766	99037941	99035399	99035460	99039373	99039465	10874	1,0,0	4,5,4	4,0,5	0,3,5	157	274	2.61088872688e-05	0.00268473204441	0.304,0.0,0.0	1.0,0.0,0.636	-0.444
9840	"TBCE"	"TBCE"	chr1	+	235427139	235427239	235430704	235430804	235414432	235414618	235434203	235434280	9840	2,0,0	46,52,23	7,1,6	43,21,35	199	199	2.70853057497e-05	0.00275728412532	0.042,0.0,0.0	0.14,0.045,0.146	-0.096
3873	"FAM184A"	"FAM184A"	chr6	-	118961760	118961963	118964666	118964771	118960768	118960863	118966834	118966952	3873	1,3,3	7,9,9	0,0,0	8,1,7	204	302	2.80646191049e-05	0.00282869131176	0.175,0.33,0.33	0.0,0.0,0.0	0.278
2588	"CDKL3"	"CDKL3"	chr5	-	134319357	134319497	134321790	134321903	134308573	134308727	134370997	134371042	2588	4,3,1	1,1,0	2,0,2	4,3,2	212	239	2.99565905274e-05	0.00298978521146	0.818,0.772,1.0	0.36,0.0,0.53	0.567
9274	"CS"	"CS"	chr12	-	56291630	56291793	56298608	56298691	56286594	56286645	56300159	56300391	9274	23,29,11	20,22,17	38,16,24	2,7,8	182	262	3.39827132362e-05	0.00335867981305	0.623,0.655,0.482	0.965,0.767,0.812	-0.261
5655	"ACP2"	"ACP2"	chr11	-	47244734	47244867	47245304	47245422	47243238	47243321	47245681	47245834	5655	2,3,0	125,117,69	14,9,10	139,111,236	217	232	3.82434004432e-05	0.00374344054338	0.017,0.027,0.0	0.097,0.08,0.043	-0.059
