ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
22	"SLC25A18"	"SLC25A18"	chr22	+	17579744	17581159	17579744	17579964	17581036	17581159	22	0,1,1	1,2,0	0,0,3	2,0,0	198	99	1	1.0	0.0,0.2,1.0	0.0,NA,1.0	-0.1
25	"PPM1M"	"PPM1M"	chr3	+	52248152	52248453	52248152	52248237	52248334	52248453	25	3,0,0	19,9,13	2,1,3	5,10,6	195	99	0.0475224979789	0.387414087739	0.074,0.0,0.0	0.169,0.048,0.202	-0.115
26	"PPM1M"	"PPM1M"	chr3	+	52249173	52250595	52249173	52249322	52249669	52250595	26	1,0,2	9,7,7	1,2,2	4,1,4	198	99	0.109625930798	0.615496556626	0.053,0.0,0.125	0.111,0.5,0.2	-0.211
28	"NOC3L"	"NOC3L"	chr10	-	94357173	94358215	94357173	94357331	94358082	94358215	28	0,0,1	31,27,20	0,1,0	48,57,63	198	99	1	1.0	0.0,0.0,0.024	0.0,0.009,0.0	0.005
31	"E2F4"	"E2F4"	chr16	+	67192760	67193170	67192760	67192870	67193008	67193170	31	28,18,18	104,96,80	18,19,17	153,120,169	198	99	0.00418401528607	0.0877382964507	0.119,0.086,0.101	0.056,0.073,0.048	0.043
32	"ABCA2"	"ABCA2"	chr9	-	137010192	137010737	137010192	137010371	137010619	137010737	32	1,1,0	10,7,9	0,0,0	4,3,7	198	99	1	1.0	0.048,0.067,0.0	0.0,0.0,0.0	0.038
33	"ABCA2"	"ABCA2"	chr9	-	137010972	137011309	137010972	137011105	137011185	137011309	33	1,2,0	6,11,7	1,0,0	18,7,13	178	99	0.474816832039	1.0	0.085,0.092,0.0	0.03,0.0,0.0	0.049
34	"ABCA2"	"ABCA2"	chr9	-	137011406	137011749	137011406	137011554	137011633	137011749	34	1,0,0	9,21,8	0,1,0	5,1,11	177	99	1	1.0	0.059,0.0,0.0	0.0,0.359,0.0	-0.1
35	"ABCA2"	"ABCA2"	chr9	-	137021391	137022001	137021391	137021610	137021890	137022001	35	1,0,0	9,4,9	3,0,0	6,6,5	198	99	0.778684888544	1.0	0.053,0.0,0.0	0.2,0.0,0.0	-0.049
36	"ABCA2"	"ABCA2"	chr9	-	137022701	137023052	137022701	137022865	137022940	137023052	36	0,0,1	11,7,3	0,0,0	7,3,6	173	99	1	1.0	0.0,0.0,0.16	0.0,0.0,0.0	0.053
39	"CTPS1"	"CTPS1"	chr1	+	41008658	41008890	41008658	41008714	41008793	41008890	39	13,8,12	195,137,122	18,6,25	241,155,231	177	99	0.773052899508	1.0	0.036,0.032,0.052	0.04,0.021,0.057	0.001
40	"IKBKB"	"IKBKB"	chr8	+	42319269	42320844	42319269	42319421	42320734	42320844	40	2,6,6	0,2,0	0,3,0	0,0,1	198	99	1	1.0	1.0,0.6,1.0	NA,1.0,0.0	0.367
44	"SCNN1D"	"SCNN1D"	chr1	+	1287507	1287836	1287507	1287596	1287672	1287836	44	1,2,7	0,1,1	8,4,5	5,2,0	174	99	0.00466562941916	0.0948662439109	1.0,0.532,0.799	0.477,0.532,1.0	0.107
47	"EML2"	"EML2"	chr19	-	45638504	45638873	45638504	45638634	45638844	45638873	47	0,0,0	127,119,68	0,0,2	79,60,77	198	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.013	-0.004
48	"EML2"	"EML2"	chr19	-	45641917	45642352	45641917	45642041	45642133	45642352	48	7,1,4	0,0,0	4,0,2	1,0,2	190	99	1	1.0	1.0,1.0,1.0	0.676,NA,0.343	0.49
49	"NELL2"	"NELL2"	chr12	-	44875814	44876315	44875814	44875900	44876293	44876315	49	2,1,5	1,0,0	0,0,0	1,1,2	198	99	4.74518202509e-11	5.50599287645e-08	0.5,1.0,1.0	0.0,0.0,0.0	0.833
50	"IDI1"	"IDI1"	chr10	-	1043300	1044171	1043300	1043393	1043998	1044171	50	6,4,5	423,205,213	4,1,2	155,130,169	198	99	1	1.0	0.007,0.01,0.012	0.013,0.004,0.006	0.002
51	"CDCA7"	"CDCA7"	chr2	+	173363817	173364989	173363817	173363895	173364794	173364989	51	21,16,20	66,41,43	12,13,13	50,34,46	198	99	0.263097482084	0.952338862898	0.137,0.163,0.189	0.107,0.16,0.124	0.033
54	"PICK1"	"PICK1"	chr22	+	38073772	38074451	38073772	38073823	38074306	38074451	54	14,10,6	46,36,39	4,11,3	40,24,20	198	99	0.558807815325	1.0	0.132,0.122,0.071	0.048,0.186,0.07	0.007
57	"ALOX15"	"ALOX15"	chr17	-	4638926	4639132	4638926	4638972	4639050	4639132	57	1,0,1	2,1,0	0,0,0	2,0,0	176	99	1	1.0	0.22,0.0,1.0	0.0,NA,NA	0.407
58	"FLNB"	"FLNB"	chr3	+	58168439	58169793	58168439	58168658	58169589	58169793	58	2,0,0	170,97,117	1,0,0	148,57,117	198	99	1	1.0	0.006,0.0,0.0	0.003,0.0,0.0	0.001
59	"CCDC84"	"CCDC84"	chr11	+	119011938	119012254	119011938	119012003	119012148	119012254	59	1,3,6	14,12,13	1,2,3	13,22,14	198	99	0.177012821077	0.771191026494	0.034,0.111,0.188	0.037,0.043,0.097	0.052
60	"RFWD2"	"RFWD2"	chr1	-	175988287	175989479	175988287	175988412	175989361	175989479	60	2,0,0	42,37,30	0,1,0	66,25,55	198	99	1	1.0	0.023,0.0,0.0	0.0,0.02,0.0	0.001
61	"IL11RA"	"IL11RA"	chr9	+	34655217	34655665	34655217	34655317	34655604	34655665	61	2,1,0	6,4,2	0,0,2	2,0,1	198	99	1	1.0	0.143,0.111,0.0	0.0,NA,0.5	-0.165
62	"FARSA"	"FARSA"	chr19	-	12924638	12925003	12924638	12924807	12924903	12925003	62	6,2,0	428,319,293	5,4,5	541,415,517	194	99	1	1.0	0.007,0.003,0.0	0.005,0.005,0.005	-0.002
63	"FARSA"	"FARSA"	chr19	-	12930428	12930749	12930428	12930527	12930611	12930749	63	2,0,0	400,349,237	0,1,0	519,339,510	182	99	1	1.0	0.003,0.0,0.0	0.0,0.002,0.0	0.0
69	"BAZ2A"	"BAZ2A"	chr12	-	56604584	56605327	56604584	56604799	56605072	56605327	69	2,1,0	38,32,21	3,1,0	48,33,25	198	99	1	1.0	0.026,0.015,0.0	0.03,0.015,0.0	-0.001
70	"BAZ2A"	"BAZ2A"	chr12	-	56615013	56615607	56615013	56615128	56615218	56615607	70	91,52,55	3,0,3	100,76,81	7,5,4	188	99	0.0449506131334	0.373444115316	0.941,1.0,0.906	0.883,0.889,0.914	0.054
71	"B9D1"	"B9D1"	chr17	-	19343169	19343857	19343169	19343461	19343789	19343857	71	4,4,2	27,21,19	4,3,1	17,17,16	198	99	0.960691697226	1.0	0.069,0.087,0.05	0.105,0.081,0.03	-0.003
72	"B9D1"	"B9D1"	chr17	-	19343169	19343857	19343169	19343495	19343789	19343857	72	3,2,1	0,2,1	4,2,1	0,0,0	198	99	0.259707986737	0.94467731933	1.0,0.333,0.333	1.0,1.0,1.0	-0.445
73	"WAC"	"WAC"	chr10	+	28614566	28616362	28614566	28614685	28616172	28616362	73	2,1,0	101,77,61	0,2,4	104,92,119	198	99	1	1.0	0.01,0.006,0.0	0.0,0.011,0.017	-0.004
74	"WAC"	"WAC"	chr10	+	28614566	28616362	28614566	28614685	28616175	28616362	74	4,6,0	46,24,23	1,4,6	43,35,37	198	99	1	1.0	0.042,0.111,0.0	0.011,0.054,0.075	0.004
75	"INPP5J"	"INPP5J"	chr22	+	31124844	31126010	31124844	31124906	31125832	31126010	75	39,36,29	0,0,2	11,4,7	0,0,0	198	99	1	1.0	1.0,1.0,0.879	1.0,1.0,1.0	-0.04
76	"INPP5J"	"INPP5J"	chr22	+	31126612	31127532	31126612	31126721	31127356	31127532	76	6,5,3	0,1,1	2,0,2	0,1,1	198	99	1	1.0	1.0,0.714,0.6	1.0,0.0,0.5	0.271
77	"INPP5J"	"INPP5J"	chr22	+	31133609	31134696	31133609	31133714	31133912	31134696	77	0,0,0	29,23,19	1,0,1	3,3,7	198	99	1	1.0	0.0,0.0,0.0	0.143,0.0,0.067	-0.07
78	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7291092	7291182	7292025	7292059	78	23,7,11	26,16,18	2,2,0	18,7,9	198	99	1.341454255e-05	0.00166771509345	0.307,0.179,0.234	0.053,0.125,0.0	0.181
79	"TMTC4"	"TMTC4"	chr13	-	100634804	100635195	100634804	100634936	100635023	100635195	79	2,0,1	35,17,17	0,1,0	44,20,19	185	99	1	1.0	0.03,0.0,0.031	0.0,0.026,0.0	0.012
80	"AQR"	"AQR"	chr15	-	34873827	34874864	34873827	34873999	34874676	34874864	80	0,0,2	59,38,35	0,2,0	67,34,54	198	99	1	1.0	0.0,0.0,0.028	0.0,0.029,0.0	-0.0
96	"FTSJ1"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518	96	8,2,5	236,194,165	7,2,6	284,200,244	198	99	0.778161766196	1.0	0.017,0.005,0.015	0.012,0.005,0.012	0.003
97	"FTSJ1"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715	97	8,3,7	194,167,97	10,5,13	204,127,174	198	99	0.241355151813	0.91211934632	0.02,0.009,0.035	0.024,0.019,0.036	-0.005
98	"FTSJ1"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027	98	63,39,61	86,65,47	71,47,81	80,45,79	198	99	0.406748387878	1.0	0.268,0.231,0.394	0.307,0.343,0.339	-0.032
111	"CPSF7"	"CPSF7"	chr11	-	61415665	61416519	61415665	61415784	61416104	61416519	111	6,3,5	196,144,105	4,2,3	210,119,165	198	99	0.620018030973	1.0	0.015,0.01,0.023	0.009,0.008,0.009	0.007
112	"CPSF7"	"CPSF7"	chr11	-	61416104	61416519	61416104	61416162	61416363	61416519	112	349,296,228	0,1,0	344,202,288	0,0,0	198	99	1	1.0	1.0,0.993,1.0	1.0,1.0,1.0	-0.002
113	"CPSF7"	"CPSF7"	chr11	-	61420469	61421608	61420469	61420530	61421389	61421608	113	21,29,19	0,0,0	28,22,20	0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.909	0.03
114	"CPSF7"	"CPSF7"	chr11	-	61420469	61421608	61420469	61420573	61421389	61421608	114	3,2,3	140,83,73	5,3,7	122,71,108	198	99	0.111553528226	0.618761343183	0.011,0.012,0.02	0.02,0.021,0.031	-0.01
116	"ZSCAN2"	"ZSCAN2"	chr15	+	84620601	84622714	84620601	84620772	84622645	84622714	116	8,5,2	1,0,0	4,4,7	0,0,1	198	99	1	1.0	0.8,1.0,1.0	1.0,1.0,0.778	0.007
121	"DNASE1"	"DNASE1"	chr16	+	3656998	3657341	3656998	3657111	3657186	3657341	121	17,14,14	2,1,2	4,7,8	1,0,0	173	99	0.00817814705529	0.131189538707	0.829,0.889,0.8	0.696,1.0,1.0	-0.059
122	"XPNPEP1"	"XPNPEP1"	chr10	-	109875527	109877867	109875527	109875599	109877789	109877867	122	12,4,3	65,64,51	4,4,5	87,58,66	198	99	0.145209646224	0.694333486958	0.085,0.03,0.029	0.022,0.033,0.036	0.018
123	"PSMA1"	"PSMA1"	chr11	-	14513816	14514491	14513816	14513887	14514402	14514491	123	19,13,13	490,331,296	14,17,24	499,409,441	198	99	0.939213293	1.0	0.019,0.019,0.021	0.014,0.02,0.026	-0.0
124	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39159550	39158284	39158402	39159449	39159550	124	2,0,1	11,4,6	1,0,2	4,6,5	198	99	0.377166311816	1.0	0.083,0.0,0.077	0.111,0.0,0.167	-0.039
125	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39159550	39158284	39158402	39159482	39159550	125	3,5,0	28,14,14	1,2,5	22,10,15	198	99	0.939265253321	1.0	0.051,0.152,0.0	0.022,0.091,0.143	-0.018
126	"GALE"	"GALE"	chr1	-	23796508	23796782	23796508	23796586	23796696	23796782	126	21,26,23	156,95,90	14,25,12	111,84,91	198	99	0.455391525697	1.0	0.063,0.12,0.113	0.059,0.13,0.062	0.015
127	"GALE"	"GALE"	chr1	-	23798116	23798730	23798116	23798225	23798614	23798730	127	5,10,5	9,2,3	8,11,7	5,8,3	198	99	0.845361817626	1.0	0.217,0.714,0.455	0.444,0.407,0.538	-0.001
128	"GALE"	"GALE"	chr1	-	23798116	23798730	23798116	23798230	23798614	23798730	128	5,8,3	88,82,69	7,9,7	85,62,82	198	99	0.205205396452	0.838252522574	0.028,0.047,0.021	0.04,0.068,0.041	-0.018
129	"FAM214B"	"FAM214B"	chr9	-	35107380	35108349	35107380	35107568	35108127	35108349	129	13,1,2	0,1,0	6,7,6	0,0,0	198	99	1	1.0	1.0,0.333,1.0	1.0,1.0,1.0	-0.222
135	"VPS28"	"VPS28"	chr8	-	144423600	144424132	144423600	144423922	144424040	144424132	135	98,71,57	102,66,55	95,51,49	71,48,64	198	99	0.881588023407	1.0	0.325,0.35,0.341	0.401,0.347,0.277	-0.003
136	"VPS28"	"VPS28"	chr8	-	144424214	144424819	144424214	144424268	144424717	144424819	136	34,31,18	245,148,128	24,11,31	179,125,151	198	99	0.58496082335	1.0	0.065,0.095,0.066	0.063,0.042,0.093	0.009
137	"VPS28"	"VPS28"	chr8	-	144424717	144425772	144424717	144424819	144424945	144425772	137	24,23,16	326,210,158	16,6,17	230,120,204	198	99	0.207817564221	0.844266694627	0.036,0.052,0.048	0.034,0.024,0.04	0.013
138	"VPS28"	"VPS28"	chr8	-	144424717	144425772	144424717	144424819	144425682	144425772	138	34,25,21	1,0,1	23,10,29	0,0,0	198	99	1	1.0	0.944,1.0,0.913	1.0,1.0,1.0	-0.048
139	"VPS28"	"VPS28"	chr8	-	144424945	144425772	144424945	144425000	144425682	144425772	139	160,115,102	23,17,12	141,77,122	22,17,23	198	99	0.185175638757	0.785199973423	0.777,0.772,0.81	0.762,0.694,0.726	0.059
140	"VPS28"	"VPS28"	chr8	-	144424945	144425772	144424945	144425051	144425682	144425772	140	39,26,20	239,149,108	25,17,31	148,121,118	198	99	0.661647854599	1.0	0.075,0.08,0.085	0.078,0.066,0.116	-0.007
141	"VPS28"	"VPS28"	chr8	-	144425682	144426208	144425682	144425772	144426025	144426208	141	21,15,13	278,182,150	10,9,10	190,170,202	198	99	0.0635712114261	0.459833590841	0.036,0.04,0.042	0.026,0.026,0.024	0.014
142	"VPS28"	"VPS28"	chr8	-	144424945	144426208	144424945	144425772	144426179	144426208	142	14,19,14	4,0,3	7,5,9	1,0,2	198	99	0.110237468647	0.617933379002	0.636,1.0,0.7	0.778,1.0,0.692	-0.045
143	"VPS28"	"VPS28"	chr8	-	144426025	144426208	144426025	144426063	144426179	144426208	143	13,15,12	254,190,147	11,5,14	201,168,193	198	99	0.327747741713	1.0	0.025,0.038,0.039	0.027,0.015,0.035	0.008
144	"CCDC14"	"CCDC14"	chr3	-	123955842	123956115	123955842	123955965	123956045	123956115	144	10,1,4	11,9,2	7,7,4	15,3,13	178	99	0.947071742402	1.0	0.336,0.058,0.527	0.206,0.565,0.146	0.001
145	"CCDC14"	"CCDC14"	chr3	-	123955842	123956795	123955842	123955965	123956739	123956795	145	9,2,4	2,0,0	10,6,2	2,0,0	198	99	1	1.0	0.692,1.0,1.0	0.714,1.0,1.0	-0.007
146	"CCDC14"	"CCDC14"	chr3	-	123956354	123956795	123956354	123956427	123956739	123956795	146	13,3,6	41,15,14	10,4,6	23,21,24	198	99	0.843718497034	1.0	0.137,0.091,0.176	0.179,0.087,0.111	0.009
166	"NMRK1"	"NMRK1"	chr9	-	75068995	75070042	75068995	75069102	75069894	75070042	166	1,1,0	2,0,5	0,0,1	8,2,2	198	99	1	1.0	0.2,1.0,0.0	0.0,0.0,0.2	0.333
168	"RPL9"	"RPL9"	chr4	-	39456405	39457681	39456405	39456538	39457585	39457681	168	4,1,5	1525,980,915	2,2,2	1380,1245,1350	198	99	1	1.0	0.001,0.001,0.003	0.001,0.001,0.001	0.001
169	"RPL9"	"RPL9"	chr4	-	39458193	39458440	39458193	39458309	39458393	39458440	169	6,2,2	1136,724,719	5,6,5	1132,945,1085	182	99	1	1.0	0.003,0.002,0.002	0.002,0.003,0.003	-0.0
170	"MPDU1"	"MPDU1"	chr17	+	7586691	7586961	7586691	7586777	7586898	7586961	170	13,6,10	133,92,75	8,7,11	122,88,92	198	99	0.687855063965	1.0	0.047,0.032,0.063	0.032,0.038,0.056	0.005
172	"MPDU1"	"MPDU1"	chr17	+	7586691	7587271	7586691	7586838	7587160	7587271	172	4,7,3	34,27,17	5,3,7	26,14,22	198	99	0.492635159585	1.0	0.056,0.115,0.081	0.088,0.097,0.137	-0.023
173	"MPDU1"	"MPDU1"	chr17	+	7586898	7587271	7586898	7587017	7587160	7587271	173	4,7,5	84,63,53	2,6,7	76,43,57	198	99	0.905932941146	1.0	0.023,0.053,0.045	0.013,0.065,0.058	-0.005
175	"RPS26"	"RPS26"	chr12	+	56042424	56043493	56042424	56042602	56043362	56043493	175	3,6,8	869,710,551	8,5,14	990,737,833	198	99	1	1.0	0.002,0.004,0.007	0.004,0.003,0.008	-0.001
177	"ARL8A"	"ARL8A"	chr1	-	202135458	202135800	202135458	202135526	202135706	202135800	177	1,2,1	186,116,81	5,4,3	138,128,135	198	99	0.861853028786	1.0	0.003,0.009,0.006	0.018,0.015,0.011	-0.009
180	"FAHD2A"	"FAHD2A"	chr2	+	95410526	95411026	95410526	95410586	95410863	95411026	180	9,9,8	98,91,54	6,1,7	73,49,59	198	99	0.25494354861	0.941502122742	0.044,0.047,0.069	0.039,0.01,0.056	0.018
181	"RPL14"	"RPL14"	chr3	+	40461406	40461661	40461406	40461506	40461607	40461661	181	7,8,0	2047,1420,1170	5,3,5	2169,1707,2085	198	99	1	1.0	0.002,0.003,0.0	0.001,0.001,0.001	0.001
184	"TMEM91"	"TMEM91"	chr19	+	41382771	41384083	41382771	41382921	41383862	41384083	184	0,1,0	0,0,0	0,0,1	0,2,0	198	99	1	1.0	NA,1.0,NA	NA,0.0,1.0	0.5
188	"RPL13"	"RPL13"	chr16	+	89560710	89561063	89560710	89560839	89560939	89561063	188	102,70,59	3,0,1	117,104,169	1,0,2	198	99	0.690238907538	1.0	0.944,1.0,0.967	0.983,1.0,0.977	-0.016
189	"RPL13"	"RPL13"	chr16	+	89560939	89561368	89560939	89561063	89561226	89561368	189	22,10,9	2404,1913,1773	29,15,54	2427,1695,2460	198	99	1	1.0	0.005,0.003,0.003	0.006,0.004,0.011	-0.003
190	"RPL13"	"RPL13"	chr16	+	89561226	89561751	89561226	89561368	89561577	89561751	190	38,20,27	1641,1308,976	35,37,41	1484,1051,1415	198	99	0.0970411026735	0.567731224213	0.011,0.008,0.014	0.012,0.017,0.014	-0.003
192	"LRP1"	"LRP1"	chr12	+	57204626	57205249	57204626	57204749	57205108	57205249	192	1,2,0	6,5,8	2,0,0	5,1,1	198	99	0.869625729791	1.0	0.077,0.167,0.0	0.167,0.0,0.0	0.026
194	"BSDC1"	"BSDC1"	chr1	-	32394079	32394425	32394079	32394140	32394403	32394425	194	3,2,2	59,34,42	2,2,1	33,39,46	198	99	0.567097161288	1.0	0.025,0.029,0.023	0.029,0.025,0.011	0.004
226	"UBE2V1"	"UBE2V1"	chr20	-	50096482	50096820	50096482	50096534	50096671	50096820	226	14,5,5	2,2,1	9,5,10	1,4,3	198	99	0.383531720936	1.0	0.778,0.556,0.714	0.818,0.385,0.625	0.073
228	"UBE2V1"	"UBE2V1"	chr20	-	50115484	50115954	50115484	50115621	50115829	50115954	228	13,5,11	1,0,0	2,11,9	0,0,0	198	99	1	1.0	0.867,1.0,1.0	1.0,1.0,1.0	-0.044
231	"PRIM1"	"PRIM1"	chr12	-	56746780	56747032	56746780	56746854	56746925	56747032	231	0,0,0	56,30,16	1,4,7	47,24,49	169	99	0.000831931147132	0.0283916894428	0.0,0.0,0.0	0.012,0.089,0.077	-0.059
233	"DPF1"	"DPF1"	chr19	-	38217459	38217876	38217459	38217591	38217797	38217876	233	0,2,0	9,1,6	0,2,0	8,9,9	198	99	0.82294329	1.0	0.0,0.5,0.0	0.0,0.1,0.0	0.133
234	"GGA3"	"GGA3"	chr17	-	75239788	75241057	75239788	75240108	75240341	75241057	234	5,0,1	33,31,39	0,1,5	54,33,56	198	99	0.698740702215	1.0	0.07,0.0,0.013	0.0,0.015,0.043	0.008
235	"GGA3"	"GGA3"	chr17	-	75240341	75241057	75240341	75240412	75240811	75241057	235	9,6,6	36,47,32	7,4,2	50,25,41	198	99	0.152988348033	0.719665458788	0.111,0.06,0.086	0.065,0.074,0.024	0.031
236	"GGA3"	"GGA3"	chr17	-	75241399	75241696	75241399	75241516	75241614	75241696	236	17,5,6	45,40,32	8,5,3	48,39,29	196	99	0.0935435560602	0.560456314364	0.16,0.059,0.087	0.078,0.061,0.05	0.039
237	"GGA3"	"GGA3"	chr17	-	75241614	75242473	75241614	75241696	75242335	75242473	237	11,9,11	73,48,25	8,7,14	78,51,60	198	99	0.26385492919	0.952338862898	0.07,0.086,0.18	0.049,0.064,0.104	0.04
249	"ACAD9"	"ACAD9"	chr3	+	128909343	128910149	128909343	128909421	128910020	128910149	249	0,2,4	29,29,31	5,2,3	28,11,33	198	99	0.1263591887	0.649808679522	0.0,0.033,0.061	0.082,0.083,0.043	-0.038
250	"DZIP3"	"DZIP3"	chr3	+	108647942	108648962	108647942	108648112	108648917	108648962	250	1,2,3	23,16,18	0,0,5	18,27,19	198	99	0.671474515909	1.0	0.021,0.059,0.077	0.0,0.0,0.116	0.014
252	"WDR19"	"WDR19"	chr4	+	39272979	39274958	39272979	39273061	39274807	39274958	252	8,3,1	6,2,0	1,0,2	0,1,2	198	99	0.0502278989413	0.39827634673	0.4,0.429,1.0	1.0,0.0,0.333	0.165
253	"MYL6"	"MYL6"	chr12	+	56158357	56158711	56158357	56158404	56158683	56158711	253	10,12,8	3761,2444,2569	14,4,14	3153,2514,3135	198	99	1	1.0	0.001,0.002,0.002	0.002,0.001,0.002	0.0
254	"MYL6"	"MYL6"	chr12	+	56158683	56159730	56158683	56158711	56159586	56159730	254	42,18,30	4774,3116,3218	21,13,15	3956,3197,3901	198	99	1	1.0	0.004,0.003,0.005	0.003,0.002,0.002	0.002
255	"MYL6"	"MYL6"	chr12	+	56158683	56159730	56158683	56158711	56159622	56159730	255	1312,850,845	6,0,0	908,890,1044	0,2,0	198	99	1	1.0	0.991,1.0,1.0	1.0,0.996,1.0	-0.002
256	"MYL6"	"MYL6"	chr12	+	56159586	56160148	56159586	56159622	56159974	56160148	256	5848,3821,3915	152,104,90	4687,3963,4766	117,80,119	198	99	0.486626374537	1.0	0.951,0.948,0.956	0.952,0.961,0.952	-0.003
257	"MYL6"	"MYL6"	chr12	+	56159586	56160148	56159586	56159730	56159974	56160148	257	5,3,2	1096,1145,682	6,8,4	1440,627,732	198	99	1	1.0	0.002,0.001,0.001	0.002,0.006,0.003	-0.002
258	"MYL6"	"MYL6"	chr12	+	56159586	56160148	56159586	56159622	56160024	56160148	258	7337,4805,4750	108,52,3	5769,4829,5834	2,54,43	198	99	0.00895158125207	0.137087045704	0.971,0.979,0.999	0.999,0.978,0.985	-0.004
259	"GLG1"	"GLG1"	chr16	-	74462487	74463479	74462487	74462630	74463355	74463479	259	0,0,1	225,122,133	0,0,1	213,186,163	198	99	1	1.0	0.0,0.0,0.004	0.0,0.0,0.003	0.0
264	"DALRD3"	"DALRD3"	chr3	-	49015818	49016086	49015818	49015872	49015972	49016086	264	54,26,23	20,10,6	25,19,25	6,15,6	198	99	0.827916448903	1.0	0.574,0.565,0.657	0.676,0.388,0.676	0.019
265	"DALRD3"	"DALRD3"	chr3	-	49015972	49016340	49015972	49016060	49016157	49016340	265	12,16,12	13,6,9	18,5,8	4,7,2	195	99	0.39808289707	1.0	0.319,0.575,0.404	0.696,0.266,0.67	-0.111
266	"DALRD3"	"DALRD3"	chr3	-	49015972	49016340	49015972	49016086	49016157	49016340	266	7,14,10	39,35,25	9,5,6	30,20,21	169	99	0.686925585627	1.0	0.095,0.19,0.19	0.149,0.128,0.143	0.018
267	"DALRD3"	"DALRD3"	chr3	-	49017227	49017513	49017227	49017356	49017433	49017513	267	3,7,6	19,17,13	1,3,4	22,14,15	175	99	0.0779488669838	0.502550199473	0.082,0.189,0.207	0.025,0.108,0.131	0.071
