ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
24	"CEP192"	"CEP192"	chr18	+	13089451	13089565	13089455	13089565	13087530	13087646	24	0,0,1	37,37,28	0,0,0	36,21,58	103	99	1	1.0	0.0,0.0,0.033	0.0,0.0,0.0	0.011
25	"CEP192"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13113585	13113705	25	1,1,0	0,0,0	0,0,3	2,0,0	102	99	1	1.0	1.0,1.0,NA	0.0,NA,1.0	0.5
26	"CEP192"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13114129	13114251	26	22,32,7	7,15,4	20,13,30	14,10,15	102	99	0.225878527092	0.858559233912	0.753,0.674,0.629	0.581,0.558,0.66	0.086
28	"RIOK3"	"RIOK3"	chr18	+	23479316	23479424	23479325	23479424	23477178	23477268	28	123,148,95	0,0,0	333,193,308	0,0,1	108	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.996	0.001
31	"RFXANK"	"RFXANK"	chr19	+	19196962	19197046	19196965	19197046	19193938	19194133	31	141,174,111	160,201,115	232,129,266	290,160,274	102	99	0.727624787283	1.0	0.461,0.457,0.484	0.437,0.439,0.485	0.014
34	"PFAS"	"PFAS"	chr17	+	8266500	8266898	8266752	8266898	8266233	8266353	34	11,6,0	19,26,19	21,8,27	50,25,72	351	99	0.137004179699	0.657595899561	0.14,0.061,0.0	0.106,0.083,0.096	-0.028
35	"NEURL4"	"NEURL4"	chr17	-	7317460	7317684	7317460	7317573	7317787	7317932	35	6,7,2	12,30,13	11,8,16	41,20,34	210	99	0.26750459475	0.956654079648	0.191,0.099,0.068	0.112,0.159,0.182	-0.032
36	"NEURL4"	"NEURL4"	chr17	-	7318268	7318674	7318268	7318356	7319049	7319208	36	32,39,16	1,2,1	53,28,59	3,1,2	417	99	0.728140629649	1.0	0.884,0.822,0.792	0.807,0.869,0.875	-0.018
37	"NEURL4"	"NEURL4"	chr17	-	7318494	7318691	7318494	7318674	7319049	7319208	37	0,1,0	22,15,9	0,0,0	29,18,40	116	99	1	1.0	0.0,0.054,0.0	0.0,0.0,0.0	0.018
38	"NEURL4"	"NEURL4"	chr17	-	7324107	7324270	7324107	7324266	7324394	7324480	38	24,14,11	3,0,0	36,23,35	2,1,1	103	99	0.710218570562	1.0	0.885,1.0,1.0	0.945,0.957,0.971	0.004
41	"HSD17B4"	"HSD17B4"	chr5	+	119475677	119475727	119475705	119475727	119474400	119474460	41	0,0,0	152,203,97	0,0,1	126,67,127	127	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.006	-0.002
45	"ATP10D"	"ATP10D"	chr4	+	47536685	47536938	47536730	47536938	47536436	47536564	45	1,1,2	0,0,0	8,4,8	0,1,0	144	99	1	1.0	1.0,1.0,1.0	1.0,0.733,1.0	0.089
48	"SRRT"	"SRRT"	chr7	+	100885212	100885370	100885215	100885370	100884922	100885040	48	95,102,57	68,67,50	179,94,170	125,69,124	102	99	0.923426591644	1.0	0.576,0.596,0.525	0.582,0.569,0.571	-0.008
49	"SRRT"	"SRRT"	chr7	+	100888041	100888143	100888053	100888143	100887702	100887859	49	156,217,113	21,25,14	281,149,287	31,38,56	111	99	0.0556294066363	0.38279501937	0.869,0.886,0.878	0.89,0.778,0.82	0.048
50	"SRRT"	"SRRT"	chr7	+	100888256	100888383	100888277	100888383	100888041	100888143	50	148,164,100	0,5,2	251,140,253	4,0,5	120	99	0.915529563767	1.0	1.0,0.964,0.976	0.981,1.0,0.977	-0.006
51	"CAPN12"	"CAPN12"	chr19	-	38733702	38733940	38733702	38733781	38734141	38734204	51	0,3,0	0,0,0	0,0,0	0,0,1	258	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
59	"HINT2"	"HINT2"	chr9	-	35813265	35813367	35813265	35813338	35813444	35813549	59	2,6,2	63,58,37	1,1,1	71,39,54	128	99	0.0170030904844	0.168268766376	0.024,0.074,0.04	0.011,0.019,0.014	0.031
60	"HINT2"	"HINT2"	chr9	-	35813444	35813549	35813444	35813519	35813643	35813784	60	65,65,57	1,2,0	94,40,70	0,1,2	129	99	1	1.0	0.98,0.961,1.0	1.0,0.968,0.964	0.003
61	"EXO1"	"EXO1"	chr1	+	241858505	241858718	241858629	241858718	241857344	241857482	61	118,148,76	0,0,0	372,190,357	2,2,2	223	99	0.878478184576	1.0	1.0,1.0,1.0	0.988,0.977,0.988	0.016
66	"ABCA2"	"ABCA2"	chr9	-	137022940	137023840	137022940	137023052	137024142	137024236	66	9,16,2	6,9,4	5,4,2	2,0,3	887	99	0.937187319079	1.0	0.143,0.166,0.053	0.218,1.0,0.069	-0.308
68	"KIF23"	"KIF23"	chr15	+	69446282	69446364	69446285	69446364	69446008	69446091	68	68,79,39	1,4,0	80,31,57	1,2,1	102	99	0.772115777778	1.0	0.985,0.95,1.0	0.987,0.938,0.982	0.009
69	"C11orf30"	"C11orf30"	chr11	+	76459932	76460085	76459935	76460085	76458182	76458358	69	15,33,8	9,5,1	24,18,26	4,5,0	102	99	0.143972442172	0.67439070804	0.618,0.865,0.886	0.853,0.777,1.0	-0.087
70	"C11orf30"	"C11orf30"	chr11	+	76542167	76542367	76542215	76542367	76528267	76528466	70	2,4,2	0,0,0	4,2,4	1,2,0	147	99	0.45912068764	1.0	1.0,1.0,1.0	0.729,0.402,1.0	0.29
71	"C11orf30"	"C11orf30"	chr11	+	76542167	76542367	76542215	76542367	76537794	76537950	71	2,4,2	8,6,7	4,2,6	23,6,13	147	99	0.841008893488	1.0	0.144,0.31,0.161	0.105,0.183,0.237	0.03
72	"C11orf30"	"C11orf30"	chr11	+	76542167	76542367	76542215	76542367	76539598	76539640	72	2,4,2	10,13,12	4,3,6	30,19,50	147	99	0.557702818122	1.0	0.119,0.172,0.101	0.082,0.096,0.075	0.046
74	"LGALSL"	"LGALSL"	chr2	+	64456267	64456465	64456287	64456465	64455588	64455677	74	0,1,1	28,23,25	0,0,0	30,24,33	119	99	1	1.0	0.0,0.035,0.032	0.0,0.0,0.0	0.022
75	"IKBKB"	"IKBKB"	chr8	+	42306342	42306432	42306367	42306432	42305186	42305275	75	23,33,14	1,0,0	42,16,35	8,0,3	124	99	0.000183072918472	0.00659911188903	0.948,1.0,1.0	0.807,1.0,0.903	0.079
76	"IKBKB"	"IKBKB"	chr8	+	42317656	42317771	42317709	42317771	42316709	42316904	76	36,39,33	3,0,0	65,26,55	0,1,1	152	99	1	1.0	0.887,1.0,1.0	1.0,0.944,0.973	-0.01
77	"WDR45B"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82621608	82621799	77	418,473,299	34,35,23	862,439,871	92,62,106	133	99	0.00200378161033	0.0354109847566	0.901,0.91,0.906	0.875,0.841,0.859	0.047
79	"DDX54"	"DDX54"	chr12	-	113157173	113159112	113157173	113159109	113161269	113161382	79	79,73,47	57,35,17	98,58,106	54,26,54	102	99	0.869989653974	1.0	0.574,0.669,0.729	0.638,0.684,0.656	-0.002
80	"CENPM"	"CENPM"	chr22	-	41945224	41945389	41945224	41945304	41945912	41946005	80	0,2,3	113,124,87	0,1,4	195,79,155	184	99	1	1.0	0.0,0.009,0.018	0.0,0.007,0.014	0.002
96	"EML2"	"EML2"	chr19	-	45641640	45641748	45641640	45641745	45641917	45642041	96	1,0,0	0,2,0	3,0,6	2,0,0	102	99	1	1.0	1.0,0.0,NA	0.593,NA,1.0	-0.296
101	"CDCA7"	"CDCA7"	chr2	+	173359254	173359491	173359342	173359491	173358711	173358837	101	30,37,15	0,1,0	22,10,19	2,0,1	187	99	0.626963470179	1.0	1.0,0.951,1.0	0.853,1.0,0.91	0.063
104	"CDCA7"	"CDCA7"	chr2	+	173363817	173364989	173364794	173364989	173363225	173363462	104	124,144,78	0,2,0	113,76,108	0,0,0	1076	99	1	1.0	1.0,0.869,1.0	1.0,1.0,1.0	-0.044
105	"FAM213A"	"FAM213A"	chr10	+	80420465	80420645	80420482	80420645	80413818	80413876	105	32,21,14	1,1,0	13,8,16	0,0,0	116	99	1	1.0	0.965,0.947,1.0	1.0,1.0,1.0	-0.029
106	"WDR26"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431476	224431581	106	1,2,0	68,67,37	0,4,4	81,38,61	164	99	0.329097994433	1.0	0.009,0.018,0.0	0.0,0.06,0.038	-0.024
107	"WDR26"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431524	224431581	107	1,2,0	70,67,37	1,4,2	79,50,72	164	99	0.684381903617	1.0	0.009,0.018,0.0	0.008,0.046,0.016	-0.014
108	"ZDHHC11"	"ZDHHC11"	chr5	-	823388	824093	823388	823809	825163	825251	108	7,12,8	1,4,0	8,3,4	1,0,1	383	99	0.017934626779	0.172775528421	0.644,0.437,1.0	0.674,1.0,0.508	-0.034
111	"PICK1"	"PICK1"	chr22	+	38057752	38057850	38057819	38057850	38057482	38057587	111	77,97,75	0,2,0	128,117,135	0,0,0	166	99	1	1.0	1.0,0.967,1.0	1.0,1.0,1.0	-0.011
112	"PICK1"	"PICK1"	chr22	+	38073772	38074451	38074306	38074451	38072999	38073092	112	95,94,54	1,0,0	196,89,146	0,0,1	633	99	1	1.0	0.937,1.0,1.0	1.0,1.0,0.958	-0.007
113	"RAD17"	"RAD17"	chr5	+	69410492	69410550	69410513	69410550	69400048	69400169	113	38,15,4	0,0,0	37,47,76	0,0,1	120	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.984	0.005
114	"RPF2"	"RPF2"	chr6	+	110988987	110989065	110989027	110989065	110985005	110985138	114	0,0,0	62,87,55	1,2,1	161,89,124	139	99	1	1.0	0.0,0.0,0.0	0.004,0.016,0.006	-0.009
115	"CCDC84"	"CCDC84"	chr11	+	119015287	119015439	119015306	119015439	119014993	119015083	115	0,0,0	19,22,7	2,1,1	30,29,46	118	99	0.391951324181	1.0	0.0,0.0,0.0	0.053,0.028,0.018	-0.033
116	"WDR75"	"WDR75"	chr2	+	189449244	189450968	189450902	189450968	189448378	189448508	116	6,9,11	111,109,84	15,8,24	184,104,177	1757	99	1	1.0	0.003,0.005,0.007	0.005,0.004,0.008	-0.001
117	"IL11RA"	"IL11RA"	chr9	+	34660803	34660936	34660853	34660936	34660503	34660600	117	1,2,0	6,5,1	1,0,1	1,0,6	149	99	1	1.0	0.1,0.21,0.0	0.399,NA,0.1	-0.146
122	"TRPM7"	"TRPM7"	chr15	-	50583088	50583159	50583088	50583156	50586391	50586488	122	23,26,17	6,14,3	60,36,33	12,20,24	102	99	0.393773461471	1.0	0.788,0.643,0.846	0.829,0.636,0.572	0.08
125	"NFYC"	"NFYC"	chr1	+	40770396	40771603	40770708	40771603	40769355	40769415	125	207,287,161	180,191,134	345,182,357	302,171,323	411	99	0.190138007816	0.78326886611	0.217,0.266,0.224	0.216,0.204,0.21	0.026
126	"BAZ2A"	"BAZ2A"	chr12	-	56600942	56601098	56600942	56601086	56601179	56601402	126	74,84,69	5,4,2	111,81,102	3,6,2	111	99	0.616704192606	1.0	0.93,0.949,0.969	0.971,0.923,0.978	-0.008
127	"BAZ2A"	"BAZ2A"	chr12	-	56606246	56606395	56606246	56606312	56606632	56606733	127	0,0,0	89,80,68	5,1,1	152,70,105	182	99	1	1.0	0.0,0.0,0.0	0.018,0.008,0.005	-0.01
129	"BAZ2A"	"BAZ2A"	chr12	-	56610408	56610539	56610408	56610517	56611572	56611633	129	1,1,5	98,107,49	2,4,3	114,63,125	121	99	0.7298667253	1.0	0.008,0.008,0.077	0.014,0.049,0.019	0.004
130	"B9D1"	"B9D1"	chr17	-	19343169	19343495	19343169	19343461	19343789	19343857	130	3,0,2	25,24,12	1,0,0	11,14,20	133	99	0.286459411146	0.998845980056	0.082,0.0,0.11	0.063,0.0,0.0	0.043
131	"SEMA4C"	"SEMA4C"	chr2	-	96867777	96867926	96867777	96867923	96868415	96868588	131	0,0,1	1,0,0	3,0,0	1,0,0	102	99	1	1.0	0.0,NA,1.0	0.744,NA,NA	-0.244
132	"SEMA4C"	"SEMA4C"	chr2	-	96867777	96867926	96867777	96867923	96869875	96869971	132	1,3,1	0,0,0	1,0,1	1,0,1	102	99	1	1.0	1.0,1.0,1.0	0.493,NA,0.493	0.507
134	"WAC"	"WAC"	chr10	+	28610698	28610821	28610710	28610821	28608185	28608431	134	132,184,98	0,0,1	345,195,340	2,0,5	111	99	1	1.0	1.0,1.0,0.989	0.994,1.0,0.984	0.004
135	"WAC"	"WAC"	chr10	+	28616172	28616362	28616175	28616362	28614566	28614685	135	104,129,88	38,25,23	228,124,190	58,50,59	102	99	0.373160513637	1.0	0.727,0.834,0.788	0.792,0.706,0.758	0.031
136	"EBP"	"EBP"	chrX	+	48523698	48524072	48523753	48524072	48522192	48522252	136	117,139,90	1,0,0	99,40,66	0,0,0	154	99	1	1.0	0.987,1.0,1.0	1.0,1.0,1.0	-0.004
137	"INPP5J"	"INPP5J"	chr22	+	31126293	31126489	31126375	31126489	31125832	31126010	137	1,0,0	33,50,27	1,0,0	26,16,35	181	99	1	1.0	0.016,0.0,0.0	0.021,0.0,0.0	-0.002
138	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7291092	7291182	7293474	7293538	138	77,138,84	2,0,0	56,30,30	0,0,0	976	99	1	1.0	0.796,1.0,1.0	1.0,1.0,1.0	-0.068
140	"IL15"	"IL15"	chr4	+	141719365	141719476	141719377	141719476	141656185	141656307	140	5,2,0	0,2,0	1,0,3	0,0,0	111	99	1	1.0	1.0,0.471,NA	1.0,NA,1.0	-0.264
141	"IL15"	"IL15"	chr4	+	141719365	141719476	141719377	141719476	141688821	141689035	141	3,2,0	0,0,1	2,1,0	0,0,0	111	99	1	1.0	1.0,1.0,0.0	1.0,1.0,NA	-0.333
146	"PPP6R2"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50416091	50416157	146	0,1,0	0,0,1	1,0,0	4,3,5	102	99	1	1.0	NA,1.0,0.0	0.195,0.0,0.0	0.435
147	"PPP6R2"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	147	5,6,4	80,112,60	13,4,5	147,81,127	102	99	0.888197556999	1.0	0.057,0.049,0.061	0.079,0.046,0.037	0.002
148	"PPP6R2"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	148	4,8,8	65,92,30	17,5,5	98,49,89	102	99	0.850411546153	1.0	0.056,0.078,0.206	0.144,0.09,0.052	0.018
149	"PPP6R2"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	149	5,0,2	63,64,28	2,3,2	97,57,107	120	99	0.480752890197	1.0	0.061,0.0,0.056	0.017,0.042,0.015	0.014
150	"PPP6R2"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	150	44,39,14	0,1,1	63,27,56	2,0,2	103	99	1	1.0	1.0,0.974,0.931	0.968,1.0,0.964	-0.009
151	"GAA"	"GAA"	chr17	+	80112844	80113027	80112875	80113027	80112577	80112711	151	3,0,1	105,142,71	0,0,0	100,40,74	130	99	1	1.0	0.021,0.0,0.011	0.0,0.0,0.0	0.011
152	"SLC25A22"	"SLC25A22"	chr11	-	794457	794588	794457	794513	794775	794901	152	3,4,1	38,57,23	0,0,6	75,32,59	174	99	0.255438240262	0.925666006489	0.043,0.038,0.024	0.0,0.0,0.055	0.017
154	"SLC25A22"	"SLC25A22"	chr11	-	794986	795169	794986	795164	796113	796237	154	2,2,1	0,0,0	3,0,2	0,0,1	104	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.656	0.172
156	"FTSJ1"	"FTSJ1"	chrX	+	48477960	48478168	48478009	48478168	48476562	48476668	156	114,126,81	0,5,0	202,117,186	0,0,0	148	99	0.50064160807	1.0	1.0,0.944,1.0	1.0,1.0,1.0	-0.019
157	"FTSJ1"	"FTSJ1"	chrX	+	48482402	48482506	48482408	48482506	48481631	48481715	157	114,106,50	35,32,17	117,77,178	35,34,58	105	99	0.56547945732	1.0	0.754,0.757,0.735	0.759,0.681,0.743	0.021
160	"FTSJ1"	"FTSJ1"	chrX	+	48482596	48483027	48482985	48483027	48482402	48482506	160	483,514,293	0,0,2	721,378,697	0,0,0	488	99	1	1.0	1.0,1.0,0.967	1.0,1.0,1.0	-0.011
161	"MKLN1"	"MKLN1"	chr7	+	131399237	131399433	131399240	131399433	131397266	131397376	161	0,2,4	41,54,43	1,1,0	45,27,26	102	99	0.182608249233	0.766110427503	0.0,0.035,0.083	0.021,0.035,0.0	0.021
164	"CPSF6"	"CPSF6"	chr12	+	69262372	69262562	69262468	69262562	69251128	69251141	164	216,257,140	1,1,1	342,196,367	1,1,0	195	99	1	1.0	0.991,0.992,0.986	0.994,0.99,1.0	-0.005
165	"AC024592.12"	"AC024592.12"	chr19	-	5896452	5896650	5896452	5896575	5896904	5896997	165	16,5,8	811,839,455	15,13,30	945,609,1142	174	99	0.473556943615	1.0	0.011,0.003,0.01	0.009,0.012,0.015	-0.004
166	"PPAT"	"PPAT"	chr4	-	56406494	56406701	56406494	56406618	56407649	56407716	166	43,82,18	1,5,4	83,41,82	4,3,7	182	99	0.752948934449	1.0	0.959,0.899,0.71	0.919,0.881,0.864	-0.032
176	"C12orf43"	"C12orf43"	chr12	-	121005002	121005093	121005002	121005060	121006320	121006394	176	30,38,22	0,0,0	122,72,106	1,2,0	132	99	1	1.0	1.0,1.0,1.0	0.989,0.964,1.0	0.016
178	"PPP1R9B"	"PPP1R9B"	chr17	-	50140092	50140359	50140092	50140228	50141268	50141373	178	14,10,0	68,97,45	15,13,21	212,111,200	230	99	0.735653240172	1.0	0.081,0.042,0.0	0.03,0.048,0.043	0.001
179	"JOSD2"	"JOSD2"	chr19	-	50510285	50510448	50510285	50510445	50511074	50511159	179	1,2,0	0,2,1	5,1,2	0,1,2	102	99	0.842187261741	1.0	1.0,0.493,0.0	1.0,0.493,0.493	-0.164
185	"RNH1"	"RNH1"	chr11	-	502061	502249	502061	502181	504823	504996	185	0,1,0	0,0,0	0,0,0	1,0,1	167	99	1	1.0	NA,1.0,NA	0.0,NA,0.0	1.0
186	"LAPTM4B"	"LAPTM4B"	chr8	+	97815303	97815401	97815327	97815401	97805352	97805464	186	7,8,6	440,440,267	5,1,2	410,244,408	123	99	0.418667798109	1.0	0.013,0.014,0.018	0.01,0.003,0.004	0.009
187	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144358576	144358610	187	6,16,7	0,0,0	51,19,31	0,0,1	103	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.968	0.011
189	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144358592	144358900	189	11,6,4	0,0,0	26,29,9	0,1,0	103	99	1	1.0	1.0,1.0,1.0	1.0,0.965,1.0	0.012
190	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144359011	144359065	190	94,113,59	3,0,1	205,132,232	5,5,0	103	99	0.487115680634	1.0	0.968,1.0,0.983	0.975,0.962,1.0	0.005
191	"SLC52A2"	"SLC52A2"	chr8	+	144359622	144360493	144360171	144360493	144359183	144359423	191	1232,1302,721	1,0,0	2942,1619,2843	3,0,0	648	99	1	1.0	0.995,1.0,1.0	0.993,1.0,1.0	0.001
194	"NFAT5"	"NFAT5"	chr16	+	69684886	69684970	69684889	69684970	69677202	69677335	194	21,13,10	4,7,2	31,9,21	5,2,8	102	99	0.767679332249	1.0	0.836,0.643,0.829	0.858,0.814,0.718	-0.027
196	"NR4A2"	"NR4A2"	chr2	-	156326149	156326328	156326149	156326207	156326717	156326920	196	13,15,6	0,0,1	11,2,10	0,0,0	220	99	1	1.0	1.0,1.0,0.73	1.0,1.0,1.0	-0.09
198	"VAC14"	"VAC14"	chr16	-	70697138	70697257	70697138	70697173	70698636	70698811	198	171,178,93	7,4,2	286,141,275	1,1,2	183	99	0.00146430513088	0.0285670710659	0.93,0.96,0.962	0.994,0.987,0.987	-0.039
201	"CPSF7"	"CPSF7"	chr11	-	61421053	61421130	61421053	61421127	61421389	61421608	201	1,6,0	0,0,3	25,13,8	9,9,9	102	99	0.0683171387797	0.430880864864	1.0,1.0,0.0	0.729,0.584,0.463	0.075
202	"PON3"	"PON3"	chr7	-	95362361	95362490	95362361	95362438	95362759	95362841	202	1,0,3	0,0,0	1,3,2	0,1,0	151	99	1	1.0	1.0,NA,1.0	1.0,0.663,1.0	0.112
206	"ZSCAN2"	"ZSCAN2"	chr15	+	84622577	84622714	84622645	84622714	84620601	84620772	206	0,6,3	1,0,0	7,0,5	3,0,4	167	99	1	1.0	0.0,1.0,1.0	0.58,NA,0.426	0.164
208	"SLC9A8"	"SLC9A8"	chr20	+	49850761	49850844	49850809	49850844	49849578	49849680	208	1,1,0	7,18,13	0,0,0	4,4,5	147	99	1	1.0	0.088,0.036,0.0	0.0,0.0,0.0	0.041
211	"DNASE1"	"DNASE1"	chr16	+	3656963	3657111	3656998	3657111	3656637	3656753	211	2,4,2	4,5,0	0,3,1	5,1,3	134	99	0.140695313445	0.665866591617	0.27,0.371,1.0	0.0,0.689,0.198	0.251
212	"DNASE1"	"DNASE1"	chr16	+	3656998	3657341	3657186	3657341	3656637	3656753	212	15,20,4	0,2,0	14,13,7	0,0,0	287	99	1	1.0	1.0,0.775,1.0	1.0,1.0,1.0	-0.075
215	"XPNPEP1"	"XPNPEP1"	chr10	-	109873366	109873577	109873366	109873427	109875527	109875599	215	1,0,0	105,116,60	1,0,0	145,74,141	249	99	1	1.0	0.004,0.0,0.0	0.003,0.0,0.0	0.0
216	"RAB40B"	"RAB40B"	chr17	-	82658490	82658713	82658490	82658562	82659579	82659657	216	86,99,60	3,5,0	85,55,90	1,0,2	250	99	0.057780257616	0.389937293277	0.919,0.887,1.0	0.971,1.0,0.947	-0.037
218	"GALE"	"GALE"	chr1	-	23798116	23798230	23798116	23798225	23798614	23798730	218	82,81,56	7,5,0	83,43,83	6,1,9	104	99	0.357124165614	1.0	0.918,0.939,1.0	0.929,0.976,0.898	0.018
226	"FPGS"	"FPGS"	chr9	+	127806972	127807087	127806991	127807087	127804635	127804700	226	139,158,69	5,5,0	189,113,201	9,3,4	118	99	0.534021735197	1.0	0.959,0.964,1.0	0.946,0.969,0.977	0.01
227	"VPS28"	"VPS28"	chr8	-	144423600	144424132	144423600	144423922	144424214	144424268	227	308,322,196	0,0,0	764,397,762	1,0,3	309	99	1	1.0	1.0,1.0,1.0	0.996,1.0,0.988	0.005
228	"VPS28"	"VPS28"	chr8	-	144424214	144424819	144424214	144424268	144424945	144425772	228	353,346,221	0,0,0	793,389,746	1,0,3	650	99	1	1.0	1.0,1.0,1.0	0.992,1.0,0.974	0.011
229	"VPS28"	"VPS28"	chr8	-	144424945	144425051	144424945	144425000	144425682	144425772	229	278,327,191	28,20,8	535,259,515	33,5,33	150	99	0.206662666971	0.815710584716	0.868,0.915,0.94	0.915,0.972,0.912	-0.025
230	"CCDC14"	"CCDC14"	chr3	-	123913724	123915718	123913724	123915132	123931101	123931234	230	206,259,159	0,1,1	378,187,394	7,9,8	685	99	1	1.0	1.0,0.974,0.958	0.886,0.75,0.877	0.14
231	"CCDC14"	"CCDC14"	chr3	-	123955842	123956115	123955842	123955965	123956739	123956795	231	4,1,6	0,0,0	7,1,9	0,1,0	249	99	1	1.0	1.0,1.0,1.0	1.0,0.284,1.0	0.239
232	"DNMT3A"	"DNMT3A"	chr2	-	25241561	25241777	25241561	25241707	25243897	25243982	232	0,3,0	22,27,30	0,0,0	30,19,38	169	99	1	1.0	0.0,0.061,0.0	0.0,0.0,0.0	0.02
249	"IST1"	"IST1"	chr16	+	71924768	71924817	71924772	71924817	71923287	71923380	249	22,22,18	0,2,0	53,25,56	1,0,1	103	99	1	1.0	1.0,0.914,1.0	0.981,1.0,0.982	-0.016
250	"SHC1"	"SHC1"	chr1	-	154965945	154966080	154965945	154966077	154966161	154966231	250	68,69,35	23,33,20	77,44,64	37,30,41	102	99	0.18153517103	0.763008444723	0.742,0.67,0.629	0.669,0.587,0.602	0.061
