ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
20	"MTG1"	"MTG1"	chr10	+	133401528	133402245	133402148	133402245	133399528	133399619	20	98,93,58	2,3,0	91,51,100	5,0,0	198	99	0.695178510638	1.0	0.961,0.939,1.0	0.901,1.0,1.0	-0.0
21	"APH1A"	"APH1A"	chr1	-	150267074	150267254	150267074	150267202	150267355	150267478	21	0,9,1	256,241,148	0,0,3	356,145,320	150	99	0.901722122759	1.0	0.0,0.024,0.004	0.0,0.0,0.006	0.007
22	"CEP192"	"CEP192"	chr18	+	13038369	13038579	13038514	13038579	13037236	13037301	22	26,29,35	0,0,0	19,13,20	0,1,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.867,1.0	0.044
23	"CEP192"	"CEP192"	chr18	+	13057584	13059312	13059081	13059312	13055779	13056698	23	14,19,8	1,0,1	21,18,18	0,0,0	198	99	1	1.0	0.875,1.0,0.8	1.0,1.0,1.0	-0.108
24	"CEP192"	"CEP192"	chr18	+	13089451	13089565	13089455	13089565	13087530	13087646	24	0,0,1	37,37,28	0,0,0	36,21,58	102	99	1	1.0	0.0,0.0,0.034	0.0,0.0,0.0	0.011
25	"CEP192"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13113585	13113705	25	1,1,0	0,0,0	0,0,3	2,0,0	101	99	1	1.0	1.0,1.0,NA	0.0,NA,1.0	0.5
26	"CEP192"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13114129	13114251	26	22,32,7	7,15,4	20,13,30	14,10,15	101	99	0.226816599352	0.881432701637	0.755,0.676,0.632	0.583,0.56,0.662	0.086
28	"RIOK3"	"RIOK3"	chr18	+	23479316	23479424	23479325	23479424	23477178	23477268	28	123,148,95	0,0,0	333,193,308	0,0,1	107	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.997	0.001
31	"RFXANK"	"RFXANK"	chr19	+	19196962	19197046	19196965	19197046	19193938	19194133	31	141,174,111	160,201,115	232,129,266	290,160,274	101	99	0.727486356533	1.0	0.463,0.459,0.486	0.44,0.441,0.488	0.013
34	"PFAS"	"PFAS"	chr17	+	8266500	8266898	8266752	8266898	8266233	8266353	34	6,1,0	19,26,19	5,4,16	50,25,72	198	99	0.105792028087	0.579133957994	0.136,0.019,0.0	0.048,0.074,0.1	-0.022
35	"NEURL4"	"NEURL4"	chr17	-	7317460	7317684	7317460	7317573	7317787	7317932	35	6,6,1	12,30,13	11,7,14	41,20,34	198	99	0.2196374078	0.865870003085	0.2,0.091,0.037	0.118,0.149,0.171	-0.037
36	"NEURL4"	"NEURL4"	chr17	-	7318268	7318674	7318268	7318356	7319049	7319208	36	24,18,9	1,2,1	31,18,42	3,1,2	198	99	0.701801621597	1.0	0.923,0.818,0.818	0.838,0.9,0.913	-0.031
37	"NEURL4"	"NEURL4"	chr17	-	7318494	7318691	7318494	7318674	7319049	7319208	37	0,1,0	22,15,9	0,0,0	29,18,40	115	99	1	1.0	0.0,0.054,0.0	0.0,0.0,0.0	0.018
38	"NEURL4"	"NEURL4"	chr17	-	7324107	7324270	7324107	7324266	7324394	7324480	38	24,14,11	3,0,0	36,23,35	2,1,1	102	99	0.714326193927	1.0	0.886,1.0,1.0	0.946,0.957,0.971	0.004
41	"HSD17B4"	"HSD17B4"	chr5	+	119475677	119475727	119475705	119475727	119474400	119474460	41	0,0,0	152,203,97	0,0,1	126,67,127	126	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.006	-0.002
45	"ATP10D"	"ATP10D"	chr4	+	47536685	47536938	47536730	47536938	47536436	47536564	45	1,1,2	0,0,0	8,4,8	0,1,0	143	99	1	1.0	1.0,1.0,1.0	1.0,0.735,1.0	0.088
48	"SRRT"	"SRRT"	chr7	+	100885212	100885370	100885215	100885370	100884922	100885040	48	95,102,57	68,67,50	179,94,170	125,69,124	101	99	0.923947048857	1.0	0.578,0.599,0.528	0.584,0.572,0.573	-0.008
49	"SRRT"	"SRRT"	chr7	+	100888041	100888143	100888053	100888143	100887702	100887859	49	156,217,113	21,25,14	281,149,287	31,38,56	110	99	0.0553721545862	0.394254284462	0.87,0.887,0.879	0.891,0.779,0.822	0.048
50	"SRRT"	"SRRT"	chr7	+	100888256	100888383	100888277	100888383	100888041	100888143	50	148,164,100	0,5,2	251,140,253	4,0,5	119	99	0.862782586319	1.0	1.0,0.965,0.977	0.981,1.0,0.977	-0.005
51	"CAPN12"	"CAPN12"	chr19	-	38733702	38733940	38733702	38733781	38734141	38734204	51	0,1,0	0,0,0	0,0,0	0,0,1	198	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
59	"HINT2"	"HINT2"	chr9	-	35813265	35813367	35813265	35813338	35813444	35813549	59	2,6,2	63,58,37	1,1,1	71,39,54	127	99	0.0166672920752	0.171901253817	0.024,0.075,0.04	0.011,0.02,0.014	0.031
60	"HINT2"	"HINT2"	chr9	-	35813444	35813549	35813444	35813519	35813643	35813784	60	65,65,57	1,2,0	94,40,70	0,1,2	128	99	1	1.0	0.98,0.962,1.0	1.0,0.969,0.964	0.003
61	"EXO1"	"EXO1"	chr1	+	241858505	241858718	241858629	241858718	241857344	241857482	61	112,129,71	0,0,0	349,182,327	2,2,2	198	99	1	1.0	1.0,1.0,1.0	0.989,0.978,0.988	0.015
66	"ABCA2"	"ABCA2"	chr9	-	137022940	137023840	137022940	137023052	137024142	137024236	66	1,2,0	6,9,4	0,0,1	2,0,3	198	99	1	1.0	0.077,0.1,0.0	0.0,NA,0.143	-0.012
68	"KIF23"	"KIF23"	chr15	+	69446282	69446364	69446285	69446364	69446008	69446091	68	68,79,39	1,4,0	80,31,57	1,2,1	101	99	0.770619965981	1.0	0.985,0.951,1.0	0.987,0.938,0.982	0.01
69	"C11orf30"	"C11orf30"	chr11	+	76459932	76460085	76459935	76460085	76458182	76458358	69	15,33,8	9,5,1	24,18,26	4,5,0	101	99	0.143182320896	0.687532123206	0.62,0.866,0.887	0.855,0.779,1.0	-0.087
70	"C11orf30"	"C11orf30"	chr11	+	76542167	76542367	76542215	76542367	76528267	76528466	70	2,4,2	0,0,0	4,2,4	1,2,0	146	99	0.460587171019	1.0	1.0,1.0,1.0	0.731,0.404,1.0	0.288
71	"C11orf30"	"C11orf30"	chr11	+	76542167	76542367	76542215	76542367	76537794	76537950	71	2,4,2	8,6,7	4,2,6	23,6,13	146	99	0.840347505236	1.0	0.145,0.311,0.162	0.105,0.184,0.238	0.03
72	"C11orf30"	"C11orf30"	chr11	+	76542167	76542367	76542215	76542367	76539598	76539640	72	2,4,2	10,13,12	4,3,6	30,19,50	146	99	0.556877355695	1.0	0.119,0.173,0.102	0.083,0.097,0.075	0.046
74	"LGALSL"	"LGALSL"	chr2	+	64456267	64456465	64456287	64456465	64455588	64455677	74	0,1,1	28,23,25	0,0,0	30,24,33	118	99	1	1.0	0.0,0.035,0.032	0.0,0.0,0.0	0.022
75	"IKBKB"	"IKBKB"	chr8	+	42306342	42306432	42306367	42306432	42305186	42305275	75	23,33,14	1,0,0	42,16,35	8,0,3	123	99	0.000185422562624	0.00728925653794	0.949,1.0,1.0	0.809,1.0,0.904	0.079
76	"IKBKB"	"IKBKB"	chr8	+	42317656	42317771	42317709	42317771	42316709	42316904	76	36,39,33	3,0,0	65,26,55	0,1,1	151	99	1	1.0	0.887,1.0,1.0	1.0,0.945,0.973	-0.01
77	"WDR45B"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82621608	82621799	77	418,473,299	34,35,23	862,439,871	92,62,106	132	99	0.00200305184345	0.0386710186858	0.902,0.91,0.907	0.875,0.842,0.86	0.047
79	"DDX54"	"DDX54"	chr12	-	113157173	113159112	113157173	113159109	113161269	113161382	79	79,73,47	57,35,17	98,58,106	54,26,54	101	99	0.869673486803	1.0	0.576,0.672,0.73	0.64,0.686,0.658	-0.002
80	"CENPM"	"CENPM"	chr22	-	41945224	41945389	41945224	41945304	41945912	41946005	80	0,2,3	113,124,87	0,1,4	195,79,155	183	99	1	1.0	0.0,0.009,0.018	0.0,0.007,0.014	0.002
96	"EML2"	"EML2"	chr19	-	45641640	45641748	45641640	45641745	45641917	45642041	96	1,0,0	0,2,0	3,0,6	2,0,0	101	99	1	1.0	1.0,0.0,NA	0.595,NA,1.0	-0.297
101	"CDCA7"	"CDCA7"	chr2	+	173359254	173359491	173359342	173359491	173358711	173358837	101	30,37,15	0,1,0	22,10,19	2,0,1	186	99	0.623561525591	1.0	1.0,0.952,1.0	0.854,1.0,0.91	0.063
104	"CDCA7"	"CDCA7"	chr2	+	173363817	173364989	173364794	173364989	173363225	173363462	104	68,83,49	0,2,0	66,45,65	0,0,0	198	99	1	1.0	1.0,0.954,1.0	1.0,1.0,1.0	-0.015
105	"FAM213A"	"FAM213A"	chr10	+	80420465	80420645	80420482	80420645	80413818	80413876	105	32,21,14	1,1,0	13,8,16	0,0,0	115	99	1	1.0	0.965,0.948,1.0	1.0,1.0,1.0	-0.029
106	"WDR26"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431476	224431581	106	1,2,0	68,67,37	0,4,4	81,38,61	163	99	0.31845722523	1.0	0.009,0.018,0.0	0.0,0.06,0.038	-0.024
107	"WDR26"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431524	224431581	107	1,2,0	70,67,37	1,4,2	79,50,72	163	99	0.694318019116	1.0	0.009,0.018,0.0	0.008,0.046,0.017	-0.015
108	"ZDHHC11"	"ZDHHC11"	chr5	-	823388	824093	823388	823809	825163	825251	108	2,6,2	1,4,0	5,1,1	1,0,1	198	99	0.0177449583607	0.177434509572	0.5,0.429,1.0	0.714,1.0,0.333	-0.039
111	"PICK1"	"PICK1"	chr22	+	38057752	38057850	38057819	38057850	38057482	38057587	111	77,97,75	0,2,0	128,117,135	0,0,0	165	99	1	1.0	1.0,0.967,1.0	1.0,1.0,1.0	-0.011
112	"PICK1"	"PICK1"	chr22	+	38073772	38074451	38074306	38074451	38072999	38073092	112	67,70,37	1,0,0	151,60,106	0,0,1	198	99	1	1.0	0.971,1.0,1.0	1.0,1.0,0.981	-0.003
113	"RAD17"	"RAD17"	chr5	+	69410492	69410550	69410513	69410550	69400048	69400169	113	38,15,4	0,0,0	37,47,76	0,0,1	119	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.984	0.005
114	"RPF2"	"RPF2"	chr6	+	110988987	110989065	110989027	110989065	110985005	110985138	114	0,0,0	62,87,55	1,2,1	161,89,124	138	99	1	1.0	0.0,0.0,0.0	0.004,0.016,0.006	-0.009
115	"CCDC84"	"CCDC84"	chr11	+	119015287	119015439	119015306	119015439	119014993	119015083	115	0,0,0	19,22,7	2,1,1	30,29,46	117	99	0.391714321148	1.0	0.0,0.0,0.0	0.053,0.028,0.018	-0.033
116	"WDR75"	"WDR75"	chr2	+	189449244	189450968	189450902	189450968	189448378	189448508	116	0,1,0	111,109,84	0,2,4	184,104,177	198	99	1	1.0	0.0,0.005,0.0	0.0,0.01,0.011	-0.005
117	"IL11RA"	"IL11RA"	chr9	+	34660803	34660936	34660853	34660936	34660503	34660600	117	1,2,0	6,5,1	1,0,1	1,0,6	148	99	1	1.0	0.1,0.211,0.0	0.401,NA,0.1	-0.147
122	"TRPM7"	"TRPM7"	chr15	-	50583088	50583159	50583088	50583156	50586391	50586488	122	23,26,17	6,14,3	60,36,33	12,20,24	101	99	0.39273507883	1.0	0.79,0.645,0.847	0.831,0.638,0.574	0.08
125	"NFYC"	"NFYC"	chr1	+	40770396	40771603	40770708	40771603	40769355	40769415	125	101,159,65	180,191,134	181,82,182	302,171,323	198	99	0.370196146714	1.0	0.219,0.294,0.195	0.231,0.193,0.22	0.021
126	"BAZ2A"	"BAZ2A"	chr12	-	56600942	56601098	56600942	56601086	56601179	56601402	126	74,84,69	5,4,2	111,81,102	3,6,2	110	99	0.616830354591	1.0	0.93,0.95,0.969	0.971,0.924,0.979	-0.008
127	"BAZ2A"	"BAZ2A"	chr12	-	56606246	56606395	56606246	56606312	56606632	56606733	127	0,0,0	89,80,68	5,1,1	152,70,105	181	99	1	1.0	0.0,0.0,0.0	0.018,0.008,0.005	-0.01
129	"BAZ2A"	"BAZ2A"	chr12	-	56610408	56610539	56610408	56610517	56611572	56611633	129	1,1,5	98,107,49	2,4,3	114,63,125	120	99	0.728094970897	1.0	0.008,0.008,0.078	0.014,0.05,0.019	0.004
130	"B9D1"	"B9D1"	chr17	-	19343169	19343495	19343169	19343461	19343789	19343857	130	3,0,2	25,24,12	1,0,0	11,14,20	132	99	0.280601806851	1.0	0.083,0.0,0.111	0.064,0.0,0.0	0.043
131	"SEMA4C"	"SEMA4C"	chr2	-	96867777	96867926	96867777	96867923	96868415	96868588	131	0,0,1	1,0,0	3,0,0	1,0,0	101	99	1	1.0	0.0,NA,1.0	0.746,NA,NA	-0.246
132	"SEMA4C"	"SEMA4C"	chr2	-	96867777	96867926	96867777	96867923	96869875	96869971	132	1,3,1	0,0,0	1,0,1	1,0,1	101	99	1	1.0	1.0,1.0,1.0	0.495,NA,0.495	0.505
134	"WAC"	"WAC"	chr10	+	28610698	28610821	28610710	28610821	28608185	28608431	134	132,184,98	0,0,1	345,195,340	2,0,5	110	99	1	1.0	1.0,1.0,0.989	0.994,1.0,0.984	0.004
135	"WAC"	"WAC"	chr10	+	28616172	28616362	28616175	28616362	28614566	28614685	135	104,129,88	38,25,23	228,124,190	58,50,59	101	99	0.372437204599	1.0	0.728,0.835,0.789	0.794,0.709,0.759	0.03
136	"EBP"	"EBP"	chrX	+	48523698	48524072	48523753	48524072	48522192	48522252	136	117,139,90	1,0,0	99,40,66	0,0,0	153	99	1	1.0	0.987,1.0,1.0	1.0,1.0,1.0	-0.004
137	"INPP5J"	"INPP5J"	chr22	+	31126293	31126489	31126375	31126489	31125832	31126010	137	1,0,0	33,50,27	1,0,0	26,16,35	180	99	1	1.0	0.016,0.0,0.0	0.021,0.0,0.0	-0.002
138	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7291092	7291182	7293474	7293538	138	37,48,19	2,0,0	36,13,11	0,0,0	198	99	1	1.0	0.902,1.0,1.0	1.0,1.0,1.0	-0.033
140	"IL15"	"IL15"	chr4	+	141719365	141719476	141719377	141719476	141656185	141656307	140	5,2,0	0,2,0	1,0,3	0,0,0	110	99	1	1.0	1.0,0.474,NA	1.0,NA,1.0	-0.263
141	"IL15"	"IL15"	chr4	+	141719365	141719476	141719377	141719476	141688821	141689035	141	3,2,0	0,0,1	2,1,0	0,0,0	110	99	1	1.0	1.0,1.0,0.0	1.0,1.0,NA	-0.333
146	"PPP6R2"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50416091	50416157	146	0,1,0	0,0,1	1,0,0	4,3,5	101	99	1	1.0	NA,1.0,0.0	0.197,0.0,0.0	0.434
147	"PPP6R2"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	147	5,6,4	80,112,60	13,4,5	147,81,127	101	99	0.888336794361	1.0	0.058,0.05,0.061	0.08,0.046,0.037	0.002
148	"PPP6R2"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	148	4,8,8	65,92,30	17,5,5	98,49,89	101	99	0.851993249604	1.0	0.057,0.079,0.207	0.145,0.091,0.052	0.018
149	"PPP6R2"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	149	5,0,2	63,64,28	2,3,2	97,57,107	119	99	0.47610459841	1.0	0.062,0.0,0.056	0.017,0.042,0.015	0.015
150	"PPP6R2"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	150	44,39,14	0,1,1	63,27,56	2,0,2	102	99	1	1.0	1.0,0.974,0.931	0.968,1.0,0.965	-0.009
151	"GAA"	"GAA"	chr17	+	80112844	80113027	80112875	80113027	80112577	80112711	151	3,0,1	105,142,71	0,0,0	100,40,74	129	99	1	1.0	0.021,0.0,0.011	0.0,0.0,0.0	0.011
152	"SLC25A22"	"SLC25A22"	chr11	-	794457	794588	794457	794513	794775	794901	152	3,4,1	38,57,23	0,0,6	75,32,59	173	99	0.253674259665	0.937454263408	0.043,0.039,0.024	0.0,0.0,0.055	0.017
154	"SLC25A22"	"SLC25A22"	chr11	-	794986	795169	794986	795164	796113	796237	154	2,2,1	0,0,0	3,0,2	0,0,1	103	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.658	0.171
156	"FTSJ1"	"FTSJ1"	chrX	+	48477960	48478168	48478009	48478168	48476562	48476668	156	114,126,81	0,5,0	202,117,186	0,0,0	147	99	0.506963324924	1.0	1.0,0.944,1.0	1.0,1.0,1.0	-0.019
157	"FTSJ1"	"FTSJ1"	chrX	+	48482402	48482506	48482408	48482506	48481631	48481715	157	114,106,50	35,32,17	117,77,178	35,34,58	104	99	0.565173592462	1.0	0.756,0.759,0.737	0.761,0.683,0.745	0.021
160	"FTSJ1"	"FTSJ1"	chrX	+	48482596	48483027	48482985	48483027	48482402	48482506	160	230,258,129	0,0,2	360,180,397	0,0,0	198	99	1	1.0	1.0,1.0,0.97	1.0,1.0,1.0	-0.01
161	"MKLN1"	"MKLN1"	chr7	+	131399237	131399433	131399240	131399433	131397266	131397376	161	0,2,4	41,54,43	1,1,0	45,27,26	101	99	0.177022099681	0.765215052406	0.0,0.035,0.084	0.021,0.035,0.0	0.021
164	"CPSF6"	"CPSF6"	chr12	+	69262372	69262562	69262468	69262562	69251128	69251141	164	216,257,140	1,1,1	342,196,367	1,1,0	194	99	1	1.0	0.991,0.992,0.986	0.994,0.99,1.0	-0.005
165	"AC024592.12"	"AC024592.12"	chr19	-	5896452	5896650	5896452	5896575	5896904	5896997	165	16,5,8	811,839,455	15,13,30	945,609,1142	173	99	0.455182366953	1.0	0.011,0.003,0.01	0.009,0.012,0.015	-0.004
166	"PPAT"	"PPAT"	chr4	-	56406494	56406701	56406494	56406618	56407649	56407716	166	43,82,18	1,5,4	83,41,82	4,3,7	181	99	0.75299431942	1.0	0.959,0.9,0.711	0.919,0.882,0.865	-0.032
176	"C12orf43"	"C12orf43"	chr12	-	121005002	121005093	121005002	121005060	121006320	121006394	176	30,38,22	0,0,0	122,72,106	1,2,0	131	99	1	1.0	1.0,1.0,1.0	0.989,0.965,1.0	0.015
178	"PPP1R9B"	"PPP1R9B"	chr17	-	50140092	50140359	50140092	50140228	50141268	50141373	178	10,10,0	68,97,45	14,9,14	212,111,200	198	99	0.592587027786	1.0	0.068,0.049,0.0	0.032,0.039,0.034	0.004
179	"JOSD2"	"JOSD2"	chr19	-	50510285	50510448	50510285	50510445	50511074	50511159	179	1,2,0	0,2,1	5,1,2	0,1,2	101	99	0.84860002354	1.0	1.0,0.495,0.0	1.0,0.495,0.495	-0.165
185	"RNH1"	"RNH1"	chr11	-	502061	502249	502061	502181	504823	504996	185	0,1,0	0,0,0	0,0,0	1,0,1	166	99	1	1.0	NA,1.0,NA	0.0,NA,0.0	1.0
186	"LAPTM4B"	"LAPTM4B"	chr8	+	97815303	97815401	97815327	97815401	97805352	97805464	186	7,8,6	440,440,267	5,1,2	410,244,408	122	99	0.401274813815	1.0	0.013,0.015,0.018	0.01,0.003,0.004	0.01
187	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144358576	144358610	187	6,16,7	0,0,0	51,19,31	0,0,1	102	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.968	0.011
189	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144358592	144358900	189	11,6,4	0,0,0	26,29,9	0,1,0	102	99	1	1.0	1.0,1.0,1.0	1.0,0.966,1.0	0.011
190	"SLC52A2"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144359011	144359065	190	94,113,59	3,0,1	205,132,232	5,5,0	102	99	0.502958632098	1.0	0.968,1.0,0.983	0.975,0.962,1.0	0.005
191	"SLC52A2"	"SLC52A2"	chr8	+	144359622	144360493	144360171	144360493	144359183	144359423	191	423,453,262	1,0,0	983,515,962	3,0,0	198	99	1	1.0	0.995,1.0,1.0	0.994,1.0,1.0	0.0
194	"NFAT5"	"NFAT5"	chr16	+	69684886	69684970	69684889	69684970	69677202	69677335	194	21,13,10	4,7,2	31,9,21	5,2,8	101	99	0.767983443203	1.0	0.837,0.645,0.831	0.859,0.815,0.72	-0.027
196	"NR4A2"	"NR4A2"	chr2	-	156326149	156326328	156326149	156326207	156326717	156326920	196	13,13,6	0,0,1	11,1,10	0,0,0	198	99	1	1.0	1.0,1.0,0.75	1.0,1.0,1.0	-0.083
198	"VAC14"	"VAC14"	chr16	-	70697138	70697257	70697138	70697173	70698636	70698811	198	171,178,93	7,4,2	286,141,275	1,1,2	182	99	0.00148180089702	0.0313143318206	0.93,0.96,0.962	0.994,0.987,0.987	-0.039
201	"CPSF7"	"CPSF7"	chr11	-	61421053	61421130	61421053	61421127	61421389	61421608	201	1,6,0	0,0,3	25,13,8	9,9,9	101	99	0.0682348041069	0.444920447452	1.0,1.0,0.0	0.731,0.586,0.466	0.072
202	"PON3"	"PON3"	chr7	-	95362361	95362490	95362361	95362438	95362759	95362841	202	1,0,3	0,0,0	1,3,2	0,1,0	150	99	1	1.0	1.0,NA,1.0	1.0,0.664,1.0	0.112
206	"ZSCAN2"	"ZSCAN2"	chr15	+	84622577	84622714	84622645	84622714	84620601	84620772	206	0,6,3	1,0,0	7,0,5	3,0,4	166	99	1	1.0	0.0,1.0,1.0	0.582,NA,0.427	0.162
208	"SLC9A8"	"SLC9A8"	chr20	+	49850761	49850844	49850809	49850844	49849578	49849680	208	1,1,0	7,18,13	0,0,0	4,4,5	146	99	1	1.0	0.088,0.036,0.0	0.0,0.0,0.0	0.041
211	"DNASE1"	"DNASE1"	chr16	+	3656963	3657111	3656998	3657111	3656637	3656753	211	2,4,2	4,5,0	0,3,1	5,1,3	133	99	0.140644124689	0.680030638536	0.271,0.373,1.0	0.0,0.691,0.199	0.251
212	"DNASE1"	"DNASE1"	chr16	+	3656998	3657341	3657186	3657341	3656637	3656753	212	9,10,0	0,2,0	9,5,5	0,0,0	198	99	1	1.0	1.0,0.714,NA	1.0,1.0,1.0	-0.143
215	"XPNPEP1"	"XPNPEP1"	chr10	-	109873366	109873577	109873366	109873427	109875527	109875599	215	1,0,0	105,116,60	0,0,0	145,74,141	198	99	1	1.0	0.005,0.0,0.0	0.0,0.0,0.0	0.002
216	"RAB40B"	"RAB40B"	chr17	-	82658490	82658713	82658490	82658562	82659579	82659657	216	70,81,57	3,5,0	76,51,83	1,0,2	198	99	0.0440622281922	0.336776079493	0.921,0.89,1.0	0.974,1.0,0.954	-0.039
218	"GALE"	"GALE"	chr1	-	23798116	23798230	23798116	23798225	23798614	23798730	218	82,81,56	7,5,0	83,43,83	6,1,9	103	99	0.356970847297	1.0	0.918,0.94,1.0	0.93,0.976,0.899	0.018
226	"FPGS"	"FPGS"	chr9	+	127806972	127807087	127806991	127807087	127804635	127804700	226	139,158,69	5,5,0	189,113,201	9,3,4	117	99	0.533432373069	1.0	0.959,0.964,1.0	0.947,0.97,0.977	0.01
227	"VPS28"	"VPS28"	chr8	-	144423600	144424132	144423600	144423922	144424214	144424268	227	240,246,153	0,0,0	487,264,451	1,0,3	198	99	1	1.0	1.0,1.0,1.0	0.996,1.0,0.987	0.006
228	"VPS28"	"VPS28"	chr8	-	144424214	144424819	144424214	144424268	144424945	144425772	228	288,266,172	0,0,0	532,268,527	1,0,3	198	99	1	1.0	1.0,1.0,1.0	0.996,1.0,0.989	0.005
229	"VPS28"	"VPS28"	chr8	-	144424945	144425051	144424945	144425000	144425682	144425772	229	278,327,191	28,20,8	535,259,515	33,5,33	149	99	0.206722036333	0.835668440467	0.868,0.916,0.941	0.915,0.972,0.912	-0.025
230	"CCDC14"	"CCDC14"	chr3	-	123913724	123915718	123913724	123915132	123931101	123931234	230	75,66,43	0,1,1	111,62,124	7,9,8	198	99	1	1.0	1.0,0.971,0.956	0.888,0.775,0.886	0.126
231	"CCDC14"	"CCDC14"	chr3	-	123955842	123956115	123955842	123955965	123956739	123956795	231	4,1,6	0,0,0	5,0,7	0,1,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.0,1.0	0.333
232	"DNMT3A"	"DNMT3A"	chr2	-	25241561	25241777	25241561	25241707	25243897	25243982	232	0,3,0	22,27,30	0,0,0	30,19,38	168	99	1	1.0	0.0,0.061,0.0	0.0,0.0,0.0	0.02
249	"IST1"	"IST1"	chr16	+	71924768	71924817	71924772	71924817	71923287	71923380	249	22,22,18	0,2,0	53,25,56	1,0,1	102	99	1	1.0	1.0,0.914,1.0	0.981,1.0,0.982	-0.016
250	"SHC1"	"SHC1"	chr1	-	154965945	154966080	154965945	154966077	154966161	154966231	250	68,69,35	23,33,20	77,44,64	37,30,41	101	99	0.181082378193	0.777874740696	0.743,0.672,0.632	0.671,0.59,0.605	0.06
