ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
52	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224419517	224419615	52	45,36,19	0,0,0	35,19,54	0,4,0	146	99	0.491535416233	1.0	1.0,1.0,1.0	1.0,0.763,1.0	0.079
53	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224424517	224424654	53	111,103,56	70,67,37	115,56,114	79,50,72	146	99	0.538244348156	1.0	0.518,0.51,0.506	0.497,0.432,0.518	0.029
54	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224424517	224424719	54	43,36,19	0,0,0	34,18,55	1,0,0	146	99	1	1.0	1.0,1.0,1.0	0.958,1.0,1.0	0.014
55	"DCUN1D1"	"DCUN1D1"	chr3	-	182965536	182965753	182965678	182965753	182963880	182964049	55	168,213,98	0,7,3	279,168,275	1,0,2	198	99	0.0177222363623	0.151346234474	1.0,0.938,0.942	0.993,1.0,0.986	-0.033
56	"FLNB"	"FLNB"	chr3	+	58141857	58141929	58141857	58141896	58142649	58142752	56	167,202,132	40,25,15	162,86,153	32,9,28	131	99	0.759146555426	1.0	0.759,0.859,0.869	0.793,0.878,0.805	0.004
57	"TTC1"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160010499	160010858	57	148,230,85	26,12,11	207,121,244	14,19,15	101	99	0.331021787111	1.0	0.848,0.949,0.883	0.935,0.862,0.941	-0.019
58	"TTC1"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160035139	160035200	58	0,1,2	0,0,0	2,1,4	0,0,1	101	99	1	1.0	NA,1.0,1.0	1.0,1.0,0.797	0.068
59	"CCDC84"	"CCDC84"	chr11	+	119011220	119011311	119011220	119011283	119011938	119012003	59	7,11,0	18,18,4	27,11,17	26,10,21	126	99	0.0284809023904	0.219520175628	0.234,0.324,0.0	0.449,0.464,0.389	-0.248
60	"CCDC84"	"CCDC84"	chr11	+	119011938	119012254	119011938	119012003	119013231	119013262	60	39,15,8	0,0,0	43,33,43	2,1,1	198	99	0.225520844297	0.843211543219	1.0,1.0,1.0	0.915,0.943,0.956	0.062
61	"RFWD2"	"RFWD2"	chr1	-	176163814	176163891	176163826	176163891	176149005	176149074	61	4,4,4	0,0,0	17,3,10	3,2,0	110	99	0.0337240932996	0.243429070286	1.0,1.0,1.0	0.836,0.574,1.0	0.197
62	"RFWD2"	"RFWD2"	chr1	-	176163814	176163891	176163826	176163891	176162868	176162988	62	43,54,34	17,12,10	71,29,68	20,18,23	110	99	0.381306037024	1.0	0.695,0.802,0.754	0.762,0.592,0.727	0.057
63	"FARSA"	"FARSA"	chr19	-	12928534	12928663	12928572	12928663	12928341	12928457	63	501,486,294	0,2,0	543,334,633	4,0,0	136	99	1	1.0	1.0,0.994,1.0	0.99,1.0,1.0	0.001
64	"FARSA"	"FARSA"	chr19	-	12930428	12930749	12930611	12930749	12930222	12930341	64	397,429,228	0,0,0	447,250,455	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001
65	"TRPM7"	"TRPM7"	chr15	-	50578558	50578664	50578638	50578664	50575868	50575919	65	1,2,0	25,54,34	5,2,4	63,31,63	178	99	0.0335732595919	0.243305813537	0.022,0.02,0.0	0.042,0.035,0.034	-0.023
67	"BAZ2A"	"BAZ2A"	chr12	-	56601179	56601402	56601245	56601402	56600942	56601098	67	111,125,108	1,0,0	194,116,169	1,0,0	164	99	1	1.0	0.985,1.0,1.0	0.992,1.0,1.0	-0.002
68	"SVIL-AS1"	"SVIL-AS1"	chr10	+	29409556	29409683	29409556	29409658	29415356	29415412	68	17,20,15	9,17,6	41,22,28	17,1,6	123	99	0.0162895619735	0.143143542173	0.603,0.486,0.668	0.66,0.947,0.79	-0.213
70	"WAC"	"WAC"	chr10	+	28614566	28616362	28614566	28614685	28617656	28617784	70	96,88,56	0,0,0	217,108,181	0,1,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.982,1.0	0.006
71	"CLDN7"	"CLDN7"	chr17	-	7261820	7262343	7261846	7262343	7260820	7260985	71	575,613,397	0,0,1	540,335,453	0,0,2	124	99	1	1.0	1.0,1.0,0.997	1.0,1.0,0.995	0.001
73	"INPP5J"	"INPP5J"	chr22	+	31124844	31126010	31124844	31124906	31126375	31126489	73	49,72,43	0,0,0	54,26,61	0,2,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.867,1.0	0.044
74	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7292025	7292059	7290250	7290535	74	56,61,39	3,9,2	29,23,32	5,1,1	198	99	0.591787897081	1.0	0.903,0.772,0.907	0.744,0.92,0.941	-0.008
75	"ESRP1"	"ESRP1"	chr8	+	94674307	94674506	94674307	94674494	94678202	94678371	75	179,217,108	41,49,32	349,199,432	87,57,135	110	99	0.278605957375	0.959682795426	0.797,0.799,0.752	0.783,0.759,0.742	0.021
78	"ITGB1"	"ITGB1"	chr10	-	32933350	32933583	32933481	32933583	32932514	32932600	78	19,28,24	4,2,8	30,13,27	3,2,1	198	99	0.0655566273727	0.386539725092	0.704,0.875,0.6	0.833,0.765,0.931	-0.117
79	"TMTC4"	"TMTC4"	chr13	-	100670282	100670569	100670359	100670569	100668578	100668794	79	0,0,2	23,23,18	0,8,4	24,18,31	175	99	0.000999024427493	0.0181708273939	0.0,0.0,0.059	0.0,0.201,0.068	-0.07
80	"THUMPD2"	"THUMPD2"	chr2	-	39769709	39770119	39769757	39770119	39768423	39768501	80	37,28,30	0,0,0	67,43,67	2,0,1	146	99	1	1.0	1.0,1.0,1.0	0.958,1.0,0.978	0.021
81	"THUMPD2"	"THUMPD2"	chr2	-	39771504	39771640	39771514	39771640	39768423	39768501	81	0,4,3	1,0,0	5,1,1	0,0,5	108	99	0.217129598461	0.828874584681	0.0,1.0,1.0	1.0,1.0,0.155	-0.052
84	"GAA"	"GAA"	chr17	+	80101810	80101925	80101810	80101890	80104554	80105132	84	4,3,1	49,54,37	1,1,1	37,18,32	133	99	0.113923106565	0.553340803316	0.057,0.04,0.02	0.02,0.04,0.023	0.011
86	"SLC25A22"	"SLC25A22"	chr11	-	794452	794513	794457	794513	793528	793619	86	0,5,1	26,41,16	1,0,0	51,20,52	103	99	0.0788005225924	0.441026723031	0.0,0.105,0.057	0.018,0.0,0.0	0.048
89	"SLC25A22"	"SLC25A22"	chr11	-	796042	796237	796113	796237	794986	795169	89	4,5,1	0,2,0	3,2,0	2,0,0	169	99	1	1.0	1.0,0.594,1.0	0.468,1.0,NA	0.131
92	"FTSJ1"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48482402	48482506	92	114,102,50	3,0,2	122,77,174	6,0,1	198	99	0.627760212217	1.0	0.95,1.0,0.926	0.91,1.0,0.989	-0.008
95	"C12orf43"	"C12orf43"	chr12	-	121011010	121011146	121011103	121011146	121010827	121010926	95	0,2,1	17,24,18	4,2,6	90,50,66	191	99	0.161447709116	0.692867241356	0.0,0.041,0.028	0.023,0.02,0.045	-0.006
96	"MTRF1"	"MTRF1"	chr13	-	41262047	41262331	41262214	41262331	41260492	41260915	96	0,2,2	1,3,1	2,1,0	0,2,2	198	99	0.344665525036	1.0	0.0,0.25,0.5	1.0,0.2,0.0	-0.15
97	"PEA15"	"PEA15"	chr1	+	160211542	160211716	160211542	160211650	160213109	160213265	97	601,798,440	14,30,8	1218,703,1372	28,9,16	164	99	0.0128388183793	0.119152095061	0.963,0.941,0.971	0.963,0.979,0.981	-0.016
98	"DAB2"	"DAB2"	chr5	-	39392203	39392463	39392364	39392463	39390443	39390575	98	0,1,1	27,37,35	5,4,1	98,65,78	198	99	0.408997257292	1.0	0.0,0.013,0.014	0.025,0.03,0.006	-0.011
99	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144358900	144358592	144358783	144359183	144359423	99	88,36,30	3,0,2	155,91,112	0,0,0	198	99	0.260960070339	0.928936140796	0.936,1.0,0.882	1.0,1.0,1.0	-0.061
100	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144359065	144358592	144358783	144359183	144359423	100	171,143,85	3,0,2	334,194,335	0,0,0	198	99	0.49295975631	1.0	0.966,1.0,0.955	1.0,1.0,1.0	-0.026
101	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144359065	144358592	144358900	144359183	144359423	101	153,174,89	5,6,1	346,203,359	19,21,3	198	99	0.0555379685433	0.34537970865	0.939,0.935,0.978	0.901,0.829,0.984	0.046
102	"ADAR"	"ADAR"	chr1	-	154590183	154590409	154590261	154590409	154589756	154589928	102	323,413,210	17,32,5	533,309,499	29,20,41	176	99	0.321173387235	1.0	0.914,0.879,0.959	0.912,0.897,0.873	0.023
106	"NFAT5"	"NFAT5"	chr16	+	69647027	69647586	69647027	69647167	69653235	69653428	106	35,44,15	0,0,0	68,32,60	1,4,0	198	99	0.218891278361	0.832977479788	1.0,1.0,1.0	0.971,0.8,1.0	0.076
107	"HSD17B7"	"HSD17B7"	chr1	+	162797801	162798935	162797801	162797916	162799742	162799937	107	2,3,1	39,65,31	1,0,4	22,15,21	198	99	0.650624398829	1.0	0.025,0.023,0.016	0.022,0.0,0.087	-0.015
108	"CPSF7"	"CPSF7"	chr11	-	61419921	61420094	61419948	61420094	61416104	61416519	108	91,73,44	76,89,47	169,78,179	133,69,140	125	99	0.1198394642	0.564735713419	0.487,0.394,0.426	0.502,0.472,0.503	-0.057
109	"CPSF7"	"CPSF7"	chr11	-	61420469	61421608	61421389	61421608	61419921	61420094	109	81,82,43	0,2,1	124,75,109	5,3,3	198	99	0.0183689878857	0.154333436324	1.0,0.953,0.956	0.925,0.926,0.948	0.037
111	"CPSF7"	"CPSF7"	chr11	-	61429840	61429920	61429886	61429920	61429181	61429290	111	1,1,0	2,0,0	10,2,1	5,3,3	144	99	1	1.0	0.256,1.0,NA	0.579,0.314,0.186	0.268
112	"CPSF7"	"CPSF7"	chr11	-	61429840	61429922	61429913	61429922	61429181	61429290	112	1,1,0	118,127,61	10,2,1	209,100,197	171	99	0.837464114756	1.0	0.005,0.005,0.0	0.027,0.011,0.003	-0.01
113	"CPSF7"	"CPSF7"	chr11	-	61429886	61429922	61429913	61429922	61429181	61429290	113	2,0,0	118,127,61	5,3,3	209,100,197	125	99	0.67583407546	1.0	0.013,0.0,0.0	0.019,0.023,0.012	-0.014
118	"MICALL1"	"MICALL1"	chr22	+	37927410	37927826	37927410	37927820	37931798	37931933	118	178,225,118	23,21,12	200,108,188	10,5,26	104	99	0.220523583269	0.837437156506	0.88,0.911,0.903	0.95,0.954,0.873	-0.028
124	"DNASE1"	"DNASE1"	chr16	+	3655848	3655966	3655848	3655937	3656101	3656185	124	2,3,2	3,5,1	0,0,1	0,2,3	127	99	1	1.0	0.342,0.319,0.609	NA,0.0,0.206	0.32
126	"XPNPEP1"	"XPNPEP1"	chr10	-	109875527	109877867	109877789	109877867	109873366	109873427	126	106,119,62	1,6,0	147,83,144	1,0,5	198	99	0.565892342576	1.0	0.981,0.908,1.0	0.987,1.0,0.935	-0.011
127	"XPNPEP1"	"XPNPEP1"	chr10	-	109915010	109915099	109915022	109915099	109907690	109907815	127	55,85,53	2,1,1	94,48,97	0,0,0	110	99	0.523032340609	1.0	0.961,0.987,0.979	1.0,1.0,1.0	-0.024
128	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39151745	39151839	128	1,0,2	0,0,0	15,2,14	0,0,2	131	99	1	1.0	1.0,NA,1.0	1.0,1.0,0.841	0.053
129	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39159550	39159449	39159550	39154210	39154294	129	31,32,25	2,0,0	69,34,49	0,0,0	198	99	1	1.0	0.886,1.0,1.0	1.0,1.0,1.0	-0.038
130	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39158284	39158402	130	6,4,5	13,11,7	48,26,42	14,13,27	131	99	3.83592213554e-05	0.00131651742727	0.259,0.216,0.351	0.722,0.602,0.54	-0.346
131	"PAFAH1B1"	"PAFAH1B1"	chr17	+	2674059	2674288	2674059	2674096	2676504	2676606	131	330,356,181	0,0,1	304,174,267	0,0,0	198	99	1	1.0	1.0,1.0,0.989	1.0,1.0,1.0	-0.004
132	"GALE"	"GALE"	chr1	-	23796508	23796782	23796696	23796782	23796150	23796265	132	138,152,59	6,11,5	148,67,123	13,9,13	198	99	0.0714327311489	0.411841958668	0.92,0.874,0.855	0.851,0.788,0.826	0.061
133	"GALE"	"GALE"	chr1	-	23798116	23798730	23798614	23798730	23797694	23797871	133	119,110,50	0,0,0	101,58,90	0,6,1	198	99	0.0483949805922	0.31216478616	1.0,1.0,1.0	1.0,0.829,0.978	0.064
134	"FPGS"	"FPGS"	chr9	+	127807585	127807775	127807585	127807688	127808233	127808311	134	11,10,3	46,62,25	9,7,11	59,30,38	185	99	0.580841816555	1.0	0.113,0.079,0.06	0.075,0.111,0.134	-0.023
135	"VPS28"	"VPS28"	chr8	-	144424717	144425772	144424945	144425772	144424214	144424268	135	202,191,134	0,0,0	411,183,363	1,0,3	198	99	1	1.0	1.0,1.0,1.0	0.995,1.0,0.984	0.007
136	"VPS28"	"VPS28"	chr8	-	144424945	144425772	144425682	144425772	144424717	144424819	136	291,263,179	0,0,0	526,259,530	0,1,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.992,1.0	0.003
137	"VPS28"	"VPS28"	chr8	-	144425874	144426063	144425921	144426063	144424945	144425772	137	11,6,7	4,6,5	52,42,27	11,10,26	145	99	0.32244168241	1.0	0.652,0.406,0.489	0.763,0.741,0.415	-0.124
138	"VPS28"	"VPS28"	chr8	-	144426025	144426208	144426179	144426208	144425682	144425772	138	235,262,129	3,0,0	340,223,355	12,4,5	198	99	0.000587828978554	0.0120141675504	0.975,1.0,1.0	0.934,0.965,0.973	0.034
139	"CCDC14"	"CCDC14"	chr3	-	123946802	123947319	123947279	123947319	123944848	123944990	139	108,98,73	2,2,3	170,98,161	7,9,9	198	99	0.0123880083814	0.116167076263	0.964,0.961,0.924	0.924,0.845,0.899	0.06
140	"CCDC14"	"CCDC14"	chr3	-	123955842	123956115	123956045	123956115	123948895	123949132	140	33,28,22	5,8,2	35,23,43	9,8,8	198	99	0.33865318651	1.0	0.767,0.636,0.846	0.66,0.59,0.729	0.09
141	"CCDC14"	"CCDC14"	chr3	-	123955842	123956795	123956739	123956795	123948895	123949132	141	36,31,24	0,1,4	36,24,41	1,2,4	198	99	0.567476426912	1.0	1.0,0.939,0.75	0.947,0.857,0.837	0.016
142	"MICAL2"	"MICAL2"	chr11	+	12138389	12138464	12138389	12138460	12162078	12162419	142	4,2,2	2,5,9	5,1,2	11,6,7	102	99	0.505439793245	1.0	0.66,0.28,0.177	0.306,0.139,0.217	0.152
143	"ABHD3"	"ABHD3"	chr18	-	21663677	21664230	21664117	21664230	21659169	21659343	143	0,2,1	16,19,5	4,0,1	16,20,19	198	99	0.562056032611	1.0	0.0,0.05,0.091	0.111,0.0,0.026	0.001
151	"RPL9"	"RPL9"	chr4	-	39456405	39457681	39457585	39457681	39454863	39454944	151	1070,1213,674	1,0,0	1099,637,965	0,0,0	198	99	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
152	"UFSP2"	"UFSP2"	chr4	-	185418586	185418770	185418611	185418770	185418440	185418507	152	61,58,42	3,7,1	80,48,91	1,8,5	123	99	0.849735145101	1.0	0.942,0.87,0.971	0.985,0.828,0.936	0.011
153	"FPGT"	"FPGT"	chr1	+	74199663	74199845	74199663	74199831	74201317	74201410	153	0,5,1	8,22,8	13,3,3	20,19,14	112	99	0.052905618913	0.333571302609	0.0,0.167,0.099	0.365,0.122,0.159	-0.127
156	"RCN1"	"RCN1"	chr11	+	32103003	32103202	32103003	32103158	32103280	32103480	156	1,0,0	0,0,0	0,1,2	0,2,2	142	99	1	1.0	1.0,NA,NA	NA,0.258,0.411	0.665
157	"FAHD2A"	"FAHD2A"	chr2	+	95410526	95411026	95410526	95410586	95412433	95412542	157	77,74,45	4,8,3	57,31,39	0,5,13	198	99	0.319602872283	1.0	0.906,0.822,0.882	1.0,0.756,0.6	0.085
159	"C6orf203"	"C6orf203"	chr6	+	107028212	107028797	107028212	107028271	107039748	107040230	159	2,7,0	15,31,12	0,0,0	47,27,44	198	99	0.00251649267452	0.0361037231646	0.063,0.101,0.0	0.0,0.0,0.0	0.055
162	"RPL13"	"RPL13"	chr16	+	89560939	89561368	89560939	89561063	89561577	89561751	162	1511,1667,1021	0,3,0	1891,927,1726	3,7,0	198	99	1	1.0	1.0,0.996,1.0	0.997,0.985,1.0	0.005
163	"RPL13"	"RPL13"	chr16	+	89561226	89561751	89561226	89561368	89562334	89562391	163	2466,2864,1596	2,0,0	2800,1502,2540	0,0,0	198	99	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
164	"MITF"	"MITF"	chr3	+	69937821	69938049	69937821	69937881	69939097	69939181	164	10,5,6	0,0,0	37,29,47	0,0,3	198	99	0.851264059764	1.0	1.0,1.0,1.0	1.0,1.0,0.887	0.038
167	"HARS"	"HARS"	chr5	-	140679001	140679127	140679061	140679127	140677907	140678015	167	191,241,121	2,6,0	333,201,330	5,0,4	158	99	0.667271610711	1.0	0.984,0.962,1.0	0.977,1.0,0.981	-0.004
168	"RNF31"	"RNF31"	chr14	+	24148257	24148477	24148257	24148413	24148641	24148701	168	3,10,3	47,27,21	7,18,17	28,11,18	162	99	0.000444153166673	0.00956111964708	0.038,0.185,0.08	0.133,0.5,0.366	-0.232
169	"PPP1R37"	"PPP1R37"	chr19	+	45140505	45140661	45140505	45140606	45141321	45141386	169	1,1,2	64,60,40	7,1,1	95,62,106	153	99	0.337247284352	1.0	0.01,0.011,0.031	0.046,0.01,0.006	-0.003
173	"ZNF180"	"ZNF180"	chr19	-	44500197	44500522	44500274	44500522	44497283	44497377	173	8,30,11	2,2,2	33,20,39	18,1,4	175	99	0.256410093107	0.919642379723	0.694,0.895,0.757	0.509,0.919,0.847	0.024
174	"VRK3"	"VRK3"	chr19	-	50020461	50020647	50020584	50020647	50016023	50016163	174	1,0,0	40,49,27	0,0,0	55,41,42	198	99	1	1.0	0.012,0.0,0.0	0.0,0.0,0.0	0.004
175	"VRK3"	"VRK3"	chr19	-	50025266	50025372	50025345	50025372	50020584	50020647	175	8,9,7	23,25,3	14,8,12	14,17,23	177	99	0.784546897038	1.0	0.163,0.168,0.566	0.359,0.208,0.226	0.035
177	"HIPK1"	"HIPK1"	chr1	+	113957123	113957286	113957123	113957184	113958065	113958291	177	96,96,46	1,0,0	165,68,147	2,0,0	198	99	1	1.0	0.98,1.0,1.0	0.976,1.0,1.0	0.001
178	"PAX8"	"PAX8"	chr2	-	113227098	113227256	113227154	113227256	113220091	113220178	178	0,0,0	0,0,1	0,0,1	2,0,1	154	99	1	1.0	NA,NA,0.0	0.0,NA,0.391	-0.196
180	"BPTF"	"BPTF"	chr17	+	67945408	67946325	67945408	67945896	67947725	67947808	180	30,41,18	14,14,15	63,48,58	41,18,43	198	99	0.588640846995	1.0	0.517,0.594,0.375	0.434,0.571,0.403	0.026
181	"UBE2V1"	"UBE2V1"	chr20	-	50096482	50096820	50096671	50096820	50084128	50084254	181	4,11,4	396,417,227	28,19,15	423,222,469	198	99	1.32185126441e-05	0.000579384927702	0.005,0.013,0.009	0.032,0.041,0.016	-0.021
182	"UBE2V1"	"UBE2V1"	chr20	-	50115484	50115954	50115829	50115954	50084128	50084254	182	1,6,2	0,2,0	3,5,1	0,0,0	198	99	1	1.0	1.0,0.6,1.0	1.0,1.0,1.0	-0.133
183	"UBE2V1"	"UBE2V1"	chr20	-	50096482	50096820	50096671	50096820	50096058	50096270	183	1,8,1	0,5,1	10,8,6	5,4,5	198	99	0.924167847469	1.0	1.0,0.444,0.333	0.5,0.5,0.375	0.134
184	"UBE2V1"	"UBE2V1"	chr20	-	50115484	50115954	50115698	50115954	50096671	50096820	184	5,10,7	0,0,0	12,8,22	0,1,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.8,1.0	0.067
189	"OSBPL3"	"OSBPL3"	chr7	-	24834086	24834736	24834485	24834736	24830767	24830905	189	13,3,7	8,14,2	11,10,6	22,13,20	198	99	0.222784290982	0.839331324657	0.448,0.097,0.636	0.2,0.278,0.13	0.191
