ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
22	"WDR31"	"WDR31"	chr9	-	113331906	113332050	113331977	113332050	113330983	113331116	22	2,6,5	0,0,0	1,4,4	1,0,0	170	99	1	1.0	1.0,1.0,1.0	0.368,1.0,1.0	0.211
25	"NEURL4"	"NEURL4"	chr17	-	7322947	7323123	7322953	7323123	7322734	7322866	25	15,20,16	3,4,5	40,17,43	16,4,10	105	99	0.43113853405	1.0	0.825,0.825,0.751	0.702,0.8,0.802	0.032
26	"NEURL4"	"NEURL4"	chr17	-	7324798	7324980	7324910	7324980	7324394	7324480	26	66,59,49	1,2,1	97,71,112	2,2,2	211	99	0.776663827828	1.0	0.969,0.933,0.958	0.958,0.943,0.963	-0.001
27	"HSD17B4"	"HSD17B4"	chr5	+	119477416	119477501	119477416	119477492	119478833	119479021	27	149,161,94	0,0,1	99,70,66	2,0,0	108	99	1	1.0	1.0,1.0,0.989	0.978,1.0,1.0	0.004
30	"POLR3H"	"POLR3H"	chr22	-	41532603	41532745	41532658	41532745	41532093	41532157	30	29,67,24	148,157,111	192,101,180	578,333,634	154	99	0.493774222508	1.0	0.112,0.215,0.122	0.176,0.163,0.154	-0.015
31	"SRRT"	"SRRT"	chr7	+	100885700	100885774	100885700	100885762	100885862	100885941	31	1,1,0	103,136,80	3,0,3	182,101,200	111	99	1	1.0	0.009,0.007,0.0	0.014,0.0,0.013	-0.004
32	"PPM1M"	"PPM1M"	chr3	+	52248152	52248453	52248152	52248237	52248955	52249063	32	3,1,5	0,0,0	2,4,9	1,0,0	315	99	1	1.0	1.0,1.0,1.0	0.386,1.0,1.0	0.205
34	"CLPTM1"	"CLPTM1"	chr19	+	44954590	44955085	44954590	44954701	44961962	44962075	34	7,8,7	0,1,0	25,15,23	0,3,2	483	99	0.00563628224567	0.0594164854601	1.0,0.621,1.0	1.0,0.506,0.702	0.138
35	"E2F4"	"E2F4"	chr16	+	67192760	67192870	67192760	67192824	67193008	67193170	35	183,239,119	0,0,0	432,289,473	4,1,2	145	99	1	1.0	1.0,1.0,1.0	0.987,0.995,0.994	0.008
36	"EXO1"	"EXO1"	chr1	+	241853357	241853481	241853357	241853472	241857344	241857482	36	77,113,41	1,1,2	258,134,247	5,4,5	108	99	0.197931187201	0.740261438932	0.986,0.99,0.949	0.979,0.968,0.978	0.0
38	"PLAU"	"PLAU"	chr10	+	73911524	73911925	73911524	73911612	73912040	73912068	38	9,8,4	41,39,25	33,12,23	82,53,89	412	99	0.0744164490361	0.404480491195	0.05,0.047,0.037	0.088,0.052,0.058	-0.021
39	"PLAU"	"PLAU"	chr10	+	73911524	73911925	73911524	73911612	73912214	73912322	39	9,8,4	0,0,0	32,10,19	1,4,0	412	99	0.00709845734083	0.0694485913658	1.0,1.0,1.0	0.885,0.375,1.0	0.247
42	"IKBKB"	"IKBKB"	chr8	+	42293442	42293568	42293442	42293512	42305186	42305275	42	2,1,0	16,19,3	3,2,3	26,14,14	155	99	0.0702192343477	0.387423769599	0.074,0.033,0.0	0.069,0.084,0.12	-0.055
43	"DDX54"	"DDX54"	chr12	-	113180928	113181058	113180980	113181058	113179934	113180005	43	199,189,132	0,0,0	218,142,262	0,1,2	151	99	1	1.0	1.0,1.0,1.0	1.0,0.989,0.988	0.008
47	"EML2"	"EML2"	chr19	-	45639294	45639397	45639356	45639397	45638844	45638873	47	8,3,9	52,59,46	11,4,6	44,31,82	161	99	0.847961739247	1.0	0.086,0.03,0.107	0.133,0.074,0.043	-0.009
49	"NELL2"	"NELL2"	chr12	-	44774746	44774849	44774761	44774849	44714649	44714741	49	1,1,0	0,0,0	6,0,0	0,0,1	114	99	1	1.0	1.0,1.0,NA	1.0,NA,0.0	0.5
50	"PSEN1"	"PSEN1"	chr14	+	73147966	73148106	73147966	73148094	73170796	73171047	50	45,63,44	51,51,32	91,42,113	111,51,84	111	99	0.478043550101	1.0	0.44,0.524,0.551	0.422,0.423,0.545	0.042
52	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224419517	224419615	52	45,36,19	0,0,0	35,19,54	0,4,0	147	99	0.487479938963	1.0	1.0,1.0,1.0	1.0,0.762,1.0	0.079
53	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224424517	224424654	53	111,103,56	70,67,37	115,56,114	79,50,72	147	99	0.538281869268	1.0	0.516,0.509,0.505	0.495,0.43,0.516	0.03
54	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224424517	224424719	54	43,36,19	0,0,0	34,18,55	1,0,0	147	99	1	1.0	1.0,1.0,1.0	0.958,1.0,1.0	0.014
55	"DCUN1D1"	"DCUN1D1"	chr3	-	182965536	182965753	182965678	182965753	182963880	182964049	55	199,234,108	0,7,3	341,188,319	1,0,2	241	99	0.0123947107219	0.105687300281	1.0,0.932,0.937	0.993,1.0,0.985	-0.036
56	"FLNB"	"FLNB"	chr3	+	58141857	58141929	58141857	58141896	58142649	58142752	56	167,202,132	40,25,15	162,86,153	32,9,28	132	99	0.759194463822	1.0	0.758,0.858,0.868	0.792,0.878,0.804	0.003
57	"TTC1"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160010499	160010858	57	148,230,85	26,12,11	207,121,244	14,19,15	102	99	0.331681913223	1.0	0.847,0.949,0.882	0.935,0.861,0.94	-0.019
58	"TTC1"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160035139	160035200	58	0,1,2	0,0,0	2,1,4	0,0,1	102	99	1	1.0	NA,1.0,1.0	1.0,1.0,0.795	0.068
59	"CCDC84"	"CCDC84"	chr11	+	119011220	119011311	119011220	119011283	119011938	119012003	59	7,11,0	18,18,4	27,11,17	26,10,21	127	99	0.0282589964797	0.199519124144	0.233,0.323,0.0	0.447,0.462,0.387	-0.247
60	"CCDC84"	"CCDC84"	chr11	+	119011938	119012254	119011938	119012003	119013231	119013262	60	49,25,13	0,0,0	57,38,50	2,1,1	350	99	0.0820726489878	0.429501788265	1.0,1.0,1.0	0.89,0.915,0.934	0.087
61	"RFWD2"	"RFWD2"	chr1	-	176163814	176163891	176163826	176163891	176149005	176149074	61	4,4,4	0,0,0	17,3,10	3,2,0	111	99	0.0331144477451	0.223905082905	1.0,1.0,1.0	0.835,0.572,1.0	0.198
62	"RFWD2"	"RFWD2"	chr1	-	176163814	176163891	176163826	176163891	176162868	176162988	62	43,54,34	17,12,10	71,29,68	20,18,23	111	99	0.381677024046	1.0	0.693,0.801,0.752	0.76,0.59,0.725	0.057
63	"FARSA"	"FARSA"	chr19	-	12928534	12928663	12928572	12928663	12928341	12928457	63	501,486,294	0,2,0	543,334,633	4,0,0	137	99	1	1.0	1.0,0.994,1.0	0.99,1.0,1.0	0.001
64	"FARSA"	"FARSA"	chr19	-	12930428	12930749	12930611	12930749	12930222	12930341	64	397,429,228	0,0,0	447,250,455	1,0,0	282	99	1	1.0	1.0,1.0,1.0	0.994,1.0,1.0	0.002
65	"TRPM7"	"TRPM7"	chr15	-	50578558	50578664	50578638	50578664	50575868	50575919	65	1,2,0	25,54,34	5,2,4	63,31,63	179	99	0.0340243179596	0.22963275848	0.022,0.02,0.0	0.042,0.034,0.034	-0.023
67	"BAZ2A"	"BAZ2A"	chr12	-	56601179	56601402	56601245	56601402	56600942	56601098	67	111,125,108	1,0,0	194,116,169	1,0,0	165	99	1	1.0	0.985,1.0,1.0	0.991,1.0,1.0	-0.002
68	"SVIL-AS1"	"SVIL-AS1"	chr10	+	29409556	29409683	29409556	29409658	29415356	29415412	68	17,20,15	9,17,6	41,22,28	17,1,6	124	99	0.0163352177961	0.130183500432	0.601,0.484,0.666	0.658,0.946,0.788	-0.214
70	"WAC"	"WAC"	chr10	+	28614566	28616362	28614566	28614685	28617656	28617784	70	166,165,118	0,0,0	359,186,314	0,1,0	1776	99	1	1.0	1.0,1.0,1.0	1.0,0.912,1.0	0.029
71	"CLDN7"	"CLDN7"	chr17	-	7261820	7262343	7261846	7262343	7260820	7260985	71	575,613,397	0,0,1	540,335,453	0,0,2	125	99	1	1.0	1.0,1.0,0.997	1.0,1.0,0.994	0.001
73	"INPP5J"	"INPP5J"	chr22	+	31124844	31126010	31124844	31124906	31126375	31126489	73	291,349,195	0,0,0	327,186,343	0,2,0	1203	99	1	1.0	1.0,1.0,1.0	1.0,0.884,1.0	0.039
74	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7292025	7292059	7290250	7290535	74	97,154,105	3,9,2	49,36,53	5,1,1	1032	99	0.843925952213	1.0	0.756,0.621,0.834	0.485,0.775,0.836	0.038
75	"ESRP1"	"ESRP1"	chr8	+	94674307	94674506	94674307	94674494	94678202	94678371	75	179,217,108	41,49,32	349,199,432	87,57,135	111	99	0.278737078791	0.910920124865	0.796,0.798,0.751	0.782,0.757,0.741	0.022
78	"ITGB1"	"ITGB1"	chr10	-	32933350	32933583	32933481	32933583	32932514	32932600	78	21,38,25	4,2,8	34,17,30	3,2,1	230	99	0.0675753408571	0.380293225931	0.693,0.891,0.574	0.83,0.785,0.928	-0.128
79	"TMTC4"	"TMTC4"	chr13	-	100670282	100670569	100670359	100670569	100668578	100668794	79	0,0,2	23,23,18	0,8,4	24,18,31	176	99	0.00100510519556	0.015985542632	0.0,0.0,0.059	0.0,0.2,0.068	-0.07
80	"THUMPD2"	"THUMPD2"	chr2	-	39769709	39770119	39769757	39770119	39768423	39768501	80	37,28,30	0,0,0	67,43,67	2,0,1	147	99	1	1.0	1.0,1.0,1.0	0.958,1.0,0.978	0.021
81	"THUMPD2"	"THUMPD2"	chr2	-	39771504	39771640	39771514	39771640	39768423	39768501	81	0,4,3	1,0,0	5,1,1	0,0,5	109	99	0.216147736859	0.782840021218	0.0,1.0,1.0	1.0,1.0,0.154	-0.051
84	"GAA"	"GAA"	chr17	+	80101810	80101925	80101810	80101890	80104554	80105132	84	4,3,1	49,54,37	1,1,1	37,18,32	134	99	0.11389838338	0.527924641217	0.057,0.039,0.02	0.02,0.039,0.023	0.011
86	"SLC25A22"	"SLC25A22"	chr11	-	794452	794513	794457	794513	793528	793619	86	0,5,1	26,41,16	1,0,0	51,20,52	104	99	0.080951852789	0.425462467676	0.0,0.104,0.056	0.018,0.0,0.0	0.047
89	"SLC25A22"	"SLC25A22"	chr11	-	796042	796237	796113	796237	794986	795169	89	4,5,1	0,2,0	3,2,0	2,0,0	170	99	1	1.0	1.0,0.593,1.0	0.466,1.0,NA	0.131
92	"FTSJ1"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48482402	48482506	92	115,107,50	3,0,2	132,79,185	6,0,1	286	99	0.679269389956	1.0	0.93,1.0,0.896	0.884,1.0,0.985	-0.014
95	"C12orf43"	"C12orf43"	chr12	-	121011010	121011146	121011103	121011146	121010827	121010926	95	0,2,1	17,24,18	4,2,6	90,50,66	192	99	0.159459222035	0.649556608245	0.0,0.041,0.028	0.022,0.02,0.045	-0.006
96	"MTRF1"	"MTRF1"	chr13	-	41262047	41262331	41262214	41262331	41260492	41260915	96	0,3,4	1,3,1	2,1,0	0,2,2	266	99	0.206222789267	0.757905150286	0.0,0.271,0.598	1.0,0.157,0.0	-0.096
97	"PEA15"	"PEA15"	chr1	+	160211542	160211716	160211542	160211650	160213109	160213265	97	601,798,440	14,30,8	1218,703,1372	28,9,16	165	99	0.0128338531414	0.108420865569	0.963,0.941,0.971	0.963,0.979,0.981	-0.016
98	"DAB2"	"DAB2"	chr5	-	39392203	39392463	39392364	39392463	39390443	39390575	98	0,1,1	27,37,35	6,5,1	98,65,78	260	99	0.398707201006	1.0	0.0,0.01,0.011	0.023,0.028,0.005	-0.012
99	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144358900	144358592	144358783	144359183	144359423	99	96,51,36	3,0,2	180,103,138	0,0,0	216	99	0.311812537223	0.973216946384	0.936,1.0,0.892	1.0,1.0,1.0	-0.057
100	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144359065	144358592	144358783	144359183	144359423	100	311,292,163	3,0,2	677,360,655	0,0,0	381	99	0.49668502296	1.0	0.964,1.0,0.955	1.0,1.0,1.0	-0.027
101	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144359065	144358592	144358900	144359183	144359423	101	220,247,128	5,6,1	516,278,520	19,21,3	264	99	0.055877136149	0.330742012998	0.943,0.939,0.98	0.911,0.832,0.985	0.045
102	"ADAR"	"ADAR"	chr1	-	154590183	154590409	154590261	154590409	154589756	154589928	102	323,413,210	17,32,5	533,309,499	29,20,41	177	99	0.323461744431	0.997433788126	0.914,0.878,0.959	0.911,0.896,0.872	0.024
106	"NFAT5"	"NFAT5"	chr16	+	69647027	69647586	69647027	69647167	69653235	69653428	106	111,141,47	0,0,0	221,123,175	1,4,0	518	99	0.339710644152	1.0	1.0,1.0,1.0	0.977,0.855,1.0	0.056
107	"HSD17B7"	"HSD17B7"	chr1	+	162797801	162798935	162797801	162797916	162799742	162799937	107	6,9,2	39,65,31	3,0,4	22,15,21	1118	99	1	1.0	0.013,0.012,0.006	0.012,0.0,0.017	0.001
108	"CPSF7"	"CPSF7"	chr11	-	61419921	61420094	61419948	61420094	61416104	61416519	108	91,73,44	76,89,47	169,78,179	133,69,140	126	99	0.119690420476	0.540744503847	0.485,0.392,0.424	0.5,0.47,0.501	-0.057
109	"CPSF7"	"CPSF7"	chr11	-	61420469	61421608	61421389	61421608	61419921	61420094	109	96,120,64	0,2,1	164,97,136	5,3,3	1019	99	0.00761973621552	0.0731574673921	1.0,0.854,0.861	0.761,0.759,0.815	0.127
111	"CPSF7"	"CPSF7"	chr11	-	61429840	61429920	61429886	61429920	61429181	61429290	111	1,1,0	2,0,0	10,2,1	5,3,3	145	99	1	1.0	0.254,1.0,NA	0.577,0.313,0.185	0.269
112	"CPSF7"	"CPSF7"	chr11	-	61429840	61429922	61429913	61429922	61429181	61429290	112	1,1,0	118,127,61	10,2,1	209,100,197	172	99	0.842429070546	1.0	0.005,0.005,0.0	0.027,0.011,0.003	-0.01
113	"CPSF7"	"CPSF7"	chr11	-	61429886	61429922	61429913	61429922	61429181	61429290	113	2,0,0	118,127,61	5,3,3	209,100,197	126	99	0.697708666687	1.0	0.013,0.0,0.0	0.018,0.023,0.012	-0.013
118	"MICALL1"	"MICALL1"	chr22	+	37927410	37927826	37927410	37927820	37931798	37931933	118	178,225,118	23,21,12	200,108,188	10,5,26	105	99	0.22062965938	0.794353635839	0.879,0.91,0.903	0.95,0.953,0.872	-0.028
124	"DNASE1"	"DNASE1"	chr16	+	3655848	3655966	3655848	3655937	3656101	3656185	124	2,3,2	3,5,1	0,0,1	0,2,3	128	99	1	1.0	0.34,0.317,0.607	NA,0.0,0.205	0.319
126	"XPNPEP1"	"XPNPEP1"	chr10	-	109875527	109877867	109877789	109877867	109873366	109873427	126	134,158,79	1,6,0	198,102,177	1,0,5	2361	99	0.659190293239	1.0	0.849,0.525,1.0	0.893,1.0,0.597	-0.039
127	"XPNPEP1"	"XPNPEP1"	chr10	-	109915010	109915099	109915022	109915099	109907690	109907815	127	55,85,53	2,1,1	94,48,97	0,0,0	111	99	0.516564317503	1.0	0.961,0.987,0.979	1.0,1.0,1.0	-0.024
128	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39151745	39151839	128	1,0,2	0,0,0	15,2,14	0,0,2	132	99	1	1.0	1.0,NA,1.0	1.0,1.0,0.84	0.053
129	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39159550	39159449	39159550	39154210	39154294	129	45,50,35	2,0,0	114,62,91	0,0,0	1264	99	1	1.0	0.638,1.0,1.0	1.0,1.0,1.0	-0.121
130	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39158284	39158402	130	6,4,5	13,11,7	48,26,42	14,13,27	132	99	3.80563741826e-05	0.00118983091248	0.257,0.214,0.349	0.72,0.6,0.538	-0.346
131	"PAFAH1B1"	"PAFAH1B1"	chr17	+	2674059	2674288	2674059	2674096	2676504	2676606	131	469,492,277	0,0,1	428,256,373	0,0,0	291	99	1	1.0	1.0,1.0,0.989	1.0,1.0,1.0	-0.004
132	"GALE"	"GALE"	chr1	-	23796508	23796782	23796696	23796782	23796150	23796265	132	155,164,69	6,11,5	160,76,130	13,9,13	287	99	0.0580451499639	0.339183959374	0.899,0.837,0.826	0.809,0.744,0.775	0.078
133	"GALE"	"GALE"	chr1	-	23798116	23798730	23798614	23798730	23797694	23797871	133	146,131,63	0,0,0	113,77,119	0,6,1	597	99	0.00266101813719	0.0329966249012	1.0,1.0,1.0	1.0,0.68,0.952	0.123
134	"FPGS"	"FPGS"	chr9	+	127807585	127807775	127807585	127807688	127808233	127808311	134	11,10,3	46,62,25	9,7,11	59,30,38	186	99	0.580837954154	1.0	0.113,0.079,0.06	0.075,0.11,0.134	-0.022
135	"VPS28"	"VPS28"	chr8	-	144424717	144425772	144424945	144425772	144424214	144424268	135	222,206,147	0,0,0	433,211,394	1,0,3	327	99	1	1.0	1.0,1.0,1.0	0.992,1.0,0.975	0.011
136	"VPS28"	"VPS28"	chr8	-	144424945	144425772	144425682	144425772	144424717	144424819	136	360,343,229	0,0,0	670,344,688	0,1,0	836	99	1	1.0	1.0,1.0,1.0	1.0,0.976,1.0	0.008
137	"VPS28"	"VPS28"	chr8	-	144425874	144426063	144425921	144426063	144424945	144425772	137	11,6,7	4,6,5	52,42,27	11,10,26	146	99	0.32158075057	0.994372261695	0.651,0.404,0.487	0.762,0.74,0.413	-0.124
138	"VPS28"	"VPS28"	chr8	-	144426025	144426208	144426179	144426208	144425682	144425772	138	236,263,130	3,0,0	348,227,367	12,4,5	253	99	0.000322593878512	0.00650967976204	0.969,1.0,1.0	0.919,0.957,0.966	0.042
139	"CCDC14"	"CCDC14"	chr3	-	123946802	123947319	123947279	123947319	123944848	123944990	139	294,312,187	2,2,3	475,287,456	7,9,9	576	99	0.0115778472909	0.101562986547	0.962,0.964,0.915	0.921,0.846,0.897	0.059
140	"CCDC14"	"CCDC14"	chr3	-	123955842	123956115	123956045	123956115	123948895	123949132	140	47,37,29	5,8,2	46,28,55	9,8,8	302	99	0.266993057229	0.89437784189	0.755,0.603,0.826	0.626,0.534,0.693	0.11
141	"CCDC14"	"CCDC14"	chr3	-	123955842	123956795	123956739	123956795	123948895	123949132	141	59,61,44	0,1,4	91,50,84	1,2,4	996	99	0.75698025717	1.0	1.0,0.858,0.522	0.9,0.713,0.676	0.03
142	"MICAL2"	"MICAL2"	chr11	+	12138389	12138464	12138389	12138460	12162078	12162419	142	4,2,2	2,5,9	5,1,2	11,6,7	103	99	0.50721038803	1.0	0.658,0.278,0.176	0.304,0.138,0.215	0.152
143	"ABHD3"	"ABHD3"	chr18	-	21663677	21664230	21664117	21664230	21659169	21659343	143	4,4,1	16,19,5	13,2,4	16,20,19	539	99	0.252496396924	0.868891646235	0.044,0.037,0.035	0.13,0.018,0.037	-0.023
151	"RPL9"	"RPL9"	chr4	-	39456405	39457681	39457585	39457681	39454863	39454944	151	1781,1956,1132	1,0,0	1855,1089,1627	0,0,0	1279	99	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
152	"UFSP2"	"UFSP2"	chr4	-	185418586	185418770	185418611	185418770	185418440	185418507	152	61,58,42	3,7,1	80,48,91	1,8,5	124	99	0.850057653492	1.0	0.942,0.869,0.971	0.985,0.827,0.936	0.011
153	"FPGT"	"FPGT"	chr1	+	74199663	74199845	74199663	74199831	74201317	74201410	153	0,5,1	8,22,8	13,3,3	20,19,14	113	99	0.0524354557252	0.313926181739	0.0,0.166,0.099	0.363,0.122,0.158	-0.126
156	"RCN1"	"RCN1"	chr11	+	32103003	32103202	32103003	32103158	32103280	32103480	156	1,0,0	0,0,0	0,1,2	0,2,2	143	99	1	1.0	1.0,NA,NA	NA,0.257,0.409	0.667
157	"FAHD2A"	"FAHD2A"	chr2	+	95410526	95411026	95410526	95410586	95412433	95412542	157	138,146,96	4,8,3	121,66,103	0,5,13	539	99	0.522402977818	1.0	0.864,0.77,0.855	1.0,0.708,0.593	0.063
159	"C6orf203"	"C6orf203"	chr6	+	107028212	107028797	107028212	107028271	107039748	107040230	159	37,39,34	15,31,12	24,13,28	47,27,44	625	99	6.18304213384e-07	3.967994408e-05	0.281,0.166,0.31	0.075,0.071,0.092	0.173
162	"RPL13"	"RPL13"	chr16	+	89560939	89561368	89560939	89561063	89561577	89561751	162	1789,1790,1157	0,3,0	2149,1117,1970	3,7,0	404	99	1	1.0	1.0,0.993,1.0	0.994,0.975,1.0	0.008
163	"RPL13"	"RPL13"	chr16	+	89561226	89561751	89561226	89561368	89562334	89562391	163	5353,6001,3434	2,0,0	6138,3377,5817	0,0,0	482	99	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
164	"MITF"	"MITF"	chr3	+	69937821	69938049	69937821	69937881	69939097	69939181	164	13,12,10	0,0,0	48,36,57	0,0,3	267	99	0.832701719079	1.0	1.0,1.0,1.0	1.0,1.0,0.876	0.041
167	"HARS"	"HARS"	chr5	-	140679001	140679127	140679061	140679127	140677907	140678015	167	191,241,121	2,6,0	333,201,330	5,0,4	159	99	0.667266516037	1.0	0.983,0.962,1.0	0.976,1.0,0.981	-0.004
168	"RNF31"	"RNF31"	chr14	+	24148257	24148477	24148257	24148413	24148641	24148701	168	3,10,3	47,27,21	7,18,17	28,11,18	163	99	0.000437198785979	0.00826527888852	0.037,0.184,0.08	0.132,0.498,0.365	-0.231
169	"PPP1R37"	"PPP1R37"	chr19	+	45140505	45140661	45140505	45140606	45141321	45141386	169	1,1,2	64,60,40	7,1,1	95,62,106	154	99	0.341844118508	1.0	0.01,0.011,0.031	0.045,0.01,0.006	-0.003
173	"ZNF180"	"ZNF180"	chr19	-	44500197	44500522	44500274	44500522	44497283	44497377	173	8,30,11	2,2,2	33,20,39	18,1,4	176	99	0.257714609578	0.876133867878	0.692,0.894,0.756	0.508,0.918,0.846	0.023
174	"VRK3"	"VRK3"	chr19	-	50020461	50020647	50020584	50020647	50016023	50016163	174	1,1,0	40,49,27	0,0,0	55,41,42	222	99	1	1.0	0.011,0.009,0.0	0.0,0.0,0.0	0.007
175	"VRK3"	"VRK3"	chr19	-	50025266	50025372	50025345	50025372	50020584	50020647	175	8,9,7	23,25,3	14,8,12	14,17,23	178	99	0.783726144134	1.0	0.162,0.167,0.565	0.357,0.207,0.225	0.035
177	"HIPK1"	"HIPK1"	chr1	+	113957123	113957286	113957123	113957184	113958065	113958291	177	96,97,48	1,0,0	168,68,153	2,0,0	201	99	1	1.0	0.979,1.0,1.0	0.976,1.0,1.0	0.001
178	"PAX8"	"PAX8"	chr2	-	113227098	113227256	113227154	113227256	113220091	113220178	178	0,0,0	0,0,1	0,0,1	2,0,1	155	99	1	1.0	NA,NA,0.0	0.0,NA,0.39	-0.195
180	"BPTF"	"BPTF"	chr17	+	67945408	67946325	67945408	67945896	67947725	67947808	180	87,114,54	14,14,15	155,110,185	41,18,43	528	99	0.338437530557	1.0	0.538,0.604,0.403	0.415,0.534,0.447	0.05
181	"UBE2V1"	"UBE2V1"	chr20	-	50096482	50096820	50096671	50096820	50084128	50084254	181	5,11,6	396,417,227	31,24,19	423,222,469	288	99	1.16072522872e-05	0.000450886649182	0.004,0.009,0.009	0.025,0.036,0.014	-0.018
182	"UBE2V1"	"UBE2V1"	chr20	-	50115484	50115954	50115829	50115954	50084128	50084254	182	17,18,8	0,2,0	23,14,18	0,0,0	444	99	1	1.0	1.0,0.667,1.0	1.0,1.0,1.0	-0.111
183	"UBE2V1"	"UBE2V1"	chr20	-	50096482	50096820	50096671	50096820	50096058	50096270	183	2,8,3	0,5,1	13,13,10	5,4,5	288	99	0.905417681076	1.0	1.0,0.355,0.508	0.472,0.528,0.407	0.152
184	"UBE2V1"	"UBE2V1"	chr20	-	50115484	50115954	50115698	50115954	50096671	50096820	184	19,16,8	0,0,0	22,15,32	0,1,0	313	99	1	1.0	1.0,1.0,1.0	1.0,0.826,1.0	0.058
