ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
47	"EML2"	"EML2"	chr19	-	45639294	45639397	45639356	45639397	45638844	45638873	47	11,4,6	44,31,82	7,5,6	54,37,51	160	99	0.8737276425	1.0	0.134,0.074,0.043	0.074,0.077,0.068	0.011
49	"NELL2"	"NELL2"	chr12	-	44774746	44774849	44774761	44774849	44714649	44714741	49	6,0,0	0,0,1	0,0,1	0,0,0	113	99	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
50	"PSEN1"	"PSEN1"	chr14	+	73147966	73148106	73147966	73148094	73170796	73171047	50	91,42,113	111,51,84	38,47,54	41,40,47	110	99	0.619192828471	1.0	0.425,0.426,0.548	0.455,0.514,0.508	-0.026
52	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224419517	224419615	52	35,19,54	0,4,0	32,27,29	1,0,1	146	99	1	1.0	1.0,0.763,1.0	0.956,1.0,0.952	-0.048
53	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224424517	224424654	53	115,56,114	79,50,72	91,62,99	73,50,66	146	99	0.734827050135	1.0	0.497,0.432,0.518	0.458,0.457,0.504	0.009
54	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224424517	224424719	54	34,18,55	1,0,0	31,28,31	0,0,0	146	99	1	1.0	0.958,1.0,1.0	1.0,1.0,1.0	-0.014
55	"DCUN1D1"	"DCUN1D1"	chr3	-	182965536	182965753	182965678	182965753	182963880	182964049	55	279,168,275	1,0,2	172,196,154	3,1,2	198	99	0.589388503697	1.0	0.993,1.0,0.986	0.966,0.99,0.975	0.016
56	"FLNB"	"FLNB"	chr3	+	58141857	58141929	58141857	58141896	58142649	58142752	56	162,86,153	32,9,28	132,103,139	39,34,27	131	99	0.0210992144927	0.169793904439	0.793,0.878,0.805	0.719,0.696,0.796	0.088
57	"TTC1"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160010499	160010858	57	207,121,244	14,19,15	245,202,263	14,17,15	101	99	0.251093297237	0.873314736244	0.935,0.862,0.941	0.945,0.921,0.945	-0.024
58	"TTC1"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160035139	160035200	58	2,1,4	0,0,1	1,1,0	0,0,0	101	99	1	1.0	1.0,1.0,0.797	1.0,1.0,NA	-0.068
59	"CCDC84"	"CCDC84"	chr11	+	119011220	119011311	119011220	119011283	119011938	119012003	59	27,11,17	26,10,21	8,3,16	11,8,14	126	99	0.496561078037	1.0	0.449,0.464,0.389	0.364,0.228,0.473	0.079
60	"CCDC84"	"CCDC84"	chr11	+	119011938	119012254	119011938	119012003	119013231	119013262	60	43,33,43	2,1,1	31,24,17	0,0,0	198	99	0.233412014577	0.831913740122	0.915,0.943,0.956	1.0,1.0,1.0	-0.062
61	"RFWD2"	"RFWD2"	chr1	-	176163814	176163891	176163826	176163891	176149005	176149074	61	17,3,10	3,2,0	6,8,10	2,0,0	110	99	0.0772791116268	0.409361118796	0.836,0.574,1.0	0.73,1.0,1.0	-0.107
62	"RFWD2"	"RFWD2"	chr1	-	176163814	176163891	176163826	176163891	176162868	176162988	62	71,29,68	20,18,23	42,39,56	18,7,18	110	99	0.483708999926	1.0	0.762,0.592,0.727	0.677,0.834,0.737	-0.056
63	"FARSA"	"FARSA"	chr19	-	12928534	12928663	12928572	12928663	12928341	12928457	63	543,334,633	4,0,0	772,538,664	0,1,0	136	99	1	1.0	0.99,1.0,1.0	1.0,0.997,1.0	-0.002
64	"FARSA"	"FARSA"	chr19	-	12930428	12930749	12930611	12930749	12930222	12930341	64	447,250,455	1,0,0	639,435,578	0,0,0	198	99	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
65	"TRPM7"	"TRPM7"	chr15	-	50578558	50578664	50578638	50578664	50575868	50575919	65	5,2,4	63,31,63	2,0,1	41,42,22	178	99	0.0371827681266	0.250106732776	0.042,0.035,0.034	0.026,0.0,0.025	0.02
67	"BAZ2A"	"BAZ2A"	chr12	-	56601179	56601402	56601245	56601402	56600942	56601098	67	194,116,169	1,0,0	133,78,127	0,3,0	164	99	1	1.0	0.992,1.0,1.0	1.0,0.94,1.0	0.017
68	"SVIL-AS1"	"SVIL-AS1"	chr10	+	29409556	29409683	29409556	29409658	29415356	29415412	68	41,22,28	17,1,6	35,55,30	12,5,17	123	99	0.595078465335	1.0	0.66,0.947,0.79	0.701,0.899,0.587	0.07
70	"WAC"	"WAC"	chr10	+	28614566	28616362	28614566	28614685	28617656	28617784	70	217,108,181	0,1,0	125,94,113	0,0,1	198	99	1	1.0	1.0,0.982,1.0	1.0,1.0,0.983	-0.0
71	"CLDN7"	"CLDN7"	chr17	-	7261820	7262343	7261846	7262343	7260820	7260985	71	540,335,453	0,0,2	333,251,260	0,1,1	124	99	1	1.0	1.0,1.0,0.995	1.0,0.995,0.995	0.002
73	"INPP5J"	"INPP5J"	chr22	+	31124844	31126010	31124844	31124906	31126375	31126489	73	54,26,61	0,2,0	22,10,11	0,0,0	198	99	1	1.0	1.0,0.867,1.0	1.0,1.0,1.0	-0.044
74	"YBX2"	"YBX2"	chr17	-	7291092	7292059	7292025	7292059	7290250	7290535	74	29,23,32	5,1,1	23,13,17	5,0,3	198	99	0.329478552088	1.0	0.744,0.92,0.941	0.697,1.0,0.739	0.056
75	"ESRP1"	"ESRP1"	chr8	+	94674307	94674506	94674307	94674494	94678202	94678371	75	349,199,432	87,57,135	232,197,204	58,36,79	110	99	0.711547880237	1.0	0.783,0.759,0.742	0.783,0.831,0.699	-0.01
78	"ITGB1"	"ITGB1"	chr10	-	32933350	32933583	32933481	32933583	32932514	32932600	78	30,13,27	3,2,1	18,23,15	1,4,6	198	99	0.108382118136	0.513886717519	0.833,0.765,0.931	0.9,0.742,0.556	0.11
79	"TMTC4"	"TMTC4"	chr13	-	100670282	100670569	100670359	100670569	100668578	100668794	79	0,8,4	24,18,31	3,4,3	23,24,12	175	99	0.600499910113	1.0	0.0,0.201,0.068	0.069,0.086,0.124	-0.003
80	"THUMPD2"	"THUMPD2"	chr2	-	39769709	39770119	39769757	39770119	39768423	39768501	80	67,43,67	2,0,1	50,50,56	0,0,0	146	99	1	1.0	0.958,1.0,0.978	1.0,1.0,1.0	-0.021
81	"THUMPD2"	"THUMPD2"	chr2	-	39771504	39771640	39771514	39771640	39768423	39768501	81	5,1,1	0,0,5	0,1,0	0,0,0	108	99	1	1.0	1.0,1.0,0.155	NA,1.0,NA	-0.282
82	"AQR"	"AQR"	chr15	-	34906518	34906712	34906544	34906712	34904335	34904505	82	0,0,0	86,43,70	0,1,0	67,64,100	124	99	1	1.0	0.0,0.0,0.0	0.0,0.012,0.0	-0.004
84	"GAA"	"GAA"	chr17	+	80101810	80101925	80101810	80101890	80104554	80105132	84	1,1,1	37,18,32	1,0,0	17,12,18	133	99	1	1.0	0.02,0.04,0.023	0.042,0.0,0.0	0.014
86	"SLC25A22"	"SLC25A22"	chr11	-	794452	794513	794457	794513	793528	793619	86	1,0,0	51,20,52	4,1,2	35,33,29	103	99	0.0213872392339	0.171449964547	0.018,0.0,0.0	0.099,0.028,0.062	-0.057
87	"SLC25A22"	"SLC25A22"	chr11	-	794452	794513	794469	794513	793528	793619	87	11,7,13	0,0,0	21,10,7	0,1,0	115	99	1	1.0	1.0,1.0,1.0	1.0,0.896,1.0	0.035
88	"SLC25A22"	"SLC25A22"	chr11	-	794457	794513	794469	794513	793528	793619	88	61,27,65	0,0,0	52,42,34	0,1,0	110	99	1	1.0	1.0,1.0,1.0	1.0,0.974,1.0	0.009
89	"SLC25A22"	"SLC25A22"	chr11	-	796042	796237	796113	796237	794986	795169	89	3,2,0	2,0,0	1,1,2	0,0,0	169	99	1	1.0	0.468,1.0,NA	1.0,1.0,1.0	-0.266
90	"CABLES1"	"CABLES1"	chr18	+	23134563	23134670	23134563	23134651	23188837	23188909	90	0,0,0	0,0,1	1,0,0	0,0,0	117	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
92	"FTSJ1"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48482402	48482506	92	122,77,174	6,0,1	112,82,88	0,1,1	198	99	0.144199313568	0.609810857497	0.91,1.0,0.989	1.0,0.976,0.978	-0.018
95	"C12orf43"	"C12orf43"	chr12	-	121011010	121011146	121011103	121011146	121010827	121010926	95	4,2,6	90,50,66	0,0,1	26,21,18	191	99	0.045361233477	0.286016995846	0.023,0.02,0.045	0.0,0.0,0.028	0.02
96	"MTRF1"	"MTRF1"	chr13	-	41262047	41262331	41262214	41262331	41260492	41260915	96	2,1,0	0,2,2	0,0,0	0,0,3	198	99	1	1.0	1.0,0.2,0.0	NA,NA,0.0	0.4
97	"PEA15"	"PEA15"	chr1	+	160211542	160211716	160211542	160211650	160213109	160213265	97	1218,703,1372	28,9,16	737,489,635	4,9,9	164	99	0.174093834497	0.685354747044	0.963,0.979,0.981	0.991,0.97,0.977	-0.005
98	"DAB2"	"DAB2"	chr5	-	39392203	39392463	39392364	39392463	39390443	39390575	98	5,4,1	98,65,78	3,2,1	29,43,28	198	99	0.732794922416	1.0	0.025,0.03,0.006	0.049,0.023,0.018	-0.01
99	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144358900	144358592	144358783	144359183	144359423	99	155,91,112	0,0,0	118,92,114	4,0,4	198	99	0.0367420917663	0.24760974886	1.0,1.0,1.0	0.937,1.0,0.934	0.043
100	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144359065	144358592	144358783	144359183	144359423	100	334,194,335	0,0,0	281,204,243	4,0,4	198	99	0.640361285969	1.0	1.0,1.0,1.0	0.972,1.0,0.968	0.02
101	"SLC52A2"	"SLC52A2"	chr8	+	144358592	144359065	144358592	144358900	144359183	144359423	101	346,203,359	19,21,3	280,180,230	11,2,1	198	99	0.00323151963688	0.0401406533292	0.901,0.829,0.984	0.927,0.978,0.991	-0.061
102	"SLC52A2"	"SLC52A2"	chr8	+	144359622	144360493	144359622	144359747	144360802	144361272	102	293,146,223	0,0,0	168,145,131	10,0,13	198	99	7.99337984692e-09	9.82634453596e-07	1.0,1.0,1.0	0.894,1.0,0.834	0.091
103	"ADAR"	"ADAR"	chr1	-	154590183	154590409	154590261	154590409	154589756	154589928	103	533,309,499	29,20,41	299,279,290	10,8,12	176	99	0.00150017777447	0.021652363425	0.912,0.897,0.873	0.944,0.951,0.931	-0.048
107	"NFAT5"	"NFAT5"	chr16	+	69647027	69647586	69647027	69647167	69653235	69653428	107	68,32,60	1,4,0	23,29,30	1,0,3	198	99	0.764612680501	1.0	0.971,0.8,1.0	0.92,1.0,0.833	0.006
108	"HSD17B7"	"HSD17B7"	chr1	+	162797801	162798935	162797801	162797916	162799742	162799937	108	1,0,4	22,15,21	1,0,3	41,34,30	198	99	0.378990031342	1.0	0.022,0.0,0.087	0.012,0.0,0.048	0.016
109	"CPSF7"	"CPSF7"	chr11	-	61419921	61420094	61419948	61420094	61416104	61416519	109	169,78,179	133,69,140	84,74,72	52,32,46	125	99	0.0255473386686	0.191336685617	0.502,0.472,0.503	0.561,0.647,0.554	-0.095
110	"CPSF7"	"CPSF7"	chr11	-	61420469	61421608	61421389	61421608	61419921	61420094	110	124,75,109	5,3,3	82,52,59	2,2,1	198	99	0.277804965043	0.931678927919	0.925,0.926,0.948	0.953,0.929,0.967	-0.017
112	"CPSF7"	"CPSF7"	chr11	-	61429840	61429920	61429886	61429920	61429181	61429290	112	10,2,1	5,3,3	2,3,0	1,1,2	144	99	0.79436163755	1.0	0.579,0.314,0.186	0.579,0.673,0.0	-0.058
113	"CPSF7"	"CPSF7"	chr11	-	61429840	61429922	61429913	61429922	61429181	61429290	113	10,2,1	209,100,197	2,3,0	97,76,89	171	99	0.812278085581	1.0	0.027,0.011,0.003	0.012,0.022,0.0	0.002
114	"CPSF7"	"CPSF7"	chr11	-	61429886	61429922	61429913	61429922	61429181	61429290	114	5,3,3	209,100,197	1,1,2	97,76,89	125	99	0.605604875105	1.0	0.019,0.023,0.012	0.008,0.01,0.017	0.006
119	"MICALL1"	"MICALL1"	chr22	+	37927410	37927826	37927410	37927820	37931798	37931933	119	200,108,188	10,5,26	117,102,116	17,11,12	104	99	0.145909305023	0.613436327607	0.95,0.954,0.873	0.868,0.898,0.902	0.036
125	"DNASE1"	"DNASE1"	chr16	+	3655848	3655966	3655848	3655937	3656101	3656185	125	0,0,1	0,2,3	4,1,1	3,1,9	127	99	1	1.0	NA,0.0,0.206	0.51,0.438,0.08	-0.24
126	"XPNPEP1"	"XPNPEP1"	chr10	-	109875527	109877867	109877789	109877867	109873366	109873427	126	147,83,144	1,0,5	140,86,113	1,0,2	198	99	0.335366888264	1.0	0.987,1.0,0.935	0.986,1.0,0.966	-0.01
127	"XPNPEP1"	"XPNPEP1"	chr10	-	109915010	109915099	109915022	109915099	109907690	109907815	127	94,48,97	0,0,0	72,62,81	1,1,0	110	99	1	1.0	1.0,1.0,1.0	0.985,0.982,1.0	0.011
128	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39151745	39151839	128	15,2,14	0,0,2	0,2,4	1,0,0	131	99	1	1.0	1.0,1.0,0.841	0.0,1.0,1.0	0.28
129	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39159550	39159449	39159550	39154210	39154294	129	69,34,49	0,0,0	16,30,31	0,1,3	198	99	0.396606100815	1.0	1.0,1.0,1.0	1.0,0.938,0.838	0.075
130	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39158284	39159550	39159482	39159550	39154210	39154294	130	84,36,60	0,0,0	16,32,35	3,0,3	198	99	0.00827552641143	0.0814979327534	1.0,1.0,1.0	0.727,1.0,0.854	0.14
131	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39154210	39154294	131	15,2,11	0,0,0	0,3,7	3,0,3	131	99	0.000413041758646	0.00759017458543	1.0,1.0,1.0	0.0,1.0,0.638	0.454
132	"TRAPPC6B"	"TRAPPC6B"	chr14	-	39159449	39159550	39159482	39159550	39158284	39158402	132	48,26,42	14,13,27	4,8,9	22,10,15	131	99	2.20849382404e-05	0.000749836236448	0.722,0.602,0.54	0.121,0.377,0.312	0.351
133	"PAFAH1B1"	"PAFAH1B1"	chr17	+	2674059	2674288	2674059	2674096	2676504	2676606	133	304,174,267	0,0,0	282,251,293	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.993,1.0,1.0	0.002
134	"GALE"	"GALE"	chr1	-	23796508	23796782	23796696	23796782	23796150	23796265	134	148,67,123	13,9,13	127,104,97	8,3,8	198	99	0.0383534727924	0.255098269382	0.851,0.788,0.826	0.888,0.945,0.858	-0.075
135	"GALE"	"GALE"	chr1	-	23798116	23798730	23798614	23798730	23797694	23797871	135	101,58,90	0,6,1	77,78,88	0,2,0	198	99	0.0472857952844	0.293874744139	1.0,0.829,0.978	1.0,0.951,1.0	-0.048
136	"FPGS"	"FPGS"	chr9	+	127807585	127807775	127807585	127807688	127808233	127808311	136	9,7,11	59,30,38	8,4,4	42,28,45	185	99	0.16795302363	0.672497685986	0.075,0.111,0.134	0.093,0.071,0.045	0.037
137	"VPS28"	"VPS28"	chr8	-	144424717	144425772	144424945	144425772	144424214	144424268	137	411,183,363	1,0,3	184,128,158	0,0,0	198	99	1	1.0	0.995,1.0,0.984	1.0,1.0,1.0	-0.007
138	"VPS28"	"VPS28"	chr8	-	144424945	144425772	144425682	144425772	144424717	144424819	138	526,259,530	0,1,0	240,126,223	0,0,0	198	99	1	1.0	1.0,0.992,1.0	1.0,1.0,1.0	-0.003
139	"VPS28"	"VPS28"	chr8	-	144425874	144426063	144425921	144426063	144424945	144425772	139	52,42,27	11,10,26	6,2,10	3,2,4	145	99	0.741473368169	1.0	0.763,0.741,0.415	0.577,0.406,0.631	0.102
140	"VPS28"	"VPS28"	chr8	-	144426025	144426208	144426179	144426208	144425682	144425772	140	340,223,355	12,4,5	190,172,203	1,0,2	198	99	0.000858852175577	0.0140449908529	0.934,0.965,0.973	0.99,1.0,0.981	-0.033
141	"VPS28"	"VPS28"	chr8	-	144426025	144426983	144426908	144426983	144425682	144425772	141	340,221,352	0,0,0	192,171,203	2,0,0	198	99	1	1.0	1.0,1.0,1.0	0.98,1.0,1.0	0.007
142	"CCDC14"	"CCDC14"	chr3	-	123946802	123947319	123947279	123947319	123944848	123944990	142	170,98,161	7,9,9	78,55,55	1,0,0	198	99	4.48296977518e-06	0.000215970097953	0.924,0.845,0.899	0.975,1.0,1.0	-0.102
143	"CCDC14"	"CCDC14"	chr3	-	123955842	123956115	123956045	123956115	123948895	123949132	143	35,23,43	9,8,8	24,25,22	0,2,1	198	99	1.51502602217e-05	0.000562611225941	0.66,0.59,0.729	1.0,0.862,0.917	-0.267
144	"CCDC14"	"CCDC14"	chr3	-	123955842	123956795	123956739	123956795	123948895	123949132	144	36,24,41	1,2,4	27,24,20	0,2,0	198	99	0.0122545747169	0.111737501359	0.947,0.857,0.837	1.0,0.857,1.0	-0.072
145	"MICAL2"	"MICAL2"	chr11	+	12138389	12138464	12138389	12138460	12162078	12162419	145	5,1,2	11,6,7	2,2,5	5,11,13	102	99	0.937938127005	1.0	0.306,0.139,0.217	0.28,0.15,0.272	-0.013
146	"ABHD3"	"ABHD3"	chr18	-	21663677	21664230	21664117	21664230	21659169	21659343	146	4,0,1	16,20,19	4,3,4	20,18,25	198	99	0.0944894333038	0.475783657808	0.111,0.0,0.026	0.091,0.077,0.074	-0.035
154	"UFSP2"	"UFSP2"	chr4	-	185418586	185418770	185418611	185418770	185418440	185418507	154	80,48,91	1,8,5	63,53,63	0,0,1	123	99	0.000137746830995	0.00314786828524	0.985,0.828,0.936	1.0,1.0,0.981	-0.077
155	"FPGT"	"FPGT"	chr1	+	74199663	74199845	74199663	74199831	74201317	74201410	155	13,3,3	20,19,14	3,3,7	9,16,9	112	99	0.90189761628	1.0	0.365,0.122,0.159	0.228,0.142,0.407	-0.044
158	"RCN1"	"RCN1"	chr11	+	32103003	32103202	32103003	32103158	32103280	32103480	158	0,1,2	0,2,2	0,2,0	0,0,0	142	99	1	1.0	NA,0.258,0.411	NA,1.0,NA	-0.665
159	"FAHD2A"	"FAHD2A"	chr2	+	95410526	95411026	95410526	95410586	95412433	95412542	159	57,31,39	0,5,13	52,73,64	3,2,7	198	99	0.15283615175	0.63355916394	1.0,0.756,0.6	0.897,0.948,0.821	-0.103
161	"C6orf203"	"C6orf203"	chr6	+	107028212	107028797	107028212	107028271	107039748	107040230	161	0,0,0	47,27,44	5,2,2	24,15,28	198	99	0.00435053942864	0.0498703313926	0.0,0.0,0.0	0.094,0.063,0.034	-0.064
164	"RPL13"	"RPL13"	chr16	+	89560939	89561368	89560939	89561063	89561577	89561751	164	1891,927,1726	3,7,0	1506,1059,1453	0,0,0	198	99	1	1.0	0.997,0.985,1.0	1.0,1.0,1.0	-0.006
165	"MITF"	"MITF"	chr3	+	69937821	69938049	69937821	69937881	69939097	69939181	165	37,29,47	0,0,3	9,8,8	0,0,0	198	99	0.851264059764	1.0	1.0,1.0,0.887	1.0,1.0,1.0	-0.038
168	"HARS"	"HARS"	chr5	-	140679001	140679127	140679061	140679127	140677907	140678015	168	333,201,330	5,0,4	248,205,250	8,1,4	158	99	0.177413602009	0.69503240787	0.977,1.0,0.981	0.951,0.992,0.975	0.013
169	"RNF31"	"RNF31"	chr14	+	24148257	24148477	24148257	24148413	24148641	24148701	169	7,18,17	28,11,18	3,3,3	31,23,29	162	99	8.33609320128e-06	0.000342597331313	0.133,0.5,0.366	0.056,0.074,0.059	0.27
170	"PPP1R37"	"PPP1R37"	chr19	+	45140505	45140661	45140505	45140606	45141321	45141386	170	7,1,1	95,62,106	2,2,2	50,39,36	153	99	0.703333847563	1.0	0.046,0.01,0.006	0.025,0.032,0.035	-0.01
174	"ZNF180"	"ZNF180"	chr19	-	44500197	44500522	44500274	44500522	44497283	44497377	174	33,20,39	18,1,4	12,15,15	2,1,5	175	99	0.731016554557	1.0	0.509,0.919,0.847	0.772,0.895,0.629	-0.007
176	"VRK3"	"VRK3"	chr19	-	50025266	50025372	50025345	50025372	50020584	50020647	176	14,8,12	14,17,23	5,8,8	25,17,28	177	99	0.0306587806815	0.216211971993	0.359,0.208,0.226	0.101,0.208,0.138	0.115
178	"HIPK1"	"HIPK1"	chr1	+	113957123	113957286	113957123	113957184	113958065	113958291	178	165,68,147	2,0,0	100,84,103	0,0,4	198	99	0.495587602966	1.0	0.976,1.0,1.0	1.0,1.0,0.928	0.016
181	"BPTF"	"BPTF"	chr17	+	67945408	67946325	67945408	67945896	67947725	67947808	181	63,48,58	41,18,43	37,22,33	25,7,15	198	99	0.557916359688	1.0	0.434,0.571,0.403	0.425,0.611,0.524	-0.051
